date,open,high,low,close,volume,ticker,day,vix,turbulence,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2019-04-15,-0.0031124253347684094,-0.0014489521685678852,0.009173781822420679,0.0018103248333558586,-0.3682940271679028,aapl,0.0,0.1231999969482422,0.06718198511309505,0.0,1.0,0.0,0.0,0.032,0.8843333333333333,0.08366666666666667,0.4465666666666667,0.425,0.7
2019-04-16,0.004431487937849754,0.007605649073058274,0.002777652982253187,0.00010035684973708214,0.4653011416123991,aapl,0.25,0.1218000030517578,0.06739291751519337,0.10275000000000001,0.89725,0.0,-0.14229999999999998,0.05125,0.85675,0.0925,0.519775,0.425,0.69
2019-04-17,0.00040101558995919717,0.00998167460080257,0.00025182842653426185,0.019472946264142088,0.12493578867078647,aapl,0.5,0.12600000381469728,0.2014091757065762,0.1455,0.8545,0.0,-0.23835,0.047,0.9159999999999999,0.0365,-0.35055,0.42625,0.71
2019-04-18,0.017941274689335707,0.0037859622145033356,0.019686841800984345,0.003593855955725367,-0.1629720342618346,aapl,0.75,0.1209000015258789,0.13423357582067189,0.0,0.943,0.056999999999999995,0.05848,0.046599999999999996,0.889,0.0638,0.40928000000000003,0.4258333333333333,0.7
2019-04-22,-0.001427694432375004,0.0038697456210676773,-0.0008888402665059303,0.003286445732420429,-0.19657543871250382,aapl,0.0,0.12420000076293944,0.05660248068477998,0.10775,0.8435,0.04875,-0.11767499999999999,0.0375,0.89,0.072,0.483325,0.4558333333333333,0.71
2019-04-23,0.007888334222169169,0.01371131806928294,0.007709783467568343,0.014423275761722198,0.19977365672985425,aapl,0.25,0.12279999732971192,0.11348136616982969,0.0365,0.8395,0.124,0.1645,0.053500000000000006,0.8452500000000001,0.10149999999999999,0.550825,0.455,0.73
2019-04-24,0.01433257369048202,0.003513818183100259,0.015448794750198225,-0.0015420891552487825,-0.2479269390730181,aapl,0.5,0.13140000343322755,0.04470042553201724,0.09127272727272727,0.782,0.12672727272727272,0.08641818181818182,0.052090909090909084,0.8754545454545454,0.07254545454545455,0.4849636363636364,0.4445833333333333,0.7
2019-04-25,-0.0025559354636229825,-0.00345357461367235,-0.009321458131482552,-0.00907538566317101,0.057158820108776265,aapl,0.75,0.1325,0.7874445884380503,0.059000000000000004,0.8194444444444444,0.12155555555555554,0.10063333333333332,0.06855555555555555,0.8333333333333334,0.09822222222222222,0.6727111111111111,0.4533333333333333,0.71
2019-04-26,-0.009331373192883463,-0.013284533017953515,-0.014625585371558114,-0.004773858493699823,0.005710988394667549,aapl,1.0,0.12729999542236328,0.17416295068498466,0.09566666666666666,0.6516666666666667,0.25266666666666665,0.2535,0.08633333333333333,0.7999999999999999,0.114,0.6389333333333334,0.445,0.72
2019-04-29,-0.002440214811585628,0.004731713271722615,0.008608774664551122,0.0015173894847588798,0.1906579942195601,aapl,0.0,0.13109999656677246,0.044838680837243114,0.0,0.623,0.377,0.6651,0.05,0.8125,0.1375,0.9782500000000001,0.4220833333333333,0.69
2019-04-30,-0.006555755273501718,-0.012477580759272522,-0.023300304060524968,-0.019256291752141275,1.0957229775678123,aapl,0.25,0.13119999885559083,0.06512702182724894,0.0,0.9390000000000001,0.061,0.1101,0.03825,0.87775,0.084,0.69225,0.4370833333333334,0.65
2019-05-01,0.03358616865072506,0.05855459203293156,0.050826151806366626,0.049085707988870464,0.39308991745979904,aapl,0.5,0.14800000190734863,0.1048759119235863,0.0,1.0,0.0,0.0,0.05575,0.835,0.1095,0.934825,0.46,0.65
2019-05-02,-0.0001906258051795895,-0.012354297024157135,-0.0052573286201228475,-0.0065076382783676445,-0.5064378741672104,aapl,0.75,0.14420000076293943,0.0378187727676182,0.022857142857142857,0.8435714285714285,0.1335714285714286,0.13014285714285714,0.03414285714285714,0.8721428571428572,0.09385714285714286,0.9411285714285714,0.4416666666666666,0.59
2019-05-03,0.00500382705910396,-0.0038090645748526386,0.01008980346639099,0.0124311265076682,-0.3470370011532583,aapl,1.0,0.12869999885559083,0.040976145520413836,0.08957142857142857,0.7441428571428571,0.16628571428571431,0.1106,0.05114285714285714,0.8170000000000001,0.13214285714285715,0.9836,0.4333333333333333,0.58
2019-05-06,-0.031295965302371664,-0.014161631664753815,-0.03201253800271786,-0.015442703685674464,0.5528661139936053,aapl,0.0,0.154399995803833,0.04752509805709212,0.10316666666666667,0.8626666666666667,0.034166666666666665,-0.050616666666666664,0.0555,0.8264999999999999,0.1175,0.6801666666666666,0.4379166666666665,0.4
2019-05-07,0.007783110523933878,-0.006799455055763515,-0.01312038412258143,-0.026957046983099198,0.19482108676421173,aapl,0.25,0.1931999969482422,0.02762386117548756,0.0,1.0,0.0,0.0,0.0425,0.882,0.075,0.5956,0.4325,0.42
2019-05-08,-0.019331702408855067,-0.010027971504273703,0.004580979736878321,0.00019719950400731712,-0.3205111999112572,aapl,0.5,0.19399999618530278,0.022639811731868627,0.0985,0.79975,0.10200000000000001,0.006374999999999999,0.0395,0.8895,0.07125000000000001,0.43767500000000004,0.43125,0.42
2019-05-10,-0.022189182085047277,-0.03160606968987967,-0.04451051166066455,-0.024448768210189042,0.5645209666090851,aapl,1.0,0.16040000915527344,0.04081530402183461,0.0,1.0,0.0,0.0,0.095,0.828,0.078,-0.7398,0.4358333333333333,0.41
2019-05-13,-0.04918443696250385,-0.04712099616984067,-0.051460278824937866,-0.058119519605139724,0.3936523112837824,aapl,0.0,0.20549999237060546,0.06411084389794598,0.0,1.0,0.0,0.0,0.159,0.8,0.042,-0.9607,0.4420833333333334,0.35
2019-05-14,-0.006925592697566985,0.001161078877262911,0.014000533077064725,0.01583030765454363,-0.363933164549909,aapl,0.25,0.18059999465942383,0.03709168701438274,0.0,1.0,0.0,0.0,0.029,0.923,0.047,0.8505,0.4433333333333333,0.35
