boll_lb,ticker,date
,dow,2019-03-20
48.23034470008623,dow,2019-03-21
47.90007096819052,dow,2019-03-22
48.130717416704776,dow,2019-03-25
48.1723837407025,dow,2019-03-26
48.08379605026104,dow,2019-03-27
47.8645505489114,dow,2019-03-28
47.61298431932424,dow,2019-03-29
46.961599561794365,dow,2019-04-01
45.879151237156535,dow,2019-04-02
45.40115998314583,dow,2019-04-03
44.58558804680804,dow,2019-04-04
44.73844590254764,dow,2019-04-05
44.957786905878585,dow,2019-04-08
45.26061646007512,dow,2019-04-09
45.57043009106249,dow,2019-04-10
45.86566967655154,dow,2019-04-11
45.98464783131844,dow,2019-04-12
46.168290507964485,dow,2019-04-15
46.31117092668537,dow,2019-04-16
46.77455338092979,dow,2019-04-17
47.52928653608059,dow,2019-04-18
48.50704979082644,dow,2019-04-22
49.52071892934936,dow,2019-04-23
50.792056620264454,dow,2019-04-24
51.84254318470209,dow,2019-04-25
52.829639716579436,dow,2019-04-26
53.77479528252497,dow,2019-04-29
54.36265512365737,dow,2019-04-30
54.34924337414848,dow,2019-05-01
53.51906931823077,dow,2019-05-02
53.167604459642185,dow,2019-05-03
52.748252168575206,dow,2019-05-06
52.27518771205549,dow,2019-05-07
51.76878945807778,dow,2019-05-08
51.42720404913778,dow,2019-05-09
51.189048762263475,dow,2019-05-10
50.552064345849615,dow,2019-05-13
50.29410135213849,dow,2019-05-14
50.246166366953446,dow,2019-05-15
50.26482493848343,dow,2019-05-16
49.928958218756456,dow,2019-05-17
49.580410157432894,dow,2019-05-20
49.46145528535758,dow,2019-05-21
49.143347065527166,dow,2019-05-22
48.516412882232025,dow,2019-05-23
48.1125138022926,dow,2019-05-24
47.69523591960642,dow,2019-05-28
47.63833823862958,dow,2019-05-29
47.60172776485927,dow,2019-05-30
46.85546828060654,dow,2019-05-31
46.52885566281702,dow,2019-06-03
46.54603265725976,dow,2019-06-04
46.57982047687546,dow,2019-06-05
46.619334255096014,dow,2019-06-06
46.70939503009157,dow,2019-06-07
46.824576861276185,dow,2019-06-10
46.792594315587074,dow,2019-06-11
46.79172307284214,dow,2019-06-12
46.79968165995645,dow,2019-06-13
46.92513010966967,dow,2019-06-14
46.84943182217259,dow,2019-06-17
46.81931509769259,dow,2019-06-18
46.65355191926379,dow,2019-06-19
46.56177108236424,dow,2019-06-20
46.51474995128169,dow,2019-06-21
46.54525728353439,dow,2019-06-24
46.65810883849209,dow,2019-06-25
46.790112464245695,dow,2019-06-26
46.97540550063902,dow,2019-06-27
47.495404403071696,dow,2019-06-28
47.82556620788376,dow,2019-07-01
47.768501292058986,dow,2019-07-02
47.6775454905342,dow,2019-07-03
47.57923996731563,dow,2019-07-05
47.387762712424724,dow,2019-07-08
47.13055405168656,dow,2019-07-09
46.91127894034756,dow,2019-07-10
46.89505065163563,dow,2019-07-11
47.312959555052174,dow,2019-07-12
47.34427817790449,dow,2019-07-15
47.05448246239608,dow,2019-07-16
46.95865070478997,dow,2019-07-17
46.981969507221365,dow,2019-07-18
47.01448919032921,dow,2019-07-19
47.18760299139055,dow,2019-07-22
47.09474109971077,dow,2019-07-23
47.02192709316715,dow,2019-07-24
47.030253037582874,dow,2019-07-25
