boll_ub,ticker,date
,unh,2018-01-05
232.3594246861435,unh,2018-01-08
230.55038223738026,unh,2018-01-09
229.92547432077518,unh,2018-01-10
229.31345783215363,unh,2018-01-11
230.1817575635078,unh,2018-01-12
233.37194120000206,unh,2018-01-16
238.38334170017697,unh,2018-01-17
243.55441537288738,unh,2018-01-18
246.59694897790143,unh,2018-01-19
248.6499669667909,unh,2018-01-22
250.59043874409886,unh,2018-01-23
251.8741296917818,unh,2018-01-24
252.89794717286395,unh,2018-01-25
254.4483105016194,unh,2018-01-26
255.4023327257032,unh,2018-01-29
254.80092877665084,unh,2018-01-30
254.26063664595773,unh,2018-01-31
253.70078536762523,unh,2018-02-01
253.14951208700035,unh,2018-02-02
253.98309862492079,unh,2018-02-05
253.94895480434195,unh,2018-02-06
253.9532260075115,unh,2018-02-07
254.93774063811605,unh,2018-02-08
255.31109993668034,unh,2018-02-09
255.42119306724948,unh,2018-02-12
255.4619381053266,unh,2018-02-13
255.09847835411784,unh,2018-02-14
254.16136880831678,unh,2018-02-15
253.02561727983158,unh,2018-02-16
251.7266936649272,unh,2018-02-20
249.9490755578315,unh,2018-02-21
247.9844948001559,unh,2018-02-22
245.78648943680548,unh,2018-02-23
242.62523886909815,unh,2018-02-26
238.95523877914167,unh,2018-02-27
237.6724452051484,unh,2018-02-28
236.14674873480485,unh,2018-03-01
234.79611598073072,unh,2018-03-02
234.27971656491022,unh,2018-03-05
234.03829517182064,unh,2018-03-06
234.12090526629194,unh,2018-03-07
234.10767006483334,unh,2018-03-08
232.89620149429513,unh,2018-03-09
232.63609731949018,unh,2018-03-12
232.65777969956676,unh,2018-03-13
232.6505946525459,unh,2018-03-14
232.73820488075927,unh,2018-03-15
232.81108079184273,unh,2018-03-16
232.58565194451822,unh,2018-03-19
232.59015842817678,unh,2018-03-20
232.73353150481992,unh,2018-03-21
234.15601788921845,unh,2018-03-22
235.1960037305872,unh,2018-03-23
233.95457273053785,unh,2018-03-26
232.92554188680947,unh,2018-03-27
232.80232452074463,unh,2018-03-28
233.21570945791638,unh,2018-03-29
233.09166513689948,unh,2018-04-02
232.59785704106096,unh,2018-04-03
232.992936685057,unh,2018-04-04
233.2821605808528,unh,2018-04-05
233.21824657625078,unh,2018-04-06
233.00332533562997,unh,2018-04-09
233.37628466072934,unh,2018-04-10
232.94223302038154,unh,2018-04-11
232.83106060616637,unh,2018-04-12
232.0771027101631,unh,2018-04-13
232.5524185734742,unh,2018-04-16
235.51313418436743,unh,2018-04-17
237.28136297296416,unh,2018-04-18
238.9757158163321,unh,2018-04-19
240.1206770402313,unh,2018-04-20
240.52795950980425,unh,2018-04-23
241.3057231895761,unh,2018-04-24
241.92109544277776,unh,2018-04-25
242.71518511266504,unh,2018-04-26
243.10045603144707,unh,2018-04-27
242.8644062413964,unh,2018-04-30
243.35412805429002,unh,2018-05-01
243.5390415752242,unh,2018-05-02
243.7620579228656,unh,2018-05-03
243.82084991511948,unh,2018-05-04
243.34646531769508,unh,2018-05-07
243.1687554138861,unh,2018-05-08
242.14448942275797,unh,2018-05-09
241.28023515084433,unh,2018-05-10
240.34937133160747,unh,2018-05-11
241.5761963365757,unh,2018-05-14
241.73565612097732,unh,2018-05-15
242.57314344047379,unh,2018-05-16
243.6330494945617,unh,2018-05-17
244.96800447298756,unh,2018-05-18
246.93424744820769,unh,2018-05-21
247.944698429498,unh,2018-05-22
248.6702145103095,unh,2018-05-23
249.09999071573102,unh,2018-05-24
249.6888057805216,unh,2018-05-25
249.99042657331896,unh,2018-05-29
250.6126522601723,unh,2018-05-30
250.6295698072914,unh,2018-05-31
250.7902253016027,unh,2018-06-01
251.13009116223884,unh,2018-06-04
251.16740661983513,unh,2018-06-05
251.3876315922639,unh,2018-06-06
250.4159069085637,unh,2018-06-07
250.40090997455226,unh,2018-06-08
251.88684625272404,unh,2018-06-11
253.3324927658911,unh,2018-06-12
254.11687941786306,unh,2018-06-13
255.48690704930743,unh,2018-06-14
256.83204551187055,unh,2018-06-15
257.78934966691037,unh,2018-06-18
258.2956696789096,unh,2018-06-19
258.75870949988143,unh,2018-06-20
259.01327370359223,unh,2018-06-21
259.39674994356255,unh,2018-06-22
259.438871374156,unh,2018-06-25
259.0935224177809,unh,2018-06-26
258.95316029165286,unh,2018-06-27
258.4801579115742,unh,2018-06-28
258.23310807207673,unh,2018-06-29
257.98483396199373,unh,2018-07-02
257.7047346007738,unh,2018-07-03
257.7106434296347,unh,2018-07-05
257.7269624316158,unh,2018-07-06
257.963575698823,unh,2018-07-09
258.23239632272015,unh,2018-07-10
258.3646634924674,unh,2018-07-11
258.8002951858956,unh,2018-07-12
259.47521937540745,unh,2018-07-13
259.6518072543621,unh,2018-07-16
259.31828839986974,unh,2018-07-17
259.6029692302401,unh,2018-07-18
259.61257244554184,unh,2018-07-19
259.6644045957496,unh,2018-07-20
259.5039004806829,unh,2018-07-23
259.6932058855967,unh,2018-07-24
259.99195831276376,unh,2018-07-25
260.49138232973684,unh,2018-07-26
260.3021610867012,unh,2018-07-27
259.7283516804446,unh,2018-07-30
259.3270484224685,unh,2018-07-31
258.6196586788127,unh,2018-08-01
258.62998847156837,unh,2018-08-02
258.75639535958413,unh,2018-08-03
258.97401931492044,unh,2018-08-06
259.2548103730996,unh,2018-08-07
259.78596805979714,unh,2018-08-08
260.87519172702923,unh,2018-08-09
261.211643306421,unh,2018-08-10
261.86941229205837,unh,2018-08-13
262.8753760775704,unh,2018-08-14
263.3767036288318,unh,2018-08-15
264.2191738743993,unh,2018-08-16
264.72194226087015,unh,2018-08-17
265.102072569147,unh,2018-08-20
265.34323287177824,unh,2018-08-21
265.46932184963924,unh,2018-08-22
265.7245646727592,unh,2018-08-23
266.35658200923234,unh,2018-08-24
267.27217965439394,unh,2018-08-27
268.1834055944063,unh,2018-08-28
268.90794453713755,unh,2018-08-29
269.60435099442554,unh,2018-08-30
270.2446668444646,unh,2018-08-31
270.64948764677877,unh,2018-09-04
270.828342591556,unh,2018-09-05
271.36817926963255,unh,2018-09-06
271.7558989674652,unh,2018-09-07
271.8155164403883,unh,2018-09-10
271.8070021482606,unh,2018-09-11
271.80837981808514,unh,2018-09-12
271.77691347698874,unh,2018-09-13
271.8271828529446,unh,2018-09-14
271.8032216381628,unh,2018-09-17
271.77960515468794,unh,2018-09-18
271.7426702037206,unh,2018-09-19
271.6338856520827,unh,2018-09-20
271.54936764573955,unh,2018-09-21
271.67576511412443,unh,2018-09-24
271.59795638722403,unh,2018-09-25
271.33984990266026,unh,2018-09-26
270.9150660773116,unh,2018-09-27
270.63035709439976,unh,2018-09-28
270.74885636896533,unh,2018-10-01
271.1885636262151,unh,2018-10-02
271.78132949544647,unh,2018-10-03
271.5588473961658,unh,2018-10-04
271.7057071847364,unh,2018-10-05
271.67351580679997,unh,2018-10-08
271.86954474030307,unh,2018-10-09
271.8302432862196,unh,2018-10-10
272.89042959689374,unh,2018-10-11
273.20743714862897,unh,2018-10-12
273.40088622130406,unh,2018-10-15
274.3607314098202,unh,2018-10-16
274.46567171504347,unh,2018-10-17
274.49046282213317,unh,2018-10-18
274.43030390196134,unh,2018-10-19
274.3397688894262,unh,2018-10-22
274.3469183411739,unh,2018-10-23
274.99364956673395,unh,2018-10-24
274.98437291272484,unh,2018-10-25
275.1659262957311,unh,2018-10-26
275.0907681612714,unh,2018-10-29
274.43898595010086,unh,2018-10-30
273.49716608146707,unh,2018-10-31
272.9260021648979,unh,2018-11-01
272.12949319567366,unh,2018-11-02
271.2771194147524,unh,2018-11-05
270.1984451197439,unh,2018-11-06
272.53318020805915,unh,2018-11-07
274.973166632221,unh,2018-11-08
277.0322414044835,unh,2018-11-09
277.95624058874125,unh,2018-11-12
277.46002157676963,unh,2018-11-13
277.2910963375075,unh,2018-11-14
277.16065964534386,unh,2018-11-15
277.77999094309246,unh,2018-11-16
277.9146156797854,unh,2018-11-19
277.8498566523778,unh,2018-11-20
277.593884452641,unh,2018-11-21
277.55957080614183,unh,2018-11-23
277.53810439884114,unh,2018-11-26
277.75453721865074,unh,2018-11-27
280.0159349073693,unh,2018-11-28
282.44513061492165,unh,2018-11-29
284.1415767960729,unh,2018-11-30
286.6701561820443,unh,2018-12-03
287.2399816361837,unh,2018-12-04
287.60363452000234,unh,2018-12-06
287.3431795374138,unh,2018-12-07
286.84927012307674,unh,2018-12-10
286.2941735662651,unh,2018-12-11
286.1929432478587,unh,2018-12-12
286.32900234165976,unh,2018-12-13
286.3270278474777,unh,2018-12-14
286.8423263410847,unh,2018-12-17
287.76506789625216,unh,2018-12-18
288.93358363415393,unh,2018-12-19
291.06769715356603,unh,2018-12-20
293.3645772392628,unh,2018-12-21
295.94606747303544,unh,2018-12-24
296.3672934373051,unh,2018-12-26
295.9506686301318,unh,2018-12-27
293.90761023983066,unh,2018-12-28
291.0649658023001,unh,2018-12-31
288.21898702193107,unh,2019-01-02
283.9674642985664,unh,2019-01-03
280.6295877955554,unh,2019-01-04
277.0248727264826,unh,2019-01-07
274.55860651665273,unh,2019-01-08
272.3145491760369,unh,2019-01-09
269.6209568620941,unh,2019-01-10
265.6638257999392,unh,2019-01-11
260.2521616737405,unh,2019-01-14
257.8937266770761,unh,2019-01-15
258.8528479884679,unh,2019-01-16
260.2972963721588,unh,2019-01-17
263.4501535650685,unh,2019-01-18
266.5252465053732,unh,2019-01-22
269.29395706304683,unh,2019-01-23
270.82527256687445,unh,2019-01-24
273.15577514607475,unh,2019-01-25
274.9831932465305,unh,2019-01-28
276.6862490676999,unh,2019-01-29
278.7451232868788,unh,2019-01-30
280.32936707130733,unh,2019-01-31
280.63004962195146,unh,2019-02-01
280.72543120106786,unh,2019-02-04
280.14690655453427,unh,2019-02-05
279.9570979779264,unh,2019-02-06
279.18815608096924,unh,2019-02-07
277.46898259777714,unh,2019-02-08
275.9817858217795,unh,2019-02-11
273.643508516943,unh,2019-02-12
272.97924926269354,unh,2019-02-13
272.8799350422706,unh,2019-02-14
273.1465281455054,unh,2019-02-15
273.5862193619932,unh,2019-02-19
273.85746044768115,unh,2019-02-20
273.8320207799323,unh,2019-02-21
273.86924147777614,unh,2019-02-22
273.7627133719986,unh,2019-02-25
273.7887129659265,unh,2019-02-26
276.07486952431384,unh,2019-02-27
278.88711435326775,unh,2019-02-28
279.53331617320003,unh,2019-03-01
281.68050330553774,unh,2019-03-04
281.9777726323184,unh,2019-03-05
282.3536320978988,unh,2019-03-06
282.1246440872114,unh,2019-03-07
281.40512053163786,unh,2019-03-08
280.8696526648169,unh,2019-03-11
280.568898787708,unh,2019-03-12
279.6438446113101,unh,2019-03-13
278.66935637475365,unh,2019-03-14
277.3160822160715,unh,2019-03-15
274.9487112156701,unh,2019-03-18
272.7332931460545,unh,2019-03-19
269.9478058101995,unh,2019-03-20
267.71377053614333,unh,2019-03-21
264.6915097871511,unh,2019-03-22
261.88879615852505,unh,2019-03-25
258.98379334286136,unh,2019-03-26
258.59881394882757,unh,2019-03-27
258.59869902173324,unh,2019-03-28
258.66802709401054,unh,2019-03-29
258.2531934296588,unh,2019-04-01
258.20842339783184,unh,2019-04-02
258.0032228260563,unh,2019-04-03
257.4303545567513,unh,2019-04-04
256.778705560836,unh,2019-04-05
256.7498415434369,unh,2019-04-08
256.8168752412845,unh,2019-04-09
256.3768569696242,unh,2019-04-10
256.90772730775575,unh,2019-04-11
260.1036207565791,unh,2019-04-12
259.8037569150536,unh,2019-04-15
260.1849367222594,unh,2019-04-16
261.61342920079875,unh,2019-04-17
261.16008643004926,unh,2019-04-18
260.5527268306806,unh,2019-04-22
259.6599683297283,unh,2019-04-23
259.08497637220995,unh,2019-04-24
258.6054518836103,unh,2019-04-25
258.18650457806103,unh,2019-04-26
257.09667501182196,unh,2019-04-29
256.00357727323245,unh,2019-04-30
254.96527422946957,unh,2019-05-01
253.61019760256974,unh,2019-05-02
251.80060415702337,unh,2019-05-03
250.26006175220778,unh,2019-05-06
248.25958344615802,unh,2019-05-07
246.18099228669047,unh,2019-05-08
244.49146940549556,unh,2019-05-09
245.28026387388982,unh,2019-05-10
245.94016312592413,unh,2019-05-13
246.32382549848379,unh,2019-05-14
245.9612070077593,unh,2019-05-15
244.25492798430543,unh,2019-05-16
243.6726271512023,unh,2019-05-17
244.91068757922608,unh,2019-05-20
247.364670734504,unh,2019-05-21
249.08413341396658,unh,2019-05-22
249.84848618131267,unh,2019-05-23
250.97649285679537,unh,2019-05-24
251.2071424659382,unh,2019-05-28
251.25595353164184,unh,2019-05-29
251.16774960093574,unh,2019-05-30
250.83193721546604,unh,2019-05-31
250.28721629798025,unh,2019-06-03
250.2939874416481,unh,2019-06-04
250.37602397441518,unh,2019-06-05
250.41386198060485,unh,2019-06-06
250.88833295485398,unh,2019-06-07
251.58742160145692,unh,2019-06-10
251.86414623885958,unh,2019-06-11
251.6919497701396,unh,2019-06-12
251.35865686536903,unh,2019-06-13
250.98352175620474,unh,2019-06-14
251.0880824626634,unh,2019-06-17
251.06203577060384,unh,2019-06-18
251.11882087643778,unh,2019-06-19
250.83358005150802,unh,2019-06-20
251.97409928842418,unh,2019-06-21
252.29334969092923,unh,2019-06-24
252.53782698864376,unh,2019-06-25
252.51977428681505,unh,2019-06-26
252.62657535730213,unh,2019-06-27
252.5694967448334,unh,2019-06-28
251.66491073207743,unh,2019-07-01
251.3990381290793,unh,2019-07-02
251.32142913263223,unh,2019-07-03
251.18053909442835,unh,2019-07-05
251.2763072526064,unh,2019-07-08
251.1040403888861,unh,2019-07-09
251.2068871076596,unh,2019-07-10
255.31320892641835,unh,2019-07-11
259.8102940221764,unh,2019-07-12
263.1844069059382,unh,2019-07-15
265.6095808468379,unh,2019-07-16
268.1379988443747,unh,2019-07-17
269.1513634811452,unh,2019-07-18
269.6143903123836,unh,2019-07-19
269.82044855936795,unh,2019-07-22
270.0748700896874,unh,2019-07-23
270.10638928890967,unh,2019-07-24
269.9221917056787,unh,2019-07-25
269.94893490782806,unh,2019-07-26
269.8313157362311,unh,2019-07-29
269.532073647843,unh,2019-07-30
269.1931154113377,unh,2019-07-31
268.93463291637534,unh,2019-08-01
268.7811499965768,unh,2019-08-02
269.0080062338042,unh,2019-08-05
268.84727306968324,unh,2019-08-06
268.9237903089963,unh,2019-08-07
268.3182428319695,unh,2019-08-08
266.5650144473189,unh,2019-08-09
264.819660329721,unh,2019-08-12
262.68314395009685,unh,2019-08-13
259.61312614707583,unh,2019-08-14
257.852603548583,unh,2019-08-15
256.78014857336024,unh,2019-08-16
