date,boll_lb,ticker,date
2018-01-05,,aapl,2018-01-05
2018-01-08,41.432084394027356,aapl,2018-01-08
2018-01-09,41.44206544487703,aapl,2018-01-09
2018-01-10,41.445963628690556,aapl,2018-01-10
2018-01-11,41.42658005644942,aapl,2018-01-11
2018-01-12,41.2285144594982,aapl,2018-01-12
2018-01-16,41.26932468336396,aapl,2018-01-16
2018-01-17,41.088730864530454,aapl,2018-01-17
2018-01-18,41.04706495541568,aapl,2018-01-18
2018-01-19,41.08873185873233,aapl,2018-01-19
2018-01-22,41.14731239016968,aapl,2018-01-22
2018-01-23,41.19815915036609,aapl,2018-01-23
2018-01-24,41.144262701289634,aapl,2018-01-24
2018-01-25,40.86669439198019,aapl,2018-01-25
2018-01-26,40.70336852346392,aapl,2018-01-26
2018-01-29,40.3069894862546,aapl,2018-01-29
2018-01-30,39.951141932285935,aapl,2018-01-30
2018-01-31,39.71641798872324,aapl,2018-01-31
2018-02-01,39.55126850853528,aapl,2018-02-01
2018-02-02,38.95759004673333,aapl,2018-02-02
2018-02-05,38.14793317259218,aapl,2018-02-05
2018-02-06,37.86270810031391,aapl,2018-02-06
2018-02-07,37.441405783130975,aapl,2018-02-07
2018-02-08,36.8353721376728,aapl,2018-02-08
2018-02-09,36.4213258116228,aapl,2018-02-09
2018-02-12,36.3183216984437,aapl,2018-02-12
2018-02-13,36.27012726526608,aapl,2018-02-13
2018-02-14,36.35364632943862,aapl,2018-02-14
2018-02-15,36.46571529986791,aapl,2018-02-15
2018-02-16,36.57417002530669,aapl,2018-02-16
2018-02-20,36.65864059644384,aapl,2018-02-20
2018-02-21,36.76439095983649,aapl,2018-02-21
2018-02-22,36.78365142754065,aapl,2018-02-22
2018-02-23,36.69329270821579,aapl,2018-02-23
2018-02-26,36.51472877097653,aapl,2018-02-26
2018-02-27,36.40009784377458,aapl,2018-02-27
2018-02-28,36.34145750110369,aapl,2018-02-28
2018-03-01,36.35411305774665,aapl,2018-03-01
2018-03-02,36.360608140444135,aapl,2018-03-02
2018-03-05,36.58246167616767,aapl,2018-03-05
2018-03-06,37.05491127376285,aapl,2018-03-06
2018-03-07,37.280816389433795,aapl,2018-03-07
2018-03-08,37.70336379146984,aapl,2018-03-08
2018-03-09,38.502511170576106,aapl,2018-03-09
2018-03-12,39.32840200811712,aapl,2018-03-12
2018-03-13,39.84514990679759,aapl,2018-03-13
2018-03-14,40.378355722102256,aapl,2018-03-14
2018-03-15,40.77803406890604,aapl,2018-03-15
2018-03-16,40.88010022396795,aapl,2018-03-16
2018-03-19,40.98579311643821,aapl,2018-03-19
2018-03-20,41.131656737837076,aapl,2018-03-20
2018-03-21,41.14542242842295,aapl,2018-03-21
2018-03-22,40.895840408952125,aapl,2018-03-22
2018-03-23,40.28900309633519,aapl,2018-03-23
2018-03-26,40.20687780367957,aapl,2018-03-26
2018-03-27,39.945796648325455,aapl,2018-03-27
2018-03-28,39.621550814629806,aapl,2018-03-28
2018-03-29,39.411505030719326,aapl,2018-03-29
2018-04-02,39.16530546921958,aapl,2018-04-02
2018-04-03,39.01673927173486,aapl,2018-04-03
2018-04-04,38.97288950902362,aapl,2018-04-04
2018-04-05,38.95314272574292,aapl,2018-04-05
2018-04-06,38.83697798370995,aapl,2018-04-06
2018-04-09,38.838546018109845,aapl,2018-04-09
2018-04-10,38.978832597273616,aapl,2018-04-10
2018-04-11,39.08778825448741,aapl,2018-04-11
2018-04-12,39.17034889669555,aapl,2018-04-12
2018-04-13,39.271670804840355,aapl,2018-04-13
2018-04-16,39.340925575452985,aapl,2018-04-16
2018-04-17,39.253052804929936,aapl,2018-04-17
2018-04-18,39.188654779585946,aapl,2018-04-18
2018-04-19,39.19926731166367,aapl,2018-04-19
2018-04-20,39.08142523518723,aapl,2018-04-20
2018-04-23,39.09664603570895,aapl,2018-04-23
2018-04-24,38.794651731057776,aapl,2018-04-24
2018-04-25,38.61712242316371,aapl,2018-04-25
2018-04-26,38.528205394836455,aapl,2018-04-26
2018-04-27,38.317027081635665,aapl,2018-04-27
2018-04-30,38.27122769764764,aapl,2018-04-30
2018-05-01,38.28419345046328,aapl,2018-05-01
2018-05-02,38.24819769262918,aapl,2018-05-02
2018-05-03,38.2111146053042,aapl,2018-05-03
2018-05-04,38.044863295328234,aapl,2018-05-04
2018-05-07,37.87775641190142,aapl,2018-05-07
2018-05-08,37.70483992389141,aapl,2018-05-08
2018-05-09,37.55700095278286,aapl,2018-05-09
2018-05-10,37.363580183198664,aapl,2018-05-10
2018-05-11,37.24518023630737,aapl,2018-05-11
2018-05-14,37.16596320283908,aapl,2018-05-14
2018-05-15,37.122424718778454,aapl,2018-05-15
2018-05-16,37.069982529008136,aapl,2018-05-16
2018-05-17,37.13519937963334,aapl,2018-05-17
2018-05-18,37.46206065735548,aapl,2018-05-18
2018-05-21,37.85501026174637,aapl,2018-05-21
2018-05-22,38.440276539226566,aapl,2018-05-22
2018-05-23,39.07629658413056,aapl,2018-05-23
