Date,Open,High,Low,Close,Adj Close,Volume,ticker
2018-01-02,173.72999572753906,174.47999572753906,172.66000366210938,173.22000122070312,155.60958862304688,3696900,mcd
2018-01-03,173.22999572753906,173.63999938964844,172.0,172.49000549316406,154.95379638671875,3789600,mcd
2018-01-04,173.24000549316406,174.1300048828125,172.72999572753906,173.6999969482422,156.04075622558594,2756400,mcd
2018-01-05,174.0,175.0,173.39999389648438,174.0500030517578,156.35519409179688,3737700,mcd
2018-01-08,173.74000549316406,174.2100067138672,172.92999267578125,173.92999267578125,156.24737548828125,2060800,mcd
2018-01-09,174.22999572753906,174.22999572753906,173.00999450683594,173.5399932861328,155.8970489501953,2674300,mcd
2018-01-10,173.5,174.0,172.47000122070312,173.50999450683594,155.8700714111328,2172500,mcd
2018-01-11,173.55999755859375,174.5500030517578,172.10000610351562,173.38999938964844,155.76229858398438,3078000,mcd
2018-01-12,173.36000061035156,173.7899932861328,172.8800048828125,173.57000732421875,155.92398071289062,2901600,mcd
2018-01-16,173.6199951171875,174.41000366210938,172.8800048828125,173.67999267578125,156.0227813720703,3662600,mcd
2018-01-17,174.35000610351562,175.69000244140625,173.8800048828125,174.97999572753906,157.19064331054688,4129600,mcd
2018-01-18,175.19000244140625,175.4499969482422,173.89999389648438,174.57000732421875,156.8223114013672,2154800,mcd
2018-01-19,174.99000549316406,176.63999938964844,174.3800048828125,176.1199951171875,158.21475219726562,3746300,mcd
2018-01-22,175.97000122070312,176.8300018310547,175.61000061035156,176.2100067138672,158.2955780029297,3217900,mcd
2018-01-23,175.57000732421875,177.75,174.85000610351562,176.80999755859375,158.83457946777344,3197600,mcd
2018-01-24,177.3000030517578,177.3000030517578,175.25,176.1199951171875,158.21475219726562,2810800,mcd
2018-01-25,176.39999389648438,176.6199951171875,174.66000366210938,175.66000366210938,157.80152893066406,2815800,mcd
2018-01-26,175.6699981689453,178.39999389648438,175.00999450683594,178.36000061035156,160.22703552246094,3957700,mcd
2018-01-29,178.3000030517578,178.6999969482422,177.24000549316406,177.77000427246094,159.69699096679688,6091900,mcd
2018-01-30,177.10000610351562,177.6699981689453,170.85000610351562,172.47999572753906,154.94482421875,9613000,mcd
2018-01-31,173.60000610351562,174.3000030517578,170.27000427246094,171.13999938964844,153.7410430908203,7004200,mcd
2018-02-01,170.27000427246094,173.5399932861328,168.88999938964844,171.89999389648438,154.4237518310547,4751300,mcd
2018-02-02,170.8000030517578,172.72999572753906,168.99000549316406,169.3800048828125,152.15994262695312,4604500,mcd
2018-02-05,168.61000061035156,169.4600067138672,153.86000061035156,163.85000610351562,147.19216918945312,7309300,mcd
2018-02-06,158.35000610351562,166.0500030517578,158.25,165.17999267578125,148.38694763183594,7020000,mcd
2018-02-07,164.86000061035156,168.25999450683594,164.52000427246094,165.7100067138672,148.8630828857422,4974000,mcd
2018-02-08,165.69000244140625,165.72999572753906,158.75999450683594,158.97000122070312,142.8083038330078,5656000,mcd
2018-02-09,159.97999572753906,161.97999572753906,155.22999572753906,160.8000030517578,144.45225524902344,7187100,mcd
2018-02-12,162.3699951171875,165.88999938964844,161.5,163.89999389648438,147.23709106445312,5255900,mcd
2018-02-13,163.0,163.8300018310547,161.72000122070312,162.39999389648438,145.8895721435547,5406000,mcd
2018-02-14,161.44000244140625,162.02000427246094,159.67999267578125,159.99000549316406,143.724609375,5865600,mcd
2018-02-15,161.13999938964844,161.52000427246094,158.80999755859375,160.77999877929688,144.43429565429688,5012100,mcd
2018-02-16,159.47000122070312,159.89999389648438,157.75999450683594,157.7899932861328,141.74827575683594,7165800,mcd
2018-02-20,157.0,159.16000366210938,156.27999877929688,157.16000366210938,141.1822967529297,5211100,mcd
2018-02-21,157.75999450683594,161.32000732421875,157.60000610351562,158.63999938964844,142.5118408203125,7833400,mcd
2018-02-22,158.9499969482422,161.39999389648438,158.89999389648438,160.66000366210938,144.32647705078125,4398200,mcd
2018-02-23,161.44000244140625,163.30999755859375,161.44000244140625,163.05999755859375,146.4824981689453,4272400,mcd
2018-02-26,164.0,164.75,162.3000030517578,163.5800018310547,146.94961547851562,4525200,mcd
2018-02-27,164.19000244140625,164.5,160.63999938964844,160.66000366210938,144.32647705078125,4907500,mcd
2018-02-28,160.42999267578125,161.2100067138672,157.72000122070312,157.74000549316406,142.5998077392578,6116800,mcd
2018-03-01,157.8000030517578,160.42999267578125,155.2100067138672,155.6999969482422,140.75559997558594,5609000,mcd
2018-03-02,148.91000366210938,150.4499969482422,146.83999633789062,148.27000427246094,134.0387725830078,11754300,mcd
2018-03-05,148.27999877929688,151.47999572753906,147.9199981689453,151.02999877929688,136.53387451171875,6397800,mcd
2018-03-06,151.25,151.7100067138672,150.1300048828125,151.1999969482422,136.6875,5015400,mcd
2018-03-07,149.86000061035156,152.74000549316406,149.67999267578125,152.3800048828125,137.7542724609375,4492000,mcd
2018-03-08,152.72999572753906,154.61000061035156,152.64999389648438,154.44000244140625,139.61654663085938,4291400,mcd
2018-03-09,155.6199951171875,157.72999572753906,154.83999633789062,157.24000549316406,142.14779663085938,5076500,mcd
2018-03-12,157.74000549316406,159.4499969482422,157.50999450683594,157.74000549316406,142.5998077392578,4461500,mcd
2018-03-13,158.55999755859375,159.88999938964844,158.2100067138672,158.22000122070312,143.0337371826172,4333100,mcd
2018-03-14,159.0,159.50999450683594,157.24000549316406,158.24000549316406,143.0518035888672,3879000,mcd
2018-03-15,158.7100067138672,162.14999389648438,158.58999633789062,161.61000061035156,146.09835815429688,5925700,mcd
