date,boll_lb,ticker,date
2018-01-05,,hd,2018-01-05
2018-01-08,172.4290943709336,hd,2018-01-08
2018-01-09,172.30683179313667,hd,2018-01-09
2018-01-10,172.06518399900096,hd,2018-01-10
2018-01-11,171.44351632345635,hd,2018-01-11
2018-01-12,170.8263761845426,hd,2018-01-12
2018-01-16,170.8839312558712,hd,2018-01-16
2018-01-17,170.07284200551533,hd,2018-01-17
2018-01-18,170.26210960560658,hd,2018-01-18
2018-01-19,169.94998159560072,hd,2018-01-19
2018-01-22,169.25748595669472,hd,2018-01-22
2018-01-23,168.9982642960048,hd,2018-01-23
2018-01-24,168.7952477705319,hd,2018-01-24
2018-01-25,168.93021439527655,hd,2018-01-25
2018-01-26,168.93464985327677,hd,2018-01-26
2018-01-29,169.25144896814342,hd,2018-01-29
2018-01-30,169.64457809548145,hd,2018-01-30
2018-01-31,169.9909688941447,hd,2018-01-31
2018-02-01,170.27597068241056,hd,2018-02-01
2018-02-02,169.99514247982341,hd,2018-02-02
2018-02-05,167.81014777609008,hd,2018-02-05
2018-02-06,167.65420265340387,hd,2018-02-06
2018-02-07,167.394302879032,hd,2018-02-07
2018-02-08,165.16720164706467,hd,2018-02-08
2018-02-09,163.5760729863143,hd,2018-02-09
2018-02-12,162.00933003581986,hd,2018-02-12
2018-02-13,160.5307565419296,hd,2018-02-13
2018-02-14,159.262732614044,hd,2018-02-14
2018-02-15,158.21648317428028,hd,2018-02-15
2018-02-16,157.50411251977243,hd,2018-02-16
2018-02-20,157.01794720626594,hd,2018-02-20
2018-02-21,156.29036137344912,hd,2018-02-21
2018-02-22,156.2438128701144,hd,2018-02-22
2018-02-23,156.62636254546305,hd,2018-02-23
2018-02-26,157.6221837604267,hd,2018-02-26
2018-02-27,158.42253044203008,hd,2018-02-27
2018-02-28,158.8339547613934,hd,2018-02-28
2018-03-01,159.18452847414102,hd,2018-03-01
2018-03-02,159.76930769920378,hd,2018-03-02
2018-03-05,160.11396119972116,hd,2018-03-05
2018-03-06,159.95351471193857,hd,2018-03-06
2018-03-07,159.7436613115312,hd,2018-03-07
2018-03-08,159.68861480164136,hd,2018-03-08
2018-03-09,159.85996156905054,hd,2018-03-09
2018-03-12,159.59440160982172,hd,2018-03-12
2018-03-13,159.1572573222431,hd,2018-03-13
2018-03-14,158.61434195555765,hd,2018-03-14
2018-03-15,158.22427249116973,hd,2018-03-15
2018-03-16,158.0067707308819,hd,2018-03-16
2018-03-19,157.70998051033655,hd,2018-03-19
2018-03-20,157.63881816754488,hd,2018-03-20
2018-03-21,157.41150309546867,hd,2018-03-21
2018-03-22,156.937847437206,hd,2018-03-22
2018-03-23,156.273651648456,hd,2018-03-23
2018-03-26,156.89666450440944,hd,2018-03-26
2018-03-27,156.8381569542786,hd,2018-03-27
2018-03-28,156.57069721109698,hd,2018-03-28
2018-03-29,156.56424593678764,hd,2018-03-29
2018-04-02,155.93300886258507,hd,2018-04-02
2018-04-03,155.59740582493035,hd,2018-04-03
