date,cci_30,ticker,date
2018-01-02,,dis,2018-01-02
2018-01-03,66.66666666666727,dis,2018-01-03
2018-01-04,49.06623620990692,dis,2018-01-04
2018-01-05,7.400151992544211,dis,2018-01-05
2018-01-08,-101.47494231652726,dis,2018-01-08
2018-01-09,-80.7183266708507,dis,2018-01-09
2018-01-10,-97.75428381822145,dis,2018-01-10
2018-01-11,-34.908693851700974,dis,2018-01-11
2018-01-12,70.16841350137534,dis,2018-01-12
2018-01-16,27.695975917703255,dis,2018-01-16
2018-01-17,32.568337682504406,dis,2018-01-17
2018-01-18,-24.123965545179086,dis,2018-01-18
2018-01-19,-52.41850599414831,dis,2018-01-19
2018-01-22,-17.19918548052394,dis,2018-01-22
2018-01-23,-53.8961719656172,dis,2018-01-23
2018-01-24,-28.505493490995015,dis,2018-01-24
2018-01-25,-19.322781098015444,dis,2018-01-25
2018-01-26,73.85859673544105,dis,2018-01-26
2018-01-29,64.71712699557476,dis,2018-01-29
2018-01-30,-21.1281853479234,dis,2018-01-30
2018-01-31,-185.37732548450336,dis,2018-01-31
2018-02-01,-136.0119243819436,dis,2018-02-01
2018-02-02,-145.94681711503992,dis,2018-02-02
2018-02-05,-349.36235588762327,dis,2018-02-05
2018-02-06,-322.6649622877427,dis,2018-02-06
2018-02-07,-217.64742649630338,dis,2018-02-07
2018-02-08,-278.91798587764754,dis,2018-02-08
2018-02-09,-242.05040124401958,dis,2018-02-09
2018-02-12,-180.52291396068404,dis,2018-02-12
2018-02-13,-154.32039139332738,dis,2018-02-13
2018-02-14,-125.9126508203096,dis,2018-02-14
2018-02-15,-93.21775433739472,dis,2018-02-15
2018-02-16,-52.94198217723181,dis,2018-02-16
2018-02-20,-48.24540337209294,dis,2018-02-20
2018-02-21,-59.683824784356915,dis,2018-02-21
2018-02-22,-61.12696431618992,dis,2018-02-22
2018-02-23,-29.91991877320683,dis,2018-02-23
2018-02-26,26.1184290797298,dis,2018-02-26
2018-02-27,-41.810322644818335,dis,2018-02-27
2018-02-28,-83.52907573841556,dis,2018-02-28
2018-03-01,-108.23207905910307,dis,2018-03-01
2018-03-02,-105.19449299865505,dis,2018-03-02
2018-03-05,-83.64349683566637,dis,2018-03-05
2018-03-06,-51.41501934811103,dis,2018-03-06
2018-03-07,-72.01334137062169,dis,2018-03-07
2018-03-08,-55.83879524895638,dis,2018-03-08
2018-03-09,-43.211079911555935,dis,2018-03-09
2018-03-12,-10.119987973552881,dis,2018-03-12
2018-03-13,-37.70877719121943,dis,2018-03-13
2018-03-14,-45.86242307429546,dis,2018-03-14
2018-03-15,-60.072662748553235,dis,2018-03-15
2018-03-16,-69.38107131456402,dis,2018-03-16
2018-03-19,-144.62353196313114,dis,2018-03-19
2018-03-20,-154.17266546353017,dis,2018-03-20
2018-03-21,-110.74305457294784,dis,2018-03-21
2018-03-22,-159.0397790492346,dis,2018-03-22
2018-03-23,-212.27674765854175,dis,2018-03-23
2018-03-26,-163.35797497139117,dis,2018-03-26
2018-03-27,-160.20504761950414,dis,2018-03-27
2018-03-28,-172.4214331755947,dis,2018-03-28
2018-03-29,-114.12476484537633,dis,2018-03-29
2018-04-02,-135.70515672319445,dis,2018-04-02
2018-04-03,-131.8057641618581,dis,2018-04-03
2018-04-04,-90.68291420406149,dis,2018-04-04
2018-04-05,-28.393952840391098,dis,2018-04-05
2018-04-06,-61.479453042839175,dis,2018-04-06
2018-04-09,-69.68086184023862,dis,2018-04-09
2018-04-10,-37.263925445281544,dis,2018-04-10
2018-04-11,-37.55339292265486,dis,2018-04-11
2018-04-12,-51.11227061934387,dis,2018-04-12
2018-04-13,-42.133957228086665,dis,2018-04-13
2018-04-16,-53.36012499375978,dis,2018-04-16
2018-04-17,10.247997340661426,dis,2018-04-17
2018-04-18,9.589550067329583,dis,2018-04-18
2018-04-19,-24.13786657513654,dis,2018-04-19
2018-04-20,-38.590546300371784,dis,2018-04-20
2018-04-23,-54.97588198164975,dis,2018-04-23
2018-04-24,-75.86600443553169,dis,2018-04-24
2018-04-25,-19.56896994091594,dis,2018-04-25
2018-04-26,-30.83065416894743,dis,2018-04-26
2018-04-27,-102.32706433194369,dis,2018-04-27
2018-04-30,11.918635256392616,dis,2018-04-30
2018-05-01,-53.55819620104091,dis,2018-05-01
2018-05-02,-52.75510468366081,dis,2018-05-02
2018-05-03,-176.92828044540568,dis,2018-05-03
2018-05-04,12.389506007421208,dis,2018-05-04
2018-05-07,199.5075859692959,dis,2018-05-07
2018-05-08,130.72811067377842,dis,2018-05-08
2018-05-09,10.480450890909287,dis,2018-05-09
2018-05-10,86.4385471728003,dis,2018-05-10
2018-05-11,124.96353058441395,dis,2018-05-11
2018-05-14,181.37152745729486,dis,2018-05-14
2018-05-15,173.80397080130035,dis,2018-05-15
2018-05-16,263.3620175377139,dis,2018-05-16
2018-05-17,241.53808080137557,dis,2018-05-17
2018-05-18,176.4691006103833,dis,2018-05-18
2018-05-21,156.71394916373657,dis,2018-05-21
2018-05-22,157.0903123332402,dis,2018-05-22
2018-05-23,63.99302729832173,dis,2018-05-23
2018-05-24,27.197149604824318,dis,2018-05-24
2018-05-25,40.63444422763456,dis,2018-05-25
2018-05-29,-64.26669843936679,dis,2018-05-29
2018-05-30,-71.9728569385177,dis,2018-05-30
2018-05-31,-89.44843707207292,dis,2018-05-31
2018-06-01,-82.17364782528196,dis,2018-06-01
2018-06-04,-54.092117359696466,dis,2018-06-04
2018-06-05,-56.959702892103685,dis,2018-06-05
2018-06-06,-9.84595239319018,dis,2018-06-06
2018-06-07,42.50752855272786,dis,2018-06-07
2018-06-08,75.37692947163612,dis,2018-06-08
2018-06-11,113.80811348879472,dis,2018-06-11
