date,rsi_30,ticker,date
2018-01-02,,v,2018-01-02
2018-01-03,100.0,v,2018-01-03
2018-01-04,100.0,v,2018-01-04
2018-01-05,100.0,v,2018-01-05
2018-01-08,100.0,v,2018-01-08
2018-01-09,95.08113320381307,v,2018-01-09
2018-01-10,92.42250274217336,v,2018-01-10
2018-01-11,93.6394727885317,v,2018-01-11
2018-01-12,93.93251917414601,v,2018-01-12
2018-01-16,94.26076357431276,v,2018-01-16
2018-01-17,95.57367446631852,v,2018-01-17
2018-01-18,96.21093967784725,v,2018-01-18
2018-01-19,91.2780056178326,v,2018-01-19
2018-01-22,92.7967879384623,v,2018-01-22
2018-01-23,93.04284058705682,v,2018-01-23
2018-01-24,92.02682577135242,v,2018-01-24
2018-01-25,92.58788376692746,v,2018-01-25
2018-01-26,93.37917810830565,v,2018-01-26
2018-01-29,81.2988865537542,v,2018-01-29
2018-01-30,72.806387132333,v,2018-01-30
2018-01-31,74.2719434356396,v,2018-01-31
2018-02-01,77.07280635890689,v,2018-02-01
2018-02-02,56.5235650064236,v,2018-02-02
2018-02-05,44.6449452431044,v,2018-02-05
2018-02-06,52.82339244748413,v,2018-02-06
2018-02-07,52.13425637953911,v,2018-02-07
2018-02-08,41.9020759438181,v,2018-02-08
2018-02-09,46.515789413691444,v,2018-02-09
2018-02-12,50.098614758132754,v,2018-02-12
2018-02-13,49.90559631135545,v,2018-02-13
2018-02-14,53.718001592479524,v,2018-02-14
2018-02-15,56.03865219312301,v,2018-02-15
2018-02-16,55.29568029245487,v,2018-02-16
2018-02-20,55.52267923815625,v,2018-02-20
2018-02-21,52.78473414131289,v,2018-02-21
2018-02-22,52.69966626179626,v,2018-02-22
2018-02-23,56.40651082146666,v,2018-02-23
2018-02-26,58.59181032674105,v,2018-02-26
2018-02-27,56.44074591081834,v,2018-02-27
2018-02-28,55.69519450668834,v,2018-02-28
2018-03-01,51.53533920636306,v,2018-03-01
2018-03-02,52.07473686953477,v,2018-03-02
2018-03-05,53.674863323154014,v,2018-03-05
2018-03-06,52.33940562721532,v,2018-03-06
2018-03-07,53.49262925005549,v,2018-03-07
2018-03-08,54.03156452710432,v,2018-03-08
2018-03-09,57.20642534430118,v,2018-03-09
2018-03-12,56.72851024105458,v,2018-03-12
2018-03-13,54.9010802437323,v,2018-03-13
2018-03-14,53.83162353787804,v,2018-03-14
2018-03-15,55.04438393142756,v,2018-03-15
2018-03-16,56.63457981706536,v,2018-03-16
2018-03-19,54.29311683815994,v,2018-03-19
