date,macd,ticker,date
2018-01-05,0.0,jnj,2018-01-05
2018-01-08,0.003584519410736675,jnj,2018-01-08
2018-01-09,0.06650706651966232,jnj,2018-01-09
2018-01-10,0.08804675238296511,jnj,2018-01-10
2018-01-11,0.1268643373290388,jnj,2018-01-11
2018-01-12,0.18463675516665035,jnj,2018-01-12
2018-01-16,0.2627436275903676,jnj,2018-01-16
2018-01-17,0.3159575364992975,jnj,2018-01-17
2018-01-18,0.3453591693770761,jnj,2018-01-18
2018-01-19,0.38130979459833725,jnj,2018-01-19
2018-01-22,0.4388294460722477,jnj,2018-01-22
2018-01-23,0.16732680304193082,jnj,2018-01-23
2018-01-24,-0.024209131426346175,jnj,2018-01-24
2018-01-25,-0.047385061336768786,jnj,2018-01-25
2018-01-26,-0.015266640996969727,jnj,2018-01-26
2018-01-29,-0.07954254753309442,jnj,2018-01-29
2018-01-30,-0.1962477741294606,jnj,2018-01-30
2018-01-31,-0.5205317608274953,jnj,2018-01-31
2018-02-01,-0.6592032906289234,jnj,2018-02-01
2018-02-02,-0.8935387252100782,jnj,2018-02-02
2018-02-05,-1.4920388324528489,jnj,2018-02-05
2018-02-06,-1.8518798084020887,jnj,2018-02-06
2018-02-07,-2.133727454125733,jnj,2018-02-07
2018-02-08,-2.636254634955293,jnj,2018-02-08
2018-02-09,-2.8004421185606247,jnj,2018-02-09
2018-02-12,-2.8493075221630875,jnj,2018-02-12
2018-02-13,-2.8735920888937017,jnj,2018-02-13
2018-02-14,-2.8774442535190303,jnj,2018-02-14
2018-02-15,-2.7471553008455203,jnj,2018-02-15
2018-02-16,-2.489765840433506,jnj,2018-02-16
2018-02-20,-2.407922566060165,jnj,2018-02-20
2018-02-21,-2.3788533249473147,jnj,2018-02-21
2018-02-22,-2.328651353861474,jnj,2018-02-22
2018-02-23,-2.123055433946348,jnj,2018-02-23
2018-02-26,-1.8782886434010777,jnj,2018-02-26
2018-02-27,-1.6920757801497217,jnj,2018-02-27
2018-02-28,-1.6477120191735821,jnj,2018-02-28
2018-03-01,-1.7702258147803036,jnj,2018-03-01
2018-03-02,-1.7410325032670642,jnj,2018-03-02
2018-03-05,-1.6319995136541507,jnj,2018-03-05
2018-03-06,-1.635422994450039,jnj,2018-03-06
2018-03-07,-1.5630390040237359,jnj,2018-03-07
2018-03-08,-1.2804830454899587,jnj,2018-03-08
2018-03-09,-0.924443393249561,jnj,2018-03-09
2018-03-12,-0.7160336757645638,jnj,2018-03-12
2018-03-13,-0.42534256892029987,jnj,2018-03-13
2018-03-14,-0.33390734982678794,jnj,2018-03-14
2018-03-15,-0.20695508719279587,jnj,2018-03-15
2018-03-16,-0.06191822296894145,jnj,2018-03-16
2018-03-19,-0.1879332023855369,jnj,2018-03-19
2018-03-20,-0.21662033114070312,jnj,2018-03-20
2018-03-21,-0.23801569497311448,jnj,2018-03-21
2018-03-22,-0.5193297033600714,jnj,2018-03-22
2018-03-23,-0.893881378049997,jnj,2018-03-23
2018-03-26,-1.0160556897489812,jnj,2018-03-26
2018-03-27,-1.112823754327664,jnj,2018-03-27
2018-03-28,-1.1590134831084384,jnj,2018-03-28
2018-03-29,-1.1326113953421952,jnj,2018-03-29
2018-04-02,-1.352323422296024,jnj,2018-04-02
2018-04-03,-1.241370761141809,jnj,2018-04-03
2018-04-04,-0.9947184580830424,jnj,2018-04-04
2018-04-05,-0.768929531181243,jnj,2018-04-05
2018-04-06,-0.767936821692146,jnj,2018-04-06
2018-04-09,-0.6607086922052048,jnj,2018-04-09
2018-04-10,-0.5146312838444089,jnj,2018-04-10
2018-04-11,-0.43825482773449664,jnj,2018-04-11
2018-04-12,-0.3167119465286703,jnj,2018-04-12
2018-04-13,-0.20440646036558974,jnj,2018-04-13
2018-04-16,-0.03321602163491377,jnj,2018-04-16
2018-04-17,0.014700631857053281,jnj,2018-04-17
2018-04-18,-0.1481197313136846,jnj,2018-04-18
2018-04-19,-0.2860612311849877,jnj,2018-04-19
2018-04-20,-0.4540864431565552,jnj,2018-04-20
2018-04-23,-0.5684682469523921,jnj,2018-04-23
2018-04-24,-0.6970793961417598,jnj,2018-04-24
2018-04-25,-0.7493773075578929,jnj,2018-04-25
2018-04-26,-0.6929408230197964,jnj,2018-04-26
2018-04-27,-0.622337370452712,jnj,2018-04-27
2018-04-30,-0.6865207608469603,jnj,2018-04-30
2018-05-01,-0.7631198376767969,jnj,2018-05-01
2018-05-02,-0.9929974911813702,jnj,2018-05-02
2018-05-03,-1.1952174457953078,jnj,2018-05-03
2018-05-04,-1.2574791078887273,jnj,2018-05-04
2018-05-07,-1.3346255513836809,jnj,2018-05-07
2018-05-08,-1.4496067935708794,jnj,2018-05-08
2018-05-09,-1.4591027301528925,jnj,2018-05-09
2018-05-10,-1.3189242458032169,jnj,2018-05-10
2018-05-11,-1.0595089098310098,jnj,2018-05-11
