rsi_30,ticker,date
,gs,2018-01-05
0.0,gs,2018-01-08
37.26165919448129,gs,2018-01-09
41.397687733544664,gs,2018-01-10
48.58971728238056,gs,2018-01-11
60.499906335348996,gs,2018-01-12
66.53594593493091,gs,2018-01-16
43.43853071809266,gs,2018-01-17
36.19614885701402,gs,2018-01-18
52.079001734681825,gs,2018-01-19
62.267441558715866,gs,2018-01-22
58.84038602154959,gs,2018-01-23
66.33345368405332,gs,2018-01-24
69.74776528925241,gs,2018-01-25
67.85648511905755,gs,2018-01-26
71.72432831248493,gs,2018-01-29
65.11310117273118,gs,2018-01-30
63.32218733025158,gs,2018-01-31
67.18184546027749,gs,2018-02-01
51.45031057542237,gs,2018-02-02
42.26940980432041,gs,2018-02-05
50.316380692133876,gs,2018-02-06
49.134326987935076,gs,2018-02-07
42.237680621040994,gs,2018-02-08
44.45110519787733,gs,2018-02-09
47.19029969588439,gs,2018-02-12
48.79410177241278,gs,2018-02-13
53.17053618604648,gs,2018-02-14
55.98567655108949,gs,2018-02-15
55.9447480037942,gs,2018-02-16
54.08366918920413,gs,2018-02-20
53.08655246689747,gs,2018-02-21
51.7808434377628,gs,2018-02-22
54.891941770031636,gs,2018-02-23
57.288926469266094,gs,2018-02-26
55.044792700660466,gs,2018-02-27
51.88768669393214,gs,2018-02-28
48.358507199146054,gs,2018-03-01
49.13825273540217,gs,2018-03-02
51.93938175137142,gs,2018-03-05
53.9390267304283,gs,2018-03-06
52.99314851665946,gs,2018-03-07
53.52145436471974,gs,2018-03-08
55.81996071085315,gs,2018-03-09
57.1126258311667,gs,2018-03-12
54.071391576391754,gs,2018-03-13
51.66545868239496,gs,2018-03-14
52.82015105573947,gs,2018-03-15
53.34378849115563,gs,2018-03-16
50.38146502606032,gs,2018-03-19
50.749778684448636,gs,2018-03-20
49.97072027565406,gs,2018-03-21
45.03400769876663,gs,2018-03-22
41.65587457209476,gs,2018-03-23
47.041924875669785,gs,2018-03-26
43.73371594341702,gs,2018-03-27
44.844794153988744,gs,2018-03-28
46.14310501089281,gs,2018-03-29
44.19391739610785,gs,2018-04-02
45.88745173084325,gs,2018-04-03
46.939495694340586,gs,2018-04-04
48.557369359497635,gs,2018-04-05
45.90647746012155,gs,2018-04-06
47.043374321663286,gs,2018-04-09
49.221583558801626,gs,2018-04-10
47.544944769667,gs,2018-04-11
50.72577867387257,gs,2018-04-12
49.028435961349615,gs,2018-04-13
49.95362067639694,gs,2018-04-16
47.99932510379571,gs,2018-04-17
48.181897494185506,gs,2018-04-18
48.268226154131426,gs,2018-04-19
47.21047985103332,gs,2018-04-20
44.78052399393474,gs,2018-04-23
42.97254472685714,gs,2018-04-24
41.61691587170007,gs,2018-04-25
42.11524588006516,gs,2018-04-26
41.990222675783045,gs,2018-04-27
41.34658137953599,gs,2018-04-30
40.61923370166446,gs,2018-05-01
39.485135212683154,gs,2018-05-02
39.208503701442076,gs,2018-05-03
40.2438494719109,gs,2018-05-04
41.75952774298672,gs,2018-05-07
41.6627864324264,gs,2018-05-08
44.791889770579076,gs,2018-05-09
45.87759427798474,gs,2018-05-10
45.59552012884928,gs,2018-05-11
46.24643452371154,gs,2018-05-14
44.92651755547385,gs,2018-05-15
44.590386619684324,gs,2018-05-16
43.545566813703054,gs,2018-05-17
42.38559049323888,gs,2018-05-18
42.90999223358983,gs,2018-05-21
43.13944688815359,gs,2018-05-22
43.026147907824,gs,2018-05-23
41.99919527275042,gs,2018-05-24
41.348410766397734,gs,2018-05-25
37.0057111754463,gs,2018-05-29
38.781076969013654,gs,2018-05-30
37.114789191640234,gs,2018-05-31
39.15148817660937,gs,2018-06-01
40.396560457635545,gs,2018-06-04
39.553865265976704,gs,2018-06-05
42.65934712892394,gs,2018-06-06
43.59945513399438,gs,2018-06-07
43.563119674161854,gs,2018-06-08
44.12513980686032,gs,2018-06-11
43.19698643190784,gs,2018-06-12
44.19505284144303,gs,2018-06-13
44.0748778930479,gs,2018-06-14
42.91470410843888,gs,2018-06-15
42.55965929863806,gs,2018-06-18
40.54942187799711,gs,2018-06-19
40.22927635043077,gs,2018-06-20
39.684742511414825,gs,2018-06-21
39.059689599089175,gs,2018-06-22
36.29955957991033,gs,2018-06-25
36.34111777676879,gs,2018-06-26
35.502668802456725,gs,2018-06-27
38.878719269414894,gs,2018-06-28
37.11108733184685,gs,2018-06-29
39.78421820359806,gs,2018-07-02
37.995498654597135,gs,2018-07-03
38.35390243782148,gs,2018-07-05
39.410599001049135,gs,2018-07-06
45.15342633536329,gs,2018-07-09
44.35378521316839,gs,2018-07-10
43.52149515646143,gs,2018-07-11
44.92305983780901,gs,2018-07-12
44.33213579988696,gs,2018-07-13
48.66967827004283,gs,2018-07-16
48.34430097813593,gs,2018-07-17
48.53075746282849,gs,2018-07-18
47.23985910091606,gs,2018-07-19
49.03425105129532,gs,2018-07-20
50.77455942319243,gs,2018-07-23
52.49324230917506,gs,2018-07-24
53.13990570563412,gs,2018-07-25
53.47957283877697,gs,2018-07-26
53.915641267829386,gs,2018-07-27
54.99433221813147,gs,2018-07-30
53.491448349409985,gs,2018-07-31
52.14341686970731,gs,2018-08-01
50.21282593317742,gs,2018-08-02
50.30566481067306,gs,2018-08-03
52.009197208924476,gs,2018-08-06
53.70448872644315,gs,2018-08-07
52.23761696928772,gs,2018-08-08
49.74421829128002,gs,2018-08-09
46.080785621755616,gs,2018-08-10
43.87635598413201,gs,2018-08-13
46.476941420781316,gs,2018-08-14
46.22255293489578,gs,2018-08-15
49.669892170171295,gs,2018-08-16
50.005849560959945,gs,2018-08-17
52.095053865549154,gs,2018-08-20
54.44981130219268,gs,2018-08-21
54.999949184697634,gs,2018-08-22
52.16618112962768,gs,2018-08-23
51.05058162844919,gs,2018-08-24
56.86198727202269,gs,2018-08-27
56.648333534555256,gs,2018-08-28
55.73472265581648,gs,2018-08-29
53.881222873767236,gs,2018-08-30
52.446806837094876,gs,2018-08-31
52.31090334133903,gs,2018-09-04
52.217576951217715,gs,2018-09-05
49.44366738163936,gs,2018-09-06
48.90439967067833,gs,2018-09-07
47.15982753231972,gs,2018-09-10
45.72552391598924,gs,2018-09-11
44.04624508292874,gs,2018-09-12
44.231384532961336,gs,2018-09-13
45.179985637700504,gs,2018-09-14
44.0306039985036,gs,2018-09-17
