rsi_30,ticker,date
,cvx,2018-01-05
100.0,cvx,2018-01-08
46.88202040966155,cvx,2018-01-09
67.8662584748553,cvx,2018-01-10
89.10222751047442,cvx,2018-01-11
90.76531688037022,cvx,2018-01-12
72.9797714495287,cvx,2018-01-16
74.13395752172998,cvx,2018-01-17
67.56564908496449,cvx,2018-01-18
65.31119171782852,cvx,2018-01-19
69.83517371120195,cvx,2018-01-22
59.94980847198305,cvx,2018-01-23
61.31096121993519,cvx,2018-01-24
57.282957118580484,cvx,2018-01-25
59.301416518279545,cvx,2018-01-26
47.619876656257695,cvx,2018-01-29
38.267874463020895,cvx,2018-01-30
38.72748137974077,cvx,2018-01-31
39.58065246693606,cvx,2018-02-01
27.15350399997513,cvx,2018-02-02
21.264560838685,cvx,2018-02-05
32.79973467224242,cvx,2018-02-06
30.86114357019588,cvx,2018-02-07
28.139308667759522,cvx,2018-02-08
30.677681232813782,cvx,2018-02-09
31.67635216582063,cvx,2018-02-12
31.011984486802334,cvx,2018-02-13
31.741736726205744,cvx,2018-02-14
30.65640111219342,cvx,2018-02-15
30.27670419750288,cvx,2018-02-16
29.165235541288794,cvx,2018-02-20
27.440397531445527,cvx,2018-02-21
29.30996351992792,cvx,2018-02-22
34.9502243330965,cvx,2018-02-23
38.715919475188265,cvx,2018-02-26
37.606679930075146,cvx,2018-02-27
35.795583622283885,cvx,2018-02-28
36.02190987542808,cvx,2018-03-01
35.58931302341256,cvx,2018-03-02
38.474734667949605,cvx,2018-03-05
39.404571857024244,cvx,2018-03-06
39.762434055912514,cvx,2018-03-07
39.14564714886498,cvx,2018-03-08
45.99061985325618,cvx,2018-03-09
45.403602242980526,cvx,2018-03-12
44.94812748500789,cvx,2018-03-13
43.14365571932391,cvx,2018-03-14
43.93150892268901,cvx,2018-03-15
43.68104856605012,cvx,2018-03-16
41.62178853654373,cvx,2018-03-19
42.749691991551025,cvx,2018-03-20
47.148222420065586,cvx,2018-03-21
42.686926549815105,cvx,2018-03-22
41.80480822686693,cvx,2018-03-23
45.630659627428486,cvx,2018-03-26
44.74471941627097,cvx,2018-03-27
41.641634156762784,cvx,2018-03-28
44.65081203692018,cvx,2018-03-29
42.545148373053564,cvx,2018-04-02
46.3136926272003,cvx,2018-04-03
