macd,ticker,date
0.0,pfe,2018-01-05
-0.008727477147026264,pfe,2018-01-08
-0.01229732225036173,pfe,2018-01-09
-0.011564401559638782,pfe,2018-01-10
-0.007524739521727497,pfe,2018-01-11
-0.005766430182902127,pfe,2018-01-12
-0.001960607846648088,pfe,2018-01-16
0.0267943022321262,pfe,2018-01-17
0.03735513140398439,pfe,2018-01-18
0.041859840604658416,pfe,2018-01-19
0.04402253162509595,pfe,2018-01-22
0.03927624920839179,pfe,2018-01-23
0.04113072347583824,pfe,2018-01-24
0.05848067455296757,pfe,2018-01-25
0.17103537990877982,pfe,2018-01-26
0.2548668593662029,pfe,2018-01-29
0.24400596376000294,pfe,2018-01-30
0.18722996186056662,pfe,2018-01-31
0.12853863389123887,pfe,2018-02-01
0.06814549569141093,pfe,2018-02-02
-0.10110585411269568,pfe,2018-02-05
-0.19211715733793966,pfe,2018-02-06
-0.27976031986657546,pfe,2018-02-07
-0.4325821391930589,pfe,2018-02-08
-0.5113848786093627,pfe,2018-02-09
-0.5334261807319081,pfe,2018-02-12
-0.5255360658413721,pfe,2018-02-13
-0.4962983496493081,pfe,2018-02-14
-0.43214998467702515,pfe,2018-02-15
-0.33915601337579915,pfe,2018-02-16
-0.2799431995834638,pfe,2018-02-20
-0.24789881455703267,pfe,2018-02-21
-0.22139401932991376,pfe,2018-02-22
-0.16138011800026675,pfe,2018-02-23
-0.053648273089578424,pfe,2018-02-26
0.010548685947512126,pfe,2018-02-27
0.02553881457100715,pfe,2018-02-28
-0.011953374798729044,pfe,2018-03-01
-0.018045997053143026,pfe,2018-03-02
-0.010286285599775624,pfe,2018-03-05
-0.02154495366339404,pfe,2018-03-06
-0.026465448760845334,pfe,2018-03-07
0.011669925931890646,pfe,2018-03-08
0.06119151196305239,pfe,2018-03-09
0.08750965722150994,pfe,2018-03-12
0.11742875765479965,pfe,2018-03-13
0.10999468465897166,pfe,2018-03-14
0.11992077269110268,pfe,2018-03-15
0.1411373686245767,pfe,2018-03-16
0.12275621976281315,pfe,2018-03-19
0.10695628110873656,pfe,2018-03-20
0.0888944460740575,pfe,2018-03-21
0.023819055909086728,pfe,2018-03-22
-0.110214535743836,pfe,2018-03-23
-0.17288053692109884,pfe,2018-03-26
-0.2222366012680581,pfe,2018-03-27
-0.23666687366939243,pfe,2018-03-28
-0.23104306441668854,pfe,2018-03-29
-0.2569718712716309,pfe,2018-04-02
-0.22710679967321568,pfe,2018-04-03
-0.1673505563306037,pfe,2018-04-04
-0.14866467198968536,pfe,2018-04-05
-0.17440476017848994,pfe,2018-04-06
-0.17077929202790898,pfe,2018-04-09
-0.12913705569048517,pfe,2018-04-10
-0.10708047915856156,pfe,2018-04-11
-0.04868137555776997,pfe,2018-04-12
-0.002374965063978607,pfe,2018-04-13
0.049750759897676744,pfe,2018-04-16
0.07494785279408234,pfe,2018-04-17
0.10589537219849632,pfe,2018-04-18
0.13194953167634083,pfe,2018-04-19
0.1584000633840077,pfe,2018-04-20
0.19014268747926621,pfe,2018-04-23
0.23246446891774752,pfe,2018-04-24
0.2342878077907855,pfe,2018-04-25
0.24587975236386939,pfe,2018-04-26
0.26348508234850954,pfe,2018-04-27
0.2448199865718621,pfe,2018-04-30
0.13600728151760677,pfe,2018-05-01
0.010677737617754701,pfe,2018-05-02
-0.09745699163698873,pfe,2018-05-03
-0.17501996895870775,pfe,2018-05-04
-0.22699079375242803,pfe,2018-05-07
-0.2613413252989858,pfe,2018-05-08
-0.27091238665922646,pfe,2018-05-09
-0.2851509093723976,pfe,2018-05-10
-0.25827809140017166,pfe,2018-05-11
-0.20706050148770316,pfe,2018-05-14
-0.17742787226939782,pfe,2018-05-15
-0.15294560511515698,pfe,2018-05-16
-0.1297526915818139,pfe,2018-05-17
-0.11539707975038738,pfe,2018-05-18
-0.09073324213854761,pfe,2018-05-21
