macd,ticker,date
0.0,hd,2018-01-05
-0.01032066345217686,hd,2018-01-08
0.019720360285418792,hd,2018-01-09
-0.0140358042066282,hd,2018-01-10
0.08251850514938042,hd,2018-01-11
0.2134133195188781,hd,2018-01-12
0.2886982559813873,hd,2018-01-16
0.5014726252821049,hd,2018-01-17
0.567260158947164,hd,2018-01-18
0.7602031109586278,hd,2018-01-19
1.0557183245642818,hd,2018-01-22
1.282181351671312,hd,2018-01-23
1.507688602588729,hd,2018-01-24
1.6076389570877723,hd,2018-01-25
1.772880027748812,hd,2018-01-26
1.735880169999092,hd,2018-01-29
1.4936594958245735,hd,2018-01-30
1.2324455233978142,hd,2018-01-31
0.9525608005698132,hd,2018-02-01
0.33880289817668086,hd,2018-02-02
-0.8579536933430632,hd,2018-02-05
-1.2423581541749513,hd,2018-02-06
-1.508769149287076,hd,2018-02-07
-2.3901571226588203,hd,2018-02-08
-2.845886241472016,hd,2018-02-09
-3.1715095683887853,hd,2018-02-12
-3.412256050995069,hd,2018-02-13
-3.4908424310917496,hd,2018-02-14
-3.4697516022340267,hd,2018-02-15
-3.2895447620418565,hd,2018-02-16
-3.12970019969066,hd,2018-02-20
-3.237279975716632,hd,2018-02-21
-3.1055044311084146,hd,2018-02-22
-2.7521937991469088,hd,2018-02-23
-2.4359351092463726,hd,2018-02-26
-2.4222015601166333,hd,2018-02-27
-2.588281520706687,hd,2018-02-28
-2.887944797017383,hd,2018-03-01
-3.179119890142289,hd,2018-03-02
-3.1199706347338463,hd,2018-03-05
-3.0455405434095724,hd,2018-03-06
-3.1875639479899576,hd,2018-03-07
-3.311559167899304,hd,2018-03-08
-3.0446026702227016,hd,2018-03-09
-2.9904793746545693,hd,2018-03-12
-3.019443073770333,hd,2018-03-13
-3.080695974134585,hd,2018-03-14
-3.0419906200986304,hd,2018-03-15
-2.907408705684219,hd,2018-03-16
-2.914204849179555,hd,2018-03-19
-2.8032097062841785,hd,2018-03-20
-2.695217061452297,hd,2018-03-21
-2.7941928748545592,hd,2018-03-22
-3.1141560006100804,hd,2018-03-23
-2.968788970350971,hd,2018-03-26
-2.9549397387428655,hd,2018-03-27
-2.9040458466287475,hd,2018-03-28
-2.5563896750762183,hd,2018-03-29
-2.6766321147882195,hd,2018-04-02
-2.6723043503827455,hd,2018-04-03
-2.347351444551663,hd,2018-04-04
-1.9322484854664879,hd,2018-04-05
-1.9556269363731644,hd,2018-04-06
-2.1053452010238516,hd,2018-04-09
-2.120929889939646,hd,2018-04-10
-2.1589126586707437,hd,2018-04-11
-2.1243724370530686,hd,2018-04-12
-2.117534808809012,hd,2018-04-13
-1.9585980698038838,hd,2018-04-16
-1.7736179532369363,hd,2018-04-17
-1.2159500680740507,hd,2018-04-18
-0.98535069906535,hd,2018-04-19
-0.7990204384116453,hd,2018-04-20
-0.592240469348809,hd,2018-04-23
-0.5348458305350619,hd,2018-04-24
-0.3938809914056094,hd,2018-04-25
0.3839019141038307,hd,2018-04-26
1.047777114056629,hd,2018-04-27
1.423807670786914,hd,2018-04-30
1.6886455477770141,hd,2018-05-01
1.9788071709749886,hd,2018-05-02
1.9669661021728189,hd,2018-05-03
2.0818188277241916,hd,2018-05-04
2.0309760674243478,hd,2018-05-07
2.085896817770191,hd,2018-05-08
2.210318626657454,hd,2018-05-09
2.3463497379706837,hd,2018-05-10
2.6771960447848357,hd,2018-05-11
2.967252903828893,hd,2018-05-14
2.9136143790696565,hd,2018-05-15
2.7108553654348384,hd,2018-05-16
2.4374078902365,hd,2018-05-17
2.3619931517184227,hd,2018-05-18
2.4649205770160734,hd,2018-05-21
2.284678160261592,hd,2018-05-22
2.101479994084116,hd,2018-05-23
1.9722689951281325,hd,2018-05-24
1.8246392928317903,hd,2018-05-25
1.5406689926846866,hd,2018-05-29
1.4672806409467682,hd,2018-05-30
1.3500011799363278,hd,2018-05-31
1.3065252687636075,hd,2018-06-01
1.577351496825571,hd,2018-06-04
1.8178135996298863,hd,2018-06-05
2.117077959290299,hd,2018-06-06
2.533173590856933,hd,2018-06-07
3.002569699699393,hd,2018-06-08
3.4405878943950086,hd,2018-06-11
3.8777443622638543,hd,2018-06-12
4.096296287771196,hd,2018-06-13
4.169798370073636,hd,2018-06-14
4.2492546632553,hd,2018-06-15
4.275045524466549,hd,2018-06-18
4.128487025220068,hd,2018-06-19
3.9562435045278335,hd,2018-06-20
3.8743160196370923,hd,2018-06-21
3.534663194484523,hd,2018-06-22
3.146115577799719,hd,2018-06-25
2.804248951015836,hd,2018-06-26
2.397562706252984,hd,2018-06-27
2.0667668240411388,hd,2018-06-28
1.7752690311201889,hd,2018-06-29
1.440508762459558,hd,2018-07-02
1.129908756071785,hd,2018-07-03
0.9367015260198457,hd,2018-07-05
0.7802367861623623,hd,2018-07-06
0.7763879415814472,hd,2018-07-09
0.8865698831031352,hd,2018-07-10
0.9101438005473597,hd,2018-07-11
0.9980100371004141,hd,2018-07-12
1.1145071492176157,hd,2018-07-13
1.2082351067224124,hd,2018-07-16
1.4449877409067824,hd,2018-07-17
1.603640002207385,hd,2018-07-18
1.842083139642682,hd,2018-07-19
1.9935457804965893,hd,2018-07-20
2.0719449673679264,hd,2018-07-23
2.090612731629676,hd,2018-07-24
2.0024406009750635,hd,2018-07-25
1.7829066467023438,hd,2018-07-26
1.4103078477145061,hd,2018-07-27
1.113481703666622,hd,2018-07-30
0.8873818146237227,hd,2018-07-31
0.6028047783800048,hd,2018-08-01
0.3219226082698299,hd,2018-08-02
0.09659386121506941,hd,2018-08-03
-0.07705771388117455,hd,2018-08-06
-0.10374240875074747,hd,2018-08-07
-0.046088704162201566,hd,2018-08-08
0.004392887029553094,hd,2018-08-09
-0.09809909581670695,hd,2018-08-10
-0.3495877893412853,hd,2018-08-13
-0.6256009957413085,hd,2018-08-14
-0.7637246438139869,hd,2018-08-15
-0.7515580044167223,hd,2018-08-16
-0.7198999357035518,hd,2018-08-17
-0.49783416562499383,hd,2018-08-20
-0.1347025603825216,hd,2018-08-21
0.05082538509969936,hd,2018-08-22
0.2905313965166556,hd,2018-08-23
0.5659641121868617,hd,2018-08-24
0.8295534636993125,hd,2018-08-27
1.0258184426896264,hd,2018-08-28
1.1447625363307452,hd,2018-08-29
1.0318588776346473,hd,2018-08-30
1.052098820677088,hd,2018-08-31
1.3997832232333849,hd,2018-09-04
1.5820450734510416,hd,2018-09-05
1.8456173731805166,hd,2018-09-06
2.0582093613870143,hd,2018-09-07
2.557098023087036,hd,2018-09-10
3.1709041205534163,hd,2018-09-11
3.4664962673034267,hd,2018-09-12
3.4567583336773566,hd,2018-09-13
3.379423110061083,hd,2018-09-14
3.22687258462625,hd,2018-09-17
3.27958290167399,hd,2018-09-18
3.336154580210888,hd,2018-09-19
3.293000006041325,hd,2018-09-20
3.3277592888272807,hd,2018-09-21
2.9660727835220086,hd,2018-09-24
2.6066196922901383,hd,2018-09-25
2.3000779580972903,hd,2018-09-26
1.9794526058201711,hd,2018-09-27
1.7304216769645393,hd,2018-09-28
1.5514904587853664,hd,2018-10-01
1.1662705833447546,hd,2018-10-02
0.7705999841846847,hd,2018-10-03
0.06173463961633274,hd,2018-10-04
-0.6913847700855626,hd,2018-10-05
-1.1116193950476543,hd,2018-10-08
-1.6403889664898372,hd,2018-10-09
-2.199506179813511,hd,2018-10-10
-2.9283920341576675,hd,2018-10-11
-3.2483070817752377,hd,2018-10-12
-3.5656389474763728,hd,2018-10-15
-3.5813757572015845,hd,2018-10-16
-4.223775098917912,hd,2018-10-17
-5.056266752624481,hd,2018-10-18
-5.697947752178919,hd,2018-10-19
-6.223505154529676,hd,2018-10-22
-6.581893465687813,hd,2018-10-23
-6.9121189239288015,hd,2018-10-24
-6.924550154449406,hd,2018-10-25
-7.40101934782254,hd,2018-10-26
-7.6126003139208365,hd,2018-10-29
-7.449107818346334,hd,2018-10-30
-7.264843282863353,hd,2018-10-31
-6.672330007251361,hd,2018-11-01
-6.174352573425466,hd,2018-11-02
-5.533550656018747,hd,2018-11-05
-4.982797071326729,hd,2018-11-06
-4.0781006381864415,hd,2018-11-07
-3.261393971951719,hd,2018-11-08
-2.744698626461826,hd,2018-11-09
-2.831907555482644,hd,2018-11-12
-2.9022625966343014,hd,2018-11-13
-2.852515468245997,hd,2018-11-14
-2.983653036892264,hd,2018-11-15
-3.0795166158086147,hd,2018-11-16
-3.3931480578482365,hd,2018-11-19
-3.9623670371541664,hd,2018-11-20
-4.343238123302541,hd,2018-11-21
-4.628042995781158,hd,2018-11-23
-4.721060472751532,hd,2018-11-26
-4.468911576898705,hd,2018-11-27
-3.8845914896456577,hd,2018-11-28
-3.523717704225618,hd,2018-11-29
-2.829087329069324,hd,2018-11-30
-2.1393447352112958,hd,2018-12-03
-2.088300498580651,hd,2018-12-04
-1.9718604150365877,hd,2018-12-06
-2.1110396457630145,hd,2018-12-07
-2.2837743268485724,hd,2018-12-10
-2.351600026346631,hd,2018-12-11
-2.218396801013853,hd,2018-12-12
-2.115877856340745,hd,2018-12-13
-2.1374842084570957,hd,2018-12-14
-2.4746682160417777,hd,2018-12-17
-2.545514802584819,hd,2018-12-18
-2.769847087133229,hd,2018-12-19
-3.1852653727831353,hd,2018-12-20
-3.7679981035040555,hd,2018-12-21
-4.368281310171426,hd,2018-12-24
-3.9799188468080047,hd,2018-12-26
-3.467555337523862,hd,2018-12-27
-3.034592330340331,hd,2018-12-28
-2.533158236370241,hd,2018-12-31
-2.064363631884362,hd,2019-01-02
-1.9766830457136848,hd,2019-01-03
-1.485803447299304,hd,2019-01-04
-0.8114585705330626,hd,2019-01-07
-0.2060715442999026,hd,2019-01-08
0.4173632582391349,hd,2019-01-09
0.8476059049059188,hd,2019-01-10
1.202951987759235,hd,2019-01-11
1.4197844492132674,hd,2019-01-14
1.3868211779401918,hd,2019-01-15
1.3906604756208196,hd,2019-01-16
1.204715223035663,hd,2019-01-17
1.4210297028180037,hd,2019-01-18
1.3772756545524487,hd,2019-01-22
1.3097500133479514,hd,2019-01-23
1.2738277275943233,hd,2019-01-24
1.479258147776676,hd,2019-01-25
1.577880812004679,hd,2019-01-28
1.6259996909429617,hd,2019-01-29
1.8438014557124802,hd,2019-01-30
2.1011246760814117,hd,2019-01-31
2.345795001823319,hd,2019-02-01
2.6750858598390153,hd,2019-02-04
2.8994016162546643,hd,2019-02-05
2.9088867383330523,hd,2019-02-06
2.831317030433212,hd,2019-02-07
2.775769079238387,hd,2019-02-08
2.571385528946138,hd,2019-02-11
2.589360322149844,hd,2019-02-12
2.804476019338921,hd,2019-02-13
2.8852139056817236,hd,2019-02-14
3.2889229028021134,hd,2019-02-15
3.5629523927040054,hd,2019-02-19
3.698754158472184,hd,2019-02-20
3.7606074437468067,hd,2019-02-21
3.8116815221000877,hd,2019-02-22
3.616007855255674,hd,2019-02-25
3.2874776993767796,hd,2019-02-26
2.6232730260080928,hd,2019-02-27
2.190254954470646,hd,2019-02-28
1.8284286762071247,hd,2019-03-01
1.4156196781730443,hd,2019-03-04
1.0912182969379671,hd,2019-03-05
0.8605193269135043,hd,2019-03-06
0.515207753079892,hd,2019-03-07
0.136685019086201,hd,2019-03-08
-0.06491128843660476,hd,2019-03-11
-0.09767313396218924,hd,2019-03-12
-0.3503763592177904,hd,2019-03-13
-0.506877348761833,hd,2019-03-14
-0.574257404174574,hd,2019-03-15
-0.525574832280796,hd,2019-03-18
-0.42480504713378764,hd,2019-03-19
-0.18386218308955904,hd,2019-03-20
0.3157235708084727,hd,2019-03-21
0.6062168866521063,hd,2019-03-22
0.9010903602436429,hd,2019-03-25
1.0947255349906015,hd,2019-03-26
1.2267793055164873,hd,2019-03-27
1.380875035750222,hd,2019-03-28
1.6318518931248889,hd,2019-03-29
2.1090348794531053,hd,2019-04-01
2.3527645958468213,hd,2019-04-02
2.8599289806612376,hd,2019-04-03
3.3714685457908047,hd,2019-04-04
3.8622592105083413,hd,2019-04-05
4.321628298151126,hd,2019-04-08
4.420886786935398,hd,2019-04-09
4.33100787835744,hd,2019-04-10
4.374766721877535,hd,2019-04-11
4.548256481440063,hd,2019-04-12
4.7129188864108755,hd,2019-04-15
4.757108353394614,hd,2019-04-16
4.903443741643883,hd,2019-04-17
4.891217171535999,hd,2019-04-18
4.755697763603592,hd,2019-04-22
4.696636485519832,hd,2019-04-23
4.650287628867687,hd,2019-04-24
4.543429736347861,hd,2019-04-25
4.1773909263829125,hd,2019-04-26
3.7273335161370085,hd,2019-04-29
3.4550961660776522,hd,2019-04-30
2.811547775675649,hd,2019-05-01
2.451598380457625,hd,2019-05-02
2.1057511104933155,hd,2019-05-03
1.7366035361232832,hd,2019-05-06
1.0399026410084957,hd,2019-05-07
0.5141119640310308,hd,2019-05-08
0.04924364070973297,hd,2019-05-09
-0.3155306142081997,hd,2019-05-10
-0.9359606753297669,hd,2019-05-13
-1.3092782203067657,hd,2019-05-14
-1.575674884344636,hd,2019-05-15
-1.7169742933069188,hd,2019-05-16
-1.7921581273257914,hd,2019-05-17
-1.9606682656861665,hd,2019-05-20
-2.0304620405761966,hd,2019-05-21
-2.2646251515277243,hd,2019-05-22
-2.1757831499459996,hd,2019-05-23
-1.9545450288758843,hd,2019-05-24
-1.9216708083682477,hd,2019-05-28
-1.9984595199564978,hd,2019-05-29
-1.9488958736489792,hd,2019-05-30
-1.9859736347369505,hd,2019-05-31
-2.014727069439317,hd,2019-06-03
-1.5611900077405494,hd,2019-06-04
-1.0731913742435495,hd,2019-06-05
-0.6403359039309464,hd,2019-06-06
-0.2835360900550654,hd,2019-06-07
0.059068164007811674,hd,2019-06-10
0.3236255940745991,hd,2019-06-11
0.6014005600575274,hd,2019-06-12
1.084200035681647,hd,2019-06-13
1.7229265438990353,hd,2019-06-14
2.30024233970056,hd,2019-06-17
2.766227737098319,hd,2019-06-18
3.1364877408711322,hd,2019-06-19
3.6548794266677476,hd,2019-06-20
3.8709995941821944,hd,2019-06-21
3.6858972146370377,hd,2019-06-24
3.4382431137115077,hd,2019-06-25
3.3390463750006347,hd,2019-06-26
3.2711400566329587,hd,2019-06-27
3.256442383621902,hd,2019-06-28
3.392089967747495,hd,2019-07-01
3.4485422265890406,hd,2019-07-02
3.609825389732464,hd,2019-07-03
3.643995148693591,hd,2019-07-05
3.7449085893497056,hd,2019-07-08
3.708701920643108,hd,2019-07-09
3.5383553634440545,hd,2019-07-10
3.627019429906113,hd,2019-07-11
3.989397233087857,hd,2019-07-12
4.26534122488934,hd,2019-07-15
4.318056793226873,hd,2019-07-16
4.178526095273497,hd,2019-07-17
3.9282554541090065,hd,2019-07-18
3.5757263815040403,hd,2019-07-19
3.1175836667599413,hd,2019-07-22
2.8674991950190645,hd,2019-07-23
2.768914893622849,hd,2019-07-24
2.727130150040182,hd,2019-07-25
2.7718044862351974,hd,2019-07-26
2.86535985370341,hd,2019-07-29
2.8517601150055896,hd,2019-07-30
2.5158429716084925,hd,2019-07-31
2.155385412034491,hd,2019-08-01
1.794167199216929,hd,2019-08-02
0.9155591135649104,hd,2019-08-05
0.5246775098078444,hd,2019-08-06
0.14145490586886922,hd,2019-08-07
0.13156335838274913,hd,2019-08-08
-0.0013326941569573592,hd,2019-08-09
-0.3455530847817272,hd,2019-08-12
-0.506003768555388,hd,2019-08-13
-1.1636108248862058,hd,2019-08-14
-1.6496153338339639,hd,2019-08-15
-1.8632129450460582,hd,2019-08-16
-1.6663081184190958,hd,2019-08-19
-0.7639319283728128,hd,2019-08-20
0.21580913036464722,hd,2019-08-21
1.030412677825268,hd,2019-08-22
1.3737011091390912,hd,2019-08-23
1.7211350381892885,hd,2019-08-26
1.9386283408182692,hd,2019-08-27
2.3852832451549943,hd,2019-08-28
3.136420727318324,hd,2019-08-29
3.736241303234493,hd,2019-08-30
3.857283456234711,hd,2019-09-03
3.914540100888729,hd,2019-09-04
4.233877470906634,hd,2019-09-05
4.67354292528978,hd,2019-09-06
5.1035530529727,hd,2019-09-09
5.392666185792251,hd,2019-09-10
5.53060222374458,hd,2019-09-11
5.6665850854314215,hd,2019-09-12
5.722906286411529,hd,2019-09-13
