boll_ub,ticker,date
,wmt,2018-01-05
102.96303975161797,wmt,2018-01-08
102.29038174401987,wmt,2018-01-09
102.10730836340643,wmt,2018-01-10
101.84990810944798,wmt,2018-01-11
101.84010676464436,wmt,2018-01-12
101.76643391532886,wmt,2018-01-16
102.72724569474707,wmt,2018-01-17
104.14597618251851,wmt,2018-01-18
105.05861043857266,wmt,2018-01-19
105.99143436218206,wmt,2018-01-22
106.77533193243761,wmt,2018-01-23
107.28928073989763,wmt,2018-01-24
107.89455053510211,wmt,2018-01-25
108.87326593798423,wmt,2018-01-26
109.93992346270419,wmt,2018-01-29
110.30788750183956,wmt,2018-01-30
110.40694845373315,wmt,2018-01-31
110.34934046618774,wmt,2018-02-01
110.20672405442133,wmt,2018-02-02
110.21010723112964,wmt,2018-02-05
110.24152765286448,wmt,2018-02-06
110.15716158753276,wmt,2018-02-07
110.12184319909046,wmt,2018-02-08
110.19028110610842,wmt,2018-02-09
110.29921046325292,wmt,2018-02-12
110.28209831090822,wmt,2018-02-13
110.29422650318045,wmt,2018-02-14
110.24884160711547,wmt,2018-02-15
110.26289588899493,wmt,2018-02-16
111.03732268030808,wmt,2018-02-20
111.8795318479935,wmt,2018-02-21
112.10590536796924,wmt,2018-02-22
111.96447145948176,wmt,2018-02-23
111.26582230729751,wmt,2018-02-26
110.22197965672638,wmt,2018-02-27
109.46741198402583,wmt,2018-02-28
108.77057816431032,wmt,2018-03-01
108.04974013581578,wmt,2018-03-02
107.18306462610312,wmt,2018-03-05
106.95114706979776,wmt,2018-03-06
106.57834562629846,wmt,2018-03-07
105.6639758929641,wmt,2018-03-08
105.04676683003026,wmt,2018-03-09
104.44742785814367,wmt,2018-03-12
103.68593536491922,wmt,2018-03-13
102.51214526242562,wmt,2018-03-14
100.93544790601536,wmt,2018-03-15
98.4611263634311,wmt,2018-03-16
94.02294342614009,wmt,2018-03-19
93.25915349849379,wmt,2018-03-20
93.00364813512536,wmt,2018-03-21
92.45646945351513,wmt,2018-03-22
91.92918993252592,wmt,2018-03-23
90.91510033666574,wmt,2018-03-26
90.37368316274441,wmt,2018-03-27
90.07674004696207,wmt,2018-03-28
90.05959431228567,wmt,2018-03-29
90.1220161784187,wmt,2018-04-02
89.76254595323769,wmt,2018-04-03
89.56943627014113,wmt,2018-04-04
89.57453223268898,wmt,2018-04-05
89.54144303742923,wmt,2018-04-06
89.40329861019774,wmt,2018-04-09
89.33478727895114,wmt,2018-04-10
89.24690816861242,wmt,2018-04-11
89.26046757961966,wmt,2018-04-12
89.22280061386266,wmt,2018-04-13
88.8563068587917,wmt,2018-04-16
88.91626880543977,wmt,2018-04-17
88.86233312429772,wmt,2018-04-18
88.81164452713189,wmt,2018-04-19
88.80012843378594,wmt,2018-04-20
88.75079303225709,wmt,2018-04-23
88.68548536936723,wmt,2018-04-24
88.70851864355288,wmt,2018-04-25
88.7357933278793,wmt,2018-04-26
88.38788181171785,wmt,2018-04-27
88.57717494375699,wmt,2018-04-30
88.6176550443596,wmt,2018-05-01
88.59547981775046,wmt,2018-05-02
88.49428949498414,wmt,2018-05-03
88.55982055387774,wmt,2018-05-04
88.62161302684304,wmt,2018-05-07
88.64993562372207,wmt,2018-05-08
89.14906323051251,wmt,2018-05-09
89.55522421435943,wmt,2018-05-10
