date,close_30_sma,ticker,date
2018-01-02,64.04975891113281,wba,2018-01-02
2018-01-03,64.2890396118164,wba,2018-01-03
2018-01-04,63.255017598470054,wba,2018-01-04
2018-01-05,63.02001094818115,wba,2018-01-05
2018-01-08,63.037959289550784,wba,2018-01-08
2018-01-09,62.98867988586426,wba,2018-01-09
2018-01-10,63.03405489240374,wba,2018-01-10
2018-01-11,63.2069525718689,wba,2018-01-11
2018-01-12,63.4069455464681,wba,2018-01-12
2018-01-16,63.56352195739746,wba,2018-01-16
2018-01-17,63.67220826582475,wba,2018-01-17
2018-01-18,63.77844715118408,wba,2018-01-18
2018-01-19,63.89923711923453,wba,2018-01-19
2018-01-22,64.05953897748675,wba,2018-01-22
2018-01-23,64.1768180847168,wba,2018-01-23
2018-01-24,64.29599452018738,wba,2018-01-24
2018-01-25,64.44840262917911,wba,2018-01-25
2018-01-26,64.62565464443631,wba,2018-01-26
2018-01-29,64.83462303563168,wba,2018-01-29
2018-01-30,64.84579906463622,wba,2018-01-30
2018-01-31,64.82050777616955,wba,2018-01-31
2018-02-01,64.82859056646174,wba,2018-02-01
2018-02-02,64.74308395385742,wba,2018-02-02
2018-02-05,64.55325285593669,wba,2018-02-05
2018-02-06,64.42509643554688,wba,2018-02-06
2018-02-07,64.29825269258939,wba,2018-02-07
2018-02-08,64.07604076244213,wba,2018-02-08
2018-02-09,63.87702601296561,wba,2018-02-09
2018-02-12,63.6917364186254,wba,2018-02-12
2018-02-13,63.5139570871989,wba,2018-02-13
2018-02-14,63.3414358774821,wba,2018-02-14
2018-02-15,63.18992525736491,wba,2018-02-15
2018-02-16,63.182457478841144,wba,2018-02-16
2018-02-20,63.137102890014646,wba,2018-02-20
2018-02-21,63.02857996622721,wba,2018-02-21
2018-02-22,62.93345209757487,wba,2018-02-22
2018-02-23,62.839294306437175,wba,2018-02-23
2018-02-26,62.71498209635417,wba,2018-02-26
2018-02-27,62.529181162516274,wba,2018-02-27
2018-02-28,62.33735605875651,wba,2018-02-28
2018-03-01,62.19018847147624,wba,2018-03-01
2018-03-02,62.04764175415039,wba,2018-03-02
2018-03-05,61.89084790547689,wba,2018-03-05
2018-03-06,61.68578542073568,wba,2018-03-06
2018-03-07,61.48323860168457,wba,2018-03-07
2018-03-08,61.25667495727539,wba,2018-03-08
2018-03-09,61.050039545694986,wba,2018-03-09
2018-03-12,60.805443572998044,wba,2018-03-12
2018-03-13,60.520633951822916,wba,2018-03-13
2018-03-14,60.31621894836426,wba,2018-03-14
2018-03-15,60.10306116739909,wba,2018-03-15
2018-03-16,59.87255999247233,wba,2018-03-16
2018-03-19,59.68605130513509,wba,2018-03-19
2018-03-20,59.57236989339193,wba,2018-03-20
2018-03-21,59.42625172932943,wba,2018-03-21
2018-03-22,59.274932352701825,wba,2018-03-22
2018-03-23,59.20643946329753,wba,2018-03-23
2018-03-26,59.189562733968096,wba,2018-03-26
2018-03-27,59.12941919962565,wba,2018-03-27
2018-03-28,59.12082265218099,wba,2018-03-28
2018-03-29,59.03428955078125,wba,2018-03-29
2018-04-02,58.84288495381673,wba,2018-04-02
2018-04-03,58.62082150777181,wba,2018-04-03
2018-04-04,58.46609344482422,wba,2018-04-04
2018-04-05,58.3233996073405,wba,2018-04-05
2018-04-06,58.145748392740884,wba,2018-04-06
2018-04-09,57.93056157430013,wba,2018-04-09
2018-04-10,57.73457260131836,wba,2018-04-10
2018-04-11,57.59044621785482,wba,2018-04-11
2018-04-12,57.4514773050944,wba,2018-04-12
2018-04-13,57.26866849263509,wba,2018-04-13
2018-04-16,57.14374008178711,wba,2018-04-16
2018-04-17,57.01250750223796,wba,2018-04-17
2018-04-18,56.91136131286621,wba,2018-04-18
2018-04-19,56.790443674723306,wba,2018-04-19
2018-04-20,56.64574381510417,wba,2018-04-20
2018-04-23,56.47382354736328,wba,2018-04-23
2018-04-24,56.32625846862793,wba,2018-04-24
2018-04-25,56.214223607381186,wba,2018-04-25
2018-04-26,56.16236089070638,wba,2018-04-26
2018-04-27,56.15462506612142,wba,2018-04-27
2018-04-30,56.12253265380859,wba,2018-04-30
2018-05-01,56.088148244222005,wba,2018-05-01
2018-05-02,56.01937980651856,wba,2018-05-02
2018-05-03,55.90362040201823,wba,2018-05-03
2018-05-04,55.84574038187663,wba,2018-05-04
2018-05-07,55.75605481465657,wba,2018-05-07
2018-05-08,55.609636052449545,wba,2018-05-08
2018-05-09,55.52310295104981,wba,2018-05-09
2018-05-10,55.41479352315267,wba,2018-05-10
2018-05-11,55.375251388549806,wba,2018-05-11
2018-05-14,55.43255805969238,wba,2018-05-14
2018-05-15,55.47381871541341,wba,2018-05-15
2018-05-16,55.48040873209636,wba,2018-05-16
2018-05-17,55.53037961324056,wba,2018-05-17
2018-05-18,55.56659406026204,wba,2018-05-18
2018-05-21,55.62518590291341,wba,2018-05-21
2018-05-22,55.64991963704427,wba,2018-05-22
2018-05-23,55.65539944966634,wba,2018-05-23
2018-05-24,55.64847068786621,wba,2018-05-24
2018-05-25,55.65130488077799,wba,2018-05-25
2018-05-29,55.56144332885742,wba,2018-05-29
2018-05-30,55.50296134948731,wba,2018-05-30
2018-05-31,55.40301678975423,wba,2018-05-31
2018-06-01,55.3447021484375,wba,2018-06-01
2018-06-04,55.33804066975912,wba,2018-06-04
2018-06-05,55.300075149536134,wba,2018-06-05
2018-06-06,55.25814361572266,wba,2018-06-06
2018-06-07,55.201964441935225,wba,2018-06-07
2018-06-08,55.11738293965657,wba,2018-06-08
2018-06-11,55.04122670491537,wba,2018-06-11
2018-06-12,54.97360369364421,wba,2018-06-12
2018-06-13,54.94154764811198,wba,2018-06-13
2018-06-14,54.98788350423177,wba,2018-06-14
2018-06-15,55.10171813964844,wba,2018-06-15
2018-06-18,55.12271321614583,wba,2018-06-18
2018-06-19,55.20023587544759,wba,2018-06-19
2018-06-20,55.373768997192386,wba,2018-06-20
2018-06-21,55.52462882995606,wba,2018-06-21
2018-06-22,55.64537137349446,wba,2018-06-22
2018-06-25,55.74742431640625,wba,2018-06-25
2018-06-26,55.80122235616048,wba,2018-06-26
2018-06-27,55.86012331644694,wba,2018-06-27
2018-06-28,55.69752883911133,wba,2018-06-28
2018-06-29,55.525420888264975,wba,2018-06-29
2018-07-02,55.43288040161133,wba,2018-07-02
2018-07-03,55.32506065368652,wba,2018-07-03
2018-07-05,55.271727625528975,wba,2018-07-05
2018-07-06,55.25414187113444,wba,2018-07-06
2018-07-09,55.2633669535319,wba,2018-07-09
2018-07-10,55.25385360717773,wba,2018-07-10
2018-07-11,55.28152898152669,wba,2018-07-11
2018-07-12,55.29133071899414,wba,2018-07-12
2018-07-13,55.37147483825684,wba,2018-07-13
2018-07-16,55.437781143188474,wba,2018-07-16
2018-07-17,55.50495223999023,wba,2018-07-17
2018-07-18,55.599222564697264,wba,2018-07-18
2018-07-19,55.65053787231445,wba,2018-07-19
2018-07-20,55.690321604410805,wba,2018-07-20
2018-07-23,55.746249771118165,wba,2018-07-23
2018-07-24,55.788051732381184,wba,2018-07-24
2018-07-25,55.87453816731771,wba,2018-07-25
2018-07-26,55.979186375935875,wba,2018-07-26
2018-07-27,56.0878714243571,wba,2018-07-27
2018-07-30,56.184736251831055,wba,2018-07-30
2018-07-31,56.284772364298504,wba,2018-07-31
2018-08-01,56.33752924601237,wba,2018-08-01
2018-08-02,56.30812352498372,wba,2018-08-02
2018-08-03,56.291691335042316,wba,2018-08-03
2018-08-06,56.286213938395186,wba,2018-08-06
2018-08-07,56.28073654174805,wba,2018-08-07
2018-08-08,56.278429412841795,wba,2018-08-08
2018-08-09,56.27583465576172,wba,2018-08-09
2018-08-10,56.47158177693685,wba,2018-08-10
2018-08-13,56.657815551757814,wba,2018-08-13
2018-08-14,56.87489636739095,wba,2018-08-14
2018-08-15,57.104662068684895,wba,2018-08-15
2018-08-16,57.31338272094727,wba,2018-08-16
2018-08-17,57.519080352783206,wba,2018-08-17
2018-08-20,57.712381744384764,wba,2018-08-20
2018-08-21,57.928505452473956,wba,2018-08-21
2018-08-22,58.11367098490397,wba,2018-08-22
2018-08-23,58.28204930623372,wba,2018-08-23
2018-08-24,58.411207834879555,wba,2018-08-24
2018-08-27,58.54732716878255,wba,2018-08-27
2018-08-28,58.66525522867838,wba,2018-08-28
2018-08-29,58.74991620381673,wba,2018-08-29
2018-08-30,58.845086415608726,wba,2018-08-30
2018-08-31,58.9608647664388,wba,2018-08-31
2018-09-04,59.03899332682292,wba,2018-09-04
2018-09-05,59.13020782470703,wba,2018-09-05
2018-09-06,59.1810245513916,wba,2018-09-06
2018-09-07,59.21226666768392,wba,2018-09-07
2018-09-10,59.22949371337891,wba,2018-09-10
2018-09-11,59.22998898824056,wba,2018-09-11
