date,macd,ticker,date
2018-01-02,0.0,pfe,2018-01-02
2018-01-03,0.004832365573978592,pfe,2018-01-03
2018-01-04,0.008136384578392608,pfe,2018-01-04
2018-01-05,0.011455780335605681,pfe,2018-01-05
2018-01-08,3.6675949637299254e-06,pfe,2018-01-08
2018-01-09,-0.008245243581338713,pfe,2018-01-09
2018-01-10,-0.011224881561894051,pfe,2018-01-10
2018-01-11,-0.009627805974901094,pfe,2018-01-11
2018-01-12,-0.009167143451076498,pfe,2018-01-12
2018-01-16,-0.006241598210788624,pfe,2018-01-16
2018-01-17,0.02060936219094245,pfe,2018-01-17
2018-01-18,0.03168900853561141,pfe,2018-01-18
2018-01-19,0.03723303141884671,pfe,2018-01-19
2018-01-22,0.040436495621438695,pfe,2018-01-22
2018-01-23,0.037129487925991356,pfe,2018-01-23
2018-01-24,0.039475219341206014,pfe,2018-01-24
2018-01-25,0.05558430380193968,pfe,2018-01-25
2018-01-26,0.15676633561259834,pfe,2018-01-26
2018-01-29,0.23313095704521203,pfe,2018-01-29
2018-01-30,0.22573663336229544,pfe,2018-01-30
2018-01-31,0.17720752532590467,pfe,2018-01-31
2018-02-01,0.14454499730559434,pfe,2018-02-01
2018-02-02,0.10546648290321414,pfe,2018-02-02
2018-02-05,-0.033506823233103944,pfe,2018-02-05
2018-02-06,-0.10704794073392065,pfe,2018-02-06
2018-02-07,-0.18000122026507626,pfe,2018-02-07
2018-02-08,-0.3117804184522548,pfe,2018-02-08
2018-02-09,-0.3803872086374973,pfe,2018-02-09
2018-02-12,-0.40047398327270045,pfe,2018-02-12
2018-02-13,-0.39513355064359956,pfe,2018-02-13
2018-02-14,-0.3716637712376034,pfe,2018-02-14
2018-02-15,-0.31820855446053287,pfe,2018-02-15
2018-02-16,-0.23996051518656003,pfe,2018-02-16
2018-02-20,-0.19100114567549298,pfe,2018-02-20
2018-02-21,-0.16557609946444174,pfe,2018-02-21
2018-02-22,-0.14499281277846165,pfe,2018-02-22
2018-02-23,-0.0955989286564467,pfe,2018-02-23
2018-02-26,-0.0051702553152388475,pfe,2018-02-26
2018-02-27,0.04788535929948878,pfe,2018-02-27
2018-02-28,0.05872626639889944,pfe,2018-02-28
2018-03-01,0.024582055337322828,pfe,2018-03-01
2018-03-02,0.01737321817313031,pfe,2018-03-02
2018-03-05,0.022079910276989523,pfe,2018-03-05
2018-03-06,0.01057992495861626,pfe,2018-03-06
2018-03-07,0.004572240311720321,pfe,2018-03-07
2018-03-08,0.03544070220218032,pfe,2018-03-08
2018-03-09,0.07611805983934516,pfe,2018-03-09
2018-03-12,0.09706547912003671,pfe,2018-03-12
2018-03-13,0.12116080727538403,pfe,2018-03-13
2018-03-14,0.11346580093483993,pfe,2018-03-14
2018-03-15,0.12064279968727831,pfe,2018-03-15
2018-03-16,0.137512825454575,pfe,2018-03-16
2018-03-19,0.12070848269415535,pfe,2018-03-19
2018-03-20,0.1061668400680702,pfe,2018-03-20
2018-03-21,0.08976200426656078,pfe,2018-03-21
2018-03-22,0.03339244766145555,pfe,2018-03-22
2018-03-23,-0.08161198913756351,pfe,2018-03-23
2018-03-26,-0.13582306300868296,pfe,2018-03-26
2018-03-27,-0.17864763386841176,pfe,2018-03-27
2018-03-28,-0.19170189135029148,pfe,2018-03-28
2018-03-29,-0.1876415832173528,pfe,2018-03-29
2018-04-02,-0.21035662633240548,pfe,2018-04-02
2018-04-03,-0.1855844596407259,pfe,2018-04-03
2018-04-04,-0.13535414939839185,pfe,2018-04-04
2018-04-05,-0.11998879997068812,pfe,2018-04-05
2018-04-06,-0.14234096422076803,pfe,2018-04-06
2018-04-09,-0.13970276402530146,pfe,2018-04-09
2018-04-10,-0.10472791149863525,pfe,2018-04-10
2018-04-11,-0.08636254786425113,pfe,2018-04-11
2018-04-12,-0.03709514842206474,pfe,2018-04-12
2018-04-13,0.0019256262309355066,pfe,2018-04-13
2018-04-16,0.04591246792709214,pfe,2018-04-16
2018-04-17,0.06704860817685798,pfe,2018-04-17
2018-04-18,0.09308696175045839,pfe,2018-04-18
2018-04-19,0.11498665084388193,pfe,2018-04-19
2018-04-20,0.13723874977346995,pfe,2018-04-20
2018-04-23,0.16399822947963472,pfe,2018-04-23
2018-04-24,0.1997541448270148,pfe,2018-04-24
2018-04-25,0.20113598378235764,pfe,2018-04-25
2018-04-26,0.21082257981839447,pfe,2018-04-26
2018-04-27,0.22562468740011,pfe,2018-04-27
2018-04-30,0.20964396149398112,pfe,2018-04-30
2018-05-01,0.11714214178437388,pfe,2018-05-01
2018-05-02,0.010627936523231796,pfe,2018-05-02
2018-05-03,-0.081281258413199,pfe,2018-05-03
2018-05-04,-0.14723040792003772,pfe,2018-05-04
2018-05-07,-0.19144707558912444,pfe,2018-05-07
2018-05-08,-0.22069954607787423,pfe,2018-05-08
2018-05-09,-0.22891168733191947,pfe,2018-05-09
2018-05-10,-0.219129592220753,pfe,2018-05-10
2018-05-11,-0.1791615194296483,pfe,2018-05-11
2018-05-14,-0.1224767891585472,pfe,2018-05-14
2018-05-15,-0.08768737703264762,pfe,2018-05-15
2018-05-16,-0.06008005711020559,pfe,2018-05-16
2018-05-17,-0.035820840062505965,pfe,2018-05-17
2018-05-18,-0.020943254932351607,pfe,2018-05-18
2018-05-21,0.0013221483599998862,pfe,2018-05-21
2018-05-22,0.013565200055797533,pfe,2018-05-22
2018-05-23,0.0392091814049742,pfe,2018-05-23
2018-05-24,0.05366741767115002,pfe,2018-05-24
2018-05-25,0.05076934651077636,pfe,2018-05-25
2018-05-29,0.04921727907325035,pfe,2018-05-29
2018-05-30,0.07013127223910942,pfe,2018-05-30
2018-05-31,0.07793748864693839,pfe,2018-05-31
2018-06-01,0.10391234954860451,pfe,2018-06-01
2018-06-04,0.13604540972452384,pfe,2018-06-04
2018-06-05,0.1590220490325791,pfe,2018-06-05
2018-06-06,0.1713210739884694,pfe,2018-06-06
2018-06-07,0.1861369383910514,pfe,2018-06-07
2018-06-08,0.20729455399770202,pfe,2018-06-08
2018-06-11,0.19751762288516161,pfe,2018-06-11
2018-06-12,0.18760667632603756,pfe,2018-06-12
2018-06-13,0.17251637018801702,pfe,2018-06-13
2018-06-14,0.1548365482848304,pfe,2018-06-14
2018-06-15,0.15218902546136803,pfe,2018-06-15
2018-06-18,0.13541152544518198,pfe,2018-06-18
2018-06-19,0.12461462547362245,pfe,2018-06-19
2018-06-20,0.1302981051607901,pfe,2018-06-20
2018-06-21,0.12289084339536416,pfe,2018-06-21
2018-06-22,0.12930464613297232,pfe,2018-06-22
2018-06-25,0.12442602242269274,pfe,2018-06-25
2018-06-26,0.11918576444628215,pfe,2018-06-26
2018-06-27,0.10269782113732973,pfe,2018-06-27
2018-06-28,0.09833653067719794,pfe,2018-06-28
2018-06-29,0.08861096143474256,pfe,2018-06-29
2018-07-02,0.08322435786630678,pfe,2018-07-02
2018-07-03,0.0793528427729413,pfe,2018-07-03
2018-07-05,0.10913687114381787,pfe,2018-07-05
2018-07-06,0.14679168687888833,pfe,2018-07-06
2018-07-09,0.17786239949875338,pfe,2018-07-09
2018-07-10,0.21768892684439933,pfe,2018-07-10
2018-07-11,0.23214327749182218,pfe,2018-07-11
2018-07-12,0.26092647370973765,pfe,2018-07-12
2018-07-13,0.28115232263387924,pfe,2018-07-13
2018-07-16,0.2840672667144233,pfe,2018-07-16
2018-07-17,0.3006240427638147,pfe,2018-07-17
2018-07-18,0.3108184039450812,pfe,2018-07-18
2018-07-19,0.2958070360893643,pfe,2018-07-19
2018-07-20,0.2787297268074198,pfe,2018-07-20
2018-07-23,0.25439117144056667,pfe,2018-07-23
2018-07-24,0.26420159275614097,pfe,2018-07-24
2018-07-25,0.2876841536145385,pfe,2018-07-25
2018-07-26,0.31382749092624707,pfe,2018-07-26
2018-07-27,0.34694682659087306,pfe,2018-07-27
2018-07-30,0.38061469413437266,pfe,2018-07-30
2018-07-31,0.4895566724711422,pfe,2018-07-31
2018-08-01,0.5913808449509155,pfe,2018-08-01
2018-08-02,0.6461046413795053,pfe,2018-08-02
2018-08-03,0.7398253534008745,pfe,2018-08-03
2018-08-06,0.8375247770502021,pfe,2018-08-06
2018-08-07,0.8914446432560048,pfe,2018-08-07
2018-08-08,0.9608109037106907,pfe,2018-08-08
2018-08-09,0.9773923679135841,pfe,2018-08-09
2018-08-10,0.9746672016591873,pfe,2018-08-10
2018-08-13,0.9535761495263486,pfe,2018-08-13
2018-08-14,0.9196441241790154,pfe,2018-08-14
2018-08-15,0.9120100588574047,pfe,2018-08-15
2018-08-16,0.9126411368677481,pfe,2018-08-16
2018-08-17,0.9465568354606333,pfe,2018-08-17
2018-08-20,0.9780389509437484,pfe,2018-08-20
2018-08-21,0.9804393642043934,pfe,2018-08-21
2018-08-22,0.9652610530105008,pfe,2018-08-22
2018-08-23,0.9508716775290722,pfe,2018-08-23
2018-08-24,0.9418423685727362,pfe,2018-08-24
2018-08-27,0.8704034677410633,pfe,2018-08-27
2018-08-28,0.7992814594014135,pfe,2018-08-28
2018-08-29,0.7344504657303403,pfe,2018-08-29
2018-08-30,0.6752871447114543,pfe,2018-08-30
2018-08-31,0.6225464399688576,pfe,2018-08-31
2018-09-04,0.5643203145055011,pfe,2018-09-04
2018-09-05,0.5436645648756837,pfe,2018-09-05
2018-09-06,0.5167073951267582,pfe,2018-09-06
2018-09-07,0.5171686960453599,pfe,2018-09-07
2018-09-10,0.5024798878080361,pfe,2018-09-10
2018-09-11,0.5015962611896612,pfe,2018-09-11
2018-09-12,0.5017279070849554,pfe,2018-09-12
2018-09-13,0.5248915680935582,pfe,2018-09-13
2018-09-14,0.544252771156728,pfe,2018-09-14
2018-09-17,0.556489565657678,pfe,2018-09-17
2018-09-18,0.592437286343845,pfe,2018-09-18
2018-09-19,0.5974993615676496,pfe,2018-09-19
2018-09-20,0.6267042615462302,pfe,2018-09-20
2018-09-21,0.6627195801696857,pfe,2018-09-21
2018-09-24,0.6748808185825794,pfe,2018-09-24
