date,close_30_sma,ticker,date
2018-01-05,108.0999984741211,crm,2018-01-05
2018-01-08,108.47999954223633,crm,2018-01-08
2018-01-09,108.70333353678386,crm,2018-01-09
2018-01-10,108.72750091552734,crm,2018-01-10
2018-01-11,108.8020004272461,crm,2018-01-11
2018-01-12,109.04166666666667,crm,2018-01-12
2018-01-16,109.01999991280692,crm,2018-01-16
2018-01-17,109.14750003814697,crm,2018-01-17
2018-01-18,109.43888854980469,crm,2018-01-18
2018-01-19,109.6879997253418,crm,2018-01-19
2018-01-22,109.97909060391513,crm,2018-01-22
2018-01-23,110.25083287556966,crm,2018-01-23
2018-01-24,110.45076869084285,crm,2018-01-24
2018-01-25,110.5585708618164,crm,2018-01-25
2018-01-26,110.76799926757812,crm,2018-01-26
2018-01-29,110.92624950408936,crm,2018-01-29
2018-01-30,111.00294090719784,crm,2018-01-30
2018-01-31,111.16444439358182,crm,2018-01-31
2018-02-01,111.2473682604338,crm,2018-02-01
2018-02-02,111.22399978637695,crm,2018-02-02
2018-02-05,111.0538093930199,crm,2018-02-05
2018-02-06,110.98636349764737,crm,2018-02-06
2018-02-07,110.94565217391305,crm,2018-02-07
2018-02-08,110.65749994913737,crm,2018-02-08
2018-02-09,110.51040008544922,crm,2018-02-09
2018-02-12,110.43500019953801,crm,2018-02-12
2018-02-13,110.3333336159035,crm,2018-02-13
2018-02-14,110.28642872401646,crm,2018-02-14
2018-02-15,110.38413817307045,crm,2018-02-15
2018-02-16,110.46666692097982,crm,2018-02-16
2018-02-20,110.67500025431315,crm,2018-02-20
2018-02-21,110.86233367919922,crm,2018-02-21
2018-02-22,110.99066696166992,crm,2018-02-22
2018-02-23,111.19600016276041,crm,2018-02-23
2018-02-26,111.44766693115234,crm,2018-02-26
2018-02-27,111.6553337097168,crm,2018-02-27
2018-02-28,111.90066706339518,crm,2018-02-28
2018-03-01,112.21366704305014,crm,2018-03-01
2018-03-02,112.5520004272461,crm,2018-03-02
2018-03-05,112.9043337504069,crm,2018-03-05
2018-03-06,113.29066721598308,crm,2018-03-06
2018-03-07,113.69366734822592,crm,2018-03-07
2018-03-08,114.14400075276693,crm,2018-03-08
2018-03-09,114.65900090535482,crm,2018-03-09
2018-03-12,115.09500096638997,crm,2018-03-12
2018-03-13,115.54266764322917,crm,2018-03-13
2018-03-14,116.06800079345703,crm,2018-03-14
2018-03-15,116.5116673787435,crm,2018-03-15
2018-03-16,116.95266749064128,crm,2018-03-16
2018-03-19,117.4260009765625,crm,2018-03-19
2018-03-20,118.00833435058594,crm,2018-03-20
2018-03-21,118.41266759236653,crm,2018-03-21
2018-03-22,118.67900085449219,crm,2018-03-22
2018-03-23,119.02566757202149,crm,2018-03-23
2018-03-26,119.42533416748047,crm,2018-03-26
2018-03-27,119.60066731770833,crm,2018-03-27
2018-03-28,119.77366714477539,crm,2018-03-28
2018-03-29,120.0163340250651,crm,2018-03-29
2018-04-02,120.0890007019043,crm,2018-04-02
2018-04-03,120.21000061035156,crm,2018-04-03
2018-04-04,120.38100077311198,crm,2018-04-04
2018-04-05,120.53300069173177,crm,2018-04-05
2018-04-06,120.63633397420247,crm,2018-04-06
2018-04-09,120.71066741943359,crm,2018-04-09
2018-04-10,120.80533396402994,crm,2018-04-10
2018-04-11,120.89500071207682,crm,2018-04-11
2018-04-12,121.06666742960611,crm,2018-04-12
2018-04-13,121.05266749064127,crm,2018-04-13
2018-04-16,120.96900100708008,crm,2018-04-16
2018-04-17,120.99733428955078,crm,2018-04-17
2018-04-18,120.99666748046874,crm,2018-04-18
2018-04-19,120.95433400472005,crm,2018-04-19
2018-04-20,120.83633397420247,crm,2018-04-20
2018-04-23,120.6523338317871,crm,2018-04-23
2018-04-24,120.35566711425781,crm,2018-04-24
2018-04-25,120.04200032552083,crm,2018-04-25
2018-04-26,119.803333791097,crm,2018-04-26
2018-04-27,119.57000045776367,crm,2018-04-27
2018-04-30,119.40400034586588,crm,2018-04-30
2018-05-01,119.34166692097982,crm,2018-05-01
2018-05-02,119.26500015258789,crm,2018-05-02
2018-05-03,119.3553337097168,crm,2018-05-03
2018-05-04,119.59133377075196,crm,2018-05-04
2018-05-07,120.00933380126953,crm,2018-05-07
2018-05-08,120.33533376057943,crm,2018-05-08
2018-05-09,120.86600036621094,crm,2018-05-09
2018-05-10,121.45733362833658,crm,2018-05-10
2018-05-11,121.93500035603842,crm,2018-05-11
2018-05-14,122.34800033569336,crm,2018-05-14
2018-05-15,122.73600056966146,crm,2018-05-15
2018-05-16,123.0456672668457,crm,2018-05-16
2018-05-17,123.27933400472006,crm,2018-05-17
2018-05-18,123.6413340250651,crm,2018-05-18
2018-05-21,123.94733403523763,crm,2018-05-21
2018-05-22,124.14566752115886,crm,2018-05-22
2018-05-23,124.44333394368489,crm,2018-05-23
2018-05-24,124.6880007425944,crm,2018-05-24
2018-05-25,124.98633397420248,crm,2018-05-25
2018-05-29,125.23533376057942,crm,2018-05-29
2018-05-30,125.43366724650065,crm,2018-05-30
2018-05-31,125.59600067138672,crm,2018-05-31
2018-06-01,125.81133422851562,crm,2018-06-01
2018-06-04,126.1390007019043,crm,2018-06-04
2018-06-05,126.5466672261556,crm,2018-06-05
2018-06-06,127.13566741943359,crm,2018-06-06
2018-06-07,127.6553342183431,crm,2018-06-07
2018-06-08,128.07866744995118,crm,2018-06-08
2018-06-11,128.53733393351237,crm,2018-06-11
2018-06-12,129.04633382161458,crm,2018-06-12
2018-06-13,129.49266713460287,crm,2018-06-13
2018-06-14,130.01233393351237,crm,2018-06-14
2018-06-15,130.47900060017903,crm,2018-06-15
2018-06-18,130.96833394368488,crm,2018-06-18
2018-06-19,131.38666737874348,crm,2018-06-19
2018-06-20,131.72633412679036,crm,2018-06-20
2018-06-21,131.9980010986328,crm,2018-06-21
2018-06-22,132.1443344116211,crm,2018-06-22
2018-06-25,132.22966766357422,crm,2018-06-25
2018-06-26,132.4893341064453,crm,2018-06-26
2018-06-27,132.65900065104168,crm,2018-06-27
2018-06-28,132.87066701253255,crm,2018-06-28
2018-06-29,133.21566670735677,crm,2018-06-29
2018-07-02,133.66466649373373,crm,2018-07-02
2018-07-03,134.046999613444,crm,2018-07-03
2018-07-05,134.52466634114583,crm,2018-07-05
2018-07-06,134.96833292643228,crm,2018-07-06
2018-07-09,135.40233256022137,crm,2018-07-09
2018-07-10,135.88533248901368,crm,2018-07-10
2018-07-11,136.49766591389974,crm,2018-07-11
2018-07-12,137.12633260091147,crm,2018-07-12
2018-07-13,137.73566589355468,crm,2018-07-13
2018-07-16,138.2836659749349,crm,2018-07-16
2018-07-17,138.76266632080078,crm,2018-07-17
2018-07-18,139.21999969482422,crm,2018-07-18
2018-07-19,139.60699971516928,crm,2018-07-19
2018-07-20,140.07233276367188,crm,2018-07-20
2018-07-23,140.53999938964844,crm,2018-07-23
2018-07-24,140.94066619873047,crm,2018-07-24
2018-07-25,141.36099955240886,crm,2018-07-25
2018-07-26,141.7299997965495,crm,2018-07-26
2018-07-27,141.9133331298828,crm,2018-07-27
2018-07-30,141.90066630045573,crm,2018-07-30
2018-07-31,141.8123326619466,crm,2018-07-31
2018-08-01,141.7509989420573,crm,2018-08-01
2018-08-02,141.82433217366537,crm,2018-08-02
2018-08-03,141.9296651204427,crm,2018-08-03
2018-08-06,142.18633219401042,crm,2018-08-06
2018-08-07,142.56133219401042,crm,2018-08-07
2018-08-08,142.88433227539062,crm,2018-08-08
2018-08-09,143.30433247884113,crm,2018-08-09
2018-08-10,143.65066579182943,crm,2018-08-10
2018-08-13,143.91899922688802,crm,2018-08-13
2018-08-14,144.12366638183593,crm,2018-08-14
2018-08-15,144.36366628011066,crm,2018-08-15
2018-08-16,144.5623326619466,crm,2018-08-16
2018-08-17,144.68299967447916,crm,2018-08-17
2018-08-20,144.81466674804688,crm,2018-08-20
2018-08-21,144.9173334757487,crm,2018-08-21
2018-08-22,144.9576670328776,crm,2018-08-22
2018-08-23,144.94666697184246,crm,2018-08-23
2018-08-24,145.10300038655598,crm,2018-08-24
2018-08-27,145.2603332519531,crm,2018-08-27
2018-08-28,145.45933329264324,crm,2018-08-28
2018-08-29,145.6913335164388,crm,2018-08-29
2018-08-30,145.85733337402343,crm,2018-08-30
2018-08-31,146.0509999593099,crm,2018-08-31
2018-09-04,146.239333597819,crm,2018-09-04
2018-09-05,146.32766672770182,crm,2018-09-05
2018-09-06,146.32633361816406,crm,2018-09-06
2018-09-07,146.42166646321616,crm,2018-09-07
2018-09-10,146.66866658528645,crm,2018-09-10
2018-09-11,147.1623331705729,crm,2018-09-11
2018-09-12,147.76966654459636,crm,2018-09-12
2018-09-13,148.4529998779297,crm,2018-09-13
2018-09-14,148.9980000813802,crm,2018-09-14
2018-09-17,149.4606669108073,crm,2018-09-17
2018-09-18,149.9036666870117,crm,2018-09-18
2018-09-19,150.185666402181,crm,2018-09-19
2018-09-20,150.52999979654948,crm,2018-09-20
2018-09-21,150.85333302815755,crm,2018-09-21
2018-09-24,151.29566650390626,crm,2018-09-24
2018-09-25,151.77633310953777,crm,2018-09-25
2018-09-26,152.1683329264323,crm,2018-09-26
2018-09-27,152.68133290608725,crm,2018-09-27
2018-09-28,153.12466634114583,crm,2018-09-28
2018-10-01,153.61933288574218,crm,2018-10-01
2018-10-02,154.00433247884115,crm,2018-10-02
2018-10-03,154.4566660563151,crm,2018-10-03
2018-10-04,154.73799896240234,crm,2018-10-04
2018-10-05,154.97933247884114,crm,2018-10-05
2018-10-08,154.8576655069987,crm,2018-10-08
2018-10-09,154.7516657511393,crm,2018-10-09
2018-10-10,154.24566548665365,crm,2018-10-10
2018-10-11,153.72699890136718,crm,2018-10-11
2018-10-12,153.5469991048177,crm,2018-10-12
2018-10-15,153.1893325805664,crm,2018-10-15
2018-10-16,152.99699910481772,crm,2018-10-16
2018-10-17,152.94233245849608,crm,2018-10-17
2018-10-18,152.74266560872397,crm,2018-10-18
2018-10-19,152.4113327026367,crm,2018-10-19
2018-10-22,152.13233235677083,crm,2018-10-22
2018-10-23,151.72633260091146,crm,2018-10-23
2018-10-24,150.9893325805664,crm,2018-10-24
2018-10-25,150.40999959309895,crm,2018-10-25
2018-10-26,149.67766621907552,crm,2018-10-26
2018-10-29,148.87999979654947,crm,2018-10-29
2018-10-30,148.08566640218098,crm,2018-10-30
2018-10-31,147.56366678873698,crm,2018-10-31
2018-11-01,147.03333333333333,crm,2018-11-01
2018-11-02,146.40899963378905,crm,2018-11-02
2018-11-05,145.63099975585936,crm,2018-11-05
2018-11-06,144.80033315022786,crm,2018-11-06
2018-11-07,144.2489995320638,crm,2018-11-07
2018-11-08,143.63033294677734,crm,2018-11-08
2018-11-09,142.8933329264323,crm,2018-11-09
2018-11-12,141.91466623942057,crm,2018-11-12
2018-11-13,141.0779998779297,crm,2018-11-13
2018-11-14,140.08633321126302,crm,2018-11-14
2018-11-15,139.339333597819,crm,2018-11-15
2018-11-16,138.588666788737,crm,2018-11-16
2018-11-19,137.66733373006184,crm,2018-11-19
2018-11-20,136.73966700236002,crm,2018-11-20
2018-11-21,136.26566696166992,crm,2018-11-21
2018-11-23,135.69200007120767,crm,2018-11-23
2018-11-26,135.01433334350585,crm,2018-11-26
2018-11-27,134.53400014241535,crm,2018-11-27
2018-11-28,134.30733337402344,crm,2018-11-28
2018-11-29,134.064333597819,crm,2018-11-29
2018-11-30,134.0616668701172,crm,2018-11-30
2018-12-03,134.1836664835612,crm,2018-12-03
2018-12-04,134.06000010172525,crm,2018-12-04
2018-12-06,134.1066665649414,crm,2018-12-06
2018-12-07,134.1963333129883,crm,2018-12-07
2018-12-10,134.07866668701172,crm,2018-12-10
2018-12-11,134.12099965413412,crm,2018-12-11
2018-12-12,134.42433268229166,crm,2018-12-12
2018-12-13,134.72333272298178,crm,2018-12-13
2018-12-14,134.71666564941407,crm,2018-12-14
2018-12-17,134.42466583251954,crm,2018-12-17
2018-12-18,134.27566630045573,crm,2018-12-18
2018-12-19,134.13299967447918,crm,2018-12-19
2018-12-20,133.92566655476887,crm,2018-12-20
2018-12-21,133.29633356730145,crm,2018-12-21
2018-12-24,132.61166712443034,crm,2018-12-24
2018-12-26,132.40900039672852,crm,2018-12-26
2018-12-27,132.56566696166993,crm,2018-12-27
2018-12-28,132.649666595459,crm,2018-12-28
2018-12-31,132.90366643269857,crm,2018-12-31
2019-01-02,133.00566635131835,crm,2019-01-02
2019-01-03,132.93399937947592,crm,2019-01-03
2019-01-04,133.4989995320638,crm,2019-01-04
2019-01-07,134.2173329671224,crm,2019-01-07
2019-01-08,134.9549997965495,crm,2019-01-08
2019-01-09,135.75366668701173,crm,2019-01-09
2019-01-10,136.4413330078125,crm,2019-01-10
2019-01-11,137.10833307902018,crm,2019-01-11
2019-01-14,137.28866653442384,crm,2019-01-14
2019-01-15,137.6043332417806,crm,2019-01-15
2019-01-16,137.79699986775717,crm,2019-01-16
2019-01-17,137.98600031534832,crm,2019-01-17
2019-01-18,138.4283332824707,crm,2019-01-18
2019-01-22,138.65799992879232,crm,2019-01-22
2019-01-23,139.11800003051758,crm,2019-01-23
2019-01-24,139.4379997253418,crm,2019-01-24
2019-01-25,139.8696667989095,crm,2019-01-25
2019-01-28,140.11100031534832,crm,2019-01-28
2019-01-29,140.24566675821941,crm,2019-01-29
2019-01-30,140.6496671040853,crm,2019-01-30
2019-01-31,141.3543337504069,crm,2019-01-31
2019-02-01,142.13933334350585,crm,2019-02-01
2019-02-04,143.024666595459,crm,2019-02-04
2019-02-05,144.06666666666666,crm,2019-02-05
2019-02-06,145.24066670735678,crm,2019-02-06
2019-02-07,146.36066640218098,crm,2019-02-07
2019-02-08,147.22166646321614,crm,2019-02-08
2019-02-11,148.0453333536784,crm,2019-02-11
2019-02-12,148.98233337402343,crm,2019-02-12
2019-02-13,149.76333312988282,crm,2019-02-13
2019-02-14,150.560666402181,crm,2019-02-14
2019-02-15,151.51566670735676,crm,2019-02-15
2019-02-19,152.27066650390626,crm,2019-02-19
2019-02-20,152.81466623942057,crm,2019-02-20
2019-02-21,153.27833302815756,crm,2019-02-21
2019-02-22,153.78899943033855,crm,2019-02-22
2019-02-25,154.2663330078125,crm,2019-02-25
2019-02-26,154.78133290608724,crm,2019-02-26
2019-02-27,155.35033264160157,crm,2019-02-27
2019-02-28,155.83233235677082,crm,2019-02-28
2019-03-01,156.3653325398763,crm,2019-03-01
2019-03-04,156.654665629069,crm,2019-03-04
2019-03-05,156.80333251953124,crm,2019-03-05
2019-03-06,157.06466573079427,crm,2019-03-06
2019-03-07,157.2596659342448,crm,2019-03-07
2019-03-08,157.532666015625,crm,2019-03-08
