date,boll_ub,ticker,date
2018-01-02,,nke,2018-01-02
2018-01-03,60.79624815384505,nke,2018-01-03
2018-01-04,60.81900127379389,nke,2018-01-04
2018-01-05,61.38046289729249,nke,2018-01-05
2018-01-08,61.99227565981305,nke,2018-01-08
2018-01-09,61.97660828513484,nke,2018-01-09
2018-01-10,62.00167338445539,nke,2018-01-10
2018-01-11,62.03350503108092,nke,2018-01-11
2018-01-12,62.18899257855954,nke,2018-01-12
2018-01-16,62.15629400089208,nke,2018-01-16
2018-01-17,62.100452506595204,nke,2018-01-17
2018-01-18,62.07738262305653,nke,2018-01-18
2018-01-19,63.38105282041122,nke,2018-01-19
2018-01-22,63.768401992218934,nke,2018-01-22
2018-01-23,64.28135055905821,nke,2018-01-23
2018-01-24,64.91764261378594,nke,2018-01-24
2018-01-25,65.30516852909464,nke,2018-01-25
2018-01-26,65.68337586007274,nke,2018-01-26
2018-01-29,65.88953781261107,nke,2018-01-29
2018-01-30,66.0158516075917,nke,2018-01-30
2018-01-31,66.34378624453298,nke,2018-01-31
2018-02-01,66.51537137237035,nke,2018-02-01
2018-02-02,66.5790540745294,nke,2018-02-02
2018-02-05,66.55644896992956,nke,2018-02-05
2018-02-06,66.54465773731935,nke,2018-02-06
2018-02-07,66.507866437736,nke,2018-02-07
2018-02-08,66.69596094485587,nke,2018-02-08
2018-02-09,66.67493771597726,nke,2018-02-09
2018-02-12,66.67814207716538,nke,2018-02-12
2018-02-13,66.56576615068151,nke,2018-02-13
2018-02-14,66.63495843105176,nke,2018-02-14
2018-02-15,66.72879581739313,nke,2018-02-15
2018-02-16,66.85584256005423,nke,2018-02-16
2018-02-20,66.92052167273836,nke,2018-02-20
2018-02-21,66.9144710202659,nke,2018-02-21
2018-02-22,66.82762913543432,nke,2018-02-22
2018-02-23,66.88385341774068,nke,2018-02-23
2018-02-26,67.16741496935322,nke,2018-02-26
2018-02-27,67.21466899952655,nke,2018-02-27
2018-02-28,67.19466541311134,nke,2018-02-28
2018-03-01,67.05077385416799,nke,2018-03-01
2018-03-02,66.96242693172266,nke,2018-03-02
2018-03-05,66.91735185958817,nke,2018-03-05
2018-03-06,66.85663390145113,nke,2018-03-06
2018-03-07,66.91318678352043,nke,2018-03-07
2018-03-08,66.9199025717866,nke,2018-03-08
2018-03-09,66.522587612399,nke,2018-03-09
2018-03-12,66.53012953307046,nke,2018-03-12
2018-03-13,66.52788003764266,nke,2018-03-13
2018-03-14,66.52192321703198,nke,2018-03-14
2018-03-15,66.41283047901366,nke,2018-03-15
2018-03-16,66.23508062979485,nke,2018-03-16
2018-03-19,66.03355027451813,nke,2018-03-19
2018-03-20,65.98301555655573,nke,2018-03-20
2018-03-21,65.94929258271998,nke,2018-03-21
2018-03-22,65.9616217797763,nke,2018-03-22
2018-03-23,65.7631553916579,nke,2018-03-23
2018-03-26,65.02084267586211,nke,2018-03-26
2018-03-27,64.71526801735541,nke,2018-03-27
2018-03-28,64.5833244428571,nke,2018-03-28
2018-03-29,64.6213024137314,nke,2018-03-29
