date,rsi_30,ticker,date
2018-01-02,,trv,2018-01-02
2018-01-03,100.0,trv,2018-01-03
2018-01-04,100.0,trv,2018-01-04
2018-01-05,62.05321725774767,trv,2018-01-05
2018-01-08,28.711590182653538,trv,2018-01-08
2018-01-09,60.36304593629943,trv,2018-01-09
2018-01-10,51.94304561790142,trv,2018-01-10
2018-01-11,55.99930700916901,trv,2018-01-11
2018-01-12,76.93156114663267,trv,2018-01-12
2018-01-16,80.15895177452408,trv,2018-01-16
2018-01-17,84.06993996487586,trv,2018-01-17
2018-01-18,85.15423377114519,trv,2018-01-18
2018-01-19,86.1876315461121,trv,2018-01-19
2018-01-22,88.60172932134107,trv,2018-01-22
2018-01-23,93.78130047042399,trv,2018-01-23
2018-01-24,94.30794586864364,trv,2018-01-24
2018-01-25,94.6034336424544,trv,2018-01-25
2018-01-26,94.90899370522972,trv,2018-01-26
2018-01-29,92.29126700120254,trv,2018-01-29
2018-01-30,90.9377110192467,trv,2018-01-30
2018-01-31,91.57673054593933,trv,2018-01-31
2018-02-01,91.61748987670572,trv,2018-02-01
2018-02-02,81.20025563430728,trv,2018-02-02
2018-02-05,59.3162172318774,trv,2018-02-05
2018-02-06,57.6417533150243,trv,2018-02-06
2018-02-07,59.89668380051199,trv,2018-02-07
2018-02-08,45.91945416861912,trv,2018-02-08
2018-02-09,49.46146091208295,trv,2018-02-09
2018-02-12,51.1560179692425,trv,2018-02-12
2018-02-13,51.8493443039054,trv,2018-02-13
2018-02-14,54.89021391485746,trv,2018-02-14
2018-02-15,55.29517222352801,trv,2018-02-15
2018-02-16,55.706365737270325,trv,2018-02-16
2018-02-20,52.01194954785772,trv,2018-02-20
2018-02-21,51.122533748983145,trv,2018-02-21
2018-02-22,49.631631046901006,trv,2018-02-22
2018-02-23,52.94407376189603,trv,2018-02-23
2018-02-26,56.90875907626947,trv,2018-02-26
2018-02-27,55.148540792371996,trv,2018-02-27
2018-02-28,51.151260303548796,trv,2018-02-28
2018-03-01,51.106023137113525,trv,2018-03-01
2018-03-02,49.46113371237853,trv,2018-03-02
2018-03-05,51.956032236375194,trv,2018-03-05
2018-03-06,54.43362029921278,trv,2018-03-06
2018-03-07,50.684072069332935,trv,2018-03-07
2018-03-08,52.72138725435128,trv,2018-03-08
2018-03-09,55.99676637307499,trv,2018-03-09
2018-03-12,54.78752041027336,trv,2018-03-12
