date,dx_30,ticker,date
2018-01-05,,axp,2018-01-05
2018-01-08,100.0,axp,2018-01-08
2018-01-09,100.0,axp,2018-01-09
2018-01-10,71.50326030026395,axp,2018-01-10
2018-01-11,49.023255885826025,axp,2018-01-11
2018-01-12,15.43281556413085,axp,2018-01-12
2018-01-16,61.7980092786523,axp,2018-01-16
2018-01-17,16.221246957955127,axp,2018-01-17
2018-01-18,16.22124695795511,axp,2018-01-18
2018-01-19,45.754464634471326,axp,2018-01-19
2018-01-22,45.75446463447134,axp,2018-01-22
2018-01-23,44.122982022572316,axp,2018-01-23
2018-01-24,18.004040467381483,axp,2018-01-24
2018-01-25,6.81844264341006,axp,2018-01-25
2018-01-26,10.593178251181484,axp,2018-01-26
2018-01-29,6.356002850905809,axp,2018-01-29
2018-01-30,14.57048277703141,axp,2018-01-30
2018-01-31,17.299076465265912,axp,2018-01-31
2018-02-01,10.732672973116133,axp,2018-02-01
2018-02-02,32.3296111942663,axp,2018-02-02
2018-02-05,68.95790384247078,axp,2018-02-05
2018-02-06,69.17997521516473,axp,2018-02-06
2018-02-07,61.403830172549554,axp,2018-02-07
2018-02-08,72.43308880858334,axp,2018-02-08
2018-02-09,73.5965173414008,axp,2018-02-09
2018-02-12,45.55510621688428,axp,2018-02-12
2018-02-13,45.55510621688427,axp,2018-02-13
2018-02-14,32.05628665362336,axp,2018-02-14
2018-02-15,27.366390656436867,axp,2018-02-15
2018-02-16,25.317024020361856,axp,2018-02-16
2018-02-20,23.646019563249496,axp,2018-02-20
2018-02-21,17.69804225734477,axp,2018-02-21
2018-02-22,17.69804225734476,axp,2018-02-22
2018-02-23,11.640013325415485,axp,2018-02-23
2018-02-26,7.193606916005313,axp,2018-02-26
2018-02-27,9.716066616431302,axp,2018-02-27
2018-02-28,3.9237838938703087,axp,2018-02-28
2018-03-01,18.527790754954843,axp,2018-03-01
2018-03-02,24.178055100838332,axp,2018-03-02
2018-03-05,14.361240953181575,axp,2018-03-05
2018-03-06,14.36124095318156,axp,2018-03-06
2018-03-07,18.473943709228873,axp,2018-03-07
2018-03-08,12.11606899709825,axp,2018-03-08
2018-03-09,2.2302775225555402,axp,2018-03-09
2018-03-12,5.372924206651519,axp,2018-03-12
2018-03-13,7.549039072778331,axp,2018-03-13
2018-03-14,12.291781533771381,axp,2018-03-14
2018-03-15,12.918832188446409,axp,2018-03-15
2018-03-16,6.767688421299513,axp,2018-03-16
2018-03-19,9.300630265057972,axp,2018-03-19
2018-03-20,8.164418738836494,axp,2018-03-20
2018-03-21,3.951575288946088,axp,2018-03-21
2018-03-22,21.288700689468094,axp,2018-03-22
2018-03-23,24.44443969067887,axp,2018-03-23
2018-03-26,19.8853850070086,axp,2018-03-26
2018-03-27,14.545127161889178,axp,2018-03-27
2018-03-28,14.545127161889178,axp,2018-03-28
2018-03-29,8.436859032144339,axp,2018-03-29
2018-04-02,21.06782216325977,axp,2018-04-02
2018-04-03,21.067822163259784,axp,2018-04-03
2018-04-04,13.468145269888712,axp,2018-04-04
2018-04-05,5.3958046247807125,axp,2018-04-05
2018-04-06,21.24353582672994,axp,2018-04-06
2018-04-09,18.199615796298023,axp,2018-04-09
2018-04-10,18.199615796298016,axp,2018-04-10
2018-04-11,24.122477568698688,axp,2018-04-11
2018-04-12,15.489186007553934,axp,2018-04-12
2018-04-13,12.816877102254654,axp,2018-04-13
2018-04-16,12.816877102254665,axp,2018-04-16
2018-04-17,9.597068335322865,axp,2018-04-17
2018-04-18,4.496267229717899,axp,2018-04-18
2018-04-19,34.694891994973595,axp,2018-04-19
2018-04-20,34.69489199497358,axp,2018-04-20
2018-04-23,31.340958068574615,axp,2018-04-23
2018-04-24,33.458640574162956,axp,2018-04-24
2018-04-25,21.247662120236356,axp,2018-04-25
2018-04-26,22.198839643411137,axp,2018-04-26
2018-04-27,22.19883964341114,axp,2018-04-27
2018-04-30,20.61348168424182,axp,2018-04-30
2018-05-01,9.66321296864371,axp,2018-05-01
2018-05-02,12.892094139403905,axp,2018-05-02
2018-05-03,1.1206158587720474,axp,2018-05-03
2018-05-04,8.572343645650072,axp,2018-05-04
2018-05-07,8.801668085815255,axp,2018-05-07
2018-05-08,16.523354019006796,axp,2018-05-08
2018-05-09,19.68389269126783,axp,2018-05-09
2018-05-10,24.280731977548438,axp,2018-05-10
2018-05-11,28.232475889907395,axp,2018-05-11
2018-05-14,26.83478872894674,axp,2018-05-14
2018-05-15,17.112380390697563,axp,2018-05-15
2018-05-16,17.1718826839446,axp,2018-05-16
2018-05-17,19.63990152721207,axp,2018-05-17
2018-05-18,19.63990152721207,axp,2018-05-18
2018-05-21,26.23294969470573,axp,2018-05-21
2018-05-22,31.176697909163675,axp,2018-05-22
2018-05-23,19.527112426653193,axp,2018-05-23
2018-05-24,17.712375824563516,axp,2018-05-24
2018-05-25,15.251230463373409,axp,2018-05-25
2018-05-29,12.15652620035041,axp,2018-05-29
2018-05-30,12.15652620035041,axp,2018-05-30
2018-05-31,13.237392458391293,axp,2018-05-31
2018-06-01,10.956989410056275,axp,2018-06-01
2018-06-04,10.956989410056266,axp,2018-06-04
2018-06-05,12.645530631009127,axp,2018-06-05
2018-06-06,2.3429571974332437,axp,2018-06-06
2018-06-07,13.143119086063205,axp,2018-06-07
2018-06-08,1.8788226286107819,axp,2018-06-08
2018-06-11,4.763483369186077,axp,2018-06-11
2018-06-12,0.08779130605176294,axp,2018-06-12
2018-06-13,2.285492911938251,axp,2018-06-13
2018-06-14,6.110250818507504,axp,2018-06-14
2018-06-15,22.05479233954378,axp,2018-06-15
2018-06-18,22.054792339543784,axp,2018-06-18
2018-06-19,26.526507905264495,axp,2018-06-19
2018-06-20,28.186050305955845,axp,2018-06-20
2018-06-21,31.976192750056953,axp,2018-06-21
2018-06-22,20.63321281941813,axp,2018-06-22
2018-06-25,0.8123463315762521,axp,2018-06-25
2018-06-26,0.8123463315762638,axp,2018-06-26
2018-06-27,9.830804547794436,axp,2018-06-27
2018-06-28,12.515938355404899,axp,2018-06-28
2018-06-29,4.607127682975419,axp,2018-06-29
2018-07-02,0.6547167685331094,axp,2018-07-02
2018-07-03,2.8175183154099526,axp,2018-07-03
2018-07-05,2.0260247847284805,axp,2018-07-05
2018-07-06,5.48267446466668,axp,2018-07-06
2018-07-09,13.47740424564458,axp,2018-07-09
2018-07-10,17.000005835380314,axp,2018-07-10
2018-07-11,19.512951322734363,axp,2018-07-11
2018-07-12,23.489865221257787,axp,2018-07-12
2018-07-13,12.502458348677656,axp,2018-07-13
2018-07-16,12.502458348677662,axp,2018-07-16
