Date,Open,High,Low,Close,Adj Close,Volume,ticker
2017-01-03,74.88999938964844,75.75,74.73999786376953,75.3499984741211,69.32428741455078,5853900,axp
2017-01-04,75.26000213623047,76.55000305175781,75.05999755859375,76.26000213623047,70.46075439453125,4635800,axp
2017-01-05,76.0,76.18000030517578,74.81999969482422,75.31999969482422,69.59223175048828,3383000,axp
2017-01-06,75.4000015258789,75.91999816894531,75.05999755859375,75.47000122070312,69.73081970214844,3089600,axp
2017-01-09,76.13999938964844,76.5,75.52999877929688,75.86000061035156,70.0911865234375,4818700,axp
2017-01-10,76.5199966430664,78.0,76.12000274658203,76.6500015258789,70.82110595703125,9561400,axp
2017-01-11,76.66999816894531,77.44000244140625,76.0999984741211,76.91000366210938,71.06133270263672,4500200,axp
2017-01-12,76.83000183105469,76.94999694824219,75.83999633789062,76.87999725341797,71.03359985351562,4056700,axp
2017-01-13,76.93000030517578,77.62999725341797,76.41000366210938,76.62000274658203,70.79337310791016,3454300,axp
2017-01-17,77.4000015258789,77.69999694824219,76.47000122070312,76.5999984741211,70.77489471435547,6450300,axp
2017-01-18,77.11000061035156,77.61000061035156,76.51000213623047,77.48999786376953,71.59719848632812,5988400,axp
2017-01-19,77.61000061035156,77.77999877929688,76.61000061035156,76.69000244140625,70.8580551147461,8111400,axp
2017-01-20,75.98999786376953,76.91000366210938,75.38999938964844,76.19999694824219,70.40532684326172,8465900,axp
2017-01-23,75.91999816894531,76.4800033569336,75.7300033569336,75.97000122070312,70.19281768798828,4444300,axp
2017-01-24,76.33000183105469,77.66000366210938,76.08999633789062,77.43000030517578,71.54177856445312,4024300,axp
2017-01-25,78.0,78.0199966430664,76.4000015258789,76.88999938964844,71.04285430908203,5278300,axp
2017-01-26,76.94999694824219,77.45999908447266,76.62999725341797,76.93000030517578,71.07978820800781,3344900,axp
2017-01-27,77.0,77.30000305175781,76.54000091552734,76.8499984741211,71.0058822631836,3530900,axp
2017-01-30,76.83000183105469,77.31999969482422,76.54000091552734,77.27999877929688,71.4031982421875,5344500,axp
2017-01-31,76.86000061035156,77.25,75.97000122070312,76.37999725341797,70.5716323852539,5568100,axp
2017-02-01,76.8499984741211,77.44000244140625,76.58000183105469,76.76000213623047,70.9227066040039,3916800,axp
2017-02-02,76.2300033569336,76.88999938964844,76.05999755859375,76.51000213623047,70.6917495727539,3655500,axp
2017-02-03,77.13999938964844,78.41999816894531,76.91000366210938,78.04000091552734,72.10540008544922,5235800,axp
2017-02-06,77.72000122070312,78.41000366210938,77.4800033569336,77.81999969482422,71.90211486816406,3229500,axp
2017-02-07,78.05999755859375,78.37999725341797,77.5199966430664,77.72000122070312,71.80972290039062,2060200,axp
2017-02-08,77.54000091552734,77.94000244140625,77.08000183105469,77.80000305175781,71.88365173339844,2223100,axp
2017-02-09,77.80000305175781,78.37000274658203,77.66999816894531,78.18000030517578,72.2347412109375,3031800,axp
2017-02-10,78.5,78.69000244140625,78.2300033569336,78.4800033569336,72.51193237304688,2191200,axp
2017-02-13,78.81999969482422,79.18000030517578,78.4800033569336,78.91000366210938,72.90924072265625,3317100,axp
2017-02-14,79.0,79.44999694824219,78.66999816894531,79.41000366210938,73.37120819091797,3511200,axp
2017-02-15,79.79000091552734,80.0999984741211,78.66999816894531,79.5999984741211,73.54676055908203,5704100,axp
2017-02-16,79.45999908447266,79.5999984741211,78.91999816894531,79.51000213623047,73.46360778808594,4295000,axp
2017-02-17,79.22000122070312,79.77999877929688,78.9000015258789,79.70999908447266,73.64839172363281,2690300,axp
2017-02-21,79.91999816894531,80.44999694824219,79.63999938964844,79.97000122070312,73.88861846923828,3505500,axp
2017-02-22,79.83000183105469,79.97000122070312,79.38999938964844,79.86000061035156,73.78700256347656,2943000,axp
2017-02-23,79.87000274658203,80.44999694824219,79.7699966430664,80.05000305175781,73.96253204345703,3339500,axp
2017-02-24,79.76000213623047,79.88999938964844,79.26000213623047,79.76000213623047,73.69458770751953,3932300,axp
2017-02-27,79.75,80.30999755859375,79.58999633789062,80.16999816894531,74.07342529296875,2619400,axp
2017-02-28,80.12000274658203,80.48999786376953,79.7699966430664,80.05999755859375,73.97177124023438,4415300,axp
