date,rsi_30,ticker,date
2018-01-02,,mcd,2018-01-02
2018-01-03,0.0,mcd,2018-01-03
2018-01-04,63.164848221529624,mcd,2018-01-04
2018-01-05,69.02034066934264,mcd,2018-01-05
2018-01-08,65.33503759878013,mcd,2018-01-08
2018-01-09,55.39617558438955,mcd,2018-01-09
2018-01-10,54.73324588680311,mcd,2018-01-10
2018-01-11,52.152188689288494,mcd,2018-01-11
2018-01-12,55.41470425412355,mcd,2018-01-12
2018-01-16,57.25761568863262,mcd,2018-01-16
2018-01-17,71.60456219958424,mcd,2018-01-17
2018-01-18,64.53756187593471,mcd,2018-01-18
2018-01-19,74.41432111202137,mcd,2018-01-19
2018-01-22,74.83526699166607,mcd,2018-01-22
2018-01-23,77.39981162062095,mcd,2018-01-23
2018-01-24,69.0307491985523,mcd,2018-01-24
2018-01-25,64.23974898619338,mcd,2018-01-25
2018-01-26,74.84131198852783,mcd,2018-01-26
2018-01-29,70.1408243828359,mcd,2018-01-29
2018-01-30,44.32144589580918,mcd,2018-01-30
2018-01-31,40.42236738644601,mcd,2018-01-31
2018-02-01,43.34656176415093,mcd,2018-02-01
2018-02-02,37.10028679388245,mcd,2018-02-02
2018-02-05,27.955461723180505,mcd,2018-02-05
2018-02-06,32.11839176204596,mcd,2018-02-06
2018-02-07,33.697742774916364,mcd,2018-02-07
2018-02-08,25.8007184475086,mcd,2018-02-08
2018-02-09,30.383100329302295,mcd,2018-02-09
2018-02-12,37.18162291528062,mcd,2018-02-12
2018-02-13,35.44878716001176,mcd,2018-02-13
2018-02-14,32.900396817472284,mcd,2018-02-14
2018-02-15,34.49715450924269,mcd,2018-02-15
2018-02-16,31.556790831673567,mcd,2018-02-16
2018-02-20,30.981202587442255,mcd,2018-02-20
2018-02-21,33.910707903785806,mcd,2018-02-21
2018-02-22,37.647445354343155,mcd,2018-02-22
2018-02-23,41.69902665414689,mcd,2018-02-23
2018-02-26,42.53593921567021,mcd,2018-02-26
2018-02-27,39.26192758467617,mcd,2018-02-27
2018-02-28,37.30657694061347,mcd,2018-02-28
2018-03-01,35.36082136629865,mcd,2018-03-01
2018-03-02,29.55322423519496,mcd,2018-03-02
2018-03-05,33.73541959802776,mcd,2018-03-05
2018-03-06,33.98508848989309,mcd,2018-03-06
2018-03-07,35.72436510219124,mcd,2018-03-07
2018-03-08,38.64372019837271,mcd,2018-03-08
2018-03-09,42.32694465709665,mcd,2018-03-09
2018-03-12,42.959466328708,mcd,2018-03-12
2018-03-13,43.57406153760695,mcd,2018-03-13
2018-03-14,43.600279047554594,mcd,2018-03-14
2018-03-15,47.822302759083584,mcd,2018-03-15
2018-03-16,48.7063219251641,mcd,2018-03-16
