Date,Open,High,Low,Close,Adj Close,Volume,ticker
2017-01-03,56.44084167480469,57.614505767822266,56.345420837402344,57.39503860473633,48.364288330078125,12564158,mrk
2017-01-04,57.729007720947266,58.0057258605957,57.290077209472656,57.375953674316406,48.348201751708984,9863671,mrk
2017-01-05,57.461830139160156,57.80534362792969,57.25190734863281,57.356868743896484,48.332122802734375,10581446,mrk
2017-01-06,57.33778762817383,57.69084167480469,56.803436279296875,57.50954055786133,48.46076965332031,10730053,mrk
2017-01-09,57.538169860839844,58.66412353515625,57.328243255615234,58.3015251159668,49.12813949584961,10201861,mrk
2017-01-10,58.39694595336914,58.435115814208984,57.14694595336914,57.17557144165039,48.179351806640625,16036706,mrk
2017-01-11,59.48473358154297,60.26717758178711,57.96755599975586,58.8072509765625,49.554290771484375,34281862,mrk
2017-01-12,59.66603088378906,60.343509674072266,59.274810791015625,59.360687255859375,50.020652770996094,26079899,mrk
2017-01-13,59.475189208984375,59.80915832519531,59.2557258605957,59.48473358154297,50.12518310546875,10447617,mrk
2017-01-17,59.08396911621094,59.22710037231445,58.39694595336914,58.66412353515625,49.433692932128906,11101150,mrk
2017-01-18,58.568702697753906,58.950382232666016,58.28244400024414,58.36832046508789,49.184425354003906,8522022,mrk
2017-01-19,58.25381851196289,58.28244400024414,57.318702697753906,57.566795349121094,48.50901794433594,11944999,mrk
2017-01-20,59.54198455810547,60.038169860839844,59.303436279296875,59.66603088378906,50.27794647216797,26451834,mrk
2017-01-23,58.979007720947266,59.54198455810547,58.8072509765625,58.979007720947266,49.699031829833984,10691382,mrk
2017-01-24,58.76908493041992,58.864505767822266,57.9484748840332,58.406490325927734,49.21659469604492,10990900,mrk
2017-01-25,58.511451721191406,58.568702697753906,57.97710037231445,58.28244400024414,49.112064361572266,15255736,mrk
2017-01-26,58.225189208984375,58.549617767333984,57.76717758178711,58.39694595336914,49.20854568481445,13317460,mrk
2017-01-27,58.568702697753906,59.15076446533203,58.492366790771484,58.921756744384766,49.65077209472656,6972554,mrk
2017-01-30,58.70228958129883,58.88358688354492,58.139312744140625,58.61641311645508,49.393489837646484,8230573,mrk
2017-01-31,58.26335906982422,59.389312744140625,58.1297721862793,59.15076446533203,49.8437614440918,10292513,mrk
2017-02-01,59.21755599975586,59.417938232421875,58.74045944213867,59.2557258605957,49.93220138549805,11547702,mrk
2017-02-02,59.770992279052734,61.26908493041992,59.66603088378906,61.24045944213867,51.604652404785156,19901730,mrk
2017-02-03,60.935115814208984,61.38358688354492,60.372135162353516,61.345420837402344,51.693092346191406,12209724,mrk
2017-02-06,60.992366790771484,61.975189208984375,60.97328186035156,61.96564865112305,52.21574401855469,9598422,mrk
2017-02-07,61.79389190673828,61.95610809326172,61.11641311645508,61.25954055786133,51.620731353759766,8840194,mrk
2017-02-08,60.97328186035156,61.52671813964844,60.906490325927734,61.374046325683594,51.71721649169922,6190326,mrk
2017-02-09,61.374046325683594,61.85114669799805,61.35496139526367,61.44084167480469,51.77350616455078,7391439,mrk
2017-02-10,61.374046325683594,61.61259460449219,61.03053283691406,61.211830139160156,51.58053207397461,8940907,mrk
2017-02-13,61.3072509765625,61.860687255859375,61.27862548828125,61.803436279296875,52.07905578613281,7494353,mrk
2017-02-14,61.67938995361328,62.709922790527344,61.479007720947266,62.652671813964844,52.79467010498047,10629550,mrk
2017-02-15,61.92748260498047,62.85305404663086,61.8797721862793,62.17557144165039,52.392635345458984,18662050,mrk
2017-02-16,62.156490325927734,62.41412353515625,61.507633209228516,62.270992279052734,52.47303009033203,12938922,mrk
2017-02-17,62.213741302490234,62.5572509765625,61.889312744140625,62.39503860473633,52.577571868896484,9482618,mrk
2017-02-21,61.92748260498047,62.76717758178711,61.92748260498047,62.48091506958008,52.649932861328125,7740633,mrk
2017-02-22,62.5,62.738548278808594,62.10877990722656,62.299617767333984,52.49715805053711,9096221,mrk
2017-02-23,62.51908493041992,63.082061767578125,62.356868743896484,62.83396911621094,52.94743347167969,7184669,mrk
2017-02-24,62.643131256103516,63.1297721862793,62.624046325683594,63.1297721862793,53.19668960571289,8849626,mrk
2017-02-27,62.76717758178711,62.91984558105469,62.5572509765625,62.83396911621094,52.94743347167969,7476222,mrk
2017-02-28,62.79580307006836,63.1202278137207,62.643131256103516,62.85305404663086,52.96351623535156,8112044,mrk
2017-03-01,63.04389190673828,63.74045944213867,62.872135162353516,63.17748260498047,53.23689651489258,11193374,mrk
2017-03-02,63.33969497680664,63.53053283691406,62.97710037231445,63.053436279296875,53.13236618041992,9062790,mrk
2017-03-03,63.053436279296875,63.568702697753906,62.79580307006836,63.53053283691406,53.534400939941406,8716111,mrk
2017-03-06,63.053436279296875,63.72137451171875,62.88167953491211,63.42557144165039,53.445945739746094,9104500,mrk
2017-03-07,62.433204650878906,63.27289962768555,62.20419692993164,62.93893051147461,53.03587341308594,8728478,mrk
2017-03-08,62.93893051147461,63.09160232543945,62.28053283691406,62.786258697509766,52.907230377197266,8821645,mrk
2017-03-09,62.9484748840332,63.0057258605957,62.51908493041992,62.872135162353516,52.97959518432617,8106280,mrk
2017-03-10,63.04389190673828,63.167938232421875,62.5,62.595420837402344,52.746421813964844,9247447,mrk
2017-03-13,62.25190734863281,62.299617767333984,61.078243255615234,61.211830139160156,51.952754974365234,14880133,mrk
2017-03-14,61.1927490234375,61.55534362792969,61.11641311645508,61.25954055786133,51.99324417114258,8271759,mrk
2017-03-15,61.450382232666016,61.9942741394043,61.27862548828125,61.73664093017578,52.39817428588867,9458200,mrk
2017-03-16,61.61259460449219,61.82251739501953,61.05915832519531,61.24045944213867,51.977046966552734,10074634,mrk
2017-03-17,61.3072509765625,61.73664093017578,60.963741302490234,60.97328186035156,51.75029754638672,15142762,mrk
2017-03-20,61.20228958129883,61.35496139526367,61.068702697753906,61.17366409301758,51.920352935791016,13593818,mrk
2017-03-21,61.374046325683594,61.65076446533203,60.70610809326172,60.98282241821289,51.75838851928711,11057134,mrk
2017-03-22,61.049617767333984,61.17366409301758,60.35305404663086,60.59160232543945,51.42634582519531,10007352,mrk
2017-03-23,60.45801544189453,60.89694595336914,60.29580307006836,60.38167953491211,51.248172760009766,9915128,mrk
2017-03-24,60.26717758178711,60.6202278137207,59.98091506958008,60.286258697509766,51.16718292236328,9575052,mrk
2017-03-27,60.038169860839844,60.5057258605957,59.933204650878906,60.29580307006836,51.1752815246582,8400663,mrk
2017-03-28,60.30534362792969,60.49618148803711,60.0,60.43893051147461,51.29676055908203,10673880,mrk
2017-03-29,60.75381851196289,61.17366409301758,60.553436279296875,60.725189208984375,51.53971862792969,8525794,mrk
2017-03-30,60.59160232543945,60.76335906982422,60.41984558105469,60.54389190673828,51.3858528137207,5577456,mrk
2017-03-31,60.36259460449219,60.71564865112305,60.35305404663086,60.6297721862793,51.45873260498047,7979472,mrk
2017-04-03,60.524810791015625,60.79198455810547,60.32442855834961,60.5629768371582,51.40205001831055,6962493,mrk
2017-04-04,60.67748260498047,60.84923553466797,60.46755599975586,60.75381851196289,51.56401062011719,6650189,mrk
2017-04-05,60.77289962768555,61.211830139160156,60.60114669799805,60.65839767456055,51.483028411865234,8083538,mrk
