date,dx_30,ticker,date
2018-01-02,,ba,2018-01-02
2018-01-03,100.0,ba,2018-01-03
2018-01-04,100.0,ba,2018-01-04
2018-01-05,100.0,ba,2018-01-05
2018-01-08,100.0,ba,2018-01-08
2018-01-09,100.0,ba,2018-01-09
2018-01-10,100.0,ba,2018-01-10
2018-01-11,100.0,ba,2018-01-11
2018-01-12,100.0,ba,2018-01-12
2018-01-16,100.0,ba,2018-01-16
2018-01-17,100.0,ba,2018-01-17
2018-01-18,100.0,ba,2018-01-18
2018-01-19,83.80709762250859,ba,2018-01-19
2018-01-22,67.9463471672477,ba,2018-01-22
2018-01-23,67.9463471672477,ba,2018-01-23
2018-01-24,65.00812260245806,ba,2018-01-24
2018-01-25,69.01288689761633,ba,2018-01-25
2018-01-26,70.83181799388105,ba,2018-01-26
2018-01-29,65.7634491425475,ba,2018-01-29
2018-01-30,42.431072468089646,ba,2018-01-30
2018-01-31,62.41479636739318,ba,2018-01-31
2018-02-01,62.7310518436753,ba,2018-02-01
2018-02-02,53.14619009295312,ba,2018-02-02
2018-02-05,3.6951509388882733,ba,2018-02-05
2018-02-06,3.6951509388882733,ba,2018-02-06
2018-02-07,10.720374280221732,ba,2018-02-07
2018-02-08,2.063211144673521,ba,2018-02-08
2018-02-09,12.529000005912158,ba,2018-02-09
2018-02-12,1.2070488775928996,ba,2018-02-12
2018-02-13,1.0648834600391943,ba,2018-02-13
2018-02-14,1.0648834600391914,ba,2018-02-14
2018-02-15,9.16347730862968,ba,2018-02-15
2018-02-16,12.23476966160785,ba,2018-02-16
2018-02-20,9.406445581875419,ba,2018-02-20
2018-02-21,12.769645816838384,ba,2018-02-21
2018-02-22,12.769645816838382,ba,2018-02-22
2018-02-23,13.618987471822383,ba,2018-02-23
2018-02-26,19.90709114708903,ba,2018-02-26
2018-02-27,26.254300466143764,ba,2018-02-27
2018-02-28,28.039255154041122,ba,2018-02-28
2018-03-01,3.3227064281336394,ba,2018-03-01
2018-03-02,9.752143047865179,ba,2018-03-02
2018-03-05,0.7467934210255185,ba,2018-03-05
2018-03-06,1.2586294731317118,ba,2018-03-06
2018-03-07,6.388053352364628,ba,2018-03-07
2018-03-08,1.2603801793597376,ba,2018-03-08
2018-03-09,1.6991719214944017,ba,2018-03-09
2018-03-12,6.793218203769584,ba,2018-03-12
2018-03-13,13.08249808692441,ba,2018-03-13
2018-03-14,27.293238398359254,ba,2018-03-14
2018-03-15,27.29323839835925,ba,2018-03-15
2018-03-16,27.29323839835925,ba,2018-03-16
2018-03-19,23.273164942576326,ba,2018-03-19
2018-03-20,13.509233699080935,ba,2018-03-20
2018-03-21,10.270113255038586,ba,2018-03-21
2018-03-22,26.634580368648624,ba,2018-03-22
2018-03-23,27.240240340969113,ba,2018-03-23
2018-03-26,25.951582784898818,ba,2018-03-26
2018-03-27,30.282196196241067,ba,2018-03-27
2018-03-28,37.00082815246601,ba,2018-03-28
2018-03-29,25.085985845645226,ba,2018-03-29
2018-04-02,29.460855356202977,ba,2018-04-02
2018-04-03,27.548561052306304,ba,2018-04-03
2018-04-04,37.140315907770955,ba,2018-04-04
2018-04-05,20.218211785528425,ba,2018-04-05
2018-04-06,27.155240113852624,ba,2018-04-06
2018-04-09,26.73088465791868,ba,2018-04-09
2018-04-10,23.970654399877155,ba,2018-04-10
2018-04-11,27.012524045264847,ba,2018-04-11
2018-04-12,25.71811622152569,ba,2018-04-12
2018-04-13,29.517899693447415,ba,2018-04-13
2018-04-16,29.517899693447397,ba,2018-04-16
2018-04-17,17.879266902546036,ba,2018-04-17
2018-04-18,13.433836057679951,ba,2018-04-18
2018-04-19,13.416630904457566,ba,2018-04-19
2018-04-20,16.721518979628293,ba,2018-04-20
2018-04-23,16.72151897962831,ba,2018-04-23
2018-04-24,32.09783203216161,ba,2018-04-24
2018-04-25,32.09783203216161,ba,2018-04-25
2018-04-26,30.496124351581404,ba,2018-04-26
2018-04-27,31.171244895537942,ba,2018-04-27
2018-04-30,36.330228051457546,ba,2018-04-30
2018-05-01,45.53703794116684,ba,2018-05-01
2018-05-02,45.719027491353515,ba,2018-05-02
2018-05-03,50.04643165785184,ba,2018-05-03
2018-05-04,41.917099351423815,ba,2018-05-04
2018-05-07,26.041388198439257,ba,2018-05-07
2018-05-08,26.041388198439265,ba,2018-05-08
2018-05-09,15.637883369723788,ba,2018-05-09
2018-05-10,12.379039612853171,ba,2018-05-10
2018-05-11,14.51461651118407,ba,2018-05-11
2018-05-14,9.641728377361257,ba,2018-05-14
2018-05-15,15.645459633463442,ba,2018-05-15
2018-05-16,15.64545963346345,ba,2018-05-16
2018-05-17,12.790959255331789,ba,2018-05-17
2018-05-18,2.6615386795104694,ba,2018-05-18
2018-05-21,22.778603766382627,ba,2018-05-21
2018-05-22,15.064089591899277,ba,2018-05-22
2018-05-23,9.63054625213437,ba,2018-05-23
2018-05-24,11.267726203011792,ba,2018-05-24
2018-05-25,11.267726203011781,ba,2018-05-25
2018-05-29,1.077325584158727,ba,2018-05-29
2018-05-30,1.0773255841587308,ba,2018-05-30
2018-05-31,5.716499137815967,ba,2018-05-31
2018-06-01,2.968999179344244,ba,2018-06-01
2018-06-04,7.25892307877266,ba,2018-06-04
2018-06-05,7.258923078772654,ba,2018-06-05
2018-06-06,21.290401253098658,ba,2018-06-06
2018-06-07,25.506457744664218,ba,2018-06-07
2018-06-08,24.051333926664817,ba,2018-06-08
2018-06-11,26.980956398021778,ba,2018-06-11
2018-06-12,24.798621286122575,ba,2018-06-12
2018-06-13,12.776587414665144,ba,2018-06-13
2018-06-14,2.7373432081877893,ba,2018-06-14
2018-06-15,7.805927766324186,ba,2018-06-15
2018-06-18,9.835834999112203,ba,2018-06-18
2018-06-19,30.389718331934045,ba,2018-06-19
2018-06-20,30.38971833193403,ba,2018-06-20
2018-06-21,35.570561454426915,ba,2018-06-21
2018-06-22,35.57056145442691,ba,2018-06-22
2018-06-25,45.38377304638266,ba,2018-06-25
2018-06-26,43.95152798844,ba,2018-06-26
2018-06-27,26.894853153953424,ba,2018-06-27
2018-06-28,30.013834889136493,ba,2018-06-28
2018-06-29,24.36494652901313,ba,2018-06-29
2018-07-02,32.10712341327962,ba,2018-07-02
2018-07-03,24.527051234227955,ba,2018-07-03
2018-07-05,28.32155618867246,ba,2018-07-05
2018-07-06,28.32155618867246,ba,2018-07-06
2018-07-09,12.811696549212643,ba,2018-07-09
2018-07-10,3.275191164440662,ba,2018-07-10
2018-07-11,9.213120050226328,ba,2018-07-11
2018-07-12,4.972466449246964,ba,2018-07-12
2018-07-13,3.4421650195279034,ba,2018-07-13
2018-07-16,11.753575177333314,ba,2018-07-16
