date,boll_lb,ticker,date
2017-01-03,,vz,2017-01-03
2017-01-04,42.03742105374185,vz,2017-01-04
2017-01-05,42.033459980627946,vz,2017-01-05
2017-01-06,41.397032935369275,vz,2017-01-06
2017-01-09,40.86297111829589,vz,2017-01-09
2017-01-10,40.70232422799403,vz,2017-01-10
2017-01-11,40.50638987490356,vz,2017-01-11
2017-01-12,40.466385744528054,vz,2017-01-12
2017-01-13,40.41420655800495,vz,2017-01-13
2017-01-17,40.42094611595839,vz,2017-01-17
2017-01-18,40.329148380213034,vz,2017-01-18
2017-01-19,40.2882673985302,vz,2017-01-19
2017-01-20,40.3106819409587,vz,2017-01-20
2017-01-23,40.292505216018164,vz,2017-01-23
2017-01-24,39.65927738839189,vz,2017-01-24
2017-01-25,39.155429856514374,vz,2017-01-25
2017-01-26,38.63348843226071,vz,2017-01-26
2017-01-27,38.35334888980368,vz,2017-01-27
2017-01-30,38.09127643001037,vz,2017-01-30
2017-01-31,37.82001802374821,vz,2017-01-31
2017-02-01,37.454675673420205,vz,2017-02-01
2017-02-02,37.142348280981416,vz,2017-02-02
2017-02-03,36.959821591756416,vz,2017-02-03
2017-02-06,36.69119107403947,vz,2017-02-06
2017-02-07,36.446435340972236,vz,2017-02-07
2017-02-08,36.29645174338696,vz,2017-02-08
2017-02-09,36.21503857000466,vz,2017-02-09
2017-02-10,36.19753747064033,vz,2017-02-10
2017-02-13,36.168540204610316,vz,2017-02-13
2017-02-14,36.18206342837943,vz,2017-02-14
2017-02-15,36.17973863913427,vz,2017-02-15
2017-02-16,36.29476604345231,vz,2017-02-16
2017-02-17,36.63133684827283,vz,2017-02-17
2017-02-21,37.125735217113245,vz,2017-02-21
2017-02-22,37.175673766193334,vz,2017-02-22
2017-02-23,37.10620432364225,vz,2017-02-23
2017-02-24,36.98755517764846,vz,2017-02-24
2017-02-27,36.9689137164976,vz,2017-02-27
2017-02-28,36.96306436595663,vz,2017-02-28
2017-03-01,36.95589579086655,vz,2017-03-01
2017-03-02,36.98972452627967,vz,2017-03-02
2017-03-03,37.04417177087541,vz,2017-03-03
2017-03-06,37.082452962619236,vz,2017-03-06
2017-03-07,37.21044691171513,vz,2017-03-07
2017-03-08,37.339843113839514,vz,2017-03-08
2017-03-09,37.43125591896534,vz,2017-03-09
2017-03-10,37.47269610978099,vz,2017-03-10
2017-03-13,37.503560237634346,vz,2017-03-13
2017-03-14,37.58546826010995,vz,2017-03-14
2017-03-15,37.73714575449154,vz,2017-03-15
2017-03-16,37.97918827860912,vz,2017-03-16
2017-03-17,38.15540640785519,vz,2017-03-17
2017-03-20,38.21206158366063,vz,2017-03-20
2017-03-21,38.24649984602638,vz,2017-03-21
2017-03-22,38.24937960897817,vz,2017-03-22
2017-03-23,38.241579539035854,vz,2017-03-23
2017-03-24,38.273600241771575,vz,2017-03-24
2017-03-27,38.20375340545826,vz,2017-03-27
2017-03-28,38.172422362986694,vz,2017-03-28
2017-03-29,38.113586650382985,vz,2017-03-29
2017-03-30,38.052017948021735,vz,2017-03-30
2017-03-31,37.953523181980174,vz,2017-03-31
2017-04-03,37.928420570963404,vz,2017-04-03
2017-04-04,37.91977341686785,vz,2017-04-04
2017-04-05,37.903552432494635,vz,2017-04-05
2017-04-06,37.875480055230476,vz,2017-04-06
2017-04-07,37.86733178989343,vz,2017-04-07
2017-04-10,37.8419727849562,vz,2017-04-10
2017-04-11,37.83678107329405,vz,2017-04-11
2017-04-12,37.851761743411515,vz,2017-04-12
2017-04-13,37.84894294844857,vz,2017-04-13
2017-04-17,37.91283099332538,vz,2017-04-17
2017-04-18,37.96434108286826,vz,2017-04-18
2017-04-19,38.0302637820792,vz,2017-04-19
2017-04-20,38.016870191195224,vz,2017-04-20
2017-04-21,37.72570569444749,vz,2017-04-21
2017-04-24,37.47016464119047,vz,2017-04-24
2017-04-25,37.179877588288576,vz,2017-04-25
2017-04-26,37.07133009630031,vz,2017-04-26
2017-04-27,36.85305796018549,vz,2017-04-27
2017-04-28,36.50700542978115,vz,2017-04-28
2017-05-01,36.21993765585266,vz,2017-05-01
2017-05-02,35.97732908989798,vz,2017-05-02
2017-05-03,35.810276374358054,vz,2017-05-03
2017-05-04,35.62055502432647,vz,2017-05-04
2017-05-05,35.5522282708534,vz,2017-05-05
2017-05-08,35.49710326105327,vz,2017-05-08
2017-05-09,35.43095268797241,vz,2017-05-09
2017-05-10,35.38645405857156,vz,2017-05-10
2017-05-11,35.345360957285,vz,2017-05-11
2017-05-12,35.28822784854916,vz,2017-05-12
2017-05-15,35.225476078070805,vz,2017-05-15
2017-05-16,35.27735137898906,vz,2017-05-16
2017-05-17,35.21931686669461,vz,2017-05-17
2017-05-18,35.26008494491566,vz,2017-05-18
2017-05-19,35.23682661895154,vz,2017-05-19
2017-05-22,35.22152600410868,vz,2017-05-22
2017-05-23,35.19493413564155,vz,2017-05-23
2017-05-24,35.20743508463673,vz,2017-05-24
2017-05-25,35.1968614359719,vz,2017-05-25
2017-05-26,35.16481563406796,vz,2017-05-26
2017-05-30,35.162431101687794,vz,2017-05-30
2017-05-31,35.13728150539327,vz,2017-05-31
2017-06-01,35.124642438063084,vz,2017-06-01
2017-06-02,35.11995736395635,vz,2017-06-02
2017-06-05,35.13764429310043,vz,2017-06-05
2017-06-06,35.14903593829495,vz,2017-06-06
2017-06-07,35.14495911510669,vz,2017-06-07
2017-06-08,35.15033902048393,vz,2017-06-08
2017-06-09,35.12487441951582,vz,2017-06-09
2017-06-12,35.06818052980626,vz,2017-06-12
2017-06-13,35.108330780450935,vz,2017-06-13
2017-06-14,35.15672916644271,vz,2017-06-14
2017-06-15,35.36961260093094,vz,2017-06-15
2017-06-16,35.49731436475548,vz,2017-06-16
2017-06-19,35.57750782308158,vz,2017-06-19
2017-06-20,35.631787084295496,vz,2017-06-20
2017-06-21,35.62061563954056,vz,2017-06-21
2017-06-22,35.69543089955168,vz,2017-06-22
2017-06-23,35.71035302689249,vz,2017-06-23
2017-06-26,35.78098118464018,vz,2017-06-26
2017-06-27,35.569704784099386,vz,2017-06-27
2017-06-28,35.39011082247102,vz,2017-06-28
2017-06-29,35.15057551839849,vz,2017-06-29
2017-06-30,34.99580734298712,vz,2017-06-30
2017-07-03,34.90929183135919,vz,2017-07-03
2017-07-05,34.78687558601312,vz,2017-07-05
2017-07-06,34.59344031261988,vz,2017-07-06
2017-07-07,34.41573269638157,vz,2017-07-07
2017-07-10,34.23795240174541,vz,2017-07-10
2017-07-11,34.088862250544935,vz,2017-07-11
2017-07-12,33.97410892639106,vz,2017-07-12
2017-07-13,33.94445353928195,vz,2017-07-13
2017-07-14,33.95088151701027,vz,2017-07-14
2017-07-17,34.00491629835184,vz,2017-07-17
2017-07-18,34.069911886914554,vz,2017-07-18
2017-07-19,34.09634567725628,vz,2017-07-19
2017-07-20,34.12225441021667,vz,2017-07-20
2017-07-21,34.15437431951062,vz,2017-07-21
2017-07-24,34.18134488039895,vz,2017-07-24
2017-07-25,34.29835138019267,vz,2017-07-25
2017-07-26,34.288117385244746,vz,2017-07-26
2017-07-27,33.522358797357704,vz,2017-07-27
2017-07-28,33.1415220979145,vz,2017-07-28
2017-07-31,32.829411560477965,vz,2017-07-31
2017-08-01,32.54828977339963,vz,2017-08-01
2017-08-02,32.46096590228998,vz,2017-08-02
2017-08-03,32.43578819587283,vz,2017-08-03
2017-08-04,32.449646558514104,vz,2017-08-04
2017-08-07,32.56061157337487,vz,2017-08-07
2017-08-08,32.7865204817659,vz,2017-08-08
2017-08-09,33.035158466956226,vz,2017-08-09
2017-08-10,33.29365451138871,vz,2017-08-10
2017-08-11,33.580132349543824,vz,2017-08-11
2017-08-14,33.87715216818111,vz,2017-08-14
2017-08-15,34.288492690246876,vz,2017-08-15
2017-08-16,34.751459749506765,vz,2017-08-16
2017-08-17,35.125087066232574,vz,2017-08-17
2017-08-18,35.54361940612101,vz,2017-08-18
2017-08-21,36.195504660730066,vz,2017-08-21
2017-08-22,36.97006334339415,vz,2017-08-22
2017-08-23,38.059952834851664,vz,2017-08-23
2017-08-24,38.11285517002849,vz,2017-08-24
2017-08-25,38.15347928735716,vz,2017-08-25
2017-08-28,38.15618920476569,vz,2017-08-28
2017-08-29,38.17052784767158,vz,2017-08-29
2017-08-30,38.16198492508671,vz,2017-08-30
2017-08-31,38.12497607295464,vz,2017-08-31
2017-09-01,38.109541301563844,vz,2017-09-01
2017-09-05,37.994514160853655,vz,2017-09-05
2017-09-06,37.77743426109538,vz,2017-09-06
2017-09-07,37.41897753753413,vz,2017-09-07
2017-09-08,37.1277480274226,vz,2017-09-08
2017-09-11,36.92469673724579,vz,2017-09-11
2017-09-12,36.841885793540854,vz,2017-09-12
2017-09-13,36.810561747498596,vz,2017-09-13
2017-09-14,36.77840774053002,vz,2017-09-14
2017-09-15,36.77796990638342,vz,2017-09-15
2017-09-18,36.78361175234761,vz,2017-09-18
2017-09-19,36.70744397565616,vz,2017-09-19
2017-09-20,36.63337086872658,vz,2017-09-20
2017-09-21,36.613313662046124,vz,2017-09-21
2017-09-22,36.516310032420634,vz,2017-09-22
2017-09-25,36.44115884212847,vz,2017-09-25
2017-09-26,36.4080580559174,vz,2017-09-26
2017-09-27,36.380472603621484,vz,2017-09-27
2017-09-28,36.37302469389959,vz,2017-09-28
2017-09-29,36.37631948285919,vz,2017-09-29
2017-10-02,36.39531359479874,vz,2017-10-02
2017-10-03,36.44963713652381,vz,2017-10-03
2017-10-04,36.57619599025181,vz,2017-10-04
2017-10-05,36.8577728530456,vz,2017-10-05
2017-10-06,37.21942834705451,vz,2017-10-06
2017-10-09,37.606406099376606,vz,2017-10-09
2017-10-10,37.947379865000535,vz,2017-10-10
2017-10-11,38.23932965793527,vz,2017-10-11
2017-10-12,38.600733338535704,vz,2017-10-12
2017-10-13,38.739704038304545,vz,2017-10-13
2017-10-16,38.876000915284585,vz,2017-10-16
2017-10-17,38.84264432385,vz,2017-10-17
2017-10-18,38.83038089502452,vz,2017-10-18
2017-10-19,38.873591609379986,vz,2017-10-19
2017-10-20,38.85753253878533,vz,2017-10-20
2017-10-23,38.863250807515406,vz,2017-10-23
2017-10-24,38.863660909033364,vz,2017-10-24
2017-10-25,38.84850902244427,vz,2017-10-25
2017-10-26,38.850942110686184,vz,2017-10-26
2017-10-27,38.849902961243174,vz,2017-10-27
2017-10-30,38.71916471958544,vz,2017-10-30
2017-10-31,38.616227217157046,vz,2017-10-31
2017-11-01,38.52765304159708,vz,2017-11-01
2017-11-02,38.38119941169584,vz,2017-11-02
2017-11-03,38.24266582704546,vz,2017-11-03
2017-11-06,37.65833399492695,vz,2017-11-06
2017-11-07,37.24209380189154,vz,2017-11-07
2017-11-08,36.87571032295142,vz,2017-11-08
2017-11-09,36.48639653222142,vz,2017-11-09
2017-11-10,36.12518294021312,vz,2017-11-10
2017-11-13,35.78167283142609,vz,2017-11-13
2017-11-14,35.388422656347764,vz,2017-11-14
2017-11-15,35.03826496145962,vz,2017-11-15
2017-11-16,34.86816351863048,vz,2017-11-16
2017-11-17,34.84460891891928,vz,2017-11-17
2017-11-20,34.873408919215606,vz,2017-11-20
2017-11-21,34.92470333389449,vz,2017-11-21
2017-11-22,34.9938076174627,vz,2017-11-22
2017-11-24,35.10725500071025,vz,2017-11-24
2017-11-27,35.22003418099376,vz,2017-11-27
2017-11-28,35.12289437165207,vz,2017-11-28
2017-11-29,34.893462512359015,vz,2017-11-29
2017-11-30,34.559795766578446,vz,2017-11-30
2017-12-01,34.255051306777844,vz,2017-12-01
2017-12-04,33.97161468537025,vz,2017-12-04
2017-12-05,33.95715482270991,vz,2017-12-05
2017-12-06,34.013754289935605,vz,2017-12-06
2017-12-07,34.14119125375284,vz,2017-12-07
2017-12-08,34.32253142201385,vz,2017-12-08
2017-12-11,34.54272673243187,vz,2017-12-11
2017-12-12,34.7540121145091,vz,2017-12-12
2017-12-13,35.19108983807651,vz,2017-12-13
2017-12-14,35.80303244080837,vz,2017-12-14
2017-12-15,36.383752748453034,vz,2017-12-15
2017-12-18,36.91369590656605,vz,2017-12-18
2017-12-19,37.41856792523765,vz,2017-12-19
2017-12-20,38.040513527277085,vz,2017-12-20
2017-12-21,38.5601932546084,vz,2017-12-21
2017-12-22,39.221589103620246,vz,2017-12-22
2017-12-26,39.86808574452766,vz,2017-12-26
2017-12-27,40.33458120334215,vz,2017-12-27
2017-12-28,40.61500513869827,vz,2017-12-28
2017-12-29,40.76382023706375,vz,2017-12-29
2018-01-02,40.85863810672561,vz,2018-01-02
2018-01-03,40.91222661941739,vz,2018-01-03
2018-01-04,41.0991468574943,vz,2018-01-04
2018-01-05,41.36267247577208,vz,2018-01-05
2018-01-08,41.766124499668386,vz,2018-01-08
2018-01-09,42.02162233779473,vz,2018-01-09
2018-01-10,42.106725298124495,vz,2018-01-10
2018-01-11,42.09864269103512,vz,2018-01-11
2018-01-12,42.06799310930048,vz,2018-01-12
2018-01-16,42.0547922830861,vz,2018-01-16
2018-01-17,42.01866072653278,vz,2018-01-17
2018-01-18,41.96158080646174,vz,2018-01-18
2018-01-19,41.94527398048409,vz,2018-01-19
2018-01-22,41.84257281103833,vz,2018-01-22
2018-01-23,41.796286400072105,vz,2018-01-23
2018-01-24,41.61586288482861,vz,2018-01-24
2018-01-25,41.48098653789709,vz,2018-01-25
2018-01-26,41.32368455574897,vz,2018-01-26
2018-01-29,41.27214112658867,vz,2018-01-29
2018-01-30,41.27023737427042,vz,2018-01-30
2018-01-31,41.24322735657601,vz,2018-01-31
2018-02-01,41.28488233662567,vz,2018-02-01
2018-02-02,41.34864552043053,vz,2018-02-02
2018-02-05,41.13217427456737,vz,2018-02-05
2018-02-06,40.99921581149616,vz,2018-02-06
2018-02-07,40.92023411753056,vz,2018-02-07
2018-02-08,40.45735137412702,vz,2018-02-08
2018-02-09,40.18638150657572,vz,2018-02-09
2018-02-12,39.9892029243665,vz,2018-02-12
2018-02-13,39.8133382356986,vz,2018-02-13
2018-02-14,39.55808829630249,vz,2018-02-14
2018-02-15,39.36533781047007,vz,2018-02-15
2018-02-16,39.2168190303153,vz,2018-02-16
2018-02-20,38.89917360742408,vz,2018-02-20
2018-02-21,38.46556766130693,vz,2018-02-21
2018-02-22,38.13067694329364,vz,2018-02-22
2018-02-23,37.93937072786303,vz,2018-02-23
2018-02-26,37.9619641416942,vz,2018-02-26
2018-02-27,37.869505402089324,vz,2018-02-27
2018-02-28,37.795321932509715,vz,2018-02-28
2018-03-01,37.88277722334727,vz,2018-03-01
2018-03-02,38.22439893028666,vz,2018-03-02
2018-03-05,38.52395431872466,vz,2018-03-05
2018-03-06,38.531675536251406,vz,2018-03-06
2018-03-07,38.58776126558992,vz,2018-03-07
2018-03-08,38.71562170108088,vz,2018-03-08
2018-03-09,38.71478402007842,vz,2018-03-09
2018-03-12,38.72549812211273,vz,2018-03-12
2018-03-13,38.76221272942803,vz,2018-03-13
2018-03-14,38.80539993071783,vz,2018-03-14
2018-03-15,38.79475722316389,vz,2018-03-15
2018-03-16,38.84043651534924,vz,2018-03-16
2018-03-19,38.99065075885189,vz,2018-03-19
2018-03-20,38.90457294506006,vz,2018-03-20
2018-03-21,38.78016045889789,vz,2018-03-21
2018-03-22,38.58700179786358,vz,2018-03-22
2018-03-23,38.25086510558664,vz,2018-03-23
2018-03-26,38.14372366640095,vz,2018-03-26
2018-03-27,38.0780813789531,vz,2018-03-27
2018-03-28,38.09544227265295,vz,2018-03-28
2018-03-29,38.08634989252395,vz,2018-03-29
2018-04-02,37.99776623885066,vz,2018-04-02
2018-04-03,37.9590644013878,vz,2018-04-03
2018-04-04,37.965959552549,vz,2018-04-04
2018-04-05,37.98265526385753,vz,2018-04-05
2018-04-06,37.98656286848657,vz,2018-04-06
2018-04-09,38.0119101830641,vz,2018-04-09
2018-04-10,38.00428854686509,vz,2018-04-10
2018-04-11,38.02596568649685,vz,2018-04-11
2018-04-12,38.031156973928006,vz,2018-04-12
2018-04-13,38.032132001717414,vz,2018-04-13
2018-04-16,37.990297218719775,vz,2018-04-16
2018-04-17,37.885005716748836,vz,2018-04-17
2018-04-18,37.84663403831499,vz,2018-04-18
2018-04-19,37.87809643411099,vz,2018-04-19
2018-04-20,37.99945732705827,vz,2018-04-20
2018-04-23,38.23754423916296,vz,2018-04-23
2018-04-24,38.23144257504832,vz,2018-04-24
2018-04-25,38.18445833191726,vz,2018-04-25
2018-04-26,38.158469188251495,vz,2018-04-26
2018-04-27,37.926180891374905,vz,2018-04-27
2018-04-30,38.11589517272868,vz,2018-04-30
2018-05-01,38.27857819881111,vz,2018-05-01
2018-05-02,38.32648608137815,vz,2018-05-02
2018-05-03,38.34685643419164,vz,2018-05-03
2018-05-04,38.506587962114175,vz,2018-05-04
2018-05-07,38.62787789695544,vz,2018-05-07
2018-05-08,38.475572619939406,vz,2018-05-08
2018-05-09,38.2795361308059,vz,2018-05-09
2018-05-10,38.215755435455364,vz,2018-05-10
2018-05-11,38.282279433551786,vz,2018-05-11
2018-05-14,38.28720188005543,vz,2018-05-14
2018-05-15,38.22754433495875,vz,2018-05-15
2018-05-16,38.18293150291245,vz,2018-05-16
2018-05-17,38.14614232412413,vz,2018-05-17
2018-05-18,38.13251625438008,vz,2018-05-18
2018-05-21,38.12516883609979,vz,2018-05-21
2018-05-22,38.14339661413026,vz,2018-05-22
2018-05-23,38.198742370815495,vz,2018-05-23
2018-05-24,38.23757767189883,vz,2018-05-24
2018-05-25,38.68376491243957,vz,2018-05-25
2018-05-29,38.744006647600386,vz,2018-05-29
2018-05-30,38.75586686202444,vz,2018-05-30
2018-05-31,38.749211744565514,vz,2018-05-31
2018-06-01,38.74720792762816,vz,2018-06-01
2018-06-04,38.732246197736856,vz,2018-06-04
2018-06-05,38.74701316289965,vz,2018-06-05
2018-06-06,38.86861109375719,vz,2018-06-06
2018-06-07,39.16840828333027,vz,2018-06-07
2018-06-08,39.273091838831675,vz,2018-06-08
2018-06-11,39.22229902868181,vz,2018-06-11
2018-06-12,39.218778058698604,vz,2018-06-12
2018-06-13,39.15483142947038,vz,2018-06-13
2018-06-14,39.15004402470209,vz,2018-06-14
2018-06-15,39.17153272259782,vz,2018-06-15
2018-06-18,39.12736019765499,vz,2018-06-18
2018-06-19,39.12875816804898,vz,2018-06-19
2018-06-20,39.11464072643576,vz,2018-06-20
2018-06-21,39.1142981583024,vz,2018-06-21
2018-06-22,39.0167590797835,vz,2018-06-22
2018-06-25,38.96528115666124,vz,2018-06-25
2018-06-26,38.9679349273741,vz,2018-06-26
2018-06-27,38.95712663315284,vz,2018-06-27
2018-06-28,38.85457490694874,vz,2018-06-28
2018-06-29,38.87637805112438,vz,2018-06-29
2018-07-02,38.91898275318876,vz,2018-07-02
2018-07-03,38.9473823852776,vz,2018-07-03
2018-07-05,38.89769901997814,vz,2018-07-05
2018-07-06,38.81936514381521,vz,2018-07-06
2018-07-09,38.77834824828863,vz,2018-07-09
2018-07-10,38.69841296767902,vz,2018-07-10
2018-07-11,38.69061698720139,vz,2018-07-11
2018-07-12,38.926712549605696,vz,2018-07-12
2018-07-13,39.13049327753374,vz,2018-07-13
2018-07-16,39.331034207506626,vz,2018-07-16
2018-07-17,39.726687085980714,vz,2018-07-17
2018-07-18,39.9788321568668,vz,2018-07-18
2018-07-19,40.380613332774445,vz,2018-07-19
