,id,ticker,title,category,content,date,provider,url,article_id
1813,223328,DCIX,Diana Containerships  57  on  6M buyback program,news,Diana Containerships  NASDAQ DCIX  is soaring postmarket  up 57 2  on after hours volume that s approaching its daily regular session volume  following announcement of a share repurchase program  The company s authorized buying back up to  6M in common shares Market cap at the close was just  11 5M  Some 1 26M shares have moved since the close  recent regular session volume is 1 65M shares  Now read ,2019-01-09,Seeking Alpha,https://www.investing.com/news/stock-market-news/diana-containerships-57-on-6m-buyback-program-1743088,1743088
1814,223329,DCIX,Morgan Stanley Turns In A Strong Report Card On Speculation,opinion,"At the beginning of the year   that Morgan Stanley  NYSE MS  recently included in 13G filings to disclose significant stakes  My interest was sparked by a surprising stake in Xunlei Limited  NASDAQ XNET   and I was further surprised to find a notable list of speculative stakes by Morgan  Now that   I thought I would take a quick look at the year to date performance of those stocks  The relatively strong performance card suggests that Morgan Stanley sure knows how to speculate 
For reference  the S P 500  via SPDR S P 500  NYSE SPY   is up 2 2  year to date  The more speculative NASDAQ is up 4 9  year to date  The even more speculative iShares Russell 2000 ETF  NYSE IWM  is up just 0 6  since the end of 2017 
Year to date performance of Morgan s recent positions  mostly speculative  in descending order 
Atara Biotherapeutics  Inc   NASDAQ ATRA   151  SharpSpring  Inc   NASDAQ SHSP   13 0  Apptio  Inc   NASDAQ APTI   11 4  PennyMac Financial Services  Inc   NYSE PFSI   11 2  Asbury Automotive Group  Inc   NYSE ABG   7 5  Overstock  NASDAQ OSTK   0 4  Highland Floating Rate Opportun  HFRO    0 3  BlackRock 2022 Global Income Opportunity Trust  NYSE BGIO    1 5  Roku  NASDAQ ROKU    7 0  Xunlei Limited  NASDAQ XNET    13 0  PHH Corporation  NYSE PHH    15 0  Diana Container Ships  NASDAQ DCIX    31 5 
I am guessing the position in Atara is by itself enough to make up for the losing positions  including the head scratcher position in DCIX  Morgan s strongest stocks barely swooned during the recent sell off  ATRA is at an all time high  APTI is just off its all time high  SHSP actually RALLIED during the sell off  PFSI took a spill during the sell off  but its bounce back has been sharp enough to send the stock soaring to a new all time high 
In other words  when Morgan speaks it likely pays to listen  However  and very ironically  my two active positions which overlap with Morgan are hedged shorts in OSTK and ROKU that I have flipped multiple times  I have not shorted XNET this year 

Morgan s position in Atara Biotherapeutics  Inc   NASDAQ ATRA  is by far its best speculation to date in 2018  The stock continues to ride momentum from January s success with the FDA 


PennyMac Financial Services  Inc   NYSE PFSI  bounced sharply out of the recent sell off  It is a bit surprising to see a mortgage company come out the sell off with MORE vigor 


Morgan Stanley s position in Diana Containerships Inc   NASDAQ DCIX  is by far its worst of 2018  I am still scratching my head over this position since DCIX mainly just sells off day after day 
Full disclosure  short OSTK shares  long OSTK calendar call spread  short ROKU shares  long ROKU calls  long ROKU calendar call spread",2018-02-18,Dr. Duru,https://www.investing.com/analysis/morgan-stanley-turns-in-a-strong-report-card-on-speculation-200291557,200291557
1817,223332,DCIX,U S  stocks mixed at close of trade  Dow Jones Industrial Average up 0 10 ,news,"Investing com   U S  stocks were mixed after the close on Monday  as gains in the Telecoms  Utilities and Consumer Goods sectors led shares higher while losses in the Oil   Gas  Basic Materials and Financials sectors led shares lower 
At the close in NYSE  the Dow Jones Industrial Average rose 0 10   while the S P 500 index fell 0 04   and the NASDAQ Composite index lost 0 15  
The best performers of the session on the Dow Jones Industrial Average were  Verizon Communications  Inc  NYSE VZ   which rose 1 38  or 0 65 points to trade at 47 66 at the close  Meanwhile  3M Company  NYSE MMM  added 1 13  or 2 62 points to end at 234 00 and  Home Depot  Inc  NYSE HD  was up 1 06  or 1 83 points to 174 16 in late trade 
The worst performers of the session were DowDuPont Inc  NYSE DWDP   which fell 1 45  or 1 03 points to trade at 70 13 at the close   Chevron  Corporation  NYSE CVX  declined 0 79  or 0 92 points to end at 115 59 and Intel Corporation  NASDAQ INTC  was down 0 58  or 0 26 points to 44 49 
The top performers on the S P 500 were Newell Brands Inc  NYSE NWL  which rose 5 01  to 29 79  Signet Jewelers Ltd  NYSE SIG  which was up 4 92  to settle at 52 25 and Illumina Inc  NASDAQ ILMN  which gained 4 18  to close at 223 84 
The worst performers were  Western Digital  Corporation  NASDAQ WDC  which was down 6 71  to 86 55 in late trade   Marathon Oil  Corporation  NYSE MRO  which lost 4 30  to settle at 14 48 and Newfield Exploration Company  NYSE NFX  which was down 3 42  to 29 69 at the close 
The top performers on the NASDAQ Composite were  Cerecor Inc   NASDAQ CERC  which rose 40 68  to 1 660  Global Brokerage Inc Class A  NASDAQ GLBR  which was up 38 42  to settle at 0 57 and Diana Containerships Inc  NASDAQ DCIX  which gained 32 62  to close at 9 3500 
The worst performers were Riot Blockchain Inc  NASDAQ RIOT  which was down 33 90  to 15 6000 in late trade   Eltek Ltd   NASDAQ ELTK  which lost 20 48  to settle at 3 610 and  LM Funding America Inc   NASDAQ LMFA  which was down 19 50  to 2 85 at the close 
Falling stocks outnumbered advancing ones on the New York Stock Exchange by 1949 to 1125 and 139 ended unchanged  on the Nasdaq Stock Exchange  1489 fell and 1038 advanced  while 117 ended unchanged 
Shares in Illumina Inc  NASDAQ ILMN  rose to 52 week highs  up 4 18  or 8 98 to 223 84  Shares in Home Depot Inc  NYSE HD  rose to all time highs  gaining 1 06  or 1 83 to 174 16  
The CBOE Volatility Index  which measures the implied volatility of S P 500 options  was up 1 96  to 9 86 
Gold Futures for December delivery was up 0 49  or 6 33 to  1293 63 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in January fell 1 80  or 1 06 to hit  57 89 a barrel  while the February Brent oil contract rose 0 49  or 0 31 to trade at  63 78 a barrel 
EUR USD was down 0 27  to 1 1900  while USD JPY fell 0 39  to 111 10 
The US Dollar Index Futures was up 0 13  at 92 84 ",2017-11-27,Investing.com,https://www.investing.com/news/stock-market-news/us-stocks-mixed-at-close-of-trade-dow-jones-industrial-average-up-010-917983,917983
1818,223333,DCIX,Diana Containerships announces the sale of two Panamax container vessels,news,Two separate wholly owned subsidiaries of Diana Containerships  DCIX  1 6   signed two Memoranda of Agreement to sell to an unaffiliated third party the m v Sagitta and the m v Centaurus for  12 3M each The Company expects the Vessels to be delivered to the buyer at the latest by April 27  Press ReleaseNow read ,2018-03-01,Seeking Alpha,https://www.investing.com/news/stock-market-news/diana-containerships-announces-the-sale-of-two-panamax-container-vessels-1319871,1319871
1819,223334,DCIX,Premarket Gainers as of 9 05 am  05 09 2018 ,news,DCIX  69  on Q1 result  QUMU  22  on receiving  1M in cloud license fees  TRIP  18  on Q1 result  AAXN  12  on Q1 result  TRXC  11  on Q1 result  EPE  11  on Q1 result  FTFT  11  on entering into agreement with dragon gate investment partners  ODP  11  on Q1 result  OGEN  10   TOPS  11   TWLO  8  on Q1 result  GRPN  9  on Q1 result  ARWR  7  on Q2 result  DRYS  8  on Q1 result  OPK  7  on Q1 result  PXS  7   on Q1 result  ADT  7  on Q1 result  PLUG  7  on Q1 result  NOG  6   COTY  6  on Q3 result  MNKD  6  on exclusive marketing and distribution agreement for Afrezza  EGY  6   PTN  5  on presenting positive preclinical MC1 receptor agonist data at TIDES  Now read ,2018-05-09,Seeking Alpha,https://www.investing.com/news/stock-market-news/premarket-gainers-as-of-905-am-05092018-1438727,1438727
1820,223335,DCIX,Premarket Gainers as of 9 05 am  05 30 2018 ,news,OGEN  46  on favorable safety profile in mid stage OM study  CODX  28   DKS  23  on Q1 result  MOV  14  on Q1 result  NSPR  9  as CGuard EPS shows sustained benefit in extension study  TXMD  7  on FDA approval of TX 004HR  KTOV  6   AXON  5   DCIX  5  on time charter contract  Now read ,2018-05-30,Seeking Alpha,https://www.investing.com/news/stock-market-news/premarket-gainers-as-of-905-am-05302018-1468138,1468138
1821,223336,DCIX,Premarket Losers as of 9 05 am  10 16 2018 ,news,GLBS  18  IGC  14  on Q3 earnings CRMD  13  TWLO  5  after  2B purchase of SendGrid DCIX  5   Now read ,2018-10-16,Seeking Alpha,https://www.investing.com/news/stock-market-news/premarket-losers-as-of-905-am-10162018-1646071,1646071
1822,223337,DCIX,U S  stocks mixed at close of trade  Dow Jones Industrial Average up 0 76 ,news,"Investing com   U S  stocks were mixed after the close on Monday  as gains in the Oil   Gas  Utilities and Financials sectors led shares higher while losses in the Technology  Consumer Services and Basic Materials sectors led shares lower 
At the close in NYSE  the Dow Jones Industrial Average rose 0 76   while the S P 500 index climbed 0 56   and the NASDAQ Composite index fell 0 38  
The best performers of the session on the Dow Jones Industrial Average were International Business Machines  NYSE IBM   which rose 3 80  or 4 39 points to trade at 120 06 at the close  Meanwhile   Chevron  Corp  NYSE CVX  added 3 67  or 4 21 points to end at 118 94 and McDonald s Corporation  NYSE MCD  was up 2 06  or 3 64 points to 180 39 in late trade 
The worst performers of the session were Apple Inc  NASDAQ AAPL   which fell 2 84  or 5 89 points to trade at 201 59 at the close   Goldman Sachs Group  Inc  NYSE GS  declined 0 42  or 0 97 points to end at 228 72 and  Exxon Mobil  Corp  NYSE XOM  was down 0 38  or 0 32 points to 81 64 
The top performers on the S P 500 were Chesapeake Energy Corporation  NYSE CHK  which rose 8 60  to 3 790   EQT Corporation   NYSE EQT  which was up 8 34  to settle at 35 35 and Range Resources Corporation  NYSE RRC  which gained 7 20  to close at 17 57 
The worst performers were Sysco Corporation  NYSE SYY  which was down 9 44  to 64 56 in late trade  Activision Blizzard Inc  NASDAQ ATVI  which lost 6 74  to settle at 64 34 and  Qorvo Inc   NASDAQ QRVO  which was down 6 32  to 69 32 at the close 
The top performers on the NASDAQ Composite were  Therapix Biosciences Ltd   NASDAQ TRPX  which rose 37 31  to 9 20   Adomani  Inc  NASDAQ ADOM  which was up 37 20  to settle at 0 62 and Datawatch Corporation  NASDAQ DWCH  which gained 35 09  to close at 13 09 
The worst performers were  Clearside Biomedical Inc   NASDAQ CLSD  which was down 62 77  to 2 0700 in late trade  Avadel Pharmaceuticals PLC  NASDAQ AVDL  which lost 23 88  to settle at 3 06 and Diana Containerships Inc  NASDAQ DCIX  which was down 20 48  to 1 6700 at the close 
Rising stocks outnumbered declining ones on the New York Stock Exchange by 1935 to 1134 and 76 ended unchanged  on the Nasdaq Stock Exchange  1455 fell and 1205 advanced  while 80 ended unchanged 
Shares in McDonald s Corporation  NYSE MCD  rose to all time highs  rising 2 06  or 3 64 to 180 39  Shares in Therapix Biosciences Ltd  NASDAQ TRPX  rose to 52 week highs  up 37 31  or 2 50 to 9 20  Shares in Clearside Biomedical Inc  NASDAQ CLSD  fell to all time lows  falling 62 77  or 3 4900 to 2 0700  Shares in Avadel Pharmaceuticals PLC  NASDAQ AVDL  fell to 5 year lows  down 23 88  or 0 96 to 3 06  
The CBOE Volatility Index  which measures the implied volatility of S P 500 options  was up 2 20  to 19 94 
Gold Futures for December delivery was up 0 19  or 2 40 to  1233 30 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in December fell 0 62  or 0 39 to hit  62 75 a barrel  while the January Brent oil contract fell 0 19  or 0 14 to trade at  72 69 a barrel 
EUR USD was up 0 17  to 1 1408  while USD JPY fell 0 01  to 113 19 
The US Dollar Index Futures was down 0 22  at 96 13 ",2018-11-05,Investing.com,https://www.investing.com/news/stock-market-news/us-stocks-mixed-at-close-of-trade-dow-jones-industrial-average-up-076-1674842,1674842
1825,223340,DCIX,Microcaps dominate midday movers,news,"Gainers  Sphere 3D  NASDAQ ANY   30    Overstock com   NASDAQ OSTK   22   CorMedix  NYSEMKT CRMD   18    TSR   NASDAQ TSRI   14   Tenax Therapeutics  NASDAQ TENX   12    Navios Maritime Acquisition   NYSE NNA   12   Energy Focus  NASDAQ EFOI   12   Navios Maritime Partners  NYSE NMM   12   Kiniksa Pharmaceuticals  NASDAQ KNSA   10    ZIOPHARM Oncology   NASDAQ ZIOP   10   
Losers  Ability  NASDAQ ABIL   45   Bristow Group  NYSE BRS   25   SilverCrest Metals  NYSEMKT SILV   15   Diana Containerships  NASDAQ DCIX   14   GeoPark  NYSE GPRK   13   Southern  NYSE SO  Copper  NYSE SCCO   13   Qudian  NYSE QD   12   Can Fite BioPharma  NYSEMKT CANF   10   Legacy Reserves  NASDAQ LGCY   9   MAG Silver  NYSEMKT MAG   9   Now read ",2018-11-23,Seeking Alpha,https://www.investing.com/news/stock-market-news/microcaps-dominate-midday-movers-1698895,1698895
1834,223349,DCIX,Premarket Gainers as of 9 05 am,news,DCIX  97  on Q3 result NVFY  38  on Q4 guidance FL  26  on Q3 result HIBB  25  as e commerce accelerates ANF  21  on Q3 result GLBS  16  SPLK  15  on Q3 result KOOL  13  XGTI  12  ROST  8  on Q3 result SINO  8  HMNY  8  FOX  7  on report of Comcast  NASDAQ CMCSA  asset purchase interest SFUN  7  on Q3 result FOXA  7  on report of Comcast asset purchase interest GPS  7  on Q3 result DRYS  7  NXTD  6  LINU  6  ETM  5  on exchange ratio for CBS Radio Entercom  NYSE ETM  merger EGLT  5  as  abuse deterrent oxycodone safe in long term study Now read ,2017-11-17,Seeking Alpha,https://www.investing.com/news/stock-market-news/premarket-gainers-as-of-905-am-878862,878862
