date,close_30_sma,ticker,date
2018-01-02,41.75559616088867,intc,2018-01-02
2018-01-03,41.04704666137695,intc,2018-01-03
2018-01-04,40.56428146362305,intc,2018-01-04
2018-01-05,40.391971588134766,intc,2018-01-05
2018-01-08,40.2885856628418,intc,2018-01-08
2018-01-09,40.05329259236654,intc,2018-01-09
2018-01-10,39.74262401035854,intc,2018-01-10
2018-01-11,39.61100435256958,intc,2018-01-11
2018-01-12,39.49179797702365,intc,2018-01-12
2018-01-16,39.387520217895506,intc,2018-01-16
2018-01-17,39.40348226373846,intc,2018-01-17
2018-01-18,39.423468907674156,intc,2018-01-18
2018-01-19,39.46369024423453,intc,2018-01-19
2018-01-22,39.55737032209124,intc,2018-01-22
2018-01-23,39.656979370117185,intc,2018-01-23
2018-01-24,39.71350049972534,intc,2018-01-24
2018-01-25,39.75236219518325,intc,2018-01-25
2018-01-26,40.02358521355523,intc,2018-01-26
2018-01-29,40.261567768297695,intc,2018-01-29
2018-01-30,40.42272243499756,intc,2018-01-30
2018-01-31,40.5409422374907,intc,2018-01-31
2018-02-01,40.628563620827414,intc,2018-02-01
2018-02-02,40.65044038192086,intc,2018-02-02
2018-02-05,40.60996230443319,intc,2018-02-05
2018-02-06,40.59748809814453,intc,2018-02-06
2018-02-07,40.595981744619515,intc,2018-02-07
2018-02-08,40.51316494411893,intc,2018-02-08
2018-02-09,40.47471945626395,intc,2018-02-09
2018-02-12,40.46615376965753,intc,2018-02-12
2018-02-13,40.447092310587564,intc,2018-02-13
2018-02-14,40.412567392985025,intc,2018-02-14
2018-02-15,40.44143040974935,intc,2018-02-15
2018-02-16,40.484184137980144,intc,2018-02-16
2018-02-20,40.5404598236084,intc,2018-02-20
2018-02-21,40.58536936442057,intc,2018-02-21
2018-02-22,40.65936571756999,intc,2018-02-22
2018-02-23,40.82436256408691,intc,2018-02-23
2018-02-26,41.0036003112793,intc,2018-02-26
2018-02-27,41.2118169148763,intc,2018-02-27
2018-02-28,41.4044600168864,intc,2018-02-28
2018-03-01,41.51659685770671,intc,2018-03-01
2018-03-02,41.66015790303548,intc,2018-03-02
2018-03-05,41.81664899190267,intc,2018-03-05
2018-03-06,41.97422485351562,intc,2018-03-06
2018-03-07,42.14083633422852,intc,2018-03-07
2018-03-08,42.306439590454104,intc,2018-03-08
2018-03-09,42.52165158589681,intc,2018-03-09
2018-03-12,42.574816131591795,intc,2018-03-12
2018-03-13,42.63872807820638,intc,2018-03-13
2018-03-14,42.7403860727946,intc,2018-03-14
2018-03-15,42.8320426940918,intc,2018-03-15
2018-03-16,42.946930694580075,intc,2018-03-16
2018-03-19,43.09621238708496,intc,2018-03-19
2018-03-20,43.3154546101888,intc,2018-03-20
2018-03-21,43.51435813903809,intc,2018-03-21
2018-03-22,43.68275337219238,intc,2018-03-22
2018-03-23,43.88046035766602,intc,2018-03-23
2018-03-26,44.13559494018555,intc,2018-03-26
2018-03-27,44.32582422892253,intc,2018-03-27
2018-03-28,44.479563268025714,intc,2018-03-28
2018-03-29,44.679962158203125,intc,2018-03-29
2018-04-02,44.76969312032064,intc,2018-04-02
2018-04-03,44.89501698811849,intc,2018-04-03
2018-04-04,45.00478744506836,intc,2018-04-04
2018-04-05,45.13758939107259,intc,2018-04-05
2018-04-06,45.22702128092448,intc,2018-04-06
2018-04-09,45.2814582824707,intc,2018-04-09
2018-04-10,45.34606450398763,intc,2018-04-10
2018-04-11,45.38165791829427,intc,2018-04-11
2018-04-12,45.48425000508626,intc,2018-04-12
2018-04-13,45.60448977152507,intc,2018-04-13
2018-04-16,45.706783040364584,intc,2018-04-16
2018-04-17,45.82014300028483,intc,2018-04-17
2018-04-18,45.90688336690267,intc,2018-04-18
