date,dx_30,ticker,date
2018-01-05,,msft,2018-01-05
2018-01-08,100.0,msft,2018-01-08
2018-01-09,100.0,msft,2018-01-09
2018-01-10,21.77030009516081,msft,2018-01-10
2018-01-11,37.2094541456861,msft,2018-01-11
2018-01-12,54.977241224276376,msft,2018-01-12
2018-01-16,68.726127377794,msft,2018-01-16
2018-01-17,68.726127377794,msft,2018-01-17
2018-01-18,72.43967331766669,msft,2018-01-18
2018-01-19,72.43967331766669,msft,2018-01-19
2018-01-22,79.6059842223075,msft,2018-01-22
2018-01-23,82.82085387837135,msft,2018-01-23
2018-01-24,86.57902575132765,msft,2018-01-24
2018-01-25,86.57902575132765,msft,2018-01-25
2018-01-26,88.63977717610533,msft,2018-01-26
2018-01-29,91.11254613253745,msft,2018-01-29
2018-01-30,50.34234549956419,msft,2018-01-30
2018-01-31,60.11224152414679,msft,2018-01-31
2018-02-01,63.10046599269974,msft,2018-02-01
2018-02-02,30.625102082662615,msft,2018-02-02
2018-02-05,3.821409994243664,msft,2018-02-05
2018-02-06,21.26101907310986,msft,2018-02-06
2018-02-07,18.83211089572889,msft,2018-02-07
2018-02-08,38.87175574799868,msft,2018-02-08
2018-02-09,42.07392438889882,msft,2018-02-09
2018-02-12,35.15659780668078,msft,2018-02-12
2018-02-13,33.360125448833614,msft,2018-02-13
2018-02-14,25.34581798720049,msft,2018-02-14
2018-02-15,12.694936380458735,msft,2018-02-15
2018-02-16,7.467385149975922,msft,2018-02-16
2018-02-20,11.892302027185247,msft,2018-02-20
2018-02-21,9.761601126819913,msft,2018-02-21
2018-02-22,10.55059194893502,msft,2018-02-22
2018-02-23,0.8359031347030721,msft,2018-02-23
2018-02-26,8.058516859597871,msft,2018-02-26
2018-02-27,10.444910666417663,msft,2018-02-27
2018-02-28,6.140762596370031,msft,2018-02-28
2018-03-01,6.138475607249668,msft,2018-03-01
2018-03-02,12.090435221986974,msft,2018-03-02
2018-03-05,4.031238028257651,msft,2018-03-05
2018-03-06,2.4840181770476386,msft,2018-03-06
2018-03-07,5.95024155524336,msft,2018-03-07
2018-03-08,2.477903168274294,msft,2018-03-08
