rsi_30,ticker,date
,jpm,2018-01-05
100.0,jpm,2018-01-08
100.0,jpm,2018-01-09
100.0,jpm,2018-01-10
100.0,jpm,2018-01-11
100.0,jpm,2018-01-12
90.94934402106993,jpm,2018-01-16
92.25465930914912,jpm,2018-01-17
92.66504613811733,jpm,2018-01-18
88.18933955244597,jpm,2018-01-19
90.65476990878793,jpm,2018-01-22
88.90932368092683,jpm,2018-01-23
91.07265399359352,jpm,2018-01-24
91.10951477401312,jpm,2018-01-25
91.83069003502467,jpm,2018-01-26
90.3630250053043,jpm,2018-01-29
78.56462183681998,jpm,2018-01-30
79.95556876806188,jpm,2018-01-31
82.47629342439876,jpm,2018-02-01
64.3951589924626,jpm,2018-02-02
43.51484489546942,jpm,2018-02-05
53.03107870757314,jpm,2018-02-06
54.83830048627658,jpm,2018-02-07
43.47613186187216,jpm,2018-02-08
48.275158215472494,jpm,2018-02-09
51.61948464922556,jpm,2018-02-12
52.89819672724565,jpm,2018-02-13
57.297659791284836,jpm,2018-02-14
58.04605226765737,jpm,2018-02-15
56.281630370578874,jpm,2018-02-16
56.331260818246264,jpm,2018-02-20
57.13670188361677,jpm,2018-02-21
56.663698317088986,jpm,2018-02-22
60.42415143628748,jpm,2018-02-23
62.53168038673262,jpm,2018-02-26
59.37289511809204,jpm,2018-02-27
55.54398235458234,jpm,2018-02-28
51.70513064085263,jpm,2018-03-01
51.509426907497385,jpm,2018-03-02
54.33756992679571,jpm,2018-03-05
54.49536764146063,jpm,2018-03-06
53.6703904192697,jpm,2018-03-07
53.68724813866283,jpm,2018-03-08
58.80690477501856,jpm,2018-03-09
58.042582793033304,jpm,2018-03-12
55.284456714651554,jpm,2018-03-13
52.88745976685341,jpm,2018-03-14
53.35417871491772,jpm,2018-03-15
53.68154713302424,jpm,2018-03-16
51.964978207393585,jpm,2018-03-19
52.15628760540928,jpm,2018-03-20
52.33481347000625,jpm,2018-03-21
44.168049962356044,jpm,2018-03-22
40.186320347680976,jpm,2018-03-23
45.85417311915818,jpm,2018-03-26
43.11351394665021,jpm,2018-03-27
42.90278919905523,jpm,2018-03-28
46.063126232034826,jpm,2018-03-29
43.38952526080253,jpm,2018-04-02
45.66701424944761,jpm,2018-04-03
48.090145331489474,jpm,2018-04-04
49.34316335673565,jpm,2018-04-05
45.761034278988355,jpm,2018-04-06
47.608461429080975,jpm,2018-04-09
50.42215249655863,jpm,2018-04-10
48.03188120374454,jpm,2018-04-11
51.49305958993345,jpm,2018-04-12
47.81530447683722,jpm,2018-04-13
47.71195509072764,jpm,2018-04-16
47.71195509072764,jpm,2018-04-17
46.64506123854523,jpm,2018-04-18
49.77787209542749,jpm,2018-04-19
49.46489798420195,jpm,2018-04-20
48.779586598759366,jpm,2018-04-23
48.11552953653151,jpm,2018-04-24
47.57437860337537,jpm,2018-04-25
47.73364290402455,jpm,2018-04-26
46.79775426935867,jpm,2018-04-27
45.9718825296792,jpm,2018-04-30
45.9718825296792,jpm,2018-05-01
44.79833383645982,jpm,2018-05-02
43.882051419282206,jpm,2018-05-03
45.885788909940416,jpm,2018-05-04
47.41992753244586,jpm,2018-05-07
49.949625015212646,jpm,2018-05-08
53.41328649689247,jpm,2018-05-09
54.595285792437885,jpm,2018-05-10
53.90395409198726,jpm,2018-05-11
53.96005766533965,jpm,2018-05-14
52.52178806312512,jpm,2018-05-15
52.983719028909334,jpm,2018-05-16
52.337997502608005,jpm,2018-05-17
49.342179163249185,jpm,2018-05-18
50.96069301476143,jpm,2018-05-21
52.290220594515525,jpm,2018-05-22
51.41825022130078,jpm,2018-05-23
49.35524847958643,jpm,2018-05-24
48.445615891153814,jpm,2018-05-25
41.82789087404171,jpm,2018-05-29
45.750093911345466,jpm,2018-05-30
44.048868544318175,jpm,2018-05-31
46.195810050384665,jpm,2018-06-01
46.272519118356044,jpm,2018-06-04
45.45456045608574,jpm,2018-06-05
49.285740528788395,jpm,2018-06-06
49.921080436838245,jpm,2018-06-07
50.37419710466416,jpm,2018-06-08
49.951890245074416,jpm,2018-06-11
48.980946977681896,jpm,2018-06-12
48.64470933841137,jpm,2018-06-13
45.77804505506503,jpm,2018-06-14
45.591800697126914,jpm,2018-06-15
46.08058390971525,jpm,2018-06-18
45.13676615179756,jpm,2018-06-19
45.121587545087124,jpm,2018-06-20
45.074558406659655,jpm,2018-06-21
42.392869855049334,jpm,2018-06-22
41.01594432330671,jpm,2018-06-25
41.160102118038886,jpm,2018-06-26
38.88486355684215,jpm,2018-06-27
42.32542813140311,jpm,2018-06-28
41.28681667537038,jpm,2018-06-29
43.03014951037916,jpm,2018-07-02
40.93003641197551,jpm,2018-07-03
41.15236713637378,jpm,2018-07-05
41.852158819412736,jpm,2018-07-06
47.91976978737107,jpm,2018-07-09
46.882472633298754,jpm,2018-07-10
46.51944548913386,jpm,2018-07-11
47.362718291085834,jpm,2018-07-12
46.55383085076722,jpm,2018-07-13
53.61209458585845,jpm,2018-07-16
53.47360046611576,jpm,2018-07-17
55.02112377631085,jpm,2018-07-18
52.16331497171876,jpm,2018-07-19
54.24693299450431,jpm,2018-07-20
57.12400151061219,jpm,2018-07-23
58.175492245095846,jpm,2018-07-24
