date,boll_lb,ticker,date
2018-01-02,,msft,2018-01-02
2018-01-03,80.9946865193342,msft,2018-01-03
2018-01-04,80.71759639140635,msft,2018-01-04
2018-01-05,80.37465553696083,msft,2018-01-05
2018-01-08,80.50762949344352,msft,2018-01-08
2018-01-09,80.70873785836653,msft,2018-01-09
2018-01-10,80.91142151810426,msft,2018-01-10
2018-01-11,81.06720559813303,msft,2018-01-11
2018-01-12,80.92943714400498,msft,2018-01-12
2018-01-16,81.07371724926693,msft,2018-01-16
2018-01-17,80.95656393878923,msft,2018-01-17
2018-01-18,80.95350261204509,msft,2018-01-18
2018-01-19,81.009099955052,msft,2018-01-19
2018-01-22,80.82567747930774,msft,2018-01-22
2018-01-23,80.71319409342172,msft,2018-01-23
2018-01-24,80.69609298011648,msft,2018-01-24
2018-01-25,80.6600946422403,msft,2018-01-25
2018-01-26,80.4207000169953,msft,2018-01-26
2018-01-29,80.32496803645472,msft,2018-01-29
2018-01-30,80.40472665350732,msft,2018-01-30
2018-01-31,80.67844098368764,msft,2018-01-31
2018-02-01,81.10762971395505,msft,2018-02-01
2018-02-02,81.58809025685825,msft,2018-02-02
2018-02-05,81.55651347062944,msft,2018-02-05
2018-02-06,81.85429599235064,msft,2018-02-06
2018-02-07,82.05411107463961,msft,2018-02-07
2018-02-08,81.36993337794992,msft,2018-02-08
2018-02-09,81.38604848911527,msft,2018-02-09
2018-02-12,81.33367344117221,msft,2018-02-12
2018-02-13,81.5172784863491,msft,2018-02-13
2018-02-14,81.58600749019077,msft,2018-02-14
2018-02-15,81.6754993675536,msft,2018-02-15
2018-02-16,81.79916066553842,msft,2018-02-16
2018-02-20,81.81148172007937,msft,2018-02-20
2018-02-21,81.81204717446514,msft,2018-02-21
2018-02-22,81.82084755619304,msft,2018-02-22
2018-02-23,81.76184069930797,msft,2018-02-23
2018-02-26,81.61935937801263,msft,2018-02-26
2018-02-27,81.58475758372734,msft,2018-02-27
2018-02-28,81.56204552055426,msft,2018-02-28
2018-03-01,81.63165904570877,msft,2018-03-01
2018-03-02,81.6582365309995,msft,2018-03-02
2018-03-05,81.66301420983176,msft,2018-03-05
2018-03-06,82.1548121561008,msft,2018-03-06
2018-03-07,82.2174459549167,msft,2018-03-07
2018-03-08,82.4832211999705,msft,2018-03-08
2018-03-09,83.91576418503244,msft,2018-03-09
2018-03-12,84.58971187253556,msft,2018-03-12
2018-03-13,85.35018339594279,msft,2018-03-13
2018-03-14,86.05116957997636,msft,2018-03-14
2018-03-15,86.47982802500081,msft,2018-03-15
2018-03-16,86.59522584878336,msft,2018-03-16
2018-03-19,86.73061410727783,msft,2018-03-19
2018-03-20,86.78020814877377,msft,2018-03-20
2018-03-21,86.97809695096939,msft,2018-03-21
2018-03-22,86.43584392689698,msft,2018-03-22
2018-03-23,84.926725917886,msft,2018-03-23
2018-03-26,84.93755650836457,msft,2018-03-26
2018-03-27,84.38449059388161,msft,2018-03-27
2018-03-28,83.88855313459109,msft,2018-03-28
2018-03-29,83.75518743404591,msft,2018-03-29
2018-04-02,83.17688298180391,msft,2018-04-02
2018-04-03,82.85535201293672,msft,2018-04-03
2018-04-04,82.82208946555252,msft,2018-04-04
2018-04-05,82.7924105591014,msft,2018-04-05
2018-04-06,82.6054921767843,msft,2018-04-06
2018-04-09,82.70814711570131,msft,2018-04-09
2018-04-10,83.04248735566362,msft,2018-04-10
2018-04-11,83.10685068928967,msft,2018-04-11
2018-04-12,83.12274928078809,msft,2018-04-12
2018-04-13,83.18697127849222,msft,2018-04-13
2018-04-16,83.23048882714974,msft,2018-04-16
2018-04-17,82.92798951364452,msft,2018-04-17
2018-04-18,82.6409258369897,msft,2018-04-18
2018-04-19,82.46227734019898,msft,2018-04-19
2018-04-20,82.64760609895528,msft,2018-04-20
