date,macd,ticker,date
2017-01-03,0.0,mcd,2017-01-03
2017-01-04,-0.0027507390731358328,mcd,2017-01-04
2017-01-05,0.0024693090738168166,mcd,2017-01-05
2017-01-06,0.03829912828940962,mcd,2017-01-06
2017-01-09,0.045462796846280185,mcd,2017-01-09
2017-01-10,0.04217288831623023,mcd,2017-01-10
2017-01-11,0.06433149204569588,mcd,2017-01-11
2017-01-12,0.12896938422483117,mcd,2017-01-12
2017-01-13,0.1456976368774292,mcd,2017-01-13
2017-01-17,0.21183233642460664,mcd,2017-01-17
2017-01-18,0.2547850793311284,mcd,2017-01-18
2017-01-19,0.25731298191307417,mcd,2017-01-19
2017-01-20,0.25973284501155547,mcd,2017-01-20
2017-01-23,0.21350534693903,mcd,2017-01-23
2017-01-24,0.15876892809728815,mcd,2017-01-24
2017-01-25,0.15454502845707907,mcd,2017-01-25
2017-01-26,0.15428304826180295,mcd,2017-01-26
2017-01-27,0.2063021274856709,mcd,2017-01-27
2017-01-30,0.2527576331888497,mcd,2017-01-30
2017-01-31,0.25982407777607364,mcd,2017-01-31
2017-02-01,0.25347832200722564,mcd,2017-02-01
2017-02-02,0.2925392148683983,mcd,2017-02-02
2017-02-03,0.3800523175482198,mcd,2017-02-03
2017-02-06,0.4561794991692807,mcd,2017-02-06
2017-02-07,0.518538139676437,mcd,2017-02-07
2017-02-08,0.5659237470526506,mcd,2017-02-08
2017-02-09,0.5844357835926957,mcd,2017-02-09
2017-02-10,0.6759723243770281,mcd,2017-02-10
2017-02-13,0.7218531181749768,mcd,2017-02-13
2017-02-14,0.7664669174547782,mcd,2017-02-14
2017-02-15,0.8353453714460528,mcd,2017-02-15
2017-02-16,0.8936813487938622,mcd,2017-02-16
2017-02-17,1.000291325917118,mcd,2017-02-17
2017-02-21,1.0877521257410478,mcd,2017-02-21
2017-02-22,1.1311617425306508,mcd,2017-02-22
2017-02-23,1.1797530962720089,mcd,2017-02-23
2017-02-24,1.2293330884226208,mcd,2017-02-24
2017-02-27,1.2058267944771615,mcd,2017-02-27
2017-02-28,1.2179033940879123,mcd,2017-02-28
2017-03-01,1.3077272148449026,mcd,2017-03-01
2017-03-02,1.3075972454272318,mcd,2017-03-02
2017-03-03,1.2701244049568885,mcd,2017-03-03
2017-03-06,1.2350694649576326,mcd,2017-03-06
2017-03-07,1.1962017226874906,mcd,2017-03-07
