boll_lb,ticker,date
,dis,2018-01-05
108.55724936335268,dis,2018-01-08
108.6312658896287,dis,2018-01-09
108.38858131408882,dis,2018-01-10
108.65954881090252,dis,2018-01-11
108.45379163876105,dis,2018-01-12
108.64467629789878,dis,2018-01-16
108.76871771165344,dis,2018-01-17
108.82804112449483,dis,2018-01-18
108.91122022054168,dis,2018-01-19
109.02673069145814,dis,2018-01-22
109.05715145889555,dis,2018-01-23
109.09935682366113,dis,2018-01-24
109.14391838838172,dis,2018-01-25
109.13384285471817,dis,2018-01-26
109.20074761595781,dis,2018-01-29
109.1637085961273,dis,2018-01-30
108.79596906813529,dis,2018-01-31
108.83430001573502,dis,2018-02-01
108.57294099920883,dis,2018-02-02
106.97932386791906,dis,2018-02-05
106.3089052888632,dis,2018-02-06
105.36053072650837,dis,2018-02-07
103.55966690661926,dis,2018-02-08
102.57519546853486,dis,2018-02-09
101.86924648719538,dis,2018-02-12
101.33734907905479,dis,2018-02-13
101.02033969427924,dis,2018-02-14
100.76776439315294,dis,2018-02-15
100.69733035836784,dis,2018-02-16
100.64696305188285,dis,2018-02-20
100.50376698425275,dis,2018-02-21
100.4378695010658,dis,2018-02-22
100.5442413181537,dis,2018-02-23
100.82929753067863,dis,2018-02-26
101.04180725868348,dis,2018-02-27
100.93792156208251,dis,2018-02-28
100.66487919454961,dis,2018-03-01
100.85542137205401,dis,2018-03-02
100.93263606839768,dis,2018-03-05
100.94325919782999,dis,2018-03-06
100.84622393681951,dis,2018-03-07
100.8023190878666,dis,2018-03-08
101.28826195820164,dis,2018-03-09
101.47587221564156,dis,2018-03-12
101.52027513327867,dis,2018-03-13
101.49771347428056,dis,2018-03-14
101.35487369649093,dis,2018-03-15
101.14303930744009,dis,2018-03-16
100.7359091933744,dis,2018-03-19
100.34311256957656,dis,2018-03-20
100.06721630434873,dis,2018-03-21
99.60131222324672,dis,2018-03-22
98.88417333438043,dis,2018-03-23
99.46414243228564,dis,2018-03-26
98.98136426857874,dis,2018-03-27
