boll_lb,ticker,date
,unh,2018-01-05
221.1305655482315,unh,2018-01-08
222.36294784074474,unh,2018-01-09
221.85952171193966,unh,2018-01-10
222.27053874987763,unh,2018-01-11
222.3515727180677,unh,2018-01-12
221.05662586891535,unh,2018-01-16
218.84915265407108,unh,2018-01-17
216.91002486691298,unh,2018-01-18
216.491048458622,unh,2018-01-19
216.6227575316111,unh,2018-01-22
216.77789316508083,unh,2018-01-23
217.21202377877106,unh,2018-01-24
217.70776571776105,unh,2018-01-25
217.913021692391,unh,2018-01-26
218.36266666394525,unh,2018-01-29
218.93671698966352,unh,2018-01-30
219.46713977548325,unh,2018-01-31
219.85395031802446,unh,2018-02-01
219.9154873026481,unh,2018-02-02
218.21090161921984,unh,2018-02-05
218.2870452566932,unh,2018-02-06
218.2767742976643,unh,2018-02-07
216.51826064362223,unh,2018-02-08
215.70190207747984,unh,2018-02-09
215.29680925208646,unh,2018-02-12
214.63006476332575,unh,2018-02-13
214.02852512488607,unh,2018-02-14
213.2516347317223,unh,2018-02-15
212.98938516157466,unh,2018-02-16
212.59830938683058,unh,2018-02-20
212.36792731082087,unh,2018-02-21
212.55650709193398,unh,2018-02-22
213.2525135539172,unh,2018-02-23
214.97276375541355,unh,2018-02-26
217.15376390640523,unh,2018-02-27
217.38755845696096,unh,2018-02-28
217.68025474419906,unh,2018-03-01
218.02788762034348,unh,2018-03-02
218.194287036164,unh,2018-03-05
219.0517072695856,unh,2018-03-06
219.17809833478228,unh,2018-03-07
219.0823323765729,unh,2018-03-08
221.19079954330252,unh,2018-03-09
221.63190347396684,unh,2018-03-12
221.73522109389026,unh,2018-03-13
221.61640669022754,unh,2018-03-14
221.59879615683838,unh,2018-03-15
221.709919879544,unh,2018-03-16
221.50334952032554,unh,2018-03-19
221.5108425483857,unh,2018-03-20
221.13646971588318,unh,2018-03-21
218.52598436908232,unh,2018-03-22
215.72499846667844,unh,2018-03-23
215.46743044329025,unh,2018-03-26
215.04046153115928,unh,2018-03-27
214.39767853101316,unh,2018-03-28
212.93929389901723,unh,2018-03-29
212.2643376707177,unh,2018-04-02
212.37814546138046,unh,2018-04-03
212.24406587841955,unh,2018-04-04
212.13484228779953,unh,2018-04-05
212.12175739103438,unh,2018-04-06
212.06667893683098,unh,2018-04-09
212.09571851309877,unh,2018-04-10
212.0257692989544,unh,2018-04-11
212.0229417742047,unh,2018-04-12
212.25689997538376,unh,2018-04-13
212.02758478345942,unh,2018-04-16
210.41686917256615,unh,2018-04-17
209.6106398956882,unh,2018-04-18
209.21028577058198,unh,2018-04-19
210.0503236311554,unh,2018-04-20
211.82204049019577,unh,2018-04-23
212.55927620007236,unh,2018-04-24
213.6379026651324,unh,2018-04-25
214.6968128731748,unh,2018-04-26
216.92954122197088,unh,2018-04-27
219.08559070684578,unh,2018-04-30
219.82286932119825,unh,2018-05-01
220.10495714303755,unh,2018-05-02
220.38993945262268,unh,2018-05-03
221.5251461786305,unh,2018-05-04
223.1045310812307,unh,2018-05-07
223.80624153435608,unh,2018-05-08
225.5615088072225,unh,2018-05-09
227.37276320120642,unh,2018-05-10
229.70362702044332,unh,2018-05-11
229.73480067270165,unh,2018-05-14
229.67034058312422,unh,2018-05-15
229.36485399604967,unh,2018-05-16
229.02494916266488,unh,2018-05-17
228.6479943673445,unh,2018-05-18
228.0377511479837,unh,2018-05-21
228.12329931220123,unh,2018-05-22
228.33378329242487,unh,2018-05-23
228.47400678182757,unh,2018-05-24
228.36219214428309,unh,2018-05-25
228.63757177873183,unh,2018-05-29
228.82434572566757,unh,2018-05-30
229.61242695784532,unh,2018-05-31
230.37177268423713,unh,2018-06-01
230.9049079222338,unh,2018-06-04
231.93259185428596,unh,2018-06-05
233.37436639357597,unh,2018-06-06
236.3230899786433,unh,2018-06-07
238.03508550884615,unh,2018-06-08
238.09914923067439,unh,2018-06-11
237.72150351096437,unh,2018-06-12
238.27411637071117,unh,2018-06-13
238.26508880030195,unh,2018-06-14
238.22194923910604,unh,2018-06-15
238.28764465682008,unh,2018-06-18
238.29332568241853,unh,2018-06-19
238.59328634972795,unh,2018-06-20
239.10172263429837,unh,2018-06-21
239.8822463332929,unh,2018-06-22
240.416125879262,unh,2018-06-25
241.52147544598867,unh,2018-06-26
241.9848371448706,unh,2018-06-27
242.7968394639141,unh,2018-06-28
243.24288832684903,unh,2018-06-29
243.77616152140473,unh,2018-07-02
244.31126118780043,unh,2018-07-03
244.4903529692911,unh,2018-07-05
244.65203384523969,unh,2018-07-06
244.71442112734888,unh,2018-07-09
244.62159995413532,unh,2018-07-10
244.59033223507166,unh,2018-07-11
244.47269980922158,unh,2018-07-12
244.13477665730736,unh,2018-07-13
244.0581903042316,unh,2018-07-16
243.9337089756185,unh,2018-07-17
243.88902753489663,unh,2018-07-18
