date,rsi_30,ticker,date
2018-01-05,,csco,2018-01-05
2018-01-08,100.0,csco,2018-01-08
2018-01-09,61.32093480598111,csco,2018-01-09
2018-01-10,71.39388999552277,csco,2018-01-10
2018-01-11,76.79323518929465,csco,2018-01-11
2018-01-12,87.044820485586,csco,2018-01-12
2018-01-16,72.78907532770836,csco,2018-01-16
2018-01-17,79.67587965593026,csco,2018-01-17
2018-01-18,80.4513394435011,csco,2018-01-18
2018-01-19,80.13490624715841,csco,2018-01-19
2018-01-22,82.73332062354724,csco,2018-01-22
2018-01-23,85.12661000035577,csco,2018-01-23
2018-01-24,85.45830157816863,csco,2018-01-24
2018-01-25,78.47473290639819,csco,2018-01-25
2018-01-26,82.16104316557397,csco,2018-01-26
2018-01-29,83.44940521990229,csco,2018-01-29
2018-01-30,72.27718087403755,csco,2018-01-30
2018-01-31,62.09951245872461,csco,2018-01-31
2018-02-01,63.30418957221596,csco,2018-02-01
2018-02-02,54.655840565607576,csco,2018-02-02
2018-02-05,39.190856382223565,csco,2018-02-05
2018-02-06,48.867243484857,csco,2018-02-06
2018-02-07,49.87637672955076,csco,2018-02-07
2018-02-08,41.964145340767075,csco,2018-02-08
2018-02-09,46.235206572665604,csco,2018-02-09
2018-02-12,51.440128871844735,csco,2018-02-12
2018-02-13,54.14400369697397,csco,2018-02-13
2018-02-14,57.48687068937557,csco,2018-02-14
2018-02-15,63.80322730476687,csco,2018-02-15
2018-02-16,64.48892944773688,csco,2018-02-16
2018-02-20,63.152396235736674,csco,2018-02-20
2018-02-21,59.60273747087263,csco,2018-02-21
2018-02-22,57.94064891660553,csco,2018-02-22
2018-02-23,61.15122300603105,csco,2018-02-23
2018-02-26,64.7251315562085,csco,2018-02-26
2018-02-27,63.30752823185884,csco,2018-02-27
2018-02-28,62.16312986627983,csco,2018-02-28
2018-03-01,58.07022696685294,csco,2018-03-01
2018-03-02,58.81448957065297,csco,2018-03-02
2018-03-05,60.110322836410326,csco,2018-03-05
2018-03-06,59.14774441722079,csco,2018-03-06
2018-03-07,58.76683352159164,csco,2018-03-07
2018-03-08,59.18975977663416,csco,2018-03-08
