boll_lb,ticker,date
,mmm,2018-01-05
239.07689387367324,mmm,2018-01-08
239.0561126208354,mmm,2018-01-09
239.34103842028713,mmm,2018-01-10
239.15749319940915,mmm,2018-01-11
238.32020018851782,mmm,2018-01-12
238.2237138047561,mmm,2018-01-16
237.24181907651672,mmm,2018-01-17
237.54853093987563,mmm,2018-01-18
237.48633616448288,mmm,2018-01-19
237.73392039309167,mmm,2018-01-22
238.06892843865396,mmm,2018-01-23
238.28285616574726,mmm,2018-01-24
237.73418944033304,mmm,2018-01-25
235.98792007453886,mmm,2018-01-26
235.709665197997,mmm,2018-01-29
236.0719398296025,mmm,2018-01-30
236.4554874694922,mmm,2018-01-31
236.7927499379825,mmm,2018-02-01
236.9344653689844,mmm,2018-02-02
234.5976035854024,mmm,2018-02-05
233.28140777784805,mmm,2018-02-06
231.767745260686,mmm,2018-02-07
227.58554268132258,mmm,2018-02-08
224.62932787999725,mmm,2018-02-09
222.7627804229954,mmm,2018-02-12
221.43060258926192,mmm,2018-02-13
220.28066132118715,mmm,2018-02-14
219.60424182808634,mmm,2018-02-15
219.1906478012212,mmm,2018-02-16
218.67463635796418,mmm,2018-02-20
217.900816151446,mmm,2018-02-21
217.63498988467288,mmm,2018-02-22
217.84948498282202,mmm,2018-02-23
219.31894115181535,mmm,2018-02-26
220.73535365010488,mmm,2018-02-27
221.5987712506252,mmm,2018-02-28
222.3603207583101,mmm,2018-03-01
223.009616704321,mmm,2018-03-02
223.76807015385575,mmm,2018-03-05
223.91790255531217,mmm,2018-03-06
223.96516863521106,mmm,2018-03-07
224.03985814902958,mmm,2018-03-08
225.80477730490855,mmm,2018-03-09
227.43221755279671,mmm,2018-03-12
228.34442042199925,mmm,2018-03-13
228.74351344907026,mmm,2018-03-14
229.17295545414683,mmm,2018-03-15
229.29579137819113,mmm,2018-03-16
228.74415450952932,mmm,2018-03-19
228.45379054142975,mmm,2018-03-20
228.70410879708308,mmm,2018-03-21
226.08532000935483,mmm,2018-03-22
221.45181084717825,mmm,2018-03-23
219.72284414347814,mmm,2018-03-26
216.97071302046004,mmm,2018-03-27
214.66978139787483,mmm,2018-03-28
213.31651500499845,mmm,2018-03-29
210.69170277628405,mmm,2018-04-02
209.0796684113304,mmm,2018-04-03
207.84922385846272,mmm,2018-04-04
206.98161773039945,mmm,2018-04-05
205.29073021269627,mmm,2018-04-06
204.51694201041659,mmm,2018-04-09
204.57696030446982,mmm,2018-04-10
204.36081221569734,mmm,2018-04-11
204.32825575976793,mmm,2018-04-12
204.70807704566926,mmm,2018-04-13
206.05342776350471,mmm,2018-04-16
206.8816746181971,mmm,2018-04-17
208.27252249208217,mmm,2018-04-18
211.37162589158808,mmm,2018-04-19
211.8771546516412,mmm,2018-04-20
211.92884124702255,mmm,2018-04-23
207.5345601410479,mmm,2018-04-24
203.73060003411783,mmm,2018-04-25
200.24566645456494,mmm,2018-04-26
197.2010372022653,mmm,2018-04-27
194.24598320043648,mmm,2018-04-30
191.7869314894001,mmm,2018-05-01
189.5830171890488,mmm,2018-05-02
187.97113679832987,mmm,2018-05-03
187.0103427427989,mmm,2018-05-04
186.2504207849051,mmm,2018-05-07
185.8687789659088,mmm,2018-05-08
185.6189740468664,mmm,2018-05-09
185.6531288872024,mmm,2018-05-10
185.71875642561562,mmm,2018-05-11
186.0843518073432,mmm,2018-05-14
186.78576739108146,mmm,2018-05-15
187.61926986023107,mmm,2018-05-16
188.86035500295804,mmm,2018-05-17
190.46684870585096,mmm,2018-05-18
192.73104837431396,mmm,2018-05-21
192.63862956616967,mmm,2018-05-22
192.62513663197112,mmm,2018-05-23
192.84840047135958,mmm,2018-05-24
193.20299625507755,mmm,2018-05-25
193.48159299208467,mmm,2018-05-29
194.06413280284812,mmm,2018-05-30
194.6293773226191,mmm,2018-05-31
