date,cci_30,ticker,date
2018-01-05,,ko,2018-01-05
2018-01-08,-66.66666666664653,ko,2018-01-08
2018-01-09,99.99999999999669,ko,2018-01-09
2018-01-10,20.594008976984338,ko,2018-01-10
2018-01-11,-24.220978876016815,ko,2018-01-11
2018-01-12,107.45318214703772,ko,2018-01-12
2018-01-16,174.04221064710424,ko,2018-01-16
2018-01-17,195.1569264414095,ko,2018-01-17
2018-01-18,140.58241463963978,ko,2018-01-18
2018-01-19,142.71052041240628,ko,2018-01-19
2018-01-22,142.0708975814411,ko,2018-01-22
2018-01-23,127.05894074020915,ko,2018-01-23
2018-01-24,140.49515141905724,ko,2018-01-24
2018-01-25,129.80553227386855,ko,2018-01-25
2018-01-26,151.64112052472,ko,2018-01-26
2018-01-29,101.78024116365135,ko,2018-01-29
2018-01-30,71.26626381207626,ko,2018-01-30
2018-01-31,63.006807849619776,ko,2018-01-31
2018-02-01,42.83071775568042,ko,2018-02-01
2018-02-02,-6.319278512839162,ko,2018-02-02
2018-02-05,-144.96928954498048,ko,2018-02-05
2018-02-06,-216.8747683961755,ko,2018-02-06
2018-02-07,-151.95017533025253,ko,2018-02-07
2018-02-08,-208.5129586916483,ko,2018-02-08
2018-02-09,-220.94118237906756,ko,2018-02-09
2018-02-12,-146.97974360950957,ko,2018-02-12
2018-02-13,-122.96375164230149,ko,2018-02-13
2018-02-14,-121.14075706166409,ko,2018-02-14
2018-02-15,-83.81018890476778,ko,2018-02-15
2018-02-16,-52.347383184282016,ko,2018-02-16
2018-02-20,-90.59361432754245,ko,2018-02-20
2018-02-21,-109.96957539257973,ko,2018-02-21
2018-02-22,-105.83881679105271,ko,2018-02-22
2018-02-23,-84.64139708438307,ko,2018-02-23
2018-02-26,-68.88375455417568,ko,2018-02-26
2018-02-27,-72.90343648232479,ko,2018-02-27
2018-02-28,-83.53725038117545,ko,2018-02-28
2018-03-01,-85.15709429037433,ko,2018-03-01
2018-03-02,-69.56305072135697,ko,2018-03-02
2018-03-05,-58.786710681918485,ko,2018-03-05
2018-03-06,-52.697366522950865,ko,2018-03-06
2018-03-07,-55.18693898599536,ko,2018-03-07
2018-03-08,-30.161765438375692,ko,2018-03-08
2018-03-09,-3.929169195483066,ko,2018-03-09
2018-03-12,2.119146445764528,ko,2018-03-12
2018-03-13,6.523867265386288,ko,2018-03-13
2018-03-14,-24.05080012809372,ko,2018-03-14
2018-03-15,-41.563457336760635,ko,2018-03-15
2018-03-16,-47.523684042952546,ko,2018-03-16
2018-03-19,-81.2698060805991,ko,2018-03-19
2018-03-20,-105.82051020703913,ko,2018-03-20
2018-03-21,-120.30808696996834,ko,2018-03-21
2018-03-22,-138.04511648690172,ko,2018-03-22
2018-03-23,-180.11489064130714,ko,2018-03-23
2018-03-26,-179.88989088640648,ko,2018-03-26
2018-03-27,-115.70454521205771,ko,2018-03-27
2018-03-28,-48.31521269549245,ko,2018-03-28
2018-03-29,-15.507315569766236,ko,2018-03-29
2018-04-02,-108.22759651105838,ko,2018-04-02
2018-04-03,-49.29045763577171,ko,2018-04-03
