date,close_30_sma,ticker,date
2018-01-02,41.075401306152344,aapl,2018-01-02
2018-01-03,41.071828842163086,aapl,2018-01-03
2018-01-04,41.134220123291016,aapl,2018-01-04
2018-01-05,41.282854080200195,aapl,2018-01-05
2018-01-08,41.34103851318359,aapl,2018-01-08
2018-01-09,41.37903277079264,aapl,2018-01-09
2018-01-10,41.40480695452009,aapl,2018-01-10
2018-01-11,41.453646183013916,aapl,2018-01-11
2018-01-12,41.539588080512154,aapl,2018-01-12
2018-01-16,41.586880111694335,aapl,2018-01-16
2018-01-17,41.6886548128995,aapl,2018-01-17
2018-01-18,41.776646296183266,aapl,2018-01-18
2018-01-19,41.836426955003006,aapl,2018-01-19
2018-01-22,41.862800053187776,aapl,2018-01-22
2018-01-23,41.88629302978516,aapl,2018-01-23
2018-01-24,41.86482286453247,aapl,2018-01-24
2018-01-25,41.8022559670841,aapl,2018-01-25
2018-01-26,41.75193956163194,aapl,2018-01-26
2018-01-29,41.66236756977282,aapl,2018-01-29
2018-01-30,41.569949340820315,aapl,2018-01-30
2018-01-31,41.49155607677641,aapl,2018-01-31
2018-02-01,41.42408284274015,aapl,2018-02-01
2018-02-02,41.28700239762016,aapl,2018-02-02
2018-02-05,41.121504147847496,aapl,2018-02-05
2018-02-06,41.031624450683594,aapl,2018-02-06
2018-02-07,40.916651065532974,aapl,2018-02-07
2018-02-08,40.771423763699005,aapl,2018-02-08
2018-02-09,40.65273135049002,aapl,2018-02-09
2018-02-12,40.59423683429586,aapl,2018-02-12
2018-02-13,40.55265032450358,aapl,2018-02-13
2018-02-14,40.51920687357585,aapl,2018-02-14
2018-02-15,40.53085339864095,aapl,2018-02-15
2018-02-16,40.53167254130046,aapl,2018-02-16
2018-02-20,40.51220448811849,aapl,2018-02-20
2018-02-21,40.49167747497559,aapl,2018-02-21
2018-02-22,40.48272183736165,aapl,2018-02-22
2018-02-23,40.498026784261064,aapl,2018-02-23
2018-02-26,40.53315594991048,aapl,2018-02-26
2018-02-27,40.54926948547363,aapl,2018-02-27
2018-02-28,40.57038205464681,aapl,2018-02-28
2018-03-01,40.543465042114256,aapl,2018-03-01
2018-03-02,40.524933369954425,aapl,2018-03-02
2018-03-05,40.51762809753418,aapl,2018-03-05
2018-03-06,40.52073071797689,aapl,2018-03-06
2018-03-07,40.51042683919271,aapl,2018-03-07
2018-03-08,40.537780125935875,aapl,2018-03-08
2018-03-09,40.614114125569664,aapl,2018-03-09
2018-03-12,40.70115572611491,aapl,2018-03-12
2018-03-13,40.802447128295896,aapl,2018-03-13
2018-03-14,40.899397150675455,aapl,2018-03-14
2018-03-15,40.994366836547854,aapl,2018-03-15
2018-03-16,41.08152694702149,aapl,2018-03-16
2018-03-19,41.20484313964844,aapl,2018-03-19
2018-03-20,41.359553527832034,aapl,2018-03-20
2018-03-21,41.43059794108073,aapl,2018-03-21
2018-03-22,41.51006889343262,aapl,2018-03-22
2018-03-23,41.59322853088379,aapl,2018-03-23
2018-03-26,41.72379315694173,aapl,2018-03-26
2018-03-27,41.76872469584147,aapl,2018-03-27
2018-03-28,41.78580373128255,aapl,2018-03-28
2018-03-29,41.789075724283855,aapl,2018-03-29
2018-04-02,41.73871739705404,aapl,2018-04-02
2018-04-03,41.706474939982094,aapl,2018-04-03
2018-04-04,41.7045597076416,aapl,2018-04-04
2018-04-05,41.718366622924805,aapl,2018-04-05
2018-04-06,41.685485712687175,aapl,2018-04-06
2018-04-09,41.641990915934244,aapl,2018-04-09
2018-04-10,41.59634119669597,aapl,2018-04-10
2018-04-11,41.54885609944662,aapl,2018-04-11
2018-04-12,41.51709276835124,aapl,2018-04-12
2018-04-13,41.51493771870931,aapl,2018-04-13
2018-04-16,41.51182492574056,aapl,2018-04-16
2018-04-17,41.52315762837728,aapl,2018-04-17
2018-04-18,41.532494990030926,aapl,2018-04-18
2018-04-19,41.51469815572103,aapl,2018-04-19
2018-04-20,41.425153986612955,aapl,2018-04-20
2018-04-23,41.307518259684244,aapl,2018-04-23
2018-04-24,41.157640075683595,aapl,2018-04-24
2018-04-25,41.027394739786786,aapl,2018-04-25
2018-04-26,40.91390851338704,aapl,2018-04-26
2018-04-27,40.783583323160805,aapl,2018-04-27
2018-04-30,40.68174883524577,aapl,2018-04-30
2018-05-01,40.6322681427002,aapl,2018-05-01
2018-05-02,40.642882410685225,aapl,2018-05-02
2018-05-03,40.68773447672526,aapl,2018-05-03
2018-05-04,40.807286198933916,aapl,2018-05-04
2018-05-07,40.96865679423014,aapl,2018-05-07
2018-05-08,41.0746410369873,aapl,2018-05-08
2018-05-09,41.2264347076416,aapl,2018-05-09
2018-05-10,41.41446126302083,aapl,2018-05-10
2018-05-11,41.586344146728514,aapl,2018-05-11
2018-05-14,41.76348050435384,aapl,2018-05-14
2018-05-15,41.91327082316081,aapl,2018-05-15
2018-05-16,42.05130259195963,aapl,2018-05-16
2018-05-17,42.17030347188314,aapl,2018-05-17
2018-05-18,42.319131978352864,aapl,2018-05-18
2018-05-21,42.46520767211914,aapl,2018-05-21
2018-05-22,42.58197962443034,aapl,2018-05-22
2018-05-23,42.71482925415039,aapl,2018-05-23
2018-05-24,42.83242950439453,aapl,2018-05-24
2018-05-25,42.94876607259115,aapl,2018-05-25
2018-05-29,43.05095596313477,aapl,2018-05-29
2018-05-30,43.130627695719404,aapl,2018-05-30
2018-05-31,43.208444341023764,aapl,2018-05-31
2018-06-01,43.35348256429037,aapl,2018-06-01
2018-06-04,43.56776364644369,aapl,2018-06-04
2018-06-05,43.79773165384928,aapl,2018-06-05
2018-06-06,44.05142300923665,aapl,2018-06-06
2018-06-07,44.29528249104818,aapl,2018-06-07
2018-06-08,44.52049268086751,aapl,2018-06-08
2018-06-11,44.75710055033366,aapl,2018-06-11
2018-06-12,44.97865753173828,aapl,2018-06-12
2018-06-13,45.1569101969401,aapl,2018-06-13
2018-06-14,45.27634785970052,aapl,2018-06-14
2018-06-15,45.37752888997396,aapl,2018-06-15
