date,cci_30,ticker,date
2018-01-05,,ibm,2018-01-05
2018-01-08,66.66666666666667,ibm,2018-01-08
2018-01-09,98.16277053931856,ibm,2018-01-09
2018-01-10,56.80946536306049,ibm,2018-01-10
2018-01-11,85.86213791977497,ibm,2018-01-11
2018-01-12,32.83198059456562,ibm,2018-01-12
2018-01-16,83.46070513743479,ibm,2018-01-16
2018-01-17,260.3255699112532,ibm,2018-01-17
2018-01-18,170.8117561580799,ibm,2018-01-18
2018-01-19,-56.455693869932624,ibm,2018-01-19
2018-01-22,-72.83766785454229,ibm,2018-01-22
2018-01-23,21.428278196557617,ibm,2018-01-23
2018-01-24,72.06943576375808,ibm,2018-01-24
2018-01-25,47.31296046588285,ibm,2018-01-25
2018-01-26,77.68685087512907,ibm,2018-01-26
2018-01-29,80.12054819668441,ibm,2018-01-29
2018-01-30,-13.390995212466038,ibm,2018-01-30
2018-01-31,-41.807172180106605,ibm,2018-01-31
2018-02-01,-77.80642803053601,ibm,2018-02-01
2018-02-02,-172.9026993671283,ibm,2018-02-02
2018-02-05,-330.39783170583377,ibm,2018-02-05
2018-02-06,-275.4262505021152,ibm,2018-02-06
2018-02-07,-206.1220915980424,ibm,2018-02-07
2018-02-08,-239.3429613864607,ibm,2018-02-08
2018-02-09,-214.98378615838024,ibm,2018-02-09
2018-02-12,-142.0605892139814,ibm,2018-02-12
2018-02-13,-137.27352179933592,ibm,2018-02-13
2018-02-14,-94.56271645756173,ibm,2018-02-14
2018-02-15,-61.61228685942853,ibm,2018-02-15
2018-02-16,-46.267345554913156,ibm,2018-02-16
2018-02-20,-61.829227869423924,ibm,2018-02-20
2018-02-21,-57.95748876201324,ibm,2018-02-21
2018-02-22,-67.75601037080743,ibm,2018-02-22
2018-02-23,-47.348990043977466,ibm,2018-02-23
2018-02-26,-15.925205881626272,ibm,2018-02-26
2018-02-27,-12.826507613651849,ibm,2018-02-27
2018-02-28,-23.414448425434728,ibm,2018-02-28
2018-03-01,-46.30908345344511,ibm,2018-03-01
2018-03-02,-55.40602535006616,ibm,2018-03-02
2018-03-05,-19.456536226323315,ibm,2018-03-05
2018-03-06,-12.850725491128433,ibm,2018-03-06
2018-03-07,5.613459725369254,ibm,2018-03-07
2018-03-08,7.461024833279465,ibm,2018-03-08
2018-03-09,45.54447540319261,ibm,2018-03-09
2018-03-12,81.49369087974802,ibm,2018-03-12
2018-03-13,94.76605923636383,ibm,2018-03-13
2018-03-14,75.19235204044624,ibm,2018-03-14
2018-03-15,104.40227135024632,ibm,2018-03-15
2018-03-16,129.89993245196345,ibm,2018-03-16
2018-03-19,62.86191952547371,ibm,2018-03-19
2018-03-20,22.728779303562412,ibm,2018-03-20
2018-03-21,32.24424157941754,ibm,2018-03-21
2018-03-22,-70.47404404543897,ibm,2018-03-22
2018-03-23,-156.99298872142842,ibm,2018-03-23
2018-03-26,-104.7477708721109,ibm,2018-03-26
2018-03-27,-98.80562021085828,ibm,2018-03-27
2018-03-28,-102.60888495416728,ibm,2018-03-28
2018-03-29,-101.95641117008363,ibm,2018-03-29
2018-04-02,-149.5799054141655,ibm,2018-04-02
2018-04-03,-157.10725005709693,ibm,2018-04-03
2018-04-04,-92.91842475130412,ibm,2018-04-04
2018-04-05,-35.32498459325566,ibm,2018-04-05
2018-04-06,-98.00081469547793,ibm,2018-04-06
2018-04-09,-54.771846142293285,ibm,2018-04-09
2018-04-10,7.150647333426847,ibm,2018-04-10
2018-04-11,-5.5632366873407,ibm,2018-04-11
2018-04-12,64.7780635610302,ibm,2018-04-12
2018-04-13,47.680915998563115,ibm,2018-04-13
2018-04-16,66.12134403438796,ibm,2018-04-16
2018-04-17,109.78273503998813,ibm,2018-04-17
2018-04-18,-117.72208181937262,ibm,2018-04-18
2018-04-19,-147.33919903136533,ibm,2018-04-19
2018-04-20,-168.2342582186688,ibm,2018-04-20
2018-04-23,-162.28886947931608,ibm,2018-04-23
2018-04-24,-143.51504429239347,ibm,2018-04-24
2018-04-25,-141.03868119851387,ibm,2018-04-25
2018-04-26,-111.05914481683207,ibm,2018-04-26
2018-04-27,-109.11337109237174,ibm,2018-04-27
2018-04-30,-112.53735117921804,ibm,2018-04-30
2018-05-01,-126.4814827986799,ibm,2018-05-01
2018-05-02,-136.91966555901962,ibm,2018-05-02
2018-05-03,-153.97266734783514,ibm,2018-05-03
2018-05-04,-119.00529064042898,ibm,2018-05-04
2018-05-07,-100.10221742998378,ibm,2018-05-07
2018-05-08,-100.14458746396043,ibm,2018-05-08
2018-05-09,-94.12285460280633,ibm,2018-05-09
2018-05-10,-67.452272969737,ibm,2018-05-10
2018-05-11,-58.73058857630672,ibm,2018-05-11
2018-05-14,-50.931448159759526,ibm,2018-05-14
2018-05-15,-61.42817665545935,ibm,2018-05-15
2018-05-16,-48.40107220354307,ibm,2018-05-16
2018-05-17,-43.26995881621002,ibm,2018-05-17
2018-05-18,-42.99980817322081,ibm,2018-05-18
2018-05-21,-24.883478075651073,ibm,2018-05-21
2018-05-22,-20.86257872443268,ibm,2018-05-22
2018-05-23,-39.93579702192655,ibm,2018-05-23
2018-05-24,-47.35088508001068,ibm,2018-05-24
2018-05-25,-43.804368689505466,ibm,2018-05-25
2018-05-29,-124.37952847025456,ibm,2018-05-29
2018-05-30,-92.33847072165315,ibm,2018-05-30
2018-05-31,-126.0399008804482,ibm,2018-05-31
2018-06-01,-97.24954939837285,ibm,2018-06-01
2018-06-04,-56.33384573156434,ibm,2018-06-04
2018-06-05,-7.326363981283375,ibm,2018-06-05
2018-06-06,36.39249366139263,ibm,2018-06-06
2018-06-07,115.7731102420382,ibm,2018-06-07
2018-06-08,115.17365486961673,ibm,2018-06-08
2018-06-11,176.41227120318146,ibm,2018-06-11
2018-06-12,182.6970595204184,ibm,2018-06-12
2018-06-13,149.30320906092385,ibm,2018-06-13
2018-06-14,94.62146415605712,ibm,2018-06-14
2018-06-15,40.079326247474555,ibm,2018-06-15
2018-06-18,-7.74763194262691,ibm,2018-06-18
2018-06-19,-29.820079864600142,ibm,2018-06-19
2018-06-20,-60.18126930042145,ibm,2018-06-20
2018-06-21,-145.6164442323576,ibm,2018-06-21
2018-06-22,-156.6166301229098,ibm,2018-06-22
2018-06-25,-232.50675872404443,ibm,2018-06-25
2018-06-26,-204.7206770059717,ibm,2018-06-26
2018-06-27,-204.4815727781137,ibm,2018-06-27
2018-06-28,-140.41638217474934,ibm,2018-06-28
2018-06-29,-102.76488854861225,ibm,2018-06-29
2018-07-02,-119.47466925461826,ibm,2018-07-02
2018-07-03,-93.04546727026668,ibm,2018-07-03
2018-07-05,-59.84888319726716,ibm,2018-07-05
2018-07-06,-17.156020382829254,ibm,2018-07-06
2018-07-09,35.99513069557965,ibm,2018-07-09
2018-07-10,67.33004746898717,ibm,2018-07-10
2018-07-11,68.45588069838193,ibm,2018-07-11
2018-07-12,100.15042270893181,ibm,2018-07-12
2018-07-13,91.1483219637785,ibm,2018-07-13
2018-07-16,55.21931129316493,ibm,2018-07-16
2018-07-17,20.169504059355173,ibm,2018-07-17
2018-07-18,20.1963026818176,ibm,2018-07-18
2018-07-19,152.556139907385,ibm,2018-07-19
2018-07-20,100.28689404099403,ibm,2018-07-20
2018-07-23,62.182515222706414,ibm,2018-07-23
2018-07-24,79.95781589695335,ibm,2018-07-24
2018-07-25,75.42231221451962,ibm,2018-07-25
2018-07-26,110.50796061543983,ibm,2018-07-26
2018-07-27,59.114530752568946,ibm,2018-07-27
2018-07-30,52.49705284880566,ibm,2018-07-30
2018-07-31,37.64223653115544,ibm,2018-07-31
2018-08-01,12.696030219172886,ibm,2018-08-01
2018-08-02,-17.741530971523193,ibm,2018-08-02
2018-08-03,64.03360002916422,ibm,2018-08-03
2018-08-06,65.3068840897063,ibm,2018-08-06
2018-08-07,81.4079031512154,ibm,2018-08-07
2018-08-08,73.92341365912688,ibm,2018-08-08
2018-08-09,33.324482695974446,ibm,2018-08-09
2018-08-10,4.612019345862787,ibm,2018-08-10
2018-08-13,-51.65429047814658,ibm,2018-08-13
2018-08-14,-56.91810966167255,ibm,2018-08-14
2018-08-15,-73.83225406029072,ibm,2018-08-15
2018-08-16,12.585593960533004,ibm,2018-08-16
