date,macd,ticker,date
2018-01-02,0.0,jpm,2018-01-02
2018-01-03,0.0021538612169962335,jpm,2018-01-03
2018-01-04,0.04464377984085388,jpm,2018-01-04
2018-01-05,0.04070068320389453,jpm,2018-01-05
2018-01-08,0.04328698551917398,jpm,2018-01-08
2018-01-09,0.06466191417487721,jpm,2018-01-09
2018-01-10,0.12495156511397454,jpm,2018-01-10
2018-01-11,0.18798666545286835,jpm,2018-01-11
2018-01-12,0.3084354377900951,jpm,2018-01-12
2018-01-16,0.3713142577718571,jpm,2018-01-16
2018-01-17,0.44519740488000537,jpm,2018-01-17
2018-01-18,0.5063203281676323,jpm,2018-01-18
2018-01-19,0.5325450867572243,jpm,2018-01-19
2018-01-22,0.6123768468226132,jpm,2018-01-22
2018-01-23,0.6585212709646271,jpm,2018-01-23
2018-01-24,0.7629473598244658,jpm,2018-01-24
2018-01-25,0.8347480558063154,jpm,2018-01-25
2018-01-26,0.913783910098644,jpm,2018-01-26
2018-01-29,0.9566561968411662,jpm,2018-01-29
2018-01-30,0.915818963995946,jpm,2018-01-30
2018-01-31,0.9057952474338578,jpm,2018-01-31
2018-02-01,0.9578620551362604,jpm,2018-02-01
2018-02-02,0.8325075984678563,jpm,2018-02-02
2018-02-05,0.39479204371056653,jpm,2018-02-05
2018-02-06,0.25161505436504683,jpm,2018-02-06
2018-02-07,0.1840286185707356,jpm,2018-02-07
2018-02-08,-0.1811027959755478,jpm,2018-02-08
2018-02-09,-0.3281877557465691,jpm,2018-02-09
2018-02-12,-0.3316144818956701,jpm,2018-02-12
2018-02-13,-0.286472195101652,jpm,2018-02-13
2018-02-14,-0.08106079251668064,jpm,2018-02-14
2018-02-15,0.11137331124749039,jpm,2018-02-15
2018-02-16,0.20657343972636966,jpm,2018-02-16
2018-02-20,0.28058020545202567,jpm,2018-02-20
2018-02-21,0.3667428411620932,jpm,2018-02-21
2018-02-22,0.41606327742915994,jpm,2018-02-22
2018-02-23,0.6042664175125338,jpm,2018-02-23
2018-02-26,0.8417362777288844,jpm,2018-02-26
2018-02-27,0.9237436674188757,jpm,2018-02-27
2018-02-28,0.852666615954746,jpm,2018-02-28
2018-03-01,0.6480595405924419,jpm,2018-03-01
2018-03-02,0.47303222325204786,jpm,2018-03-02
2018-03-05,0.44824509788053035,jpm,2018-03-05
2018-03-06,0.430481202106364,jpm,2018-03-06
2018-03-07,0.3824213881533751,jpm,2018-03-07
2018-03-08,0.3410884806166905,jpm,2018-03-08
2018-03-09,0.5300352005599649,jpm,2018-03-09
2018-03-12,0.6459634310192826,jpm,2018-03-12
2018-03-13,0.632794056121341,jpm,2018-03-13
2018-03-14,0.5260597863789513,jpm,2018-03-14
2018-03-15,0.4563715015840586,jpm,2018-03-15
2018-03-16,0.41033286162891613,jpm,2018-03-16
2018-03-19,0.30689481286216846,jpm,2018-03-19
2018-03-20,0.22995205061522483,jpm,2018-03-20
2018-03-21,0.17396017862495228,jpm,2018-03-21
2018-03-22,-0.2029484203260239,jpm,2018-03-22
2018-03-23,-0.699265507883581,jpm,2018-03-23
2018-03-26,-0.8515853366265844,jpm,2018-03-26
2018-03-27,-1.1094762159880815,jpm,2018-03-27
2018-03-28,-1.310628384586991,jpm,2018-03-28
2018-03-29,-1.3165454654071596,jpm,2018-03-29
2018-04-02,-1.4533665969875926,jpm,2018-04-02
2018-04-03,-1.4411421517568073,jpm,2018-04-03
2018-04-04,-1.2997264577908823,jpm,2018-04-04
2018-04-05,-1.0727540138983045,jpm,2018-04-05
2018-04-06,-1.0778272685179076,jpm,2018-04-06
2018-04-09,-0.977849264853262,jpm,2018-04-09
2018-04-10,-0.7406853321477342,jpm,2018-04-10
2018-04-11,-0.6787762036196199,jpm,2018-04-11
2018-04-12,-0.42991190866682416,jpm,2018-04-12
2018-04-13,-0.44514409883505834,jpm,2018-04-13
2018-04-16,-0.45831004303036593,jpm,2018-04-16
2018-04-17,-0.463399027314523,jpm,2018-04-17
2018-04-18,-0.5245129435558766,jpm,2018-04-18
2018-04-19,-0.3980739142917429,jpm,2018-04-19
2018-04-20,-0.3120176823041021,jpm,2018-04-20
2018-04-23,-0.2789308776247452,jpm,2018-04-23
2018-04-24,-0.28632513116539826,jpm,2018-04-24
2018-04-25,-0.31833456216833156,jpm,2018-04-25
2018-04-26,-0.33206095700404603,jpm,2018-04-26
2018-04-27,-0.38817976468659765,jpm,2018-04-27
2018-04-30,-0.4712617898867535,jpm,2018-04-30
2018-05-01,-0.5309813433203487,jpm,2018-05-01
2018-05-02,-0.6321241435739466,jpm,2018-05-02
2018-05-03,-0.7519308657433896,jpm,2018-05-03
2018-05-04,-0.7536189063514769,jpm,2018-05-04
2018-05-07,-0.6803047945229679,jpm,2018-05-07
2018-05-08,-0.501276210449646,jpm,2018-05-08
2018-05-09,-0.18523560221784408,jpm,2018-05-09
2018-05-10,0.12632842699436253,jpm,2018-05-10
2018-05-11,0.3387656407447963,jpm,2018-05-11
2018-05-14,0.5041543103722006,jpm,2018-05-14
2018-05-15,0.5668303189840458,jpm,2018-05-15
2018-05-16,0.6312679127587018,jpm,2018-05-16
2018-05-17,0.6478444513098083,jpm,2018-05-17
2018-05-18,0.5247925942777556,jpm,2018-05-18
2018-05-21,0.4941158480398684,jpm,2018-05-21
2018-05-22,0.5249158121379338,jpm,2018-05-22
2018-05-23,0.5065027535854796,jpm,2018-05-23
2018-05-24,0.39770808163480353,jpm,2018-05-24
2018-05-25,0.2678588318587174,jpm,2018-05-25
2018-05-29,-0.169532199680674,jpm,2018-05-29
2018-05-30,-0.34010954096564205,jpm,2018-05-30
2018-05-31,-0.5641069812641604,jpm,2018-05-31
2018-06-01,-0.6354248406928349,jpm,2018-06-01
2018-06-04,-0.6805426032853319,jpm,2018-06-04
2018-06-05,-0.7510350476140957,jpm,2018-06-05
2018-06-06,-0.6204789649868019,jpm,2018-06-06
2018-06-07,-0.48017602843776785,jpm,2018-06-07
2018-06-08,-0.3429771537228845,jpm,2018-06-08
2018-06-11,-0.2512696905032499,jpm,2018-06-11
2018-06-12,-0.2215666439056747,jpm,2018-06-12
2018-06-13,-0.2112452597095995,jpm,2018-06-13
2018-06-14,-0.3371978721974642,jpm,2018-06-14
2018-06-15,-0.44117769987016686,jpm,2018-06-15
2018-06-18,-0.4979225911680061,jpm,2018-06-18
2018-06-19,-0.5810186285126093,jpm,2018-06-19
2018-06-20,-0.6402037362382487,jpm,2018-06-20
2018-06-21,-0.6813877440737173,jpm,2018-06-21
2018-06-22,-0.8296825463253867,jpm,2018-06-22
2018-06-25,-1.003935560276176,jpm,2018-06-25
2018-06-26,-1.1240947471436158,jpm,2018-06-26
2018-06-27,-1.3193733511148906,jpm,2018-06-27
2018-06-28,-1.3384611199784615,jpm,2018-06-28
2018-06-29,-1.3895105612548946,jpm,2018-06-29
2018-07-02,-1.3517736539631073,jpm,2018-07-02
2018-07-03,-1.4102018058544132,jpm,2018-07-03
2018-07-05,-1.3925249681207674,jpm,2018-07-05
2018-07-06,-1.338760448718375,jpm,2018-07-06
2018-07-09,-1.05365341818694,jpm,2018-07-09
2018-07-10,-0.8649478989975847,jpm,2018-07-10
2018-07-11,-0.7235117729140512,jpm,2018-07-11
2018-07-12,-0.5719231499606678,jpm,2018-07-12
2018-07-13,-0.48129284391775684,jpm,2018-07-13
2018-07-16,-0.1063462444591039,jpm,2018-07-16
2018-07-17,0.18296964943898786,jpm,2018-07-17
2018-07-18,0.4804019428707562,jpm,2018-07-18
2018-07-19,0.5919695873990349,jpm,2018-07-19
2018-07-20,0.7709411373094923,jpm,2018-07-20
2018-07-23,1.0487748366624174,jpm,2018-07-23
2018-07-24,1.3110781432248615,jpm,2018-07-24
2018-07-25,1.5744919650022666,jpm,2018-07-25
2018-07-26,1.7395873645255193,jpm,2018-07-26
2018-07-27,1.9325660046295923,jpm,2018-07-27
