date,cci_30,ticker,date
2017-01-03,,mcd,2017-01-03
2017-01-04,-66.66666666666667,mcd,2017-01-04
2017-01-05,-0.36392707331558644,mcd,2017-01-05
2017-01-06,68.28402391887285,mcd,2017-01-06
2017-01-09,92.59214294080554,mcd,2017-01-09
2017-01-10,40.58462833689896,mcd,2017-01-10
2017-01-11,127.56732536198012,mcd,2017-01-11
2017-01-12,147.30497915775956,mcd,2017-01-12
2017-01-13,120.28804570347415,mcd,2017-01-13
2017-01-17,129.488881018023,mcd,2017-01-17
2017-01-18,132.71730225130318,mcd,2017-01-18
2017-01-19,107.96649302389447,mcd,2017-01-19
2017-01-20,95.31536117412341,mcd,2017-01-20
2017-01-23,2.1545464200991846,mcd,2017-01-23
2017-01-24,12.191681770073968,mcd,2017-01-24
2017-01-25,36.76489147985527,mcd,2017-01-25
2017-01-26,70.4237925756901,mcd,2017-01-26
2017-01-27,96.19787641873752,mcd,2017-01-27
2017-01-30,116.99508400115751,mcd,2017-01-30
2017-01-31,97.42729278017417,mcd,2017-01-31
2017-02-01,59.39664001731833,mcd,2017-02-01
2017-02-02,122.02311205177642,mcd,2017-02-02
2017-02-03,165.7704171054001,mcd,2017-02-03
2017-02-06,173.76294241429622,mcd,2017-02-06
2017-02-07,180.40786217563215,mcd,2017-02-07
2017-02-08,162.48119283727445,mcd,2017-02-08
2017-02-09,138.56373088386425,mcd,2017-02-09
2017-02-10,167.3749243449668,mcd,2017-02-10
2017-02-13,172.28480622650943,mcd,2017-02-13
2017-02-14,149.76852405021398,mcd,2017-02-14
2017-02-15,154.8250365016479,mcd,2017-02-15
2017-02-16,166.18692947836962,mcd,2017-02-16
2017-02-17,165.61656030890518,mcd,2017-02-17
2017-02-21,160.818756708263,mcd,2017-02-21
2017-02-22,133.0177255380937,mcd,2017-02-22
2017-02-23,145.98528942145225,mcd,2017-02-23
2017-02-24,138.9754684713385,mcd,2017-02-24
2017-02-27,101.66459120326166,mcd,2017-02-27
2017-02-28,100.79497249282124,mcd,2017-02-28
2017-03-01,137.42606887888076,mcd,2017-03-01
2017-03-02,122.51884068339398,mcd,2017-03-02
2017-03-03,92.9448905975429,mcd,2017-03-03
2017-03-06,84.78733362175768,mcd,2017-03-06
2017-03-07,79.67754012776206,mcd,2017-03-07
2017-03-08,77.44480786078752,mcd,2017-03-08
2017-03-09,79.93366130882694,mcd,2017-03-09
2017-03-10,73.06354220219269,mcd,2017-03-10
2017-03-13,57.08652786821921,mcd,2017-03-13
2017-03-14,57.360973931065004,mcd,2017-03-14
2017-03-15,56.015814935208276,mcd,2017-03-15
2017-03-16,71.11822980516737,mcd,2017-03-16
2017-03-17,105.67595104568284,mcd,2017-03-17
2017-03-20,99.62013235788392,mcd,2017-03-20
2017-03-21,92.92053584090506,mcd,2017-03-21
2017-03-22,94.15205258204762,mcd,2017-03-22
2017-03-23,110.73176689608427,mcd,2017-03-23
2017-03-24,131.7677614914787,mcd,2017-03-24
2017-03-27,135.74121152104584,mcd,2017-03-27
2017-03-28,124.59812558061105,mcd,2017-03-28
2017-03-29,88.62169769161437,mcd,2017-03-29
2017-03-30,90.59305116634671,mcd,2017-03-30
2017-03-31,136.1519581107534,mcd,2017-03-31
2017-04-03,96.44552509766932,mcd,2017-04-03
2017-04-04,67.93823319187229,mcd,2017-04-04
2017-04-05,194.7241143207469,mcd,2017-04-05
2017-04-06,152.8237625933613,mcd,2017-04-06
2017-04-07,119.00795078715295,mcd,2017-04-07
2017-04-10,120.1292215011033,mcd,2017-04-10
2017-04-11,174.97318416504197,mcd,2017-04-11
2017-04-12,196.6590926942549,mcd,2017-04-12
2017-04-13,144.9734845873315,mcd,2017-04-13
2017-04-17,172.04443584866664,mcd,2017-04-17
2017-04-18,215.7496122685464,mcd,2017-04-18
2017-04-19,209.41305632488184,mcd,2017-04-19
2017-04-20,206.75272530750266,mcd,2017-04-20
2017-04-21,198.66570010817287,mcd,2017-04-21
2017-04-24,201.53957160374554,mcd,2017-04-24
2017-04-25,385.28013541355085,mcd,2017-04-25
2017-04-26,324.6046832784288,mcd,2017-04-26
2017-04-27,270.9869600766328,mcd,2017-04-27
2017-04-28,196.6339285038997,mcd,2017-04-28
2017-05-01,180.67868670595547,mcd,2017-05-01
2017-05-02,164.88821860310398,mcd,2017-05-02
2017-05-03,159.39824920485773,mcd,2017-05-03
2017-05-04,152.64593123828266,mcd,2017-05-04
2017-05-05,139.46903013331547,mcd,2017-05-05
2017-05-08,131.73791522565287,mcd,2017-05-08
2017-05-09,121.85125783072156,mcd,2017-05-09
2017-05-10,108.68666511134595,mcd,2017-05-10
2017-05-11,96.54121974387967,mcd,2017-05-11
2017-05-12,101.28217608909169,mcd,2017-05-12
2017-05-15,104.14431764805032,mcd,2017-05-15
2017-05-16,108.65663868683998,mcd,2017-05-16
2017-05-17,98.8067897074548,mcd,2017-05-17
2017-05-18,93.38962928126502,mcd,2017-05-18
2017-05-19,103.72498390710874,mcd,2017-05-19
2017-05-22,105.37019804028597,mcd,2017-05-22
2017-05-23,98.400914357725,mcd,2017-05-23
2017-05-24,105.63057416757788,mcd,2017-05-24
2017-05-25,112.77479876113753,mcd,2017-05-25
2017-05-26,110.4646067428138,mcd,2017-05-26
2017-05-30,109.28642871262551,mcd,2017-05-30
2017-05-31,115.44214148426026,mcd,2017-05-31
2017-06-01,135.16859170925397,mcd,2017-06-01
2017-06-02,153.749683159577,mcd,2017-06-02
2017-06-05,143.2204858358633,mcd,2017-06-05
2017-06-06,112.8172117311268,mcd,2017-06-06
2017-06-07,103.48472285435099,mcd,2017-06-07
2017-06-08,96.85143870193063,mcd,2017-06-08
2017-06-09,89.36113266624638,mcd,2017-06-09
2017-06-12,43.27356965749224,mcd,2017-06-12
2017-06-13,43.59073262564919,mcd,2017-06-13
2017-06-14,62.19353911429504,mcd,2017-06-14
2017-06-15,63.27052447022317,mcd,2017-06-15
2017-06-16,88.05956728784676,mcd,2017-06-16
2017-06-19,103.17276979711342,mcd,2017-06-19
2017-06-20,142.48900298899744,mcd,2017-06-20
2017-06-21,124.06298034222988,mcd,2017-06-21
2017-06-22,130.5775451602775,mcd,2017-06-22
2017-06-23,135.04345278756097,mcd,2017-06-23
2017-06-26,113.69118783984085,mcd,2017-06-26
2017-06-27,98.42180859635394,mcd,2017-06-27
2017-06-28,99.55239297562882,mcd,2017-06-28
2017-06-29,65.90545513781132,mcd,2017-06-29
2017-06-30,60.00640390383354,mcd,2017-06-30
2017-07-03,46.843745946479245,mcd,2017-07-03
2017-07-05,38.9231773661859,mcd,2017-07-05
2017-07-06,37.79534717905256,mcd,2017-07-06
2017-07-07,129.29647156268146,mcd,2017-07-07
2017-07-10,140.68518404814287,mcd,2017-07-10
2017-07-11,101.30736077411497,mcd,2017-07-11
2017-07-12,150.5818465842488,mcd,2017-07-12
2017-07-13,104.99907645433908,mcd,2017-07-13
2017-07-14,91.53255610367222,mcd,2017-07-14
2017-07-17,83.40001691119835,mcd,2017-07-17
2017-07-18,40.31163259843828,mcd,2017-07-18
2017-07-19,26.13294950651729,mcd,2017-07-19
2017-07-20,40.339351548963165,mcd,2017-07-20
2017-07-21,20.988083902329514,mcd,2017-07-21
2017-07-24,-46.399536496425746,mcd,2017-07-24
2017-07-25,240.76967596542016,mcd,2017-07-25
2017-07-26,163.3970486582166,mcd,2017-07-26
2017-07-27,132.1689770487909,mcd,2017-07-27
2017-07-28,81.47812990672875,mcd,2017-07-28
2017-07-31,53.499026300298134,mcd,2017-07-31
2017-08-01,-7.456951912928669,mcd,2017-08-01
2017-08-02,56.81305106436166,mcd,2017-08-02
2017-08-03,35.48701178869088,mcd,2017-08-03
2017-08-04,-50.13543175644099,mcd,2017-08-04
2017-08-07,1.7515189018424322,mcd,2017-08-07
2017-08-08,-1.0100438817967479,mcd,2017-08-08
2017-08-09,12.2601040457702,mcd,2017-08-09
2017-08-10,73.56073689128426,mcd,2017-08-10
2017-08-11,154.82549387827515,mcd,2017-08-11
2017-08-14,130.33485988982517,mcd,2017-08-14
2017-08-15,158.50928918857852,mcd,2017-08-15
2017-08-16,184.7971758459285,mcd,2017-08-16
2017-08-17,157.2576629438477,mcd,2017-08-17
2017-08-18,104.43148424776552,mcd,2017-08-18
2017-08-21,117.70437206993073,mcd,2017-08-21
2017-08-22,155.36007159023643,mcd,2017-08-22
2017-08-23,121.1274420680673,mcd,2017-08-23
2017-08-24,108.77643686971884,mcd,2017-08-24
2017-08-25,102.71007554001099,mcd,2017-08-25
2017-08-28,113.30246732838017,mcd,2017-08-28
2017-08-29,101.23379961579137,mcd,2017-08-29
2017-08-30,100.56316277025981,mcd,2017-08-30
2017-08-31,116.73374836578519,mcd,2017-08-31
2017-09-01,113.57630214075404,mcd,2017-09-01
2017-09-05,76.76362564550664,mcd,2017-09-05
2017-09-06,60.784271868603625,mcd,2017-09-06
2017-09-07,87.3102741238015,mcd,2017-09-07
2017-09-08,94.61712768310846,mcd,2017-09-08
2017-09-11,135.7113738490013,mcd,2017-09-11
2017-09-12,1.926139518191466,mcd,2017-09-12
2017-09-13,-33.55015311342149,mcd,2017-09-13
2017-09-14,-42.94078317778846,mcd,2017-09-14
2017-09-15,-25.800048744012077,mcd,2017-09-15
2017-09-18,-51.27300710379041,mcd,2017-09-18
2017-09-19,-45.713511365949685,mcd,2017-09-19
2017-09-20,60.60802063933374,mcd,2017-09-20
2017-09-21,61.10993781532202,mcd,2017-09-21
2017-09-22,47.57201119967009,mcd,2017-09-22
2017-09-25,-102.59990251656049,mcd,2017-09-25
2017-09-26,-257.03861980870715,mcd,2017-09-26
2017-09-27,-246.23769829204372,mcd,2017-09-27
2017-09-28,-63.46201134130229,mcd,2017-09-28
2017-09-29,-65.65496469638362,mcd,2017-09-29
2017-10-02,-79.99095346784618,mcd,2017-10-02
2017-10-03,-62.45045824738662,mcd,2017-10-03
2017-10-04,-48.726878573859665,mcd,2017-10-04
2017-10-05,15.585893180966714,mcd,2017-10-05
2017-10-06,70.11048831230045,mcd,2017-10-06
2017-10-09,95.16906613434102,mcd,2017-10-09
2017-10-10,115.9856860315894,mcd,2017-10-10
2017-10-11,179.06851491740886,mcd,2017-10-11
2017-10-12,213.30760376002092,mcd,2017-10-12
2017-10-13,233.73428244337194,mcd,2017-10-13
2017-10-16,209.63098768343042,mcd,2017-10-16
2017-10-17,191.54251624323004,mcd,2017-10-17
2017-10-18,166.2326854979667,mcd,2017-10-18
2017-10-19,164.66772580890904,mcd,2017-10-19
