date,close_60_sma,ticker,date
2018-01-02,46.59001159667969,mrk,2018-01-02
2018-01-03,46.55686378479004,mrk,2018-01-03
2018-01-04,46.79719034830729,mrk,2018-01-04
2018-01-05,46.904924392700195,mrk,2018-01-05
2018-01-08,46.914869689941405,mrk,2018-01-08
2018-01-09,46.94083595275879,mrk,2018-01-09
2018-01-10,47.018575940813335,mrk,2018-01-10
2018-01-11,47.10795831680298,mrk,2018-01-11
2018-01-12,47.27508078681098,mrk,2018-01-12
2018-01-16,47.69136962890625,mrk,2018-01-16
2018-01-17,48.028956326571375,mrk,2018-01-17
2018-01-18,48.248124758402504,mrk,2018-01-18
2018-01-19,48.443136361929085,mrk,2018-01-19
2018-01-22,48.60851396833147,mrk,2018-01-22
2018-01-23,48.776702626546225,mrk,2018-01-23
2018-01-24,48.89693474769592,mrk,2018-01-24
2018-01-25,49.00887119068819,mrk,2018-01-25
2018-01-26,49.142439948187935,mrk,2018-01-26
2018-01-29,49.24406573646947,mrk,2018-01-29
2018-01-30,49.294921875,mrk,2018-01-30
2018-01-31,49.285687582833425,mrk,2018-01-31
2018-02-01,49.3002706007524,mrk,2018-02-01
2018-02-02,49.266745857570484,mrk,2018-02-02
2018-02-05,49.16143067677816,mrk,2018-02-05
2018-02-06,49.03338119506836,mrk,2018-02-06
2018-02-07,48.928568619948166,mrk,2018-02-07
2018-02-08,48.79622296933775,mrk,2018-02-08
2018-02-09,48.677474294389995,mrk,2018-02-09
2018-02-12,48.58291770671976,mrk,2018-02-12
2018-02-13,48.480024337768555,mrk,2018-02-13
2018-02-14,48.38376925068517,mrk,2018-02-14
2018-02-15,48.32175803184509,mrk,2018-02-15
2018-02-16,48.27103874900124,mrk,2018-02-16
2018-02-20,48.19137315189137,mrk,2018-02-20
2018-02-21,48.106078665597096,mrk,2018-02-21
2018-02-22,48.02598349253336,mrk,2018-02-22
2018-02-23,47.95693691356762,mrk,2018-02-23
2018-02-26,47.917476051732116,mrk,2018-02-26
2018-02-27,47.85156523875701,mrk,2018-02-27
2018-02-28,47.778591060638426,mrk,2018-02-28
2018-03-01,47.698666177144865,mrk,2018-03-01
2018-03-02,47.63556970868792,mrk,2018-03-02
2018-03-05,47.576178883397304,mrk,2018-03-05
2018-03-06,47.51760422099721,mrk,2018-03-06
2018-03-07,47.46476355658637,mrk,2018-03-07
2018-03-08,47.419444789057195,mrk,2018-03-08
2018-03-09,47.38275471139461,mrk,2018-03-09
2018-03-12,47.3513917128245,mrk,2018-03-12
2018-03-13,47.32147785108916,mrk,2018-03-13
2018-03-14,47.29125587463379,mrk,2018-03-14
2018-03-15,47.269595052681716,mrk,2018-03-15
2018-03-16,47.25551935342642,mrk,2018-03-16
2018-03-19,47.2255712545143,mrk,2018-03-19
2018-03-20,47.19688719290274,mrk,2018-03-20
2018-03-21,47.17000600641424,mrk,2018-03-21
2018-03-22,47.13557604381016,mrk,2018-03-22
2018-03-23,47.091941365024496,mrk,2018-03-23
2018-03-26,47.05889155946929,mrk,2018-03-26
2018-03-27,47.022853140103614,mrk,2018-03-27
2018-03-28,47.006685702006024,mrk,2018-03-28
2018-03-29,46.98909409840902,mrk,2018-03-29
2018-04-02,46.95588830312093,mrk,2018-04-02
2018-04-03,46.921538480122884,mrk,2018-04-03
2018-04-04,46.894286918640134,mrk,2018-04-04
2018-04-05,46.87145398457845,mrk,2018-04-05
2018-04-06,46.830386288960774,mrk,2018-04-06
2018-04-09,46.82142391204834,mrk,2018-04-09
2018-04-10,46.81291567484538,mrk,2018-04-10
2018-04-11,46.7857266108195,mrk,2018-04-11
2018-04-12,46.71896260579427,mrk,2018-04-12
2018-04-13,46.658742141723636,mrk,2018-04-13
2018-04-16,46.63157272338867,mrk,2018-04-16
2018-04-17,46.61096979777018,mrk,2018-04-17
2018-04-18,46.5859047571818,mrk,2018-04-18
2018-04-19,46.550723203023274,mrk,2018-04-19
2018-04-20,46.52537078857422,mrk,2018-04-20
2018-04-23,46.51814549763997,mrk,2018-04-23
2018-04-24,46.498470052083334,mrk,2018-04-24
2018-04-25,46.47804857889811,mrk,2018-04-25
2018-04-26,46.46809762318929,mrk,2018-04-26
2018-04-27,46.478318977355954,mrk,2018-04-27
2018-04-30,46.47175559997559,mrk,2018-04-30
2018-05-01,46.470747566223146,mrk,2018-05-01
2018-05-02,46.49009895324707,mrk,2018-05-02
2018-05-03,46.525638071695965,mrk,2018-05-03
2018-05-04,46.55844135284424,mrk,2018-05-04
2018-05-07,46.60197321573893,mrk,2018-05-07
2018-05-08,46.634933153788246,mrk,2018-05-08
2018-05-09,46.67673823038737,mrk,2018-05-09
2018-05-10,46.727396202087405,mrk,2018-05-10
2018-05-11,46.800764401753746,mrk,2018-05-11
2018-05-14,46.858938217163086,mrk,2018-05-14
2018-05-15,46.906280835469566,mrk,2018-05-15
2018-05-16,46.979379908243814,mrk,2018-05-16
2018-05-17,47.048944091796876,mrk,2018-05-17
2018-05-18,47.11920693715413,mrk,2018-05-18
2018-05-21,47.17738488515218,mrk,2018-05-21
2018-05-22,47.217454719543454,mrk,2018-05-22
2018-05-23,47.28606389363607,mrk,2018-05-23
2018-05-24,47.36102174123128,mrk,2018-05-24
2018-05-25,47.44260444641113,mrk,2018-05-25
2018-05-29,47.5054578145345,mrk,2018-05-29
2018-05-30,47.58614978790283,mrk,2018-05-30
2018-05-31,47.66557579040527,mrk,2018-05-31
2018-06-01,47.75700416564941,mrk,2018-06-01
