rsi_30,ticker,date
,aapl,2018-01-05
0.0,aapl,2018-01-08
0.0,aapl,2018-01-09
0.0,aapl,2018-01-10
60.568932750529235,aapl,2018-01-11
81.62191939190802,aapl,2018-01-12
64.03539217414814,aapl,2018-01-16
79.0987697650221,aapl,2018-01-17
79.58507948774924,aapl,2018-01-18
71.03567741070158,aapl,2018-01-19
59.057886251703515,aapl,2018-01-22
59.25258170165048,aapl,2018-01-23
43.99272492258257,aapl,2018-01-24
34.00224028021553,aapl,2018-01-25
35.93787403709382,aapl,2018-01-26
28.313775094800448,aapl,2018-01-29
26.680837453825234,aapl,2018-01-30
28.658487976459583,aapl,2018-01-31
30.141686417510016,aapl,2018-02-01
20.82560132842457,aapl,2018-02-02
17.707080866762382,aapl,2018-02-05
34.304588180072216,aapl,2018-02-06
30.867761711228752,aapl,2018-02-07
27.307739179317792,aapl,2018-02-08
29.714570309242887,aapl,2018-02-09
39.991438079280705,aapl,2018-02-12
42.251415723081934,aapl,2018-02-13
46.15126062258221,aapl,2018-02-14
52.32835267597559,aapl,2018-02-15
51.71681334171245,aapl,2018-02-16
51.07728707915934,aapl,2018-02-20
50.21342245286839,aapl,2018-02-21
51.76074760152699,aapl,2018-02-22
54.80887531601138,aapl,2018-02-23
57.98548309477834,aapl,2018-02-26
57.28916777154742,aapl,2018-02-27
56.95977092644134,aapl,2018-02-28
53.2966333243627,aapl,2018-03-01
54.47133354733206,aapl,2018-03-02
55.060814539081846,aapl,2018-03-05
54.8800512907852,aapl,2018-03-06
52.91534203740841,aapl,2018-03-07
54.862215782437886,aapl,2018-03-08
57.73932581175015,aapl,2018-03-09
59.27629366355488,aapl,2018-03-12
57.11511771883783,aapl,2018-03-13
55.2918660340614,aapl,2018-03-14
55.49358741487689,aapl,2018-03-15
54.727243012392584,aapl,2018-03-16
51.54780525861751,aapl,2018-03-19
51.4795604966205,aapl,2018-03-20
47.2019665569127,aapl,2018-03-21
44.85183283572071,aapl,2018-03-22
41.40609567849727,aapl,2018-03-23
49.45102545185752,aapl,2018-03-26
45.77276196552914,aapl,2018-03-27
44.340252387586254,aapl,2018-03-28
45.571849146161284,aapl,2018-03-29
44.70595136703614,aapl,2018-04-02
46.34541868045966,aapl,2018-04-03
49.275142522413475,aapl,2018-04-04
50.31239156280059,aapl,2018-04-05
46.64728918177258,aapl,2018-04-06
48.12432845576982,aapl,2018-04-09
50.823025803522405,aapl,2018-04-10
50.14000764662518,aapl,2018-04-11
51.553589700056115,aapl,2018-04-12
52.041743453373314,aapl,2018-04-13
52.94785060149156,aapl,2018-04-16
54.90468800785229,aapl,2018-04-17
54.51699733470689,aapl,2018-04-18
49.92233017175189,aapl,2018-04-19
44.47521169365029,aapl,2018-04-20
44.13745302802569,aapl,2018-04-23
42.53619467386299,aapl,2018-04-24
43.19429792819046,aapl,2018-04-25
43.72951613287691,aapl,2018-04-26
42.35350076324411,aapl,2018-04-27
45.11787004772381,aapl,2018-04-30
48.457504391376155,aapl,2018-05-01
54.08060105399572,aapl,2018-05-02
54.30153047569077,aapl,2018-05-03
58.753832640820896,aapl,2018-05-04
59.535413570174924,aapl,2018-05-07
60.05933525002013,aapl,2018-05-08
60.831538824766824,aapl,2018-05-09
62.37119355217988,aapl,2018-05-10
61.02850193485455,aapl,2018-05-11
60.61885359763599,aapl,2018-05-14
59.025971106309164,aapl,2018-05-15
60.128808198886546,aapl,2018-05-16
59.00520809358746,aapl,2018-05-17
58.36052934942392,aapl,2018-05-18
59.254489954994575,aapl,2018-05-21
58.78958998910154,aapl,2018-05-22
59.62623629820911,aapl,2018-05-23
59.40788521471074,aapl,2018-05-24
59.72032794721042,aapl,2018-05-25
58.97768976611998,aapl,2018-05-29
58.53476333442809,aapl,2018-05-30
57.82716057653922,aapl,2018-05-31
60.471382232784435,aapl,2018-06-01
61.645127100411806,aapl,2018-06-04
62.71129827197102,aapl,2018-06-05
63.19048294437094,aapl,2018-06-06
62.54518049415723,aapl,2018-06-07
60.38598502145959,aapl,2018-06-08
59.815532831530454,aapl,2018-06-11
60.67410449321477,aapl,2018-06-12
58.72110190821956,aapl,2018-06-13
58.807919022961414,aapl,2018-06-14
56.40282308825758,aapl,2018-06-15
56.28134805718827,aapl,2018-06-18
52.6998953318864,aapl,2018-06-19
53.51260722315831,aapl,2018-06-20
52.31861678592841,aapl,2018-06-21
51.6990041466254,aapl,2018-06-22
48.66289568990673,aapl,2018-06-25
51.104107317363294,aapl,2018-06-26
50.80553669703641,aapl,2018-06-27
52.23822750837469,aapl,2018-06-28
51.7841638027852,aapl,2018-06-29
53.980497313551254,aapl,2018-07-02
50.251204332052936,aapl,2018-07-03
51.81461058934841,aapl,2018-07-05
54.38945893267642,aapl,2018-07-06
56.8138901701689,aapl,2018-07-09
56.539920644467216,aapl,2018-07-10
53.66491417796911,aapl,2018-07-11
56.57784899045512,aapl,2018-07-12
56.84514328585293,aapl,2018-07-13
56.34284452470273,aapl,2018-07-16
56.84996842544797,aapl,2018-07-17
55.55194254435641,aapl,2018-07-18
56.98406490901562,aapl,2018-07-19
56.424936161915255,aapl,2018-07-20
56.59515554573896,aapl,2018-07-23
57.983460537796255,aapl,2018-07-24
59.728195847031735,aapl,2018-07-25
58.88045940980824,aapl,2018-07-26
54.63296141216008,aapl,2018-07-27
53.31497475007315,aapl,2018-07-30
53.72509971112412,aapl,2018-07-31
63.50846248498096,aapl,2018-08-01
67.26965748540971,aapl,2018-08-02
67.62134437286574,aapl,2018-08-03
68.25646037948238,aapl,2018-08-06
65.83214791357875,aapl,2018-08-07
65.9215846747073,aapl,2018-08-08
66.96314191575584,aapl,2018-08-09
65.2543725383905,aapl,2018-08-10
66.1415407211248,aapl,2018-08-13
66.71885040900833,aapl,2018-08-14
67.04254426398421,aapl,2018-08-15
69.00288129938808,aapl,2018-08-16
71.4340085453237,aapl,2018-08-17
68.66164827002822,aapl,2018-08-20
68.11981003845887,aapl,2018-08-21
68.12601123971352,aapl,2018-08-22
68.40547225224036,aapl,2018-08-23
68.83588135585116,aapl,2018-08-24
69.96056576467677,aapl,2018-08-27
71.02996462232582,aapl,2018-08-28
72.8905688290769,aapl,2018-08-29
73.97140478733212,aapl,2018-08-30
75.26527179525017,aapl,2018-08-31
75.61730994942702,aapl,2018-09-04
73.41115773291276,aapl,2018-09-05
68.20289892701396,aapl,2018-09-06
65.89385696124685,aapl,2018-09-07
