date,close_30_sma,ticker,date
2017-01-03,34.99177932739258,ko,2017-01-03
2017-01-04,34.928998947143555,ko,2017-01-04
2017-01-05,34.93597920735677,ko,2017-01-05
2017-01-06,34.93737506866455,ko,2017-01-06
2017-01-09,34.86789321899414,ko,2017-01-09
2017-01-10,34.78250630696615,ko,2017-01-10
2017-01-11,34.722711835588726,ko,2017-01-11
2017-01-12,34.66740131378174,ko,2017-01-12
2017-01-13,34.617872873942055,ko,2017-01-13
2017-01-17,34.60671157836914,ko,2017-01-17
2017-01-18,34.602906313809484,ko,2017-01-18
2017-01-19,34.589271545410156,ko,2017-01-19
2017-01-20,34.589324951171875,ko,2017-01-20
2017-01-23,34.59594862801688,ko,2017-01-23
2017-01-24,34.62791849772135,ko,2017-01-24
2017-01-25,34.66740274429321,ko,2017-01-25
2017-01-26,34.686976937686694,ko,2017-01-26
2017-01-27,34.68763330247667,ko,2017-01-27
2017-01-30,34.68513649388363,ko,2017-01-30
2017-01-31,34.69084205627441,ko,2017-01-31
2017-02-01,34.683646974109465,ko,2017-02-01
2017-02-02,34.682433041659266,ko,2017-02-02
2017-02-03,34.68642044067383,ko,2017-02-03
2017-02-06,34.690773010253906,ko,2017-02-06
2017-02-07,34.706161956787106,ko,2017-02-07
2017-02-08,34.724230986375076,ko,2017-02-08
2017-02-09,34.717087780987775,ko,2017-02-09
2017-02-10,34.69042410169329,ko,2017-02-10
2017-02-13,34.666753703150256,ko,2017-02-13
2017-02-14,34.64214986165364,ko,2017-02-14
2017-02-15,34.604200744628905,ko,2017-02-15
2017-02-16,34.591643778483075,ko,2017-02-16
2017-02-17,34.57713356018066,ko,2017-02-17
2017-02-21,34.56932042439779,ko,2017-02-21
2017-02-22,34.57713343302409,ko,2017-02-22
2017-02-23,34.594434102376304,ko,2017-02-23
2017-02-24,34.614804077148435,ko,2017-02-24
2017-02-27,34.634895451863606,ko,2017-02-27
2017-02-28,34.665031560262044,ko,2017-02-28
2017-03-01,34.69126141866048,ko,2017-03-01
2017-03-02,34.72418835957845,ko,2017-03-02
2017-03-03,34.761580022176105,ko,2017-03-03
2017-03-06,34.78557777404785,ko,2017-03-06
2017-03-07,34.80120404561361,ko,2017-03-07
2017-03-08,34.80371564229329,ko,2017-03-08
2017-03-09,34.80120455423991,ko,2017-03-09
2017-03-10,34.81459821065267,ko,2017-03-10
2017-03-13,34.841134516398114,ko,2017-03-13
2017-03-14,34.86793505350749,ko,2017-03-14
2017-03-15,34.89365628560384,ko,2017-03-15
2017-03-16,34.93168690999349,ko,2017-03-16
2017-03-17,34.95961825052897,ko,2017-03-17
2017-03-20,34.98786506652832,ko,2017-03-20
2017-03-21,35.024562199910484,ko,2017-03-21
2017-03-22,35.048394139607744,ko,2017-03-22
2017-03-23,35.062965647379556,ko,2017-03-23
2017-03-24,35.097616322835286,ko,2017-03-24
2017-03-27,35.1565923055013,ko,2017-03-27
2017-03-28,35.2175490061442,ko,2017-03-28
2017-03-29,35.280735905965166,ko,2017-03-29
2017-03-30,35.3515007019043,ko,2017-03-30
2017-03-31,35.39655456542969,ko,2017-03-31
2017-04-03,35.43992652893066,ko,2017-04-03
2017-04-04,35.48448117574056,ko,2017-04-04
2017-04-05,35.522033055623375,ko,2017-04-05
2017-04-06,35.560725657145184,ko,2017-04-06
2017-04-07,35.594380696614586,ko,2017-04-07
2017-04-10,35.63335673014323,ko,2017-04-10
2017-04-11,35.66339645385742,ko,2017-04-11
2017-04-12,35.69573745727539,ko,2017-04-12
2017-04-13,35.715205891927084,ko,2017-04-13
2017-04-17,35.74227701822917,ko,2017-04-17
2017-04-18,35.78926124572754,ko,2017-04-18
2017-04-19,35.8345095316569,ko,2017-04-19
2017-04-20,35.87581698099772,ko,2017-04-20
2017-04-21,35.915444946289064,ko,2017-04-21
2017-04-24,35.95372975667318,ko,2017-04-24
2017-04-25,35.98413225809733,ko,2017-04-25
2017-04-26,36.019883219401045,ko,2017-04-26
2017-04-27,36.04493675231934,ko,2017-04-27
2017-04-28,36.070272318522136,ko,2017-04-28
2017-05-01,36.10377146402995,ko,2017-05-01
2017-05-02,36.13783365885417,ko,2017-05-02
2017-05-03,36.16091690063477,ko,2017-05-03
2017-05-04,36.19694964090983,ko,2017-05-04
2017-05-05,36.23973846435547,ko,2017-05-05
2017-05-08,36.28956464131673,ko,2017-05-08
2017-05-09,36.323063659667966,ko,2017-05-09
2017-05-10,36.35515492757161,ko,2017-05-10
2017-05-11,36.39034283955892,ko,2017-05-11
2017-05-12,36.41821187337239,ko,2017-05-12
2017-05-15,36.45452588399251,ko,2017-05-15
2017-05-16,36.495062510172524,ko,2017-05-16
2017-05-17,36.530250549316406,ko,2017-05-17
2017-05-18,36.56487528483073,ko,2017-05-18
2017-05-19,36.59950014750163,ko,2017-05-19
2017-05-22,36.6436964670817,ko,2017-05-22
2017-05-23,36.6915522257487,ko,2017-05-23
2017-05-24,36.75826873779297,ko,2017-05-24
2017-05-25,36.82780024210612,ko,2017-05-25
2017-05-26,36.90099105834961,ko,2017-05-26
2017-05-30,36.96742604573568,ko,2017-05-30
2017-05-31,37.023445256551106,ko,2017-05-31
2017-06-01,37.095510482788086,ko,2017-06-01
2017-06-02,37.17433141072591,ko,2017-06-02
2017-06-05,37.25653076171875,ko,2017-06-05
2017-06-06,37.33253682454427,ko,2017-06-06
2017-06-07,37.40009740193685,ko,2017-06-07
2017-06-08,37.4533016204834,ko,2017-06-08
2017-06-09,37.51832949320475,ko,2017-06-09
2017-06-12,37.57969716389974,ko,2017-06-12
2017-06-13,37.64108123779297,ko,2017-06-13
2017-06-14,37.705343119303386,ko,2017-06-14
2017-06-15,37.77015673319499,ko,2017-06-15
2017-06-16,37.82710177103679,ko,2017-06-16
2017-06-19,37.885188802083334,ko,2017-06-19
2017-06-20,37.944173685709636,ko,2017-06-20
2017-06-21,38.002786763509114,ko,2017-06-21
