date,rsi_30,ticker,date
2018-01-02,,ibm,2018-01-02
2018-01-03,100.0,ibm,2018-01-03
2018-01-04,100.0,ibm,2018-01-04
2018-01-05,100.0,ibm,2018-01-05
2018-01-08,100.0,ibm,2018-01-08
2018-01-09,100.0,ibm,2018-01-09
2018-01-10,100.0,ibm,2018-01-10
2018-01-11,100.0,ibm,2018-01-11
2018-01-12,88.50014463292447,ibm,2018-01-12
2018-01-16,89.34887722017996,ibm,2018-01-16
2018-01-17,92.9748587022307,ibm,2018-01-17
2018-01-18,93.20901680365529,ibm,2018-01-18
2018-01-19,62.337168567505415,ibm,2018-01-19
2018-01-22,62.77175485758486,ibm,2018-01-22
2018-01-23,68.70142860773757,ibm,2018-01-23
2018-01-24,66.07647749534978,ibm,2018-01-24
2018-01-25,66.22812760340446,ibm,2018-01-25
2018-01-26,68.91679214718759,ibm,2018-01-26
2018-01-29,67.31592620859078,ibm,2018-01-29
2018-01-30,58.97055307943504,ibm,2018-01-30
2018-01-31,59.102555285485614,ibm,2018-01-31
2018-02-01,56.071277507372685,ibm,2018-02-01
2018-02-02,49.291694906081624,ibm,2018-02-02
2018-02-05,39.71138245048027,ibm,2018-02-05
2018-02-06,44.53264726032152,ibm,2018-02-06
2018-02-07,42.66123264524143,ibm,2018-02-07
2018-02-08,37.41411903696986,ibm,2018-02-08
2018-02-09,40.46936598817552,ibm,2018-02-09
2018-02-12,43.28854097600248,ibm,2018-02-12
2018-02-13,42.5712679032306,ibm,2018-02-13
2018-02-14,48.06327983141391,ibm,2018-02-14
2018-02-15,49.61705726519596,ibm,2018-02-15
2018-02-16,49.828187342861064,ibm,2018-02-16
2018-02-20,48.56482000656151,ibm,2018-02-20
2018-02-21,47.11108337494362,ibm,2018-02-21
2018-02-22,46.181496782476536,ibm,2018-02-22
2018-02-23,49.28688019456152,ibm,2018-02-23
2018-02-26,52.95873536550924,ibm,2018-02-26
2018-02-27,50.45184230101676,ibm,2018-02-27
2018-02-28,49.59050903477502,ibm,2018-02-28
2018-03-01,47.24937307764474,ibm,2018-03-01
2018-03-02,48.102582192819035,ibm,2018-03-02
2018-03-05,51.06466719743106,ibm,2018-03-05
2018-03-06,49.60033932789983,ibm,2018-03-06
2018-03-07,52.57415494906208,ibm,2018-03-07
2018-03-08,50.09278323863591,ibm,2018-03-08
2018-03-09,53.433196921250975,ibm,2018-03-09
2018-03-12,54.400761162023734,ibm,2018-03-12
2018-03-13,53.26789246003303,ibm,2018-03-13
2018-03-14,51.842096578725425,ibm,2018-03-14
2018-03-15,53.44275862328594,ibm,2018-03-15
2018-03-16,54.130769363690945,ibm,2018-03-16
2018-03-19,50.66328661312236,ibm,2018-03-19
2018-03-20,49.37036354727129,ibm,2018-03-20
2018-03-21,49.93361193100482,ibm,2018-03-21
2018-03-22,45.065455060678886,ibm,2018-03-22
2018-03-23,42.11100548270338,ibm,2018-03-23
2018-03-26,47.13082769312181,ibm,2018-03-26
2018-03-27,45.79210522466498,ibm,2018-03-27
2018-03-28,46.44954083205463,ibm,2018-03-28
2018-03-29,47.43334984949548,ibm,2018-03-29
2018-04-02,44.32301596496724,ibm,2018-04-02
2018-04-03,44.12701720007395,ibm,2018-04-03
2018-04-04,48.683171942467936,ibm,2018-04-04
2018-04-05,48.596724748384595,ibm,2018-04-05
2018-04-06,45.392683270063266,ibm,2018-04-06
2018-04-09,47.58318114219401,ibm,2018-04-09
2018-04-10,50.21441172631677,ibm,2018-04-10
2018-04-11,50.18546347242585,ibm,2018-04-11
2018-04-12,52.732567539319774,ibm,2018-04-12
2018-04-13,51.3689579511445,ibm,2018-04-13
2018-04-16,52.47208045010615,ibm,2018-04-16
2018-04-17,55.164728250953225,ibm,2018-04-17
2018-04-18,44.66038461603501,ibm,2018-04-18
2018-04-19,43.88295268502354,ibm,2018-04-19
2018-04-20,41.94278489182637,ibm,2018-04-20
2018-04-23,42.839163340743994,ibm,2018-04-23
2018-04-24,42.626400386083084,ibm,2018-04-24
2018-04-25,42.99734226348537,ibm,2018-04-25
2018-04-26,43.76932812268143,ibm,2018-04-26
2018-04-27,43.58146466362926,ibm,2018-04-27
2018-04-30,42.38940882513369,ibm,2018-04-30
2018-05-01,42.43226327848713,ibm,2018-05-01
2018-05-02,40.44749893435946,ibm,2018-05-02
2018-05-03,40.097511315993174,ibm,2018-05-03
2018-05-04,42.25504421735316,ibm,2018-05-04
2018-05-07,41.69672932476158,ibm,2018-05-07
2018-05-08,41.51578907266579,ibm,2018-05-08
2018-05-09,42.90567142237546,ibm,2018-05-09
2018-05-10,44.780975407542115,ibm,2018-05-10
2018-05-11,44.68783175246523,ibm,2018-05-11
2018-05-14,44.8776376596507,ibm,2018-05-14
2018-05-15,44.32691987188412,ibm,2018-05-15
2018-05-16,45.42790083183007,ibm,2018-05-16
2018-05-17,45.29256607652218,ibm,2018-05-17
2018-05-18,44.84601244276221,ibm,2018-05-18
2018-05-21,46.671961128930654,ibm,2018-05-21
2018-05-22,46.222829933391395,ibm,2018-05-22
2018-05-23,45.74477587640743,ibm,2018-05-23
2018-05-24,45.056010038092715,ibm,2018-05-24
2018-05-25,44.558624637913226,ibm,2018-05-25
2018-05-29,41.86786031055542,ibm,2018-05-29
2018-05-30,43.89543032254851,ibm,2018-05-30
2018-05-31,42.461807014699694,ibm,2018-05-31
2018-06-01,43.39612199320784,ibm,2018-06-01
2018-06-04,44.97048470090588,ibm,2018-06-04
2018-06-05,45.91278705737978,ibm,2018-06-05
2018-06-06,47.34027672391024,ibm,2018-06-06
2018-06-07,48.249587288017175,ibm,2018-06-07
2018-06-08,49.33561508555155,ibm,2018-06-08
2018-06-11,49.948550632107064,ibm,2018-06-11
2018-06-12,50.35805305158021,ibm,2018-06-12
2018-06-13,49.60523969631945,ibm,2018-06-13
2018-06-14,47.964845311364826,ibm,2018-06-14
2018-06-15,48.25734442322273,ibm,2018-06-15
2018-06-18,46.94987280703718,ibm,2018-06-18
2018-06-19,46.12604451437117,ibm,2018-06-19
2018-06-20,44.36255397208915,ibm,2018-06-20
2018-06-21,42.53458633951026,ibm,2018-06-21
2018-06-22,42.587755833785614,ibm,2018-06-22
2018-06-25,39.451735783742976,ibm,2018-06-25
2018-06-26,39.98424947350552,ibm,2018-06-26
2018-06-27,38.07328364006369,ibm,2018-06-27
2018-06-28,42.61284301523244,ibm,2018-06-28
2018-06-29,42.18797453626875,ibm,2018-06-29
2018-07-02,42.46720007401393,ibm,2018-07-02
2018-07-03,42.08602523436092,ibm,2018-07-03
2018-07-05,45.34132787752881,ibm,2018-07-05
2018-07-06,47.07847573724896,ibm,2018-07-06
2018-07-09,50.06494507238136,ibm,2018-07-09
2018-07-10,50.54856925249151,ibm,2018-07-10
2018-07-11,50.90212853943834,ibm,2018-07-11
2018-07-12,53.17603175679256,ibm,2018-07-12
2018-07-13,52.26399258107582,ibm,2018-07-13
2018-07-16,51.532548796700624,ibm,2018-07-16
