rsi_30,ticker,date
,csco,2018-01-05
100.0,csco,2018-01-08
61.32025935225596,csco,2018-01-09
71.39328399899956,csco,2018-01-10
76.792728226017,csco,2018-01-11
87.04450108954879,csco,2018-01-12
72.78895181759978,csco,2018-01-16
79.67569729302114,csco,2018-01-17
80.45116280129619,csco,2018-01-18
80.13491639290184,csco,2018-01-19
82.73327909609141,csco,2018-01-22
85.12656585896286,csco,2018-01-23
85.45828354275557,csco,2018-01-24
78.47478600600365,csco,2018-01-25
82.16112315853435,csco,2018-01-26
83.44946934544346,csco,2018-01-29
72.27709442582372,csco,2018-01-30
62.099584877484624,csco,2018-01-31
63.304183668921596,csco,2018-02-01
54.65589567125968,csco,2018-02-02
39.19079258756798,csco,2018-02-05
48.86720620739362,csco,2018-02-06
49.876343970764914,csco,2018-02-07
41.96413042477075,csco,2018-02-08
46.23521001460145,csco,2018-02-09
51.44011813353944,csco,2018-02-12
54.14402620967244,csco,2018-02-13
57.48688448654528,csco,2018-02-14
63.80327859115137,csco,2018-02-15
64.48895554932167,csco,2018-02-16
63.1523972415773,csco,2018-02-20
59.6027215464122,csco,2018-02-21
57.9406521367361,csco,2018-02-22
61.15124275970609,csco,2018-02-23
64.72515171751553,csco,2018-02-26
63.30754569545512,csco,2018-02-27
62.16317618691482,csco,2018-02-28
58.07022537477243,csco,2018-03-01
58.81448107850949,csco,2018-03-02
60.110356077017805,csco,2018-03-05
59.14774681708876,csco,2018-03-06
58.76679306350916,csco,2018-03-07
59.18976282850882,csco,2018-03-08
62.145170077084245,csco,2018-03-09
62.63436325410878,csco,2018-03-12
60.87123009709812,csco,2018-03-13
61.21871136040801,csco,2018-03-14
61.366601933798954,csco,2018-03-15
59.85546590621492,csco,2018-03-16
56.525680358011236,csco,2018-03-19
56.861160693140484,csco,2018-03-20
56.59011760755716,csco,2018-03-21
51.35619383971687,csco,2018-03-22
48.903506676634755,csco,2018-03-23
54.56688321211122,csco,2018-03-26
49.76545638262902,csco,2018-03-27
46.62830824710368,csco,2018-03-28
50.519386384090204,csco,2018-03-29
45.29769188585217,csco,2018-04-02
46.425109442694726,csco,2018-04-03
45.948522387068266,csco,2018-04-04
47.85589473777561,csco,2018-04-05
44.969817738997484,csco,2018-04-06
46.32164041613967,csco,2018-04-09
50.177498893330515,csco,2018-04-10
49.955880350887576,csco,2018-04-11
52.428348312157226,csco,2018-04-12
51.44594500173318,csco,2018-04-13
52.26243006456878,csco,2018-04-16
55.584796420270415,csco,2018-04-17
55.68373224081045,csco,2018-04-18
55.460090969397555,csco,2018-04-19
53.95493708863198,csco,2018-04-20
54.390846431132346,csco,2018-04-23
52.74434745448991,csco,2018-04-24
52.64735777084107,csco,2018-04-25
54.10239497995557,csco,2018-04-26
55.516406673090515,csco,2018-04-27
54.06893055914617,csco,2018-04-30
55.60836621852519,csco,2018-05-01
52.348072540263715,csco,2018-05-02
54.015717091695784,csco,2018-05-03
56.358429080040935,csco,2018-05-04
57.47891670177755,csco,2018-05-07
57.40799592183273,csco,2018-05-08
58.28649494531941,csco,2018-05-09
