date,macd,ticker,date
2018-01-05,0.0,crm,2018-01-05
2018-01-08,0.0170513299795374,crm,2018-01-08
2018-01-09,0.03071968989627294,crm,2018-01-09
2018-01-10,0.023546904729130347,crm,2018-01-10
2018-01-11,0.031091107214564317,crm,2018-01-11
2018-01-12,0.08378882796243659,crm,2018-01-12
2018-01-16,0.05498395045796656,crm,2018-01-16
2018-01-17,0.0894791793692491,crm,2018-01-17
2018-01-18,0.19783639815523202,crm,2018-01-18
2018-01-19,0.28006549060248176,crm,2018-01-19
2018-01-22,0.38670234908178713,crm,2018-01-22
2018-01-23,0.4788478940065346,crm,2018-01-23
2018-01-24,0.5188030603455474,crm,2018-01-24
2018-01-25,0.4903909089291716,crm,2018-01-25
2018-01-26,0.5659612367382039,crm,2018-01-26
2018-01-29,0.5919305202326939,crm,2018-01-29
2018-01-30,0.5381734581476252,crm,2018-01-30
2018-01-31,0.5963212931190895,crm,2018-01-31
2018-02-01,0.5587007931587351,crm,2018-02-01
2018-02-02,0.39520164070405883,crm,2018-02-02
2018-02-05,0.05706271681196995,crm,2018-02-05
2018-02-06,-0.07662162947775641,crm,2018-02-06
2018-02-07,-0.14678134686916167,crm,2018-02-07
2018-02-08,-0.6133970107394475,crm,2018-02-08
2018-02-09,-0.7639998358731646,crm,2018-02-09
2018-02-12,-0.7620431252966711,crm,2018-02-12
2018-02-13,-0.8125725938447772,crm,2018-02-13
2018-02-14,-0.7474002790817167,crm,2018-02-14
2018-02-15,-0.3923036043251642,crm,2018-02-15
2018-02-16,-0.1294238330127797,crm,2018-02-16
2018-02-20,0.18636688909940347,crm,2018-02-20
2018-02-21,0.44052201359136234,crm,2018-02-21
2018-02-22,0.5244883603920414,crm,2018-02-22
2018-02-23,0.730031101175129,crm,2018-02-23
2018-02-26,1.0088487113089428,crm,2018-02-26
2018-02-27,1.2017936162864515,crm,2018-02-27
2018-02-28,1.3223057291885567,crm,2018-02-28
2018-03-01,1.6425752765228765,crm,2018-03-01
2018-03-02,2.063906157329697,crm,2018-03-02
2018-03-05,2.4143012931975107,crm,2018-03-05
2018-03-06,2.8126344428919197,crm,2018-03-06
2018-03-07,3.15756421971615,crm,2018-03-07
2018-03-08,3.470826485294097,crm,2018-03-08
2018-03-09,3.7574898605657268,crm,2018-03-09
2018-03-12,3.890133323601532,crm,2018-03-12
2018-03-13,3.945595578478489,crm,2018-03-13
2018-03-14,4.041894101461708,crm,2018-03-14
2018-03-15,4.011067876301922,crm,2018-03-15
2018-03-16,3.843469954038653,crm,2018-03-16
2018-03-19,3.5908513554573602,crm,2018-03-19
2018-03-20,3.362911053827773,crm,2018-03-20
2018-03-21,2.8777525031080984,crm,2018-03-21
2018-03-22,2.17748051642063,crm,2018-03-22
2018-03-23,1.3202985461512213,crm,2018-03-23
2018-03-26,0.9910616319989174,crm,2018-03-26
2018-03-27,0.31535669796076604,crm,2018-03-27
2018-03-28,-0.29088203449043704,crm,2018-03-28
2018-03-29,-0.4925588128919429,crm,2018-03-29
2018-04-02,-0.7239043676438826,crm,2018-04-02
2018-04-03,-0.8028150546860786,crm,2018-04-03
2018-04-04,-0.618978579419263,crm,2018-04-04
2018-04-05,-0.5027241019554793,crm,2018-04-05
2018-04-06,-0.6387365260082305,crm,2018-04-06
2018-04-09,-0.6516367144499782,crm,2018-04-09
2018-04-10,-0.47197994982930425,crm,2018-04-10
2018-04-11,-0.3520228022031944,crm,2018-04-11
2018-04-12,-0.07629870421061469,crm,2018-04-12
2018-04-13,-0.049129779823118724,crm,2018-04-13
2018-04-16,0.004477838302634041,crm,2018-04-16
2018-04-17,0.3593900827875416,crm,2018-04-17
2018-04-18,0.7215408149167217,crm,2018-04-18
2018-04-19,0.9652430941647623,crm,2018-04-19
2018-04-20,1.0465799901162711,crm,2018-04-20
2018-04-23,1.0244137116765728,crm,2018-04-23
2018-04-24,0.6764071611897151,crm,2018-04-24
2018-04-25,0.3514979664457769,crm,2018-04-25
2018-04-26,0.37224630597721386,crm,2018-04-26
2018-04-27,0.3357086613161897,crm,2018-04-27
2018-04-30,0.36454968438910385,crm,2018-04-30
2018-05-01,0.551773701252273,crm,2018-05-01
2018-05-02,0.6690739790944917,crm,2018-05-02
2018-05-03,0.8799708635723533,crm,2018-05-03
2018-05-04,1.0917189717863351,crm,2018-05-04
2018-05-07,1.3925358738193978,crm,2018-05-07
2018-05-08,1.7541456666814668,crm,2018-05-08
2018-05-09,2.095538615992524,crm,2018-05-09
2018-05-10,2.4100380300292272,crm,2018-05-10
2018-05-11,2.6297653640687315,crm,2018-05-11
2018-05-14,2.537641377219103,crm,2018-05-14
2018-05-15,2.471609966956308,crm,2018-05-15
2018-05-16,2.442717158789577,crm,2018-05-16
2018-05-17,2.175429239940229,crm,2018-05-17
2018-05-18,2.013763222510562,crm,2018-05-18
2018-05-21,1.8171178561240424,crm,2018-05-21
2018-05-22,1.5682002070900438,crm,2018-05-22
2018-05-23,1.5665819145991264,crm,2018-05-23
2018-05-24,1.599284704046923,crm,2018-05-24
2018-05-25,1.5444873664343248,crm,2018-05-25
2018-05-29,1.3978382273123628,crm,2018-05-29
2018-05-30,1.4599793257487903,crm,2018-05-30
2018-05-31,1.4944182533984218,crm,2018-05-31
2018-06-01,1.5992633897692912,crm,2018-06-01
2018-06-04,1.833037193392812,crm,2018-06-04
2018-06-05,2.11253086253366,crm,2018-06-05
2018-06-06,2.4214729408094513,crm,2018-06-06
2018-06-07,2.4253821960143966,crm,2018-06-07
2018-06-08,2.4502503178030963,crm,2018-06-08
2018-06-11,2.477698718166181,crm,2018-06-11
2018-06-12,2.65280879500105,crm,2018-06-12
2018-06-13,2.7789125411080136,crm,2018-06-13
2018-06-14,2.998379463459429,crm,2018-06-14
2018-06-15,3.1361556067381287,crm,2018-06-15
2018-06-18,3.319225021253061,crm,2018-06-18
2018-06-19,3.4024955188255888,crm,2018-06-19
2018-06-20,3.3826983105483066,crm,2018-06-20
2018-06-21,3.244089869471537,crm,2018-06-21
2018-06-22,2.8696027266558986,crm,2018-06-22
2018-06-25,2.398329720500442,crm,2018-06-25
2018-06-26,2.184427033533325,crm,2018-06-26
2018-06-27,1.8116773999143163,crm,2018-06-27
2018-06-28,1.6505449837314927,crm,2018-06-28
2018-06-29,1.6075921341912363,crm,2018-06-29
2018-07-02,1.8770775657744139,crm,2018-07-02
2018-07-03,1.8602256224502298,crm,2018-07-03
2018-07-05,1.9797744349485527,crm,2018-07-05
2018-07-06,2.180896463953104,crm,2018-07-06
2018-07-09,2.342333339296516,crm,2018-07-09
2018-07-10,2.4971619070763893,crm,2018-07-10
2018-07-11,2.813360320070757,crm,2018-07-11
2018-07-12,3.261159984285996,crm,2018-07-12
2018-07-13,3.5309623645157444,crm,2018-07-13
2018-07-16,3.6502572732095757,crm,2018-07-16
2018-07-17,3.7069092759746525,crm,2018-07-17
2018-07-18,3.774460993127974,crm,2018-07-18
2018-07-19,3.7301292259648733,crm,2018-07-19
2018-07-20,3.6297536203488505,crm,2018-07-20
2018-07-23,3.564788492985116,crm,2018-07-23
2018-07-24,3.3488239543280827,crm,2018-07-24
2018-07-25,3.3703983228865866,crm,2018-07-25
2018-07-26,3.245191379652937,crm,2018-07-26
2018-07-27,2.818151597153218,crm,2018-07-27
2018-07-30,1.9824081622144547,crm,2018-07-30
2018-07-31,1.234833211785599,crm,2018-07-31
2018-08-01,0.6773327458503786,crm,2018-08-01
2018-08-02,0.5088340800378717,crm,2018-08-02
2018-08-03,0.36304318917873957,crm,2018-08-03
2018-08-06,0.37790125562102617,crm,2018-08-06
2018-08-07,0.5232395233004183,crm,2018-08-07
2018-08-08,0.6893783803452322,crm,2018-08-08
2018-08-09,0.8635400763430425,crm,2018-08-09
2018-08-10,0.9654204457016533,crm,2018-08-10
2018-08-13,0.9496817262973707,crm,2018-08-13
2018-08-14,1.0956446540838272,crm,2018-08-14
2018-08-15,1.0754654765196108,crm,2018-08-15
2018-08-16,1.1024421444006691,crm,2018-08-16
2018-08-17,1.0543770802174492,crm,2018-08-17
2018-08-20,1.0597462062050909,crm,2018-08-20
2018-08-21,1.0375163592171361,crm,2018-08-21
2018-08-22,1.082464589642143,crm,2018-08-22
2018-08-23,1.2146315547630024,crm,2018-08-23
2018-08-24,1.66091911988363,crm,2018-08-24
2018-08-27,1.942187398670569,crm,2018-08-27
2018-08-28,2.244923173707349,crm,2018-08-28
2018-08-29,2.6009129571008884,crm,2018-08-29
2018-08-30,2.637988851536363,crm,2018-08-30
2018-08-31,2.6800506264208934,crm,2018-08-31
2018-09-04,2.724743327092,crm,2018-09-04
2018-09-05,2.364946870394135,crm,2018-09-05
2018-09-06,2.0704636739786224,crm,2018-09-06
2018-09-07,1.9437825425455344,crm,2018-09-07
2018-09-10,1.8933777642871235,crm,2018-09-10
2018-09-11,1.9535623657163228,crm,2018-09-11
2018-09-12,2.180275673059583,crm,2018-09-12
2018-09-13,2.5572126349463815,crm,2018-09-13
2018-09-14,2.768349940604878,crm,2018-09-14
2018-09-17,2.697208170407606,crm,2018-09-17
2018-09-18,2.696886791539299,crm,2018-09-18
2018-09-19,2.4186075649484167,crm,2018-09-19
2018-09-20,2.380427742851083,crm,2018-09-20
2018-09-21,2.324983172519012,crm,2018-09-21
2018-09-24,2.5151044829867146,crm,2018-09-24
2018-09-25,2.6425769507765153,crm,2018-09-25
2018-09-26,2.669257343978984,crm,2018-09-26
2018-09-27,2.8272624224497065,crm,2018-09-27
2018-09-28,2.8071556993223226,crm,2018-09-28
2018-10-01,2.8256231224616783,crm,2018-10-01
2018-10-02,2.600483279076286,crm,2018-10-02
2018-10-03,2.5412380065248215,crm,2018-10-03
2018-10-04,2.130817232156687,crm,2018-10-04
2018-10-05,1.7985419961416653,crm,2018-10-05
2018-10-08,1.0055785633724383,crm,2018-10-08
2018-10-09,0.36088601323740477,crm,2018-10-09
2018-10-10,-1.0010910938206052,crm,2018-10-10
2018-10-11,-1.9426840522357054,crm,2018-10-11
2018-10-12,-2.059970050117215,crm,2018-10-12
2018-10-15,-2.5104941897158994,crm,2018-10-15
2018-10-16,-2.3969102700429517,crm,2018-10-16
2018-10-17,-2.314907421678498,crm,2018-10-17
2018-10-18,-2.556928821374811,crm,2018-10-18
2018-10-19,-2.9048715569018384,crm,2018-10-19
2018-10-22,-2.948133713540784,crm,2018-10-22
2018-10-23,-3.1311090962826427,crm,2018-10-23
2018-10-24,-3.8290977522428875,crm,2018-10-24
2018-10-25,-3.730836439408165,crm,2018-10-25
2018-10-26,-4.032530853805127,crm,2018-10-26
2018-10-29,-4.584313732941752,crm,2018-10-29
2018-10-30,-4.870248904029722,crm,2018-10-30
2018-10-31,-4.634325786186309,crm,2018-10-31
2018-11-01,-4.209209267392879,crm,2018-11-01
2018-11-02,-4.051534619627631,crm,2018-11-02
2018-11-05,-3.9895205847458612,crm,2018-11-05
2018-11-06,-4.014330295619089,crm,2018-11-06
2018-11-07,-3.3626079797925854,crm,2018-11-07
2018-11-08,-2.807297096928835,crm,2018-11-08
2018-11-09,-2.7351040057633043,crm,2018-11-09
2018-11-12,-3.1595097678222146,crm,2018-11-12
2018-11-13,-3.3235936572256435,crm,2018-11-13
2018-11-14,-3.638433038100146,crm,2018-11-14
2018-11-15,-3.593154173232591,crm,2018-11-15
2018-11-16,-3.511945523110711,crm,2018-11-16
2018-11-19,-4.328868179420937,crm,2018-11-19
2018-11-20,-4.946698288573231,crm,2018-11-20
2018-11-21,-5.141446267565698,crm,2018-11-21
2018-11-23,-5.359878858303091,crm,2018-11-23
2018-11-26,-5.120532173452062,crm,2018-11-26
2018-11-27,-4.784513970127165,crm,2018-11-27
2018-11-28,-3.4217133709684333,crm,2018-11-28
2018-11-29,-2.3883883851110568,crm,2018-11-29
2018-11-30,-1.3090785991692258,crm,2018-11-30
2018-12-03,-0.33766410446531836,crm,2018-12-03
2018-12-04,0.035583671997216015,crm,2018-12-04
2018-12-06,0.5525653824189192,crm,2018-12-06
2018-12-07,0.463903542825733,crm,2018-12-07
2018-12-10,0.49445221661730443,crm,2018-12-10
2018-12-11,0.47446010544311434,crm,2018-12-11
2018-12-12,0.7166379212302161,crm,2018-12-12
2018-12-13,0.981972487508699,crm,2018-12-13
2018-12-14,0.851599114416075,crm,2018-12-14
2018-12-17,0.2443659715602564,crm,2018-12-17
2018-12-18,-0.11531045212547042,crm,2018-12-18
2018-12-19,-0.488330044624945,crm,2018-12-19
2018-12-20,-1.0486351032116374,crm,2018-12-20
2018-12-21,-1.8601716877937804,crm,2018-12-21
2018-12-24,-2.6008324426781826,crm,2018-12-24
2018-12-26,-2.392851055799838,crm,2018-12-26
2018-12-27,-1.8548274032939105,crm,2018-12-27
2018-12-28,-1.4536430884941183,crm,2018-12-28
2018-12-31,-0.9400804164901615,crm,2018-12-31
2019-01-02,-0.640279539262707,crm,2019-01-02
2019-01-03,-0.8089231186523307,crm,2019-01-03
2019-01-04,-0.3287548387903598,crm,2019-01-04
2019-01-07,0.39102049478486833,crm,2019-01-07
2019-01-08,1.2296932424388274,crm,2019-01-08
2019-01-09,1.8942982345465111,crm,2019-01-09
2019-01-10,2.477172416890113,crm,2019-01-10
2019-01-11,2.9462948780526688,crm,2019-01-11
2019-01-14,3.1606068364548037,crm,2019-01-14
2019-01-15,3.5429810356694134,crm,2019-01-15
2019-01-16,3.7503335266192437,crm,2019-01-16
2019-01-17,3.972159720058471,crm,2019-01-17
2019-01-18,4.315274265046298,crm,2019-01-18
2019-01-22,4.250930878511298,crm,2019-01-22
2019-01-23,4.215893643754981,crm,2019-01-23
2019-01-24,3.9106544678487296,crm,2019-01-24
2019-01-25,3.855887798835113,crm,2019-01-25
2019-01-28,3.576786694460907,crm,2019-01-28
2019-01-29,3.145845934451529,crm,2019-01-29
2019-01-30,3.0898579423209753,crm,2019-01-30
2019-01-31,3.2349399991845473,crm,2019-01-31
2019-02-01,3.6228534881992402,crm,2019-02-01
2019-02-04,4.033067067628082,crm,2019-02-04
2019-02-05,4.4098094769485385,crm,2019-02-05
2019-02-06,4.5861197549522785,crm,2019-02-06
2019-02-07,4.416719486262338,crm,2019-02-07
2019-02-08,4.372469349348762,crm,2019-02-08
2019-02-11,4.54643370464305,crm,2019-02-11
2019-02-12,4.860662115802228,crm,2019-02-12
2019-02-13,4.86080508368002,crm,2019-02-13
2019-02-14,4.731335855531427,crm,2019-02-14
2019-02-15,4.542477365817064,crm,2019-02-15
2019-02-19,4.467189438434133,crm,2019-02-19
2019-02-20,4.192166239451581,crm,2019-02-20
2019-02-21,4.015870740929074,crm,2019-02-21
2019-02-22,3.9659990880795704,crm,2019-02-22
2019-02-25,3.8857181324164287,crm,2019-02-25
2019-02-26,3.909364421763428,crm,2019-02-26
2019-02-27,3.8929118153907325,crm,2019-02-27
