date,cci_30,ticker,date
2017-01-03,,ba,2017-01-03
2017-01-04,66.66666666666667,ba,2017-01-04
2017-01-05,51.709481516693096,ba,2017-01-05
2017-01-06,60.34012901445275,ba,2017-01-06
2017-01-09,35.08990653279273,ba,2017-01-09
2017-01-10,84.65198513243612,ba,2017-01-10
2017-01-11,72.79333959756636,ba,2017-01-11
2017-01-12,-43.56981690549502,ba,2017-01-12
2017-01-13,52.86942571587452,ba,2017-01-13
2017-01-17,-51.86088847318635,ba,2017-01-17
2017-01-18,-42.7453422131555,ba,2017-01-18
2017-01-19,59.56230582481726,ba,2017-01-19
2017-01-20,102.6383133280384,ba,2017-01-20
2017-01-23,-33.490644418680205,ba,2017-01-23
2017-01-24,141.46509954058197,ba,2017-01-24
2017-01-25,459.5809862903298,ba,2017-01-25
2017-01-26,323.3998868820472,ba,2017-01-26
2017-01-27,210.31870976750452,ba,2017-01-27
2017-01-30,111.34211506445257,ba,2017-01-30
2017-01-31,75.91678267208628,ba,2017-01-31
2017-02-01,77.49986601930325,ba,2017-02-01
2017-02-02,33.99813479294912,ba,2017-02-02
2017-02-03,41.47168941498212,ba,2017-02-03
2017-02-06,54.44090220831378,ba,2017-02-06
2017-02-07,106.59475451490157,ba,2017-02-07
2017-02-08,70.22840321490148,ba,2017-02-08
2017-02-09,71.49728140927584,ba,2017-02-09
2017-02-10,91.60685320875257,ba,2017-02-10
2017-02-13,125.12448766910329,ba,2017-02-13
2017-02-14,123.6219056521566,ba,2017-02-14
2017-02-15,133.11517892624065,ba,2017-02-15
2017-02-16,138.05206534073608,ba,2017-02-16
2017-02-17,159.5556266461122,ba,2017-02-17
2017-02-21,191.69665315328015,ba,2017-02-21
2017-02-22,173.05128606713922,ba,2017-02-22
2017-02-23,177.09282218450744,ba,2017-02-23
2017-02-24,171.3990346526789,ba,2017-02-24
2017-02-27,173.7866292510792,ba,2017-02-27
2017-02-28,174.60176494245593,ba,2017-02-28
2017-03-01,188.9327169126189,ba,2017-03-01
2017-03-02,172.9683871391788,ba,2017-03-02
2017-03-03,140.21047834516654,ba,2017-03-03
2017-03-06,115.90413358352816,ba,2017-03-06
2017-03-07,111.36101215311103,ba,2017-03-07
2017-03-08,103.88967132933686,ba,2017-03-08
2017-03-09,86.30754354212176,ba,2017-03-09
2017-03-10,67.79710135816588,ba,2017-03-10
2017-03-13,53.31954974205484,ba,2017-03-13
2017-03-14,52.38550983844478,ba,2017-03-14
2017-03-15,48.33165001355487,ba,2017-03-15
2017-03-16,45.045712719183896,ba,2017-03-16
2017-03-17,51.63966704927325,ba,2017-03-17
2017-03-20,48.857143327409005,ba,2017-03-20
2017-03-21,17.50020776074963,ba,2017-03-21
2017-03-22,3.4864789625246857,ba,2017-03-22
2017-03-23,8.418818173385004,ba,2017-03-23
2017-03-24,-18.750719205751388,ba,2017-03-24
2017-03-27,-40.080108705659846,ba,2017-03-27
2017-03-28,-23.123791239165246,ba,2017-03-28
2017-03-29,-12.258756732117792,ba,2017-03-29
2017-03-30,-11.686719884844731,ba,2017-03-30
2017-03-31,-39.58459459344357,ba,2017-03-31
2017-04-03,-70.0244118419192,ba,2017-04-03
2017-04-04,-25.598849014148175,ba,2017-04-04
2017-04-05,-30.402598984165,ba,2017-04-05
2017-04-06,-50.77077270587205,ba,2017-04-06
2017-04-07,-21.76960430666958,ba,2017-04-07
2017-04-10,-22.215849970486797,ba,2017-04-10
2017-04-11,-32.04837095944156,ba,2017-04-11
2017-04-12,-80.42946404893887,ba,2017-04-12
2017-04-13,-111.83934617188085,ba,2017-04-13
2017-04-17,-17.459694125038794,ba,2017-04-17
2017-04-18,11.557206061356489,ba,2017-04-18
2017-04-19,51.526752257852955,ba,2017-04-19
2017-04-20,85.55346055982776,ba,2017-04-20
2017-04-21,166.89113324326883,ba,2017-04-21
2017-04-24,267.64009239726767,ba,2017-04-24
2017-04-25,290.3292588369442,ba,2017-04-25
2017-04-26,173.45080854215516,ba,2017-04-26
2017-04-27,217.07110338787479,ba,2017-04-27
2017-04-28,219.24099646693438,ba,2017-04-28
2017-05-01,149.82618823980698,ba,2017-05-01
2017-05-02,146.19825044197563,ba,2017-05-02
2017-05-03,124.80014631410864,ba,2017-05-03
2017-05-04,113.21966474023431,ba,2017-05-04
2017-05-05,132.19702155058025,ba,2017-05-05
