date,boll_ub,ticker,date
2018-01-02,,nke,2018-01-02
2018-01-03,60.79625545599029,nke,2018-01-03
2018-01-04,60.81901459073069,nke,2018-01-04
2018-01-05,61.380455107566284,nke,2018-01-05
2018-01-08,61.9922967844162,nke,2018-01-08
2018-01-09,61.97663353805163,nke,2018-01-09
2018-01-10,62.00169247428049,nke,2018-01-10
2018-01-11,62.03352505664999,nke,2018-01-11
2018-01-12,62.18900746245707,nke,2018-01-12
2018-01-16,62.15630680476536,nke,2018-01-16
2018-01-17,62.10046481546079,nke,2018-01-17
2018-01-18,62.077392803254554,nke,2018-01-18
2018-01-19,63.38106140620809,nke,2018-01-19
2018-01-22,63.76840576781082,nke,2018-01-22
2018-01-23,64.28135316679527,nke,2018-01-23
2018-01-24,64.91763904162207,nke,2018-01-24
2018-01-25,65.30516934521889,nke,2018-01-25
2018-01-26,65.68336856193154,nke,2018-01-26
2018-01-29,65.88953405311157,nke,2018-01-29
2018-01-30,66.01584794560354,nke,2018-01-30
2018-01-31,66.34378115241888,nke,2018-01-31
2018-02-01,66.51536490648212,nke,2018-02-01
2018-02-02,66.5790461878046,nke,2018-02-02
2018-02-05,66.55644023522999,nke,2018-02-05
2018-02-06,66.54464972761836,nke,2018-02-06
2018-02-07,66.50785977143299,nke,2018-02-07
2018-02-08,66.6959549419572,nke,2018-02-08
2018-02-09,66.67493217786429,nke,2018-02-09
2018-02-12,66.67813683176401,nke,2018-02-12
2018-02-13,66.56576198782736,nke,2018-02-13
2018-02-14,66.63495551172501,nke,2018-02-14
2018-02-15,66.72879279881994,nke,2018-02-15
2018-02-16,66.855840316917,nke,2018-02-16
2018-02-20,66.92051831743248,nke,2018-02-20
2018-02-21,66.91446867328925,nke,2018-02-21
2018-02-22,66.82762872877586,nke,2018-02-22
2018-02-23,66.88385130709587,nke,2018-02-23
2018-02-26,67.16741343132368,nke,2018-02-26
2018-02-27,67.21466418725299,nke,2018-02-27
2018-02-28,67.1946610021666,nke,2018-02-28
2018-03-01,67.05077010207026,nke,2018-03-01
2018-03-02,66.9624238219754,nke,2018-03-02
2018-03-05,66.91734812004138,nke,2018-03-05
2018-03-06,66.85663031770211,nke,2018-03-06
2018-03-07,66.9131826268052,nke,2018-03-07
2018-03-08,66.91989847438012,nke,2018-03-08
2018-03-09,66.52258211844602,nke,2018-03-09
2018-03-12,66.53012270145723,nke,2018-03-12
2018-03-13,66.52787318722477,nke,2018-03-13
2018-03-14,66.52191611386614,nke,2018-03-14
2018-03-15,66.4128228004763,nke,2018-03-15
2018-03-16,66.23507260467946,nke,2018-03-16
2018-03-19,66.03354024133864,nke,2018-03-19
2018-03-20,65.98300803591665,nke,2018-03-20
2018-03-21,65.94928395539566,nke,2018-03-21
2018-03-22,65.96161307958782,nke,2018-03-22
2018-03-23,65.76314586430763,nke,2018-03-23
2018-03-26,65.02083589640733,nke,2018-03-26
2018-03-27,64.71526468835445,nke,2018-03-27
2018-03-28,64.58331935963247,nke,2018-03-28
2018-03-29,64.6212983604736,nke,2018-03-29
2018-04-02,64.69264308070731,nke,2018-04-02
2018-04-03,64.80430863494398,nke,2018-04-03
2018-04-04,65.29439774321126,nke,2018-04-04
2018-04-05,65.95445514426557,nke,2018-04-05
2018-04-06,66.08921660042014,nke,2018-04-06
2018-04-09,66.16072632394304,nke,2018-04-09
2018-04-10,66.17735287735326,nke,2018-04-10
2018-04-11,66.21576788078758,nke,2018-04-11
2018-04-12,66.35932976272242,nke,2018-04-12
2018-04-13,66.42247353706703,nke,2018-04-13
2018-04-16,66.47307205504951,nke,2018-04-16
2018-04-17,66.55929803331847,nke,2018-04-17
2018-04-18,66.5369512474449,nke,2018-04-18
2018-04-19,66.53395811435708,nke,2018-04-19
2018-04-20,66.43417619302515,nke,2018-04-20
2018-04-23,66.35664075329628,nke,2018-04-23
2018-04-24,66.37177299763201,nke,2018-04-24
2018-04-25,66.3761976047366,nke,2018-04-25
2018-04-26,66.45639334085894,nke,2018-04-26
2018-04-27,66.85557442909199,nke,2018-04-27
2018-04-30,66.67551664418643,nke,2018-04-30
2018-05-01,66.74205254921378,nke,2018-05-01
2018-05-02,66.72011715700093,nke,2018-05-02
2018-05-03,66.34083981831124,nke,2018-05-03
2018-05-04,66.3989803485428,nke,2018-05-04
2018-05-07,66.70295940268801,nke,2018-05-07
2018-05-08,66.81066409011144,nke,2018-05-08
2018-05-09,66.84858576044518,nke,2018-05-09
2018-05-10,66.85992076760198,nke,2018-05-10
2018-05-11,66.94439854582686,nke,2018-05-11
2018-05-14,67.07720463069906,nke,2018-05-14
2018-05-15,67.30762231471384,nke,2018-05-15
2018-05-16,67.90372903507563,nke,2018-05-16
2018-05-17,68.20564289555766,nke,2018-05-17
2018-05-18,68.54939426533754,nke,2018-05-18
2018-05-21,68.89978649353324,nke,2018-05-21
2018-05-22,69.17063132468054,nke,2018-05-22
2018-05-23,69.34718320906569,nke,2018-05-23
2018-05-24,69.74841580096124,nke,2018-05-24
2018-05-25,70.10377275061234,nke,2018-05-25
2018-05-29,70.22212048883183,nke,2018-05-29
2018-05-30,70.49911525040147,nke,2018-05-30
2018-05-31,70.66826718975278,nke,2018-05-31
2018-06-01,70.83596096814182,nke,2018-06-01
2018-06-04,71.29404152515664,nke,2018-06-04
2018-06-05,71.78955863580128,nke,2018-06-05
2018-06-06,72.29710936898105,nke,2018-06-06
2018-06-07,72.63081898630838,nke,2018-06-07
2018-06-08,72.86154510003435,nke,2018-06-08
2018-06-11,72.97995068495855,nke,2018-06-11
2018-06-12,72.99472866389205,nke,2018-06-12
2018-06-13,72.98338972092026,nke,2018-06-13
2018-06-14,73.19776363898244,nke,2018-06-14
2018-06-15,73.55243400192215,nke,2018-06-15
2018-06-18,73.81718682441849,nke,2018-06-18
2018-06-19,73.84077917357958,nke,2018-06-19
2018-06-20,73.86839320587809,nke,2018-06-20
2018-06-21,73.77967311632325,nke,2018-06-21
2018-06-22,73.73239676832881,nke,2018-06-22
2018-06-25,73.70943304033777,nke,2018-06-25
2018-06-26,73.46056130915252,nke,2018-06-26
2018-06-27,73.5570149195505,nke,2018-06-27
2018-06-28,73.5430416851252,nke,2018-06-28
2018-06-29,74.88060582112078,nke,2018-06-29
2018-07-02,75.52023463234733,nke,2018-07-02
2018-07-03,75.6975090855569,nke,2018-07-03
2018-07-05,75.87412615523206,nke,2018-07-05
2018-07-06,76.03115114152352,nke,2018-07-06
2018-07-09,76.28753078892892,nke,2018-07-09
2018-07-10,76.58258669202574,nke,2018-07-10
2018-07-11,76.82619050134295,nke,2018-07-11
2018-07-12,77.04810990766363,nke,2018-07-12
2018-07-13,77.24735247716353,nke,2018-07-13
2018-07-16,77.44046172382232,nke,2018-07-16
2018-07-17,77.59957418737845,nke,2018-07-17
2018-07-18,77.68027785185485,nke,2018-07-18
2018-07-19,77.78497608732981,nke,2018-07-19
2018-07-20,77.86112028643583,nke,2018-07-20
2018-07-23,77.85796467874857,nke,2018-07-23
2018-07-24,77.66734126524219,nke,2018-07-24
2018-07-25,77.51222586173596,nke,2018-07-25
2018-07-26,77.02521817049782,nke,2018-07-26
2018-07-27,76.04428671530853,nke,2018-07-27
2018-07-30,75.53187503452799,nke,2018-07-30
2018-07-31,75.3230997768208,nke,2018-07-31
2018-08-01,75.36729805052885,nke,2018-08-01
2018-08-02,75.6369519377967,nke,2018-08-02
2018-08-03,75.87750747774145,nke,2018-08-03
2018-08-06,76.27666110935388,nke,2018-08-06
2018-08-07,76.8842421762163,nke,2018-08-07
2018-08-08,77.3776129594257,nke,2018-08-08
2018-08-09,77.98767582844742,nke,2018-08-09
2018-08-10,78.38284267759526,nke,2018-08-10
2018-08-13,78.6217147491416,nke,2018-08-13
2018-08-14,78.84171791670279,nke,2018-08-14
2018-08-15,78.9401619249229,nke,2018-08-15
2018-08-16,79.08969373745549,nke,2018-08-16
2018-08-17,79.1774064927446,nke,2018-08-17
2018-08-20,79.61381547321848,nke,2018-08-20
2018-08-21,79.9953497036998,nke,2018-08-21
2018-08-22,80.37643969210784,nke,2018-08-22
2018-08-23,80.79534808074187,nke,2018-08-23
2018-08-24,80.96452290778761,nke,2018-08-24
2018-08-27,80.91596252100462,nke,2018-08-27
2018-08-28,80.88690833291524,nke,2018-08-28
2018-08-29,80.88447121664383,nke,2018-08-29
2018-08-30,80.80516345307524,nke,2018-08-30
2018-08-31,80.7857088852151,nke,2018-08-31
2018-09-04,80.7599579265792,nke,2018-09-04
2018-09-05,80.77471589813356,nke,2018-09-05
2018-09-06,80.77310155788624,nke,2018-09-06
2018-09-07,80.76431113253857,nke,2018-09-07
2018-09-10,80.85985121427174,nke,2018-09-10
2018-09-11,80.99509289305172,nke,2018-09-11
2018-09-12,81.15833814453548,nke,2018-09-12
2018-09-13,81.30298411959946,nke,2018-09-13
2018-09-14,81.44709741069605,nke,2018-09-14
2018-09-17,81.4523571050473,nke,2018-09-17
2018-09-18,82.00290203635326,nke,2018-09-18
2018-09-19,82.24591144666873,nke,2018-09-19
2018-09-20,82.68627667602111,nke,2018-09-20
2018-09-21,83.10123839600652,nke,2018-09-21
2018-09-24,83.27070172063145,nke,2018-09-24
2018-09-25,83.49775464096615,nke,2018-09-25
2018-09-26,83.5758428928373,nke,2018-09-26
2018-09-27,83.73802874520099,nke,2018-09-27
2018-09-28,83.88851082334267,nke,2018-09-28
2018-10-01,84.01271004131755,nke,2018-10-01
2018-10-02,83.77530500735686,nke,2018-10-02
2018-10-03,83.52243592048711,nke,2018-10-03
2018-10-04,83.56046204844894,nke,2018-10-04
2018-10-05,83.59181363133378,nke,2018-10-05
2018-10-08,83.77683857870257,nke,2018-10-08
2018-10-09,83.91061876244095,nke,2018-10-09
2018-10-10,85.07023448160372,nke,2018-10-10
2018-10-11,85.80236115446306,nke,2018-10-11
2018-10-12,86.03011931208539,nke,2018-10-12
2018-10-15,86.26351509208159,nke,2018-10-15
2018-10-16,85.9123564170782,nke,2018-10-16
2018-10-17,85.66179012236485,nke,2018-10-17
2018-10-18,85.23245808365961,nke,2018-10-18
2018-10-19,84.75625807839423,nke,2018-10-19
2018-10-22,84.30918260024833,nke,2018-10-22
2018-10-23,83.76180297073138,nke,2018-10-23
2018-10-24,83.37843220462176,nke,2018-10-24
2018-10-25,82.56960574060457,nke,2018-10-25
2018-10-26,81.60435724118999,nke,2018-10-26
2018-10-29,80.45473312971856,nke,2018-10-29
2018-10-30,79.4360441147254,nke,2018-10-30
2018-10-31,78.31363923206098,nke,2018-10-31
2018-11-01,77.76663499254836,nke,2018-11-01
2018-11-02,77.15474667393129,nke,2018-11-02
2018-11-05,76.56730599114597,nke,2018-11-05
2018-11-06,75.67169401936854,nke,2018-11-06
2018-11-07,76.06563058969677,nke,2018-11-07
2018-11-08,76.39343086744293,nke,2018-11-08
2018-11-09,76.43552155122906,nke,2018-11-09
2018-11-12,76.43946010111982,nke,2018-11-12
2018-11-13,76.19484225867656,nke,2018-11-13
2018-11-14,76.08425952175797,nke,2018-11-14
2018-11-15,76.03073585547438,nke,2018-11-15
2018-11-16,76.03935317362188,nke,2018-11-16
2018-11-19,76.09105513119296,nke,2018-11-19
2018-11-20,76.28333833272768,nke,2018-11-20
2018-11-21,76.26363127028876,nke,2018-11-21
2018-11-23,76.38001972090473,nke,2018-11-23
2018-11-26,76.33848126138633,nke,2018-11-26
2018-11-27,76.34630398037875,nke,2018-11-27
2018-11-28,76.35198721653691,nke,2018-11-28
2018-11-29,76.32151916067065,nke,2018-11-29
2018-11-30,76.1593618489639,nke,2018-11-30
2018-12-03,76.43474852025103,nke,2018-12-03
2018-12-04,76.21690660191138,nke,2018-12-04
2018-12-06,76.12039573932196,nke,2018-12-06
2018-12-07,75.63920312671131,nke,2018-12-07
2018-12-10,75.14060916279617,nke,2018-12-10
2018-12-11,74.87777265859062,nke,2018-12-11
2018-12-12,74.82558913349652,nke,2018-12-12
2018-12-13,74.70347103936588,nke,2018-12-13
2018-12-14,74.57007273073069,nke,2018-12-14
2018-12-17,74.71828227995395,nke,2018-12-17
2018-12-18,74.6377741554084,nke,2018-12-18
2018-12-19,74.89039996052128,nke,2018-12-19
2018-12-20,75.28789764937476,nke,2018-12-20
2018-12-21,75.2927390661367,nke,2018-12-21
2018-12-24,75.53636116027135,nke,2018-12-24
2018-12-26,75.56155062661267,nke,2018-12-26
2018-12-27,75.64669018657612,nke,2018-12-27
2018-12-28,75.54772552436067,nke,2018-12-28
2018-12-31,75.54973650816936,nke,2018-12-31
2019-01-02,75.4224514735106,nke,2019-01-02
2019-01-03,74.57387817621397,nke,2019-01-03
2019-01-04,74.37451575490199,nke,2019-01-04
2019-01-07,74.40992150948328,nke,2019-01-07
2019-01-08,74.95156072569908,nke,2019-01-08
2019-01-09,75.45864273156879,nke,2019-01-09
2019-01-10,75.83133937635763,nke,2019-01-10
2019-01-11,76.0557710312621,nke,2019-01-11
2019-01-14,76.36982381653564,nke,2019-01-14
2019-01-15,76.9788963425188,nke,2019-01-15
2019-01-16,77.39214223872602,nke,2019-01-16
2019-01-17,78.06449632465818,nke,2019-01-17
2019-01-18,78.68575424444961,nke,2019-01-18
2019-01-22,78.88926652232196,nke,2019-01-22
2019-01-23,79.48739450287283,nke,2019-01-23
2019-01-24,79.2471763292559,nke,2019-01-24
2019-01-25,79.6492094282579,nke,2019-01-25
2019-01-28,79.95771444659376,nke,2019-01-28
2019-01-29,80.12975815027009,nke,2019-01-29
2019-01-30,80.46785853665153,nke,2019-01-30
2019-01-31,80.80295780080341,nke,2019-01-31
2019-02-01,80.7166841256768,nke,2019-02-01
2019-02-04,80.87054549089653,nke,2019-02-04
2019-02-05,81.2162120853853,nke,2019-02-05
2019-02-06,81.53381781111123,nke,2019-02-06
2019-02-07,81.70059184435009,nke,2019-02-07
2019-02-08,81.75295327047627,nke,2019-02-08
2019-02-11,81.85181574735384,nke,2019-02-11
2019-02-12,82.00430925999434,nke,2019-02-12
2019-02-13,82.48989585523304,nke,2019-02-13
2019-02-14,82.61167459813103,nke,2019-02-14
2019-02-15,82.9896926433558,nke,2019-02-15
2019-02-19,83.23697670859472,nke,2019-02-19
2019-02-20,83.50021823211944,nke,2019-02-20
