date,macd,ticker,date
2018-01-02,0.0,trv,2018-01-02
2018-01-03,0.008475597088150266,trv,2018-01-03
2018-01-04,0.010799592984767514,trv,2018-01-04
2018-01-05,0.0037989847216550743,trv,2018-01-05
2018-01-08,-0.025497725092137102,trv,2018-01-08
2018-01-09,-0.003399377472291576,trv,2018-01-09
2018-01-10,-0.0038379307768963145,trv,2018-01-10
2018-01-11,0.005767372752458755,trv,2018-01-11
2018-01-12,0.11898461565280627,trv,2018-01-12
2018-01-16,0.2341686460326713,trv,2018-01-16
2018-01-17,0.37832859924438367,trv,2018-01-17
2018-01-18,0.5025886693756689,trv,2018-01-18
2018-01-19,0.6139853446489525,trv,2018-01-19
2018-01-22,0.7675876088070481,trv,2018-01-22
2018-01-23,1.242448264020112,trv,2018-01-23
2018-01-24,1.6613422388701338,trv,2018-01-24
2018-01-25,2.0075034823582314,trv,2018-01-25
2018-01-26,2.3018371373499207,trv,2018-01-26
2018-01-29,2.4734955711844293,trv,2018-01-29
2018-01-30,2.561881439684484,trv,2018-01-30
2018-01-31,2.670872239968432,trv,2018-01-31
2018-02-01,2.7282585406588282,trv,2018-02-01
2018-02-02,2.6151514775132796,trv,2018-02-02
2018-02-05,2.0988466229827054,trv,2018-02-05
2018-02-06,1.6307833347628389,trv,2018-02-06
2018-02-07,1.3287768230380266,trv,2018-02-07
2018-02-08,0.6233777585377709,trv,2018-02-08
2018-02-09,0.19922074433564774,trv,2018-02-09
2018-02-12,-0.06531048304164244,trv,2018-02-12
2018-02-13,-0.24231683071730004,trv,2018-02-13
2018-02-14,-0.24487441564856738,trv,2018-02-14
2018-02-15,-0.2255009818181435,trv,2018-02-15
2018-02-16,-0.18910441590900007,trv,2018-02-16
2018-02-20,-0.29844066207677145,trv,2018-02-20
2018-02-21,-0.4161895070188564,trv,2018-02-21
2018-02-22,-0.5643772554638105,trv,2018-02-22
2018-02-23,-0.5311547087389954,trv,2018-02-23
2018-02-26,-0.30532773988348083,trv,2018-02-26
2018-02-27,-0.19629514021281125,trv,2018-02-27
2018-02-28,-0.2832241834170759,trv,2018-02-28
2018-03-01,-0.3500889063899564,trv,2018-03-01
2018-03-02,-0.4737802098317019,trv,2018-03-02
2018-03-05,-0.447332716736355,trv,2018-03-05
2018-03-06,-0.2956964370794424,trv,2018-03-06
2018-03-07,-0.34844580643151346,trv,2018-03-07
2018-03-08,-0.27978327476978393,trv,2018-03-08
2018-03-09,-0.0378444283151822,trv,2018-03-09
2018-03-12,0.09499179222994769,trv,2018-03-12
2018-03-13,0.14147248394415612,trv,2018-03-13
2018-03-14,0.09354466119367544,trv,2018-03-14
2018-03-15,0.1222002817249006,trv,2018-03-15
2018-03-16,0.20351368603901676,trv,2018-03-16
2018-03-19,0.17259255195361334,trv,2018-03-19
2018-03-20,0.2501687065100242,trv,2018-03-20
2018-03-21,0.28104160939994927,trv,2018-03-21
2018-03-22,0.09190150305801126,trv,2018-03-22
2018-03-23,-0.289000040241163,trv,2018-03-23
2018-03-26,-0.34719052197554845,trv,2018-03-26
2018-03-27,-0.49378582211677724,trv,2018-03-27
2018-03-28,-0.45720587629750753,trv,2018-03-28
2018-03-29,-0.41832505581811574,trv,2018-03-29
2018-04-02,-0.6707541822927396,trv,2018-04-02
2018-04-03,-0.7069145525933891,trv,2018-04-03
2018-04-04,-0.6096907885739284,trv,2018-04-04
2018-04-05,-0.47926640546211274,trv,2018-04-05
2018-04-06,-0.5179057351892595,trv,2018-04-06
