boll_ub,ticker,date
,vz,2018-01-05
52.56227890234783,vz,2018-01-08
53.11686844328481,vz,2018-01-09
52.954255807532796,vz,2018-01-10
52.847908671605296,vz,2018-01-11
52.74949177354652,vz,2018-01-12
52.688963686971064,vz,2018-01-16
52.627687236236575,vz,2018-01-17
52.59049639104385,vz,2018-01-18
52.552203274340556,vz,2018-01-19
53.168006434360564,vz,2018-01-22
53.41539503940761,vz,2018-01-23
53.980092986214544,vz,2018-01-24
54.37541423713566,vz,2018-01-25
54.7973391087843,vz,2018-01-26
54.953030420649746,vz,2018-01-29
55.02966925026733,vz,2018-01-30
55.1195693284277,vz,2018-01-31
55.23202535843953,vz,2018-02-01
55.173794808228415,vz,2018-02-02
55.31551429572623,vz,2018-02-05
55.38623552574145,vz,2018-02-06
55.42272561682566,vz,2018-02-07
55.72321762545933,vz,2018-02-08
55.831255215870584,vz,2018-02-09
55.897141499287535,vz,2018-02-12
55.953990108466904,vz,2018-02-13
56.04482156305109,vz,2018-02-14
56.09930096973917,vz,2018-02-15
56.104743866721854,vz,2018-02-16
56.03880510505871,vz,2018-02-20
56.0415310016627,vz,2018-02-21
55.81565774903106,vz,2018-02-22
55.44937162029009,vz,2018-02-23
54.858768066454,vz,2018-02-26
54.36272514229848,vz,2018-02-27
53.83735232602161,vz,2018-02-28
53.11951057990773,vz,2018-03-01
52.098157149634105,vz,2018-03-02
51.30520049638486,vz,2018-03-05
51.1347683424984,vz,2018-03-06
50.86724852312877,vz,2018-03-07
50.51104641113053,vz,2018-03-08
50.50906950261007,vz,2018-03-09
50.38798037142025,vz,2018-03-12
50.19712527635142,vz,2018-03-13
49.98136437020813,vz,2018-03-14
49.872366881307975,vz,2018-03-15
49.69856159497095,vz,2018-03-16
49.33104897715864,vz,2018-03-19
49.31320916731881,vz,2018-03-20
49.39720250589772,vz,2018-03-21
49.534176972656624,vz,2018-03-22
49.74482710647563,vz,2018-03-23
49.673718698532305,vz,2018-03-26
49.68091176522015,vz,2018-03-27
49.68570196881987,vz,2018-03-28
49.68281022991708,vz,2018-03-29
49.68103208822215,vz,2018-04-02
49.60731226095515,vz,2018-04-03
49.50288934997328,vz,2018-04-04
49.422492881125784,vz,2018-04-05
49.264719221191285,vz,2018-04-06
49.10326540054661,vz,2018-04-09
49.00863980631853,vz,2018-04-10
48.877350238398655,vz,2018-04-11
48.78425481760548,vz,2018-04-12
48.70940515994286,vz,2018-04-13
48.67206813860763,vz,2018-04-16
48.797391988717585,vz,2018-04-17
48.92763113634868,vz,2018-04-18
49.018183988097896,vz,2018-04-19
49.01183777663243,vz,2018-04-20
48.985815060533845,vz,2018-04-23
49.31021505592068,vz,2018-04-24
49.707501673582414,vz,2018-04-25
49.95144358421345,vz,2018-04-26
50.68168314726153,vz,2018-04-27
50.745590555633605,vz,2018-04-30
50.760301284563575,vz,2018-05-01
50.7644429738438,vz,2018-05-02
50.765160516858764,vz,2018-05-03
50.74897886666809,vz,2018-05-04
50.683641343093086,vz,2018-05-07
50.742397596038415,vz,2018-05-08
50.858912838172984,vz,2018-05-09
50.8818640225295,vz,2018-05-10
50.8976036448106,vz,2018-05-11
50.90166494813264,vz,2018-05-14
50.86764189349179,vz,2018-05-15
50.84546686667254,vz,2018-05-16
50.83185316908764,vz,2018-05-17
50.8322931686923,vz,2018-05-18
50.81815776613434,vz,2018-05-21
50.71016643000185,vz,2018-05-22
50.492391823586054,vz,2018-05-23
50.33353732232101,vz,2018-05-24
49.49021572687535,vz,2018-05-25
49.302533634979014,vz,2018-05-29
49.266224678953634,vz,2018-05-30
49.26625502961239,vz,2018-05-31
49.265672390842035,vz,2018-06-01
49.246723752421175,vz,2018-06-04
49.252907690898155,vz,2018-06-05
49.24519972201467,vz,2018-06-06
49.14649805537161,vz,2018-06-07
49.2181965168987,vz,2018-06-08
49.347478099859316,vz,2018-06-11
49.383726177472326,vz,2018-06-12
49.42187856366082,vz,2018-06-13
49.42365463105832,vz,2018-06-14
49.418728846421025,vz,2018-06-15
49.44402282115019,vz,2018-06-18
