boll_ub,ticker,date
,mmm,2018-01-05
241.28310673667832,mmm,2018-01-08
242.03722030559692,mmm,2018-01-09
242.0489609693613,mmm,2018-01-10
242.8785053357471,mmm,2018-01-11
244.86646566434675,mmm,2018-01-12
245.862001352889,mmm,2018-01-16
248.36068183901062,mmm,2018-01-17
248.74480402106187,mmm,2018-01-18
249.81366383551713,mmm,2018-01-19
250.22971652540977,mmm,2018-01-22
250.28273832973795,mmm,2018-01-23
250.60945199606164,mmm,2018-01-24
252.28866822568258,mmm,2018-01-25
255.85074773145072,mmm,2018-01-26
257.39033709082133,mmm,2018-01-29
257.61512035824217,mmm,2018-01-30
257.6378471523611,mmm,2018-01-31
257.3946199607634,mmm,2018-02-01
257.06053585171867,mmm,2018-02-02
258.4843971470195,mmm,2018-02-05
259.1845941142418,mmm,2018-02-06
259.8892569976148,mmm,2018-02-07
262.2464595769782,mmm,2018-02-08
263.4926752938309,mmm,2018-02-09
263.831222872903,mmm,2018-02-12
263.82540021835524,mmm,2018-02-13
263.36434142539485,mmm,2018-02-14
262.9367600640035,mmm,2018-02-15
262.19935464018505,mmm,2018-02-16
261.49236651068816,mmm,2018-02-20
260.8531862289251,mmm,2018-02-21
259.9500122515576,mmm,2018-02-22
258.20151751961936,mmm,2018-02-23
255.28306080130966,mmm,2018-02-26
252.34364720438728,mmm,2018-02-27
249.8772297259373,mmm,2018-02-28
247.19967985204144,mmm,2018-03-01
244.79338317360867,mmm,2018-03-02
242.79892966303876,mmm,2018-03-05
242.87109738365265,mmm,2018-03-06
243.0178315478944,mmm,2018-03-07
243.2581414237243,mmm,2018-03-08
243.33922293923206,mmm,2018-03-09
243.17078232513296,mmm,2018-03-12
243.09657994421167,mmm,2018-03-13
242.99048618471878,mmm,2018-03-14
242.948043691361,mmm,2018-03-15
243.06020837766826,mmm,2018-03-16
243.10084518529487,mmm,2018-03-19
243.12920811579679,mmm,2018-03-20
243.0748905315302,mmm,2018-03-21
244.410679136153,mmm,2018-03-22
246.87818793211864,mmm,2018-03-23
246.2171552461703,mmm,2018-03-26
246.47828600297748,mmm,2018-03-27
246.88221750349237,mmm,2018-03-28
247.05348468982578,mmm,2018-03-29
247.90329691854015,mmm,2018-04-02
247.86733171073993,mmm,2018-04-03
247.48777565325605,mmm,2018-04-04
246.66538086579195,mmm,2018-04-05
245.94726874970607,mmm,2018-04-06
243.86705609749356,mmm,2018-04-09
241.52503707101846,mmm,2018-04-10
239.41718461047455,mmm,2018-04-11
237.6627415546852,mmm,2018-04-12
235.24792118431122,mmm,2018-04-13
231.95057003922966,mmm,2018-04-16
229.97532306246694,mmm,2018-04-17
227.29147592100375,mmm,2018-04-18
222.66337319288456,mmm,2018-04-19
221.6158446159369,mmm,2018-04-20
221.6161584478017,mmm,2018-04-23
224.09943949274117,mmm,2018-04-24
226.20039972174155,mmm,2018-04-25
227.74033360647022,mmm,2018-04-26
228.4449619432425,mmm,2018-04-27
229.57701637231744,mmm,2018-04-30
229.9050683274944,mmm,2018-05-01
229.80298287198633,mmm,2018-05-02
229.1158627133889,mmm,2018-05-03
228.78765682995498,mmm,2018-05-04
228.29257848267304,mmm,2018-05-07
227.1502212782318,mmm,2018-05-08
226.30902583106325,mmm,2018-05-09
225.13587105176242,mmm,2018-05-10
224.0342434523141,mmm,2018-05-11
222.47464782644587,mmm,2018-05-14
220.00523297512947,mmm,2018-05-15
217.2407307501205,mmm,2018-05-16
214.1506450580771,mmm,2018-05-17
210.66515202657092,mmm,2018-05-18
206.98895132051024,mmm,2018-05-21
206.86536976244363,mmm,2018-05-22
206.86186287974763,mmm,2018-05-23
206.87059977278102,mmm,2018-05-24
206.807004355274,mmm,2018-05-25
206.66340822861847,mmm,2018-05-29
206.446867258187,mmm,2018-05-30
206.15462231116996,mmm,2018-05-31
205.92678691089992,mmm,2018-06-01
205.98355935347354,mmm,2018-06-04
206.0318260418558,mmm,2018-06-05
206.30551957178824,mmm,2018-06-06
206.59813438336013,mmm,2018-06-07
206.95021364641536,mmm,2018-06-08
206.94234250771473,mmm,2018-06-11
206.76898719983478,mmm,2018-06-12
207.1254352329052,mmm,2018-06-13
207.38707337664064,mmm,2018-06-14
207.82135887485558,mmm,2018-06-15
208.07620297176115,mmm,2018-06-18
208.04309396952354,mmm,2018-06-19
208.08716742737954,mmm,2018-06-20
208.3618398225197,mmm,2018-06-21
208.50795923085334,mmm,2018-06-22
208.6916803787174,mmm,2018-06-25
208.61720546131727,mmm,2018-06-26
208.8663435846862,mmm,2018-06-27
208.94697821861735,mmm,2018-06-28
209.000930973374,mmm,2018-06-29
209.0454624935508,mmm,2018-07-02
209.01388375819377,mmm,2018-07-03
208.60013257176314,mmm,2018-07-05
207.92470667743163,mmm,2018-07-06
206.95746576635398,mmm,2018-07-09
206.34945694778293,mmm,2018-07-10
205.45512636478082,mmm,2018-07-11
204.52611197496833,mmm,2018-07-12
204.05027907208142,mmm,2018-07-13
203.1266210879132,mmm,2018-07-16
202.553956428055,mmm,2018-07-17
203.0381636533983,mmm,2018-07-18
203.45705910394935,mmm,2018-07-19
203.85820792805788,mmm,2018-07-20
203.8831250907858,mmm,2018-07-23
204.00932031477203,mmm,2018-07-24
204.8157291002295,mmm,2018-07-25
206.29498842690728,mmm,2018-07-26
207.38811068947518,mmm,2018-07-27
207.845966552958,mmm,2018-07-30
209.87920730000286,mmm,2018-07-31
210.24309758538416,mmm,2018-08-01
210.39513199233804,mmm,2018-08-02
210.70344017157106,mmm,2018-08-03
211.04256439830166,mmm,2018-08-06
211.64420694011568,mmm,2018-08-07
211.64325761875062,mmm,2018-08-08
211.50537605058508,mmm,2018-08-09
211.4681467952543,mmm,2018-08-10
211.57041103124197,mmm,2018-08-13
211.64891645925312,mmm,2018-08-14
211.67521566020474,mmm,2018-08-15
211.65047824891187,mmm,2018-08-16
211.67724044541117,mmm,2018-08-17
211.37954067142826,mmm,2018-08-20
211.28723006594845,mmm,2018-08-21
211.28539515910649,mmm,2018-08-22
210.99138577918427,mmm,2018-08-23
210.78103021199937,mmm,2018-08-24
211.13586215528747,mmm,2018-08-27
210.36997119011508,mmm,2018-08-28
211.0125197849033,mmm,2018-08-29
211.67334883705828,mmm,2018-08-30
212.28283722778696,mmm,2018-08-31
212.49916091521897,mmm,2018-09-04
213.0967427483389,mmm,2018-09-05
213.9969416442475,mmm,2018-09-06
214.86943497349935,mmm,2018-09-07
215.60943465413723,mmm,2018-09-10
215.75500982690033,mmm,2018-09-11
215.37065055523206,mmm,2018-09-12
215.09871988650602,mmm,2018-09-13
214.89488350724622,mmm,2018-09-14
214.89019648627053,mmm,2018-09-17
215.02121854031867,mmm,2018-09-18
215.41766851112993,mmm,2018-09-19
215.96552556873795,mmm,2018-09-20
216.2204286808177,mmm,2018-09-21
216.12579931921945,mmm,2018-09-24
216.07174907825717,mmm,2018-09-25
216.07840102739496,mmm,2018-09-26
216.07703888063227,mmm,2018-09-27
216.08277227570352,mmm,2018-09-28
216.15651058556284,mmm,2018-10-01
216.68898895590692,mmm,2018-10-02
217.20046957203158,mmm,2018-10-03
217.31281275917243,mmm,2018-10-04
217.36476286621027,mmm,2018-10-05
217.52551577646494,mmm,2018-10-08
217.50918215999238,mmm,2018-10-09
218.47040801024212,mmm,2018-10-10
220.63494339439157,mmm,2018-10-11
221.7244968754245,mmm,2018-10-12
222.39042345633393,mmm,2018-10-15
222.40250609372916,mmm,2018-10-16
222.1363641532576,mmm,2018-10-17
221.638124343239,mmm,2018-10-18
220.80753141874072,mmm,2018-10-19
220.18334757059745,mmm,2018-10-22
220.6556102513158,mmm,2018-10-23
222.0302656367988,mmm,2018-10-24
222.70466825800662,mmm,2018-10-25
222.80641557958458,mmm,2018-10-26
222.18379365918645,mmm,2018-10-29
220.24817986289563,mmm,2018-10-30
217.90476788308848,mmm,2018-10-31
215.57384455293297,mmm,2018-11-01
213.0335087767101,mmm,2018-11-02
209.68171149165275,mmm,2018-11-05
207.0380866597714,mmm,2018-11-06
206.8898859355774,mmm,2018-11-07
207.9552582126164,mmm,2018-11-08
208.3173141034905,mmm,2018-11-09
208.129278465551,mmm,2018-11-12
207.5746557262877,mmm,2018-11-13
206.84853273641056,mmm,2018-11-14
207.68316721519,mmm,2018-11-15
209.48350842556573,mmm,2018-11-16
210.19665692375895,mmm,2018-11-19
210.71076138728745,mmm,2018-11-20
210.51195398506934,mmm,2018-11-21
210.04058692309238,mmm,2018-11-23
209.53334687679714,mmm,2018-11-26
208.90376086374002,mmm,2018-11-27
209.097385830071,mmm,2018-11-28
209.13306194040598,mmm,2018-11-29
209.8297184453254,mmm,2018-11-30
210.50818808268053,mmm,2018-12-03
210.07466594250448,mmm,2018-12-04
209.81754522239933,mmm,2018-12-06
209.87457285637228,mmm,2018-12-07
209.71641626436846,mmm,2018-12-10
209.77623036888048,mmm,2018-12-11
209.66958334608776,mmm,2018-12-12
209.68568842933942,mmm,2018-12-13
209.8470989777355,mmm,2018-12-14
210.08510801122557,mmm,2018-12-17
209.0747156598692,mmm,2018-12-18
209.19330285391558,mmm,2018-12-19
210.05054974263726,mmm,2018-12-20
211.30650760998245,mmm,2018-12-21
213.14832099733135,mmm,2018-12-24
213.20308371396663,mmm,2018-12-26
212.81663487307654,mmm,2018-12-27
211.89505588662476,mmm,2018-12-28
210.7687069721126,mmm,2018-12-31
208.7579439101887,mmm,2019-01-02
206.44981943390522,mmm,2019-01-03
205.17380930364058,mmm,2019-01-04
203.61873101550205,mmm,2019-01-07
202.88262836087108,mmm,2019-01-08
202.11840806944016,mmm,2019-01-09
201.5827205813298,mmm,2019-01-10
200.371117460393,mmm,2019-01-11
198.27552909945902,mmm,2019-01-14
197.40352675026998,mmm,2019-01-15
197.0870876744691,mmm,2019-01-16
196.64239277908516,mmm,2019-01-17
197.50326832364067,mmm,2019-01-18
197.7633178079266,mmm,2019-01-22
197.7213050407822,mmm,2019-01-23
196.08784308320816,mmm,2019-01-24
196.52986780293705,mmm,2019-01-25
196.70260965292277,mmm,2019-01-28
197.5048452513745,mmm,2019-01-29
198.78678716284006,mmm,2019-01-30
200.12350311657028,mmm,2019-01-31
200.06648184784552,mmm,2019-02-01
