Date,Open,High,Low,Close,Adj Close,Volume,ticker
2017-01-03,123.06999969482422,123.06999969482422,120.26000213623047,120.9000015258789,106.28733825683594,1955400,trv
2017-01-04,120.87000274658203,121.73999786376953,120.22000122070312,120.25,105.71590423583984,1780200,trv
2017-01-05,119.29000091552734,119.5,117.27999877929688,118.33000183105469,104.02796173095703,2696500,trv
2017-01-06,117.83000183105469,118.70999908447266,117.62000274658203,118.2699966430664,103.9752197265625,1532300,trv
2017-01-09,118.1500015258789,118.25,117.30000305175781,117.31999969482422,103.14002227783203,1526200,trv
2017-01-10,116.69000244140625,117.72000122070312,116.44999694824219,117.18000030517578,103.01697540283203,1758800,trv
2017-01-11,117.22000122070312,118.1500015258789,117.19000244140625,117.6500015258789,103.4301528930664,1433600,trv
2017-01-12,117.25,117.2699966430664,115.87999725341797,116.75,102.63893127441406,1679200,trv
2017-01-13,117.2699966430664,117.8499984741211,116.69999694824219,117.05000305175781,102.90266418457031,1543800,trv
2017-01-17,117.01000213623047,118.16000366210938,116.62000274658203,117.45999908447266,103.26310729980469,1607900,trv
2017-01-18,118.08000183105469,118.58999633789062,117.13999938964844,118.54000091552734,104.21257781982422,1486800,trv
2017-01-19,118.91000366210938,118.94999694824219,117.41999816894531,117.98999786376953,103.72906494140625,994700,trv
2017-01-20,118.56999969482422,118.88999938964844,117.62999725341797,118.0199966430664,103.75543975830078,1222300,trv
2017-01-23,118.16000366210938,118.26000213623047,117.43000030517578,118.04000091552734,103.77303314208984,1593300,trv
2017-01-24,118.55000305175781,119.1500015258789,116.16000366210938,116.83999633789062,102.71804809570312,3038300,trv
2017-01-25,117.33000183105469,118.6500015258789,117.33000183105469,117.66999816894531,103.4477310180664,1536100,trv
2017-01-26,117.6500015258789,118.43000030517578,117.6500015258789,118.12999725341797,103.85212707519531,1360800,trv
2017-01-27,118.4000015258789,118.43000030517578,117.43000030517578,118.0999984741211,103.82576751708984,961500,trv
2017-01-30,118.0199966430664,118.0199966430664,117.16000366210938,117.51000213623047,103.30705261230469,1201000,trv
2017-01-31,117.54000091552734,117.80999755859375,117.01000213623047,117.77999877929688,103.54444122314453,1478000,trv
2017-02-01,117.69000244140625,118.23999786376953,116.25,116.54000091552734,102.45433044433594,1402600,trv
2017-02-02,116.55000305175781,117.80999755859375,116.55000305175781,117.62999725341797,103.41256713867188,1082000,trv
2017-02-03,118.41999816894531,118.6500015258789,117.5999984741211,117.77999877929688,103.54444122314453,1355200,trv
2017-02-06,116.45999908447266,117.94000244140625,116.45999908447266,117.66999816894531,103.4477310180664,988000,trv
2017-02-07,118.0999984741211,118.22000122070312,117.4000015258789,117.76000213623047,103.52684783935547,1161700,trv
2017-02-08,117.48999786376953,117.9800033569336,117.36000061035156,117.80999755859375,103.57080078125,905100,trv
2017-02-09,117.88999938964844,119.16999816894531,117.8499984741211,118.77999877929688,104.42357635498047,1099900,trv
2017-02-10,119.0,120.20999908447266,118.98999786376953,119.7300033569336,105.25875091552734,1202500,trv
2017-02-13,117.37000274658203,120.0999984741211,117.29000091552734,119.70999908447266,105.24117279052734,1519200,trv
2017-02-14,119.70999908447266,120.31999969482422,119.48999786376953,120.23999786376953,105.70710754394531,1397100,trv
2017-02-15,120.6500015258789,120.98999786376953,120.11000061035156,120.9800033569336,106.35767364501953,1416100,trv
2017-02-16,121.05000305175781,121.79000091552734,120.7300033569336,121.79000091552734,107.06976318359375,1502900,trv
2017-02-17,121.72000122070312,122.0,121.08000183105469,121.94999694824219,107.2104263305664,1334400,trv
2017-02-21,121.80999755859375,122.44999694824219,121.05999755859375,121.55000305175781,106.85877990722656,1245600,trv
2017-02-22,121.41999816894531,122.41999816894531,121.2699966430664,121.9000015258789,107.16645812988281,1184100,trv
2017-02-23,122.41000366210938,123.08000183105469,121.70999908447266,122.36000061035156,107.57087707519531,1134100,trv
2017-02-24,122.36000061035156,122.68000030517578,121.73999786376953,122.2699966430664,107.49175262451172,1698600,trv
2017-02-27,121.86000061035156,122.76000213623047,121.61000061035156,122.04000091552734,107.28954315185547,914300,trv
2017-02-28,122.05000305175781,122.95999908447266,121.79000091552734,122.23999786376953,107.46538543701172,1966000,trv
2017-03-01,123.80999755859375,125.16000366210938,122.9800033569336,124.98999786376953,109.88298797607422,2619600,trv
2017-03-02,125.48999786376953,125.48999786376953,124.47000122070312,124.5199966430664,109.46979522705078,1531400,trv
