date,cci_30,ticker,date
2018-01-02,,vz,2018-01-02
2018-01-03,-66.66666666666667,vz,2018-01-03
2018-01-04,-73.9835586771811,vz,2018-01-04
2018-01-05,-39.70954832612537,vz,2018-01-05
2018-01-08,-74.84353466828293,vz,2018-01-08
2018-01-09,-124.53685179421898,vz,2018-01-09
2018-01-10,-147.05171592153658,vz,2018-01-10
2018-01-11,-52.41728222766413,vz,2018-01-11
2018-01-12,-47.816767513774366,vz,2018-01-12
2018-01-16,-86.74155683141592,vz,2018-01-16
2018-01-17,-92.59475126464261,vz,2018-01-17
2018-01-18,2.230866982533784,vz,2018-01-18
2018-01-19,-83.10863554871997,vz,2018-01-19
2018-01-22,145.0023666754607,vz,2018-01-22
2018-01-23,195.60994823522276,vz,2018-01-23
2018-01-24,200.42221608784578,vz,2018-01-24
2018-01-25,186.65312174115402,vz,2018-01-25
2018-01-26,168.98839939717675,vz,2018-01-26
2018-01-29,107.84351397013546,vz,2018-01-29
2018-01-30,100.62485825294225,vz,2018-01-30
2018-01-31,88.10889875987709,vz,2018-01-31
2018-02-01,104.50310495739404,vz,2018-02-01
2018-02-02,37.426762016677536,vz,2018-02-02
2018-02-05,-95.4804755398245,vz,2018-02-05
2018-02-06,-162.49347849398623,vz,2018-02-06
2018-02-07,-98.4162170859543,vz,2018-02-07
2018-02-08,-174.748801775491,vz,2018-02-08
2018-02-09,-175.5122878335893,vz,2018-02-09
2018-02-12,-130.06690045739634,vz,2018-02-12
2018-02-13,-138.10356431535945,vz,2018-02-13
2018-02-14,-135.74374374425193,vz,2018-02-14
2018-02-15,-132.54491588979784,vz,2018-02-15
2018-02-16,-93.41300773838205,vz,2018-02-16
2018-02-20,-125.64057787788936,vz,2018-02-20
2018-02-21,-152.58812165499373,vz,2018-02-21
2018-02-22,-143.2403210385443,vz,2018-02-22
2018-02-23,-132.79685885388986,vz,2018-02-23
2018-02-26,-92.23511305218662,vz,2018-02-26
2018-02-27,-99.75263687020986,vz,2018-02-27
2018-02-28,-100.88540202570141,vz,2018-02-28
2018-03-01,-97.53190987453564,vz,2018-03-01
2018-03-02,-88.71623555106362,vz,2018-03-02
2018-03-05,-70.45610046488673,vz,2018-03-05
2018-03-06,-62.99458750656059,vz,2018-03-06
2018-03-07,-55.39161668343321,vz,2018-03-07
2018-03-08,-55.25933454917681,vz,2018-03-08
2018-03-09,-50.23979432362024,vz,2018-03-09
2018-03-12,-45.106004498058596,vz,2018-03-12
2018-03-13,-47.09455950282077,vz,2018-03-13
2018-03-14,-52.56433695823052,vz,2018-03-14
2018-03-15,-63.974011378248974,vz,2018-03-15
2018-03-16,-54.34513107466192,vz,2018-03-16
2018-03-19,-66.13267756737478,vz,2018-03-19
2018-03-20,-102.09391036531848,vz,2018-03-20
2018-03-21,-145.99627164348112,vz,2018-03-21
2018-03-22,-191.44508487743073,vz,2018-03-22
2018-03-23,-215.3771806941966,vz,2018-03-23
2018-03-26,-170.59834604520273,vz,2018-03-26
2018-03-27,-118.86700005632287,vz,2018-03-27
2018-03-28,-28.353713430197022,vz,2018-03-28
2018-03-29,-33.70510020830457,vz,2018-03-29
2018-04-02,-119.88259636426596,vz,2018-04-02
2018-04-03,-120.26357092647758,vz,2018-04-03
2018-04-04,-68.9221105403793,vz,2018-04-04
2018-04-05,-2.6865722990814684,vz,2018-04-05
2018-04-06,-51.42927424223176,vz,2018-04-06
2018-04-09,-98.92998395731586,vz,2018-04-09
2018-04-10,25.65636617067177,vz,2018-04-10
2018-04-11,-19.901410489309725,vz,2018-04-11
2018-04-12,-7.983522285919608,vz,2018-04-12
2018-04-13,-14.43419900707232,vz,2018-04-13
2018-04-16,48.38727003889418,vz,2018-04-16
2018-04-17,107.3986381771518,vz,2018-04-17
2018-04-18,108.65609267515019,vz,2018-04-18
2018-04-19,89.98720097589431,vz,2018-04-19
2018-04-20,9.167770823758003,vz,2018-04-20
2018-04-23,78.04584200165974,vz,2018-04-23
2018-04-24,227.29496537002626,vz,2018-04-24
2018-04-25,217.0762259660576,vz,2018-04-25
2018-04-26,188.91180975098646,vz,2018-04-26
2018-04-27,273.28346646188186,vz,2018-04-27
2018-04-30,166.30115667425662,vz,2018-04-30
2018-05-01,60.89259755793401,vz,2018-05-01
2018-05-02,-6.648713624892029,vz,2018-05-02
2018-05-03,-37.15184347898102,vz,2018-05-03
2018-05-04,-15.88952381700592,vz,2018-05-04
2018-05-07,-29.585141295754216,vz,2018-05-07
2018-05-08,-96.4076745710258,vz,2018-05-08
2018-05-09,-140.51140922722217,vz,2018-05-09
2018-05-10,-98.30147048783986,vz,2018-05-10
2018-05-11,26.311517630198384,vz,2018-05-11
2018-05-14,25.244075241359067,vz,2018-05-14
2018-05-15,-32.51983427252428,vz,2018-05-15
2018-05-16,-37.50889388286949,vz,2018-05-16
2018-05-17,-39.06774562961842,vz,2018-05-17
2018-05-18,-57.55955153344073,vz,2018-05-18
2018-05-21,-11.860383537486,vz,2018-05-21
2018-05-22,38.32535350900483,vz,2018-05-22
2018-05-23,21.7855849570488,vz,2018-05-23
2018-05-24,25.81430392614965,vz,2018-05-24
2018-05-25,1.3316239127906584,vz,2018-05-25
2018-05-29,-26.633643338285946,vz,2018-05-29
2018-05-30,6.836487377429815,vz,2018-05-30
2018-05-31,-47.23504620997647,vz,2018-05-31
2018-06-01,-54.66151172755772,vz,2018-06-01
2018-06-04,-45.100808607491565,vz,2018-06-04
2018-06-05,-36.70480517347555,vz,2018-06-05
2018-06-06,-12.084702468623835,vz,2018-06-06
2018-06-07,42.84889951332776,vz,2018-06-07
2018-06-08,74.54858983635481,vz,2018-06-08
2018-06-11,159.00016423769188,vz,2018-06-11
2018-06-12,120.57182677509901,vz,2018-06-12
2018-06-13,-46.371943323086136,vz,2018-06-13
2018-06-14,-62.435024267780406,vz,2018-06-14
2018-06-15,-30.514983095372063,vz,2018-06-15
2018-06-18,-77.6432758392192,vz,2018-06-18
2018-06-19,17.894105307567774,vz,2018-06-19
2018-06-20,5.239626563646188,vz,2018-06-20
2018-06-21,70.62197591459501,vz,2018-06-21
2018-06-22,183.21555668085244,vz,2018-06-22
2018-06-25,182.96802594309995,vz,2018-06-25
2018-06-26,132.67965676173384,vz,2018-06-26
2018-06-27,118.21387618199807,vz,2018-06-27
2018-06-28,221.13997074503826,vz,2018-06-28
2018-06-29,195.77270407477036,vz,2018-06-29
2018-07-02,154.26430579558044,vz,2018-07-02
2018-07-03,181.35708471999735,vz,2018-07-03
2018-07-05,181.81582119814914,vz,2018-07-05
2018-07-06,188.3238848433401,vz,2018-07-06
2018-07-09,138.98058775652845,vz,2018-07-09
2018-07-10,143.40223631384958,vz,2018-07-10
2018-07-11,144.57573630979712,vz,2018-07-11
2018-07-12,123.40739391037054,vz,2018-07-12
2018-07-13,113.77194424269041,vz,2018-07-13
2018-07-16,115.96632937698743,vz,2018-07-16
2018-07-17,113.30201859515466,vz,2018-07-17
2018-07-18,83.25777353108224,vz,2018-07-18
