rsi_30,ticker,date
,nke,2018-01-05
100.0,nke,2018-01-08
54.500285313361104,nke,2018-01-09
59.842204219026065,nke,2018-01-10
62.307149797658866,nke,2018-01-11
71.9693859532012,nke,2018-01-12
38.438793404313365,nke,2018-01-16
46.48595350393331,nke,2018-01-17
51.52794577383407,nke,2018-01-18
75.85044234179712,nke,2018-01-19
66.6930323809809,nke,2018-01-22
70.10767364291517,nke,2018-01-23
73.34874376170458,nke,2018-01-24
70.67560138536733,nke,2018-01-25
71.88190210434308,nke,2018-01-26
67.85674032544816,nke,2018-01-29
65.78563979254496,nke,2018-01-30
69.24286036283551,nke,2018-01-31
64.8981657212004,nke,2018-02-01
61.86865608496367,nke,2018-02-02
46.94773143495459,nke,2018-02-05
50.564956769415765,nke,2018-02-06
52.22935249972665,nke,2018-02-07
41.231188989612704,nke,2018-02-08
51.35528233199117,nke,2018-02-09
52.73118420412525,nke,2018-02-12
52.387077330859334,nke,2018-02-13
57.79978059532132,nke,2018-02-14
58.56910198227718,nke,2018-02-15
58.59277038466962,nke,2018-02-16
55.91665948024353,nke,2018-02-20
54.51746293578013,nke,2018-02-21
54.73051086080788,nke,2018-02-22
57.389139083539206,nke,2018-02-23
60.83151115245797,nke,2018-02-26
55.764534067760636,nke,2018-02-27
52.948231568502194,nke,2018-02-28
51.054424835918965,nke,2018-03-01
49.93543216679294,nke,2018-03-02
47.81749738831461,nke,2018-03-05
48.33027321172964,nke,2018-03-06
45.71323672222651,nke,2018-03-07
48.25942415520545,nke,2018-03-08
51.253624648584335,nke,2018-03-09
52.49628694337882,nke,2018-03-12
50.82099294803544,nke,2018-03-13
50.895808773311096,nke,2018-03-14
51.38043138256866,nke,2018-03-15
50.08854310894295,nke,2018-03-16
49.55149915797834,nke,2018-03-19
52.42718650042466,nke,2018-03-20
51.18119261197073,nke,2018-03-21
46.29920577465177,nke,2018-03-22
46.8696486639725,nke,2018-03-23
50.180515609094684,nke,2018-03-26
50.85405526005144,nke,2018-03-27
49.00114092274888,nke,2018-03-28
51.50510839335606,nke,2018-03-29
46.07571298727251,nke,2018-04-02
51.907870353573344,nke,2018-04-03
55.246048367680565,nke,2018-04-04
57.3302295641998,nke,2018-04-05
52.887744804030625,nke,2018-04-06
52.12981683885553,nke,2018-04-09
51.75654117331283,nke,2018-04-10
51.396977902749306,nke,2018-04-11
53.254583785480925,nke,2018-04-12
52.11473002595531,nke,2018-04-13
51.69648092098257,nke,2018-04-16
52.62796950184405,nke,2018-04-17
49.7394262455159,nke,2018-04-18
48.74643079054078,nke,2018-04-19
49.54457200543126,nke,2018-04-20
51.26736208508091,nke,2018-04-23
51.46268694163742,nke,2018-04-24
50.761140794981344,nke,2018-04-25
53.760672795583574,nke,2018-04-26
56.743415186453014,nke,2018-04-27
53.95370807566141,nke,2018-04-30
53.28202973684978,nke,2018-05-01
53.611641619147875,nke,2018-05-02
50.48000936377431,nke,2018-05-03
52.986677779195674,nke,2018-05-04
55.399999653060505,nke,2018-05-07
53.38802815252172,nke,2018-05-08
52.25036080936161,nke,2018-05-09
52.18269757064519,nke,2018-05-10
53.2474783355807,nke,2018-05-11
54.09752380105594,nke,2018-05-14
55.44651387490914,nke,2018-05-15
58.927613469138485,nke,2018-05-16
57.91008027263254,nke,2018-05-17
58.61242458372688,nke,2018-05-18
58.724920373522664,nke,2018-05-21
58.532897866836834,nke,2018-05-22
58.592923252973584,nke,2018-05-23
60.25928012573043,nke,2018-05-24
60.39667267672504,nke,2018-05-25
56.55369557905235,nke,2018-05-29
59.19896548475882,nke,2018-05-30
57.99984455077305,nke,2018-05-31
59.876865141693436,nke,2018-06-01
61.8430652264639,nke,2018-06-04
62.23667670346985,nke,2018-06-05
63.47677940281754,nke,2018-06-06
63.49449948081273,nke,2018-06-07
63.749165619548116,nke,2018-06-08
62.74647192432505,nke,2018-06-11
61.77379859016666,nke,2018-06-12
61.18508355669097,nke,2018-06-13
62.40011269469875,nke,2018-06-14
64.61420419225402,nke,2018-06-15
63.829744677995805,nke,2018-06-18
59.44734705812513,nke,2018-06-19
60.4055767837888,nke,2018-06-20
58.00149217855467,nke,2018-06-21
56.4810264975951,nke,2018-06-22
53.413660824456564,nke,2018-06-25
53.917067816252676,nke,2018-06-26
50.654429131023335,nke,2018-06-27
51.532039660885935,nke,2018-06-28
65.85518948205292,nke,2018-06-29
62.662449295336934,nke,2018-07-02
58.12532895744564,nke,2018-07-03
58.530487937475236,nke,2018-07-05
58.37899950362199,nke,2018-07-06
59.61476083756934,nke,2018-07-09
60.05946489260547,nke,2018-07-10
59.568100735960485,nke,2018-07-11
59.58439256131645,nke,2018-07-12
59.601219523525685,nke,2018-07-13
60.23526662139017,nke,2018-07-16
59.5041694419157,nke,2018-07-17
57.24517401346793,nke,2018-07-18
57.921214281232,nke,2018-07-19
57.94032891929807,nke,2018-07-20
56.950330349262785,nke,2018-07-23
54.205472131702145,nke,2018-07-24
57.466552844335105,nke,2018-07-25
59.288090057282446,nke,2018-07-26
56.123534250249115,nke,2018-07-27
53.9257913177076,nke,2018-07-30
55.75661325624308,nke,2018-07-31
56.930679121643635,nke,2018-08-01
58.91771848355573,nke,2018-08-02
59.076076694036004,nke,2018-08-03
60.42623579145069,nke,2018-08-06
62.137985515797304,nke,2018-08-07
62.056318439303396,nke,2018-08-08
63.319763757985484,nke,2018-08-09
61.83440793325416,nke,2018-08-10
60.23478961931066,nke,2018-08-13
60.20700401573754,nke,2018-08-14
58.613063989379725,nke,2018-08-15
59.54605770588686,nke,2018-08-16
58.690619211207654,nke,2018-08-17
63.129000410054104,nke,2018-08-20
64.38339506310976,nke,2018-08-21
63.48388612129017,nke,2018-08-22
63.93784746870563,nke,2018-08-23
