date,dx_30,ticker,date
2017-01-03,,ibm,2017-01-03
2017-01-04,100.0,ibm,2017-01-04
2017-01-05,89.85323858877912,ibm,2017-01-05
2017-01-06,92.11874418800001,ibm,2017-01-06
2017-01-09,92.11874418800001,ibm,2017-01-09
2017-01-10,8.407409744646554,ibm,2017-01-10
2017-01-11,8.40740974464656,ibm,2017-01-11
2017-01-12,1.7376515226244167,ibm,2017-01-12
2017-01-13,9.457578770783478,ibm,2017-01-13
2017-01-17,8.035160074646173,ibm,2017-01-17
2017-01-18,1.0812250306051567,ibm,2017-01-18
2017-01-19,15.470319157285331,ibm,2017-01-19
2017-01-20,29.0453658702286,ibm,2017-01-20
2017-01-23,34.228412474223035,ibm,2017-01-23
2017-01-24,59.09822684622732,ibm,2017-01-24
2017-01-25,67.95934800387685,ibm,2017-01-25
2017-01-26,67.95934800387685,ibm,2017-01-26
2017-01-27,68.72173966833945,ibm,2017-01-27
2017-01-30,38.728040057119564,ibm,2017-01-30
2017-01-31,29.92343287001037,ibm,2017-01-31
2017-02-01,23.694352495208246,ibm,2017-02-01
2017-02-02,23.694352495208246,ibm,2017-02-02
2017-02-03,30.897835069006064,ibm,2017-02-03
2017-02-06,26.158596817790453,ibm,2017-02-06
2017-02-07,38.48320437736382,ibm,2017-02-07
2017-02-08,38.29628807124988,ibm,2017-02-08
2017-02-09,39.60348207678623,ibm,2017-02-09
2017-02-10,44.11724582426925,ibm,2017-02-10
2017-02-13,48.10786263580981,ibm,2017-02-13
2017-02-14,42.917844221229295,ibm,2017-02-14
2017-02-15,49.788783714718825,ibm,2017-02-15
2017-02-16,52.744102960374704,ibm,2017-02-16
2017-02-17,43.7029254056257,ibm,2017-02-17
2017-02-21,35.05877983028985,ibm,2017-02-21
2017-02-22,37.56782589619626,ibm,2017-02-22
2017-02-23,42.57020760328013,ibm,2017-02-23
2017-02-24,32.49378315622399,ibm,2017-02-24
2017-02-27,26.819326615002627,ibm,2017-02-27
2017-02-28,26.81932661500262,ibm,2017-02-28
2017-03-01,36.58729629420991,ibm,2017-03-01
2017-03-02,36.5872962942099,ibm,2017-03-02
2017-03-03,29.684969851704974,ibm,2017-03-03
2017-03-06,27.728184100930697,ibm,2017-03-06
2017-03-07,29.522922887890342,ibm,2017-03-07
2017-03-08,19.968907501678405,ibm,2017-03-08
2017-03-09,7.690273993605991,ibm,2017-03-09
2017-03-10,5.859437583416869,ibm,2017-03-10
2017-03-13,12.486094575855178,ibm,2017-03-13
2017-03-14,19.789242531782094,ibm,2017-03-14
2017-03-15,22.420215525101757,ibm,2017-03-15
2017-03-16,1.3977057030810416,ibm,2017-03-16
2017-03-17,8.613632529702825,ibm,2017-03-17
2017-03-20,11.627096219764237,ibm,2017-03-20
2017-03-21,18.91301272609941,ibm,2017-03-21
2017-03-22,24.25344373014013,ibm,2017-03-22
2017-03-23,19.32599463143517,ibm,2017-03-23
2017-03-24,20.267930875495036,ibm,2017-03-24
2017-03-27,27.21489127758775,ibm,2017-03-27
2017-03-28,19.993557117213427,ibm,2017-03-28
2017-03-29,19.993557117213427,ibm,2017-03-29
2017-03-30,19.073978173030074,ibm,2017-03-30
2017-03-31,15.66328424972205,ibm,2017-03-31
2017-04-03,17.829766909398202,ibm,2017-04-03
2017-04-04,18.694118284968102,ibm,2017-04-04
