boll_ub,ticker,date
,xom,2018-01-05
87.49654212098227,xom,2018-01-08
87.32590819440838,xom,2018-01-09
87.56779552267655,xom,2018-01-10
87.52930899958272,xom,2018-01-11
87.82305678265297,xom,2018-01-12
87.75817688108788,xom,2018-01-16
88.15499970690618,xom,2018-01-17
88.16187110717551,xom,2018-01-18
88.10899531688355,xom,2018-01-19
88.39210447120868,xom,2018-01-22
88.59745386448101,xom,2018-01-23
88.81660136104267,xom,2018-01-24
88.93039863379778,xom,2018-01-25
89.19034668307728,xom,2018-01-26
89.18044152497266,xom,2018-01-29
89.12981714784726,xom,2018-01-30
89.07303890078055,xom,2018-01-31
89.2705940635707,xom,2018-02-01
89.5733388593406,xom,2018-02-02
91.15113306406376,xom,2018-02-05
92.28767207420972,xom,2018-02-06
93.27423856451803,xom,2018-02-07
94.08564087104007,xom,2018-02-08
94.58408325611391,xom,2018-02-09
94.70869267572682,xom,2018-02-12
94.74441661338872,xom,2018-02-13
94.50108276335834,xom,2018-02-14
94.2220621413051,xom,2018-02-15
93.8415330898906,xom,2018-02-16
93.22431422958398,xom,2018-02-20
92.50246527976371,xom,2018-02-21
91.52350496288187,xom,2018-02-22
90.38966046422368,xom,2018-02-23
88.96744985927168,xom,2018-02-26
87.56012538030207,xom,2018-02-27
86.25761376965808,xom,2018-02-28
84.53052965392409,xom,2018-03-01
81.32278563486726,xom,2018-03-02
79.06521531592148,xom,2018-03-05
78.40569018924597,xom,2018-03-06
78.20627611432543,xom,2018-03-07
78.24057468724759,xom,2018-03-08
78.26834329911108,xom,2018-03-09
78.26498021865653,xom,2018-03-12
78.24703930084095,xom,2018-03-13
78.30976843413131,xom,2018-03-14
78.249321727746,xom,2018-03-15
78.19017951620872,xom,2018-03-16
78.10526269010971,xom,2018-03-19
78.09357028705203,xom,2018-03-20
78.09622638827572,xom,2018-03-21
78.09413062115091,xom,2018-03-22
77.84167082246184,xom,2018-03-23
76.98579233913543,xom,2018-03-26
76.43743139230398,xom,2018-03-27
76.37468186536415,xom,2018-03-28
76.31494656972951,xom,2018-03-29
76.19421901309158,xom,2018-04-02
75.9301365119991,xom,2018-04-03
75.63410379332822,xom,2018-04-04
75.93906281438089,xom,2018-04-05
75.99592078538761,xom,2018-04-06
76.02678829795957,xom,2018-04-09
76.48312939321133,xom,2018-04-10
77.02973299478833,xom,2018-04-11
77.43492286553317,xom,2018-04-12
77.93429299868124,xom,2018-04-13
78.51418867127693,xom,2018-04-16
78.98326795727472,xom,2018-04-17
79.58201091472088,xom,2018-04-18
80.14500207223678,xom,2018-04-19
80.50913009660475,xom,2018-04-20
80.84801297607048,xom,2018-04-23
81.00040106955572,xom,2018-04-24
81.25026885083597,xom,2018-04-25
81.5524272067354,xom,2018-04-26
81.5232870212899,xom,2018-04-27
81.22983739535545,xom,2018-04-30
81.12140511589187,xom,2018-05-01
80.96741424164743,xom,2018-05-02
80.93623032876349,xom,2018-05-03
80.73259577909364,xom,2018-05-04
80.45374612159867,xom,2018-05-07
80.4496331789403,xom,2018-05-08
80.67174049226506,xom,2018-05-09
81.2835832995379,xom,2018-05-10
81.6916174449648,xom,2018-05-11
82.16331241669526,xom,2018-05-14
82.57076640408488,xom,2018-05-15
82.95339885060721,xom,2018-05-16
83.26404146721973,xom,2018-05-17
83.47329936193881,xom,2018-05-18
83.8054539295022,xom,2018-05-21
84.0263795769415,xom,2018-05-22
84.29049892360297,xom,2018-05-23
84.24082120565843,xom,2018-05-24
84.21570837350886,xom,2018-05-25
84.18993126972984,xom,2018-05-29
84.23420704606664,xom,2018-05-30
84.164951203939,xom,2018-05-31
84.02470229078861,xom,2018-06-01
83.7413677643663,xom,2018-06-04
83.50300289714941,xom,2018-06-05
83.34534096651069,xom,2018-06-06
83.53710086702976,xom,2018-06-07
83.8508351438178,xom,2018-06-08
84.05384338483151,xom,2018-06-11
84.11257735343206,xom,2018-06-12
84.09582946127055,xom,2018-06-13
84.08469557482344,xom,2018-06-14
84.04520748352358,xom,2018-06-15
84.03612886231856,xom,2018-06-18
83.94458337623468,xom,2018-06-19
83.9117905209066,xom,2018-06-20
83.84968458217267,xom,2018-06-21
83.87247882106298,xom,2018-06-22
83.75242821507906,xom,2018-06-25
83.49581428238868,xom,2018-06-26
83.51075091920178,xom,2018-06-27
83.56090382208251,xom,2018-06-28
83.6779884506094,xom,2018-06-29
83.70726872279108,xom,2018-07-02
83.77043173601416,xom,2018-07-03
83.79696509440389,xom,2018-07-05
83.71538866287649,xom,2018-07-06
83.56060338890569,xom,2018-07-09
83.69242553211089,xom,2018-07-10
83.71651045205085,xom,2018-07-11
83.83145054070972,xom,2018-07-12
84.02490323030362,xom,2018-07-13
84.08539448932319,xom,2018-07-16
84.1213537190045,xom,2018-07-17
84.13098190761984,xom,2018-07-18
84.0902250159244,xom,2018-07-19
83.88732441708582,xom,2018-07-20
83.88658471962124,xom,2018-07-23
83.69114646988692,xom,2018-07-24
83.7270836181702,xom,2018-07-25
84.03790788657055,xom,2018-07-26
84.03975289067526,xom,2018-07-27
84.03121711434173,xom,2018-07-30
84.04827113964542,xom,2018-07-31
84.21739114339506,xom,2018-08-01
84.41248588547492,xom,2018-08-02
84.49972434940854,xom,2018-08-03
