date,rsi_30,ticker,date
2018-01-02,,hd,2018-01-02
2018-01-03,100.0,hd,2018-01-03
2018-01-04,100.0,hd,2018-01-04
2018-01-05,100.0,hd,2018-01-05
2018-01-08,90.15126269124632,hd,2018-01-08
2018-01-09,92.02383544411674,hd,2018-01-09
2018-01-10,74.13888614569584,hd,2018-01-10
2018-01-11,82.10808762708214,hd,2018-01-11
2018-01-12,84.9974367133023,hd,2018-01-12
2018-01-16,84.1092722153175,hd,2018-01-16
2018-01-17,88.1851409929112,hd,2018-01-17
2018-01-18,79.25775526779482,hd,2018-01-18
2018-01-19,82.86975089686985,hd,2018-01-19
2018-01-22,85.57997454589358,hd,2018-01-22
2018-01-23,85.90428379864963,hd,2018-01-23
2018-01-24,86.82391372545084,hd,2018-01-24
2018-01-25,83.20763858132884,hd,2018-01-25
2018-01-26,84.65447436826871,hd,2018-01-26
2018-01-29,76.21760532997656,hd,2018-01-29
2018-01-30,66.92742338679122,hd,2018-01-30
2018-01-31,64.54604214846633,hd,2018-01-31
2018-02-01,62.03661986461866,hd,2018-02-01
2018-02-02,50.090508246490664,hd,2018-02-02
2018-02-05,36.70121576078178,hd,2018-02-05
2018-02-06,47.335054647776644,hd,2018-02-06
2018-02-07,47.62203956567206,hd,2018-02-07
2018-02-08,38.81009169745693,hd,2018-02-08
2018-02-09,42.00705414025387,hd,2018-02-09
2018-02-12,41.96012514388207,hd,2018-02-12
2018-02-13,41.687177966558735,hd,2018-02-13
2018-02-14,42.785576290830576,hd,2018-02-14
2018-02-15,43.444548064783774,hd,2018-02-15
2018-02-16,45.352994835355545,hd,2018-02-16
2018-02-20,45.11214662783611,hd,2018-02-20
2018-02-21,41.88211101625809,hd,2018-02-21
2018-02-22,44.59188277003108,hd,2018-02-22
2018-02-23,47.6115349903995,hd,2018-02-23
2018-02-26,47.72413624885052,hd,2018-02-26
2018-02-27,44.58860296426072,hd,2018-02-27
2018-02-28,42.34727648444671,hd,2018-02-28
2018-03-01,40.31286126550628,hd,2018-03-01
2018-03-02,39.43356543752156,hd,2018-03-02
2018-03-05,43.008103852924705,hd,2018-03-05
2018-03-06,42.92817579978438,hd,2018-03-06
2018-03-07,41.30734835324898,hd,2018-03-07
2018-03-08,40.80487011123405,hd,2018-03-08
2018-03-09,45.340203735220065,hd,2018-03-09
2018-03-12,43.345682861375636,hd,2018-03-12
2018-03-13,42.27765955799329,hd,2018-03-13
2018-03-14,41.545744689072734,hd,2018-03-14
2018-03-15,42.27165394740595,hd,2018-03-15
2018-03-16,43.254679565971834,hd,2018-03-16
2018-03-19,41.71880795786388,hd,2018-03-19
2018-03-20,42.91377965265782,hd,2018-03-20
2018-03-21,42.79392658010484,hd,2018-03-21
2018-03-22,40.51092021198,hd,2018-03-22
2018-03-23,37.841171903226304,hd,2018-03-23
2018-03-26,42.94562138173243,hd,2018-03-26
2018-03-27,41.632878489380225,hd,2018-03-27
2018-03-28,41.71961123257572,hd,2018-03-28
2018-03-29,45.372309977232625,hd,2018-03-29
2018-04-02,41.26669399727552,hd,2018-04-02
2018-04-03,42.138972069889384,hd,2018-04-03
2018-04-04,45.70820491591539,hd,2018-04-04
2018-04-05,47.25394288702425,hd,2018-04-05
2018-04-06,43.69048746012213,hd,2018-04-06
2018-04-09,42.32185205168367,hd,2018-04-09
2018-04-10,43.25081032882113,hd,2018-04-10
2018-04-11,42.79246973372206,hd,2018-04-11
2018-04-12,43.28594708629203,hd,2018-04-12
2018-04-13,42.85763432765718,hd,2018-04-13
2018-04-16,44.51091463678651,hd,2018-04-16
2018-04-17,44.995672817998354,hd,2018-04-17
2018-04-18,49.676637460339705,hd,2018-04-18
2018-04-19,47.33975429252304,hd,2018-04-19
2018-04-20,47.28160331093164,hd,2018-04-20
2018-04-23,47.8963406189426,hd,2018-04-23
2018-04-24,46.68340021843499,hd,2018-04-24
2018-04-25,47.78741854948174,hd,2018-04-25
2018-04-26,54.90795837593998,hd,2018-04-26
2018-04-27,55.466081889985,hd,2018-04-27
2018-04-30,53.91738764831987,hd,2018-04-30
2018-05-01,53.75834586684332,hd,2018-05-01
2018-05-02,54.796798665286374,hd,2018-05-02
2018-05-03,52.219017105707366,hd,2018-05-03
2018-05-04,53.74182592683408,hd,2018-05-04
2018-05-07,52.36257553712145,hd,2018-05-07
2018-05-08,53.6027566908677,hd,2018-05-08
2018-05-09,54.69110655324421,hd,2018-05-09
2018-05-10,55.34779545484452,hd,2018-05-10
2018-05-11,57.83689448102298,hd,2018-05-11
2018-05-14,58.422965839704865,hd,2018-05-14
2018-05-15,55.22584634592146,hd,2018-05-15
2018-05-16,53.65804953452699,hd,2018-05-16
2018-05-17,52.64343425159082,hd,2018-05-17
2018-05-18,54.418135284331804,hd,2018-05-18
2018-05-21,56.33761141960387,hd,2018-05-21
2018-05-22,53.46789673715554,hd,2018-05-22
2018-05-23,53.275578659479685,hd,2018-05-23
2018-05-24,53.689077949129455,hd,2018-05-24
2018-05-25,53.38366277627675,hd,2018-05-25
2018-05-29,51.51406950943102,hd,2018-05-29
2018-05-30,54.32069922676468,hd,2018-05-30
2018-05-31,53.763471326523195,hd,2018-05-31
2018-06-01,54.47910051250528,hd,2018-06-01
2018-06-04,57.861023400265246,hd,2018-06-04
2018-06-05,58.32430419154629,hd,2018-06-05
2018-06-06,59.63043873683392,hd,2018-06-06
2018-06-07,61.578240753079285,hd,2018-06-07
2018-06-08,63.11940946477345,hd,2018-06-08
2018-06-11,64.02475478052214,hd,2018-06-11
2018-06-12,65.15284574529358,hd,2018-06-12
2018-06-13,63.911429228899685,hd,2018-06-13
2018-06-14,63.11516778000806,hd,2018-06-14
2018-06-15,63.75024639951133,hd,2018-06-15
2018-06-18,63.861237133631356,hd,2018-06-18
2018-06-19,61.926131308924774,hd,2018-06-19
2018-06-20,61.75609683322606,hd,2018-06-20
2018-06-21,62.75703722598844,hd,2018-06-21
2018-06-22,58.991255889199415,hd,2018-06-22
2018-06-25,57.718747682460524,hd,2018-06-25
2018-06-26,57.693765642280496,hd,2018-06-26
2018-06-27,56.01226659087969,hd,2018-06-27
