boll_lb,ticker,date
,hd,2018-01-05
191.61944890953276,hd,2018-01-08
191.48357641557996,hd,2018-01-09
191.21503486868096,hd,2018-01-10
190.52419458411555,hd,2018-01-11
189.83835147006104,hd,2018-01-12
189.90230561504208,hd,2018-01-16
189.00097797139472,hd,2018-01-17
189.21130960782972,hd,2018-01-18
188.86444859749693,hd,2018-01-19
188.09488768412615,hd,2018-01-22
187.8068217619664,hd,2018-01-23
187.58121302963178,hd,2018-01-24
187.73119991900504,hd,2018-01-25
187.7361205811069,hd,2018-01-26
188.08818148103683,hd,2018-01-29
188.52506382847238,hd,2018-01-30
188.91000679454407,hd,2018-01-31
189.2267276038907,hd,2018-02-01
188.91464022187444,hd,2018-02-02
186.48646566397593,hd,2018-02-05
186.3131654227555,hd,2018-02-06
186.0243368003708,hd,2018-02-07
183.54937025704774,hd,2018-02-08
181.78115268389226,hd,2018-02-09
180.0400425977803,hd,2018-02-12
178.3969019660478,hd,2018-02-13
176.98775603059187,hd,2018-02-14
175.82506667310196,hd,2018-02-15
175.03341134687986,hd,2018-02-16
174.4931378101778,hd,2018-02-20
173.684577090768,hd,2018-02-21
173.63284526678711,hd,2018-02-22
174.0579710301292,hd,2018-02-23
175.1646329210223,hd,2018-02-26
176.05405147343672,hd,2018-02-27
176.51126247158962,hd,2018-02-28
176.90086358737935,hd,2018-03-01
177.55073085758028,hd,2018-03-02
177.93374154544168,hd,2018-03-05
177.75544064910176,hd,2018-03-06
177.3108886552825,hd,2018-03-07
177.03682417866256,hd,2018-03-08
177.13722227856746,hd,2018-03-09
176.7145076692461,hd,2018-03-12
176.09508803583296,hd,2018-03-13
175.3659833052928,hd,2018-03-14
174.83572724443042,hd,2018-03-15
174.52215096427963,hd,2018-03-16
174.12307997559773,hd,2018-03-19
173.99534888291902,hd,2018-03-20
173.68929776251582,hd,2018-03-21
173.1383683309202,hd,2018-03-22
172.42136898216987,hd,2018-03-23
173.13119978812054,hd,2018-03-26
173.11511625312212,hd,2018-03-27
172.85787668057273,hd,2018-03-28
172.8480833372897,hd,2018-03-29
172.11251722388116,hd,2018-04-02
171.82341040852398,hd,2018-04-03
172.0329649099047,hd,2018-04-04
172.01726607214053,hd,2018-04-05
171.7364236928929,hd,2018-04-06
171.5566666746536,hd,2018-04-09
171.3559362516678,hd,2018-04-10
171.00739730924823,hd,2018-04-11
170.7542833616729,hd,2018-04-12
170.49049609175225,hd,2018-04-13
170.57173467507755,hd,2018-04-16
170.56382683317648,hd,2018-04-17
170.33671156220097,hd,2018-04-18
170.39668481355443,hd,2018-04-19
170.3969879609781,hd,2018-04-20
170.82556040255227,hd,2018-04-23
170.82476061464897,hd,2018-04-24
170.8871556977432,hd,2018-04-25
169.58524620399578,hd,2018-04-26
168.53593349513406,hd,2018-04-27
168.49984565850866,hd,2018-04-30
168.56154540519074,hd,2018-05-01
168.25564783326428,hd,2018-05-02
168.1979198072021,hd,2018-05-03
168.45615942042983,hd,2018-05-04
169.23881084500852,hd,2018-05-07
169.89956666323496,hd,2018-05-08
170.7538422686045,hd,2018-05-09
171.64035764628784,hd,2018-05-10
172.57166569411953,hd,2018-05-11
173.3308899039408,hd,2018-05-14
174.5284589367115,hd,2018-05-15
174.9571386271737,hd,2018-05-16
175.95900650561003,hd,2018-05-17
177.1329295598956,hd,2018-05-18
178.23702467671873,hd,2018-05-21
180.19931149659982,hd,2018-05-22
182.31468341502733,hd,2018-05-23
182.39234262224176,hd,2018-05-24
182.41008286891181,hd,2018-05-25
182.43710420637868,hd,2018-05-29
