date,cci_30,ticker,date
2018-01-05,,amgn,2018-01-05
2018-01-08,-66.66666666664591,amgn,2018-01-08
2018-01-09,100.00000000000175,amgn,2018-01-09
2018-01-10,56.44158509339108,amgn,2018-01-10
2018-01-11,34.678460756009294,amgn,2018-01-11
2018-01-12,126.61983904475714,amgn,2018-01-12
2018-01-16,148.35089869132045,amgn,2018-01-16
2018-01-17,149.25018925330428,amgn,2018-01-17
2018-01-18,103.7622413002154,amgn,2018-01-18
2018-01-19,120.33865423061961,amgn,2018-01-19
2018-01-22,142.03428882482044,amgn,2018-01-22
2018-01-23,145.5290050521144,amgn,2018-01-23
2018-01-24,92.46072160948226,amgn,2018-01-24
2018-01-25,72.03359932936432,amgn,2018-01-25
2018-01-26,128.5817240099461,amgn,2018-01-26
2018-01-29,162.23575931628892,amgn,2018-01-29
2018-01-30,74.77784743258604,amgn,2018-01-30
2018-01-31,-0.9079468126573781,amgn,2018-01-31
2018-02-01,-43.98773294864424,amgn,2018-02-01
2018-02-02,-1.08981369198754,amgn,2018-02-02
2018-02-05,-123.23542282889409,amgn,2018-02-05
2018-02-06,-153.753108156278,amgn,2018-02-06
2018-02-07,-115.7566573514472,amgn,2018-02-07
2018-02-08,-138.3105916441271,amgn,2018-02-08
2018-02-09,-163.41851127160055,amgn,2018-02-09
2018-02-12,-122.36163900529688,amgn,2018-02-12
2018-02-13,-112.60054239662045,amgn,2018-02-13
2018-02-14,-70.86478874846874,amgn,2018-02-14
2018-02-15,-13.42933513399713,amgn,2018-02-15
2018-02-16,2.662880693888025,amgn,2018-02-16
2018-02-20,-11.28453479756337,amgn,2018-02-20
2018-02-21,-8.86542045251124,amgn,2018-02-21
2018-02-22,-12.596305298996192,amgn,2018-02-22
2018-02-23,13.741641151908912,amgn,2018-02-23
2018-02-26,53.44051167962643,amgn,2018-02-26
2018-02-27,32.785242340339934,amgn,2018-02-27
2018-02-28,4.387111198549362,amgn,2018-02-28
2018-03-01,-18.91196781875819,amgn,2018-03-01
2018-03-02,-6.519271560092272,amgn,2018-03-02
2018-03-05,54.3379061355518,amgn,2018-03-05
2018-03-06,69.64129535039976,amgn,2018-03-06
2018-03-07,52.952572066237074,amgn,2018-03-07
2018-03-08,41.049076318163834,amgn,2018-03-08
2018-03-09,76.87633100740561,amgn,2018-03-09
2018-03-12,78.75265321916024,amgn,2018-03-12
2018-03-13,93.29381269083696,amgn,2018-03-13
2018-03-14,114.69195630273403,amgn,2018-03-14
2018-03-15,88.79564722109369,amgn,2018-03-15
2018-03-16,70.73876836350641,amgn,2018-03-16
2018-03-19,0.6611194450339469,amgn,2018-03-19
2018-03-20,-22.044389988775084,amgn,2018-03-20
2018-03-21,-27.60723132828833,amgn,2018-03-21
2018-03-22,-105.05079182740958,amgn,2018-03-22
2018-03-23,-180.683896331805,amgn,2018-03-23
2018-03-26,-169.7718177882661,amgn,2018-03-26
2018-03-27,-184.88409968064275,amgn,2018-03-27
2018-03-28,-210.04251694736294,amgn,2018-03-28
2018-03-29,-187.32192989474768,amgn,2018-03-29
2018-04-02,-209.4622183154107,amgn,2018-04-02
2018-04-03,-170.23433228496603,amgn,2018-04-03
2018-04-04,-114.42251491002875,amgn,2018-04-04
2018-04-05,-90.73407016229532,amgn,2018-04-05
2018-04-06,-114.53923252509409,amgn,2018-04-06
2018-04-09,-92.01660750394127,amgn,2018-04-09
2018-04-10,-67.82085260206193,amgn,2018-04-10
2018-04-11,-60.13368849697909,amgn,2018-04-11
2018-04-12,-61.26231503636443,amgn,2018-04-12
2018-04-13,-61.44646428613663,amgn,2018-04-13
2018-04-16,-55.39058132595669,amgn,2018-04-16
2018-04-17,-34.818908670857496,amgn,2018-04-17
2018-04-18,-20.939642555620146,amgn,2018-04-18
2018-04-19,-35.11686564757544,amgn,2018-04-19
2018-04-20,-47.08506174405467,amgn,2018-04-20
