date,boll_ub,ticker,date
2018-01-02,,aapl,2018-01-02
2018-01-03,41.0819583628469,aapl,2018-01-03
2018-01-04,41.35048651174085,aapl,2018-01-04
2018-01-05,41.903057455013865,aapl,2018-01-05
2018-01-08,41.9378518412051,aapl,2018-01-08
2018-01-09,41.944360046478735,aapl,2018-01-09
2018-01-10,41.93859406083777,aapl,2018-01-10
2018-01-11,42.01982442519454,aapl,2018-01-11
2018-01-12,42.27876421099108,aapl,2018-01-12
2018-01-16,42.345258699538675,aapl,2018-01-16
2018-01-17,42.675257071106834,aapl,2018-01-17
2018-01-18,42.89760029106058,aapl,2018-01-18
2018-01-19,42.99299944736149,aapl,2018-01-19
2018-01-22,42.99138967862232,aapl,2018-01-22
2018-01-23,42.98894888951522,aapl,2018-01-23
2018-01-24,42.94384817443224,aapl,2018-01-24
2018-01-25,42.967469519266714,aapl,2018-01-25
2018-01-26,42.960302034660764,aapl,2018-01-26
2018-01-29,43.072608763597884,aapl,2018-01-29
2018-01-30,43.1722596575723,aapl,2018-01-30
2018-01-31,43.265220820953985,aapl,2018-01-31
2018-02-01,43.329099090690725,aapl,2018-02-01
2018-02-02,43.662250740790526,aapl,2018-02-02
2018-02-05,44.03053556302922,aapl,2018-02-05
2018-02-06,44.045836154664926,aapl,2018-02-06
2018-02-07,44.114470411710336,aapl,2018-02-07
2018-02-08,44.264109808925234,aapl,2018-02-08
2018-02-09,44.243406793941986,aapl,2018-02-09
2018-02-12,44.0193380013544,aapl,2018-02-12
2018-02-13,43.800944750434375,aapl,2018-02-13
2018-02-14,43.453994924398884,aapl,2018-02-14
2018-02-15,43.209235091967294,aapl,2018-02-15
2018-02-16,42.973759068425345,aapl,2018-02-16
2018-02-20,42.78319391883877,aapl,2018-02-20
2018-02-21,42.5517196832385,aapl,2018-02-21
2018-02-22,42.50821736067266,aapl,2018-02-22
2018-02-23,42.72032019715517,aapl,2018-02-23
2018-02-26,43.09416788668302,aapl,2018-02-26
2018-02-27,43.474843385088406,aapl,2018-02-27
2018-02-28,43.816670763405774,aapl,2018-02-28
2018-03-01,44.001535500072315,aapl,2018-03-01
2018-03-02,44.213185252005516,aapl,2018-03-02
2018-03-05,44.39767413857007,aapl,2018-03-05
2018-03-06,44.42359364052722,aapl,2018-03-06
2018-03-07,44.500843335865795,aapl,2018-03-07
2018-03-08,44.51039982682284,aapl,2018-03-08
2018-03-09,44.32082354857333,aapl,2018-03-09
2018-03-12,44.10090979361525,aapl,2018-03-12
2018-03-13,43.997404264516696,aapl,2018-03-13
2018-03-14,43.80178526253541,aapl,2018-03-14
2018-03-15,43.67217385363632,aapl,2018-03-15
2018-03-16,43.69053783395058,aapl,2018-03-16
2018-03-19,43.65355935154577,aapl,2018-03-19
2018-03-20,43.588858739005055,aapl,2018-03-20
2018-03-21,43.57988053274184,aapl,2018-03-21
2018-03-22,43.74207516353475,aapl,2018-03-22
2018-03-23,44.09608239988166,aapl,2018-03-23
2018-03-26,44.02976483115564,aapl,2018-03-26
2018-03-27,44.05022673348325,aapl,2018-03-27
2018-03-28,44.09578457255485,aapl,2018-03-28
2018-03-29,44.13296727935293,aapl,2018-03-29
2018-04-02,44.15099627232349,aapl,2018-04-02
2018-04-03,44.09772834323345,aapl,2018-04-03
2018-04-04,44.02042965033794,aapl,2018-04-04
2018-04-05,43.98678614103014,aapl,2018-04-05
2018-04-06,43.898006156195045,aapl,2018-04-06
2018-04-09,43.658692148233214,aapl,2018-04-09
2018-04-10,43.315613356350795,aapl,2018-04-10
2018-04-11,43.02637473226644,aapl,2018-04-11
2018-04-12,42.84086450424617,aapl,2018-04-12
2018-04-13,42.64568928618599,aapl,2018-04-13
2018-04-16,42.52376053028572,aapl,2018-04-16
2018-04-17,42.682022067139364,aapl,2018-04-17
2018-04-18,42.80867075915341,aapl,2018-04-18
2018-04-19,42.83469002858235,aapl,2018-04-19
2018-04-20,42.877594152545484,aapl,2018-04-20
2018-04-23,42.86955723565233,aapl,2018-04-23
2018-04-24,42.93619866168552,aapl,2018-04-24
2018-04-25,43.00143918082426,aapl,2018-04-25
2018-04-26,43.03624781311103,aapl,2018-04-26
2018-04-27,43.116703205543125,aapl,2018-04-27
2018-04-30,43.12850493880638,aapl,2018-04-30
2018-05-01,43.13253833325851,aapl,2018-05-01
2018-05-02,43.28728798845625,aapl,2018-05-02
2018-05-03,43.42229383659324,aapl,2018-05-03
2018-05-04,43.95845287204697,aapl,2018-05-04
