date,rsi_30,ticker,date
2017-01-03,,pg,2017-01-03
2017-01-04,100.0,pg,2017-01-04
2017-01-05,100.0,pg,2017-01-05
2017-01-06,96.47770508430465,pg,2017-01-06
2017-01-09,54.654414525620766,pg,2017-01-09
2017-01-10,33.1688521300014,pg,2017-01-10
2017-01-11,40.12582782820374,pg,2017-01-11
2017-01-12,42.27695888872397,pg,2017-01-12
2017-01-13,46.065112194291906,pg,2017-01-13
2017-01-17,63.53585960089134,pg,2017-01-17
2017-01-18,67.14257202079577,pg,2017-01-18
2017-01-19,63.321131311950666,pg,2017-01-19
2017-01-20,78.47372423543078,pg,2017-01-20
2017-01-23,72.920777266728,pg,2017-01-23
2017-01-24,76.12999595467059,pg,2017-01-24
2017-01-25,69.50264211413634,pg,2017-01-25
2017-01-26,64.83184014589841,pg,2017-01-26
2017-01-27,65.3480916426252,pg,2017-01-27
2017-01-30,65.47914750622064,pg,2017-01-30
2017-01-31,68.92383922052164,pg,2017-01-31
2017-02-01,66.73560794878871,pg,2017-02-01
2017-02-02,68.38905701199317,pg,2017-02-02
2017-02-03,65.64174465369604,pg,2017-02-03
2017-02-06,65.56368464382943,pg,2017-02-06
2017-02-07,67.96138274208695,pg,2017-02-07
2017-02-08,69.12789330248144,pg,2017-02-08
2017-02-09,70.31589003078918,pg,2017-02-09
2017-02-10,64.98966936652039,pg,2017-02-10
2017-02-13,66.2732926797731,pg,2017-02-13
2017-02-14,63.105401060732554,pg,2017-02-14
2017-02-15,72.83604957644012,pg,2017-02-15
2017-02-16,70.87857904417505,pg,2017-02-16
2017-02-17,71.59647232105696,pg,2017-02-17
2017-02-21,72.93111880506139,pg,2017-02-21
2017-02-22,71.55187431083709,pg,2017-02-22
2017-02-23,69.71356098828028,pg,2017-02-23
2017-02-24,69.23871708371036,pg,2017-02-24
2017-02-27,68.27658535584743,pg,2017-02-27
2017-02-28,68.78155620137821,pg,2017-02-28
2017-03-01,70.3799879784011,pg,2017-03-01
2017-03-02,65.93994874566746,pg,2017-03-02
2017-03-03,63.668434735957824,pg,2017-03-03
2017-03-06,62.957069522126496,pg,2017-03-06
2017-03-07,62.512501261049735,pg,2017-03-07
2017-03-08,61.66771458991638,pg,2017-03-08
2017-03-09,62.36909667577506,pg,2017-03-09
2017-03-10,64.80119583589257,pg,2017-03-10
2017-03-13,65.55811468630841,pg,2017-03-13
2017-03-14,63.7267452301557,pg,2017-03-14
2017-03-15,65.0307112185321,pg,2017-03-15
2017-03-16,65.16031050539515,pg,2017-03-16
2017-03-17,62.52418636840433,pg,2017-03-17
2017-03-20,63.29228292234347,pg,2017-03-20
2017-03-21,63.109909314194496,pg,2017-03-21
2017-03-22,61.879613751758846,pg,2017-03-22
2017-03-23,60.536587957536156,pg,2017-03-23
2017-03-24,59.32573563761299,pg,2017-03-24
2017-03-27,58.83888521866808,pg,2017-03-27
2017-03-28,59.98563119140622,pg,2017-03-28
2017-03-29,58.97813897013295,pg,2017-03-29
2017-03-30,56.52353744287217,pg,2017-03-30
2017-03-31,54.47131276611821,pg,2017-03-31
2017-04-03,53.495340002395785,pg,2017-04-03
2017-04-04,54.63304183501596,pg,2017-04-04
2017-04-05,54.93049329591608,pg,2017-04-05
