date,rsi_30,ticker,date
2018-01-05,,dis,2018-01-05
2018-01-08,0.0,dis,2018-01-08
2018-01-09,0.0,dis,2018-01-09
2018-01-10,0.0,dis,2018-01-10
2018-01-11,43.4986055434314,dis,2018-01-11
2018-01-12,60.712260521511304,dis,2018-01-12
2018-01-16,44.024794976369265,dis,2018-01-16
2018-01-17,53.52708449147562,dis,2018-01-17
2018-01-18,44.14029873032839,dis,2018-01-18
2018-01-19,45.230016086378946,dis,2018-01-19
2018-01-22,48.356721306140955,dis,2018-01-22
2018-01-23,44.778941263101956,dis,2018-01-23
2018-01-24,45.324779566472124,dis,2018-01-24
2018-01-25,45.633656574073484,dis,2018-01-25
2018-01-26,54.37791911097377,dis,2018-01-26
2018-01-29,51.01380720621509,dis,2018-01-29
2018-01-30,44.71758268202513,dis,2018-01-30
2018-01-31,39.62319056958647,dis,2018-01-31
2018-02-01,47.450502866251625,dis,2018-02-01
2018-02-02,41.92107837449527,dis,2018-02-02
2018-02-05,33.02478985098007,dis,2018-02-05
2018-02-06,38.02486898537511,dis,2018-02-06
2018-02-07,35.40235473641417,dis,2018-02-07
2018-02-08,30.19266428099536,dis,2018-02-08
2018-02-09,35.22430035433118,dis,2018-02-09
2018-02-12,36.04649240548365,dis,2018-02-12
2018-02-13,38.02658861543438,dis,2018-02-13
2018-02-14,39.304825943430124,dis,2018-02-14
2018-02-15,40.83036328035195,dis,2018-02-15
2018-02-16,44.20691040117666,dis,2018-02-16
2018-02-20,43.16869292443016,dis,2018-02-20
2018-02-21,41.46522670623749,dis,2018-02-21
2018-02-22,41.94934339405022,dis,2018-02-22
2018-02-23,46.767650741624365,dis,2018-02-23
2018-02-26,52.01521136650138,dis,2018-02-26
2018-02-27,43.46244863298699,dis,2018-02-27
2018-02-28,41.045678732501976,dis,2018-02-28
2018-03-01,40.24687862495374,dis,2018-03-01
2018-03-02,41.09112733937749,dis,2018-03-02
2018-03-05,41.939729264149406,dis,2018-03-05
2018-03-06,44.92936117067077,dis,2018-03-06
2018-03-07,42.91244119776818,dis,2018-03-07
2018-03-08,43.76361991477841,dis,2018-03-08
2018-03-09,45.11050554440574,dis,2018-03-09
2018-03-12,45.9522109513702,dis,2018-03-12
2018-03-13,43.68424710632039,dis,2018-03-13
2018-03-14,44.021664920350624,dis,2018-03-14
2018-03-15,42.987254106880414,dis,2018-03-15
2018-03-16,42.40936602007473,dis,2018-03-16
2018-03-19,40.30362228602,dis,2018-03-19
2018-03-20,40.11090819497347,dis,2018-03-20
2018-03-21,41.16297077384173,dis,2018-03-21
2018-03-22,39.308722728897735,dis,2018-03-22
2018-03-23,36.44134893119881,dis,2018-03-23
2018-03-26,41.001482821070404,dis,2018-03-26
2018-03-27,39.22171811701957,dis,2018-03-27
2018-03-28,38.13326950562259,dis,2018-03-28
2018-03-29,41.99193633774548,dis,2018-03-29
2018-04-02,39.598359507999334,dis,2018-04-02
2018-04-03,41.081724220803444,dis,2018-04-03
2018-04-04,43.94842363947864,dis,2018-04-04
2018-04-05,46.008841749799714,dis,2018-04-05
2018-04-06,43.49914867010648,dis,2018-04-06
2018-04-09,42.611114402403814,dis,2018-04-09
