boll_lb,ticker,date
,xom,2018-01-05
86.39345726866617,xom,2018-01-08
86.44742249406818,xom,2018-01-09
85.80220340920822,xom,2018-01-10
85.93869026799541,xom,2018-01-11
85.9069414880176,xom,2018-01-12
86.00182198540207,xom,2018-01-16
85.88499930127253,xom,2018-01-17
85.96923919013351,xom,2018-01-18
86.03900425587037,xom,2018-01-19
85.96971332220397,xom,2018-01-22
85.95087962144022,xom,2018-01-23
85.92493705354568,xom,2018-01-24
85.95388742926025,xom,2018-01-25
85.90165364244356,xom,2018-01-26
85.96955904723193,xom,2018-01-29
85.92665383532139,xom,2018-01-30
85.95807292240738,xom,2018-01-31
85.9241434210099,xom,2018-02-01
85.31466162894066,xom,2018-02-02
83.0338675462878,xom,2018-02-05
81.01832844458912,xom,2018-02-06
79.04876253411477,xom,2018-02-07
77.2363600139697,xom,2018-02-08
75.62291747630796,xom,2018-02-09
74.38830820928295,xom,2018-02-12
73.28558445472652,xom,2018-02-13
72.37491821320415,xom,2018-02-14
71.53193871318707,xom,2018-02-15
70.85146770356643,xom,2018-02-16
70.21868656387305,xom,2018-02-20
69.59953514748237,xom,2018-02-21
69.31149564746968,xom,2018-02-22
69.36133974939938,xom,2018-02-23
69.76754998814042,xom,2018-02-26
70.12387425348699,xom,2018-02-27
70.32238577257824,xom,2018-02-28
70.83946927796067,xom,2018-03-01
72.69521363271086,xom,2018-03-02
74.1267837380336,xom,2018-03-05
74.43230877315636,xom,2018-03-06
74.22272321428785,xom,2018-03-07
73.90642467188327,xom,2018-03-08
73.72765584639674,xom,2018-03-09
73.67701883529854,xom,2018-03-12
73.50595981414929,xom,2018-03-13
73.17323022309526,xom,2018-03-14
73.02967683792782,xom,2018-03-15
72.97981941567606,xom,2018-03-16
72.8257363028102,xom,2018-03-19
72.66142849224484,xom,2018-03-20
72.67377254360905,xom,2018-03-21
72.4398682496987,xom,2018-03-22
72.22832810942292,xom,2018-03-23
72.60020695896029,xom,2018-03-26
72.76856760061594,xom,2018-03-27
72.5383170970382,xom,2018-03-28
72.53905275888376,xom,2018-03-29
72.42678013241624,xom,2018-04-02
72.56586263350873,xom,2018-04-03
72.73089559632021,xom,2018-04-04
72.60193602595115,xom,2018-04-05
72.62007805494441,xom,2018-04-06
72.62021106117129,xom,2018-04-09
72.346870149025,xom,2018-04-10
72.0902667000359,xom,2018-04-11
72.04707710394925,xom,2018-04-12
71.88970678769572,xom,2018-04-13
71.65181093199455,xom,2018-04-16
71.60073167651434,xom,2018-04-17
71.52498905476153,xom,2018-04-18
71.39999762258743,xom,2018-04-19
71.58586959821947,xom,2018-04-20
71.9149867492713,xom,2018-04-23
72.19759850319818,xom,2018-04-24
72.52773102709372,xom,2018-04-25
73.03057297637007,xom,2018-04-26
73.37771319233313,xom,2018-04-27
74.12416269619729,xom,2018-04-30
74.42559500617843,xom,2018-05-01
74.77258591094046,xom,2018-05-02
74.85577025107051,xom,2018-05-03
75.26240467867002,xom,2018-05-04
75.82825384788376,xom,2018-05-07
75.93436645484877,xom,2018-05-08
75.96225914152402,xom,2018-05-09
75.80041633425117,xom,2018-05-10
75.73638243296489,xom,2018-05-11
75.59368755278716,xom,2018-05-14
75.5322334738448,xom,2018-05-15
75.4296005695588,xom,2018-05-16
75.36495786139355,xom,2018-05-17
75.38570027185025,xom,2018-05-18
75.32454561273413,xom,2018-05-21
75.43262005684757,xom,2018-05-22
75.433500862774,xom,2018-05-23
75.42417818399001,xom,2018-05-24
75.5412908330341,xom,2018-05-25
75.63406775370765,xom,2018-05-29
76.04479228254664,xom,2018-05-30
76.55804760587544,xom,2018-05-31
77.22729661057858,xom,2018-06-01
77.91763110648331,xom,2018-06-04
78.44999621784082,xom,2018-06-05
79.00465827054987,xom,2018-06-06
79.10789806485501,xom,2018-06-07
78.98216351340876,xom,2018-06-08
78.96115524187746,xom,2018-06-11
78.961420907066,xom,2018-06-12
78.95016892129782,xom,2018-06-13
78.94830308240311,xom,2018-06-14
78.86579181457212,xom,2018-06-15
78.82687010008378,xom,2018-06-18
78.76041540306221,xom,2018-06-19
78.67420801424964,xom,2018-06-20
78.49031404453632,xom,2018-06-21
78.57851986668116,xom,2018-06-22
78.80157035059476,xom,2018-06-25
79.28018440535546,xom,2018-06-26
79.28624767698962,xom,2018-06-27
79.30909510980226,xom,2018-06-28
79.28201063386325,xom,2018-06-29
79.3317304532343,xom,2018-07-02
79.4245671958706,xom,2018-07-03
79.42303383748087,xom,2018-07-05
79.44961072677195,xom,2018-07-06
79.53439630591853,xom,2018-07-09
79.45857468151215,xom,2018-07-10
79.45148957846673,xom,2018-07-11
79.45454952032544,xom,2018-07-12
79.40309664762607,xom,2018-07-13
79.5256048087725,xom,2018-07-16
79.63864536546816,xom,2018-07-17
79.78101760409892,xom,2018-07-18
79.97777501459316,xom,2018-07-19
80.35167552187902,xom,2018-07-20
80.35441564658969,xom,2018-07-23
80.87685432357011,xom,2018-07-24
81.13591687011105,xom,2018-07-25
81.07809247964038,xom,2018-07-26
81.0712471703599,xom,2018-07-27
80.98078239737703,xom,2018-07-30
80.93872837207333,xom,2018-07-31
80.58460852091157,xom,2018-08-01
80.14951438918328,xom,2018-08-02
79.84927543696843,xom,2018-08-03
79.5777155189469,xom,2018-08-06
79.55973339883776,xom,2018-08-07
79.4317240078951,xom,2018-08-08
79.25928510643197,xom,2018-08-09
78.98407676960214,xom,2018-08-10
78.51154750800553,xom,2018-08-13
78.0514552859995,xom,2018-08-14
77.31457421855637,xom,2018-08-15
76.94004758499253,xom,2018-08-16
76.6529207697219,xom,2018-08-17
76.47753540808728,xom,2018-08-20
76.42067021891843,xom,2018-08-21
76.60691835768301,xom,2018-08-22
76.99618735664644,xom,2018-08-23
77.08656956661434,xom,2018-08-24
77.19401091768809,xom,2018-08-27
77.29176526456926,xom,2018-08-28
77.26417280762861,xom,2018-08-29
77.25502845242559,xom,2018-08-30
77.25536041094543,xom,2018-08-31
77.25366218981219,xom,2018-09-04
77.24338559383109,xom,2018-09-05
77.25648204235381,xom,2018-09-06
77.12850166550824,xom,2018-09-07
77.07123801320677,xom,2018-09-10
76.99683014943474,xom,2018-09-11
77.01352538321561,xom,2018-09-12
77.53401463001214,xom,2018-09-13
77.81591708967267,xom,2018-09-14
78.06463741915239,xom,2018-09-17
78.25007267453067,xom,2018-09-18
78.37655981273616,xom,2018-09-19
78.36643083579852,xom,2018-09-20
78.57345570791152,xom,2018-09-21
78.55154571271635,xom,2018-09-24
78.55563750726832,xom,2018-09-25
78.7693653065978,xom,2018-09-26
78.954874962112,xom,2018-09-27
79.30340276544194,xom,2018-09-28
79.75327435307,xom,2018-10-01
80.22308980875863,xom,2018-10-02
80.56360959189283,xom,2018-10-03
81.24054050409443,xom,2018-10-04
81.65273662313118,xom,2018-10-05
82.15443365134676,xom,2018-10-08
82.42441103625916,xom,2018-10-09
82.64028924788738,xom,2018-10-10
82.4195547659467,xom,2018-10-11
82.01095603384391,xom,2018-10-12
81.404168971854,xom,2018-10-15
80.94378654136054,xom,2018-10-16
80.51485795075476,xom,2018-10-17
80.18456667652278,xom,2018-10-18
79.89575276245354,xom,2018-10-19
79.5428288858844,xom,2018-10-22
78.9925804379463,xom,2018-10-23
77.96544207574536,xom,2018-10-24
77.28278412339074,xom,2018-10-25
76.51077182143092,xom,2018-10-26
75.80026717253553,xom,2018-10-29
75.59425286941398,xom,2018-10-30
75.57410229446522,xom,2018-10-31
75.66174959469264,xom,2018-11-01
75.83403149967985,xom,2018-11-02
76.18965164519659,xom,2018-11-05
76.77948370539391,xom,2018-11-06
76.98649742606706,xom,2018-11-07
76.9842176985449,xom,2018-11-08
76.97885003772583,xom,2018-11-09
76.92287147045745,xom,2018-11-12
76.62480523488186,xom,2018-11-13
76.25567501660684,xom,2018-11-14
76.08663731682634,xom,2018-11-15
76.05215967540416,xom,2018-11-16
76.01431674920424,xom,2018-11-19
75.68484852734335,xom,2018-11-20
75.6755849334833,xom,2018-11-21
75.16200257941304,xom,2018-11-23
75.07769140679846,xom,2018-11-26
75.07769140679846,xom,2018-11-27
75.05009823004035,xom,2018-11-28
75.02230739199969,xom,2018-11-29
75.0144286462733,xom,2018-11-30
75.0675955091317,xom,2018-12-03
75.12378961405841,xom,2018-12-04
75.19023559717894,xom,2018-12-06
75.45512448678396,xom,2018-12-07
75.43390437832252,xom,2018-12-10
75.39429001665965,xom,2018-12-11
75.17249438207051,xom,2018-12-12
75.088945797628,xom,2018-12-13
74.81947346998749,xom,2018-12-14
74.18037681652477,xom,2018-12-17
73.08313410238975,xom,2018-12-18
71.86926655279527,xom,2018-12-19
70.24735604695925,xom,2018-12-20
68.78174021004894,xom,2018-12-21
66.89488931935583,xom,2018-12-24
65.99544544376451,xom,2018-12-26
65.25256103031685,xom,2018-12-27
64.50086665354729,xom,2018-12-28
63.910544399874624,xom,2018-12-31
63.70056369671625,xom,2019-01-02
63.70894486922279,xom,2019-01-03
63.93132976623032,xom,2019-01-04
64.1650622111692,xom,2019-01-07
64.42391549289994,xom,2019-01-08
64.62713906981294,xom,2019-01-09
64.90506791058675,xom,2019-01-10
65.16075331625989,xom,2019-01-11
65.69817944488884,xom,2019-01-14
66.10066482161662,xom,2019-01-15
66.31118039148267,xom,2019-01-16
66.30414407819933,xom,2019-01-17
66.21866069258397,xom,2019-01-18
66.39777267549356,xom,2019-01-22
66.69266381427607,xom,2019-01-23
67.79831510482802,xom,2019-01-24
68.12203151921152,xom,2019-01-25
68.40975551785888,xom,2019-01-28
68.96253133872598,xom,2019-01-29
69.65103679592181,xom,2019-01-30
69.88592702182342,xom,2019-01-31
69.95704592460567,xom,2019-02-01
69.86077398530027,xom,2019-02-04
69.67000107735457,xom,2019-02-05
69.57408823415474,xom,2019-02-06
69.55423892996549,xom,2019-02-07
69.62147440391006,xom,2019-02-08
69.73774511359258,xom,2019-02-11
69.8125107700945,xom,2019-02-12
69.84316373067692,xom,2019-02-13
69.94712403851695,xom,2019-02-14
69.86477771067817,xom,2019-02-15
69.70917792833441,xom,2019-02-19
69.76531541734738,xom,2019-02-20
70.11381493484159,xom,2019-02-21
70.4855174193679,xom,2019-02-22
70.88936867792995,xom,2019-02-25
71.51367989876192,xom,2019-02-26
72.1372530178444,xom,2019-02-27
72.7475308016807,xom,2019-02-28
73.12938795786668,xom,2019-03-01
73.09642017824896,xom,2019-03-04
73.30424858882418,xom,2019-03-05
73.50335595371823,xom,2019-03-06
73.75263367764194,xom,2019-03-07
74.22469879645438,xom,2019-03-08
74.96407440058982,xom,2019-03-11
75.84131038403439,xom,2019-03-12
76.4134966057727,xom,2019-03-13
76.87389447218264,xom,2019-03-14
77.47147292520823,xom,2019-03-15
77.64352670169242,xom,2019-03-18
77.77688202730673,xom,2019-03-19
77.84305061393323,xom,2019-03-20
78.06535156425016,xom,2019-03-21
78.30130606381778,xom,2019-03-22
78.53001747100667,xom,2019-03-25
78.76427631649595,xom,2019-03-26
78.85345944421515,xom,2019-03-27
79.05611302130175,xom,2019-03-28
79.09566666367179,xom,2019-03-29
79.04382231765622,xom,2019-04-01
79.05758339713098,xom,2019-04-02
79.25722892870007,xom,2019-04-03
79.23219605211027,xom,2019-04-04
79.43573898991404,xom,2019-04-05
79.41623151399502,xom,2019-04-08
79.54795390496739,xom,2019-04-09
79.59494503236846,xom,2019-04-10
79.67825466557468,xom,2019-04-11
79.79562656787925,xom,2019-04-12
79.74836573496432,xom,2019-04-15
79.77673693009923,xom,2019-04-16
79.78122614649048,xom,2019-04-17
79.7633327448971,xom,2019-04-18
79.7703870677685,xom,2019-04-22
79.871403530182,xom,2019-04-23
79.93453746962213,xom,2019-04-24
80.120481220481,xom,2019-04-25
80.07237254440369,xom,2019-04-26
79.89755151246379,xom,2019-04-29
79.72182144526762,xom,2019-04-30
79.17520488151558,xom,2019-05-01
78.33421167909094,xom,2019-05-02
77.6790113924348,xom,2019-05-03
77.06239483227802,xom,2019-05-06
76.48989643003635,xom,2019-05-07
75.98880329738017,xom,2019-05-08
75.5359189429689,xom,2019-05-09
75.12282101608706,xom,2019-05-10
74.57274196871252,xom,2019-05-13
74.10966821823673,xom,2019-05-14
73.81224510139252,xom,2019-05-15
73.57473058936795,xom,2019-05-16
73.30493297063227,xom,2019-05-17
73.29529692760784,xom,2019-05-20
73.58203241198974,xom,2019-05-21
73.6314333704926,xom,2019-05-22
73.60694036527144,xom,2019-05-23
73.47638902312785,xom,2019-05-24
73.01334260765661,xom,2019-05-28
72.66920652567786,xom,2019-05-29
72.1592345124635,xom,2019-05-30
71.31930239642281,xom,2019-05-31
70.91469102253384,xom,2019-06-03
70.82902770091212,xom,2019-06-04
70.6744330561643,xom,2019-06-05
70.69241273121769,xom,2019-06-06
70.7402691924786,xom,2019-06-07
70.796541402553,xom,2019-06-10
70.807194763346,xom,2019-06-11
70.7992358567018,xom,2019-06-12
70.86980096889786,xom,2019-06-13
70.95323168914409,xom,2019-06-14
71.00333909616118,xom,2019-06-17
71.01746024207623,xom,2019-06-18
71.1024958952073,xom,2019-06-19
70.98443576554463,xom,2019-06-20
70.73010684199602,xom,2019-06-21
70.6420505958181,xom,2019-06-24
70.80472939042566,xom,2019-06-25
71.0699741010244,xom,2019-06-26
71.46213115563485,xom,2019-06-27
72.2658516533051,xom,2019-06-28
72.88139838844717,xom,2019-07-01
73.1313855715302,xom,2019-07-02
73.58789694290401,xom,2019-07-03
73.77026425023661,xom,2019-07-05
73.91971093295021,xom,2019-07-08
74.03114314433095,xom,2019-07-09
74.10911126477335,xom,2019-07-10
74.4216035487048,xom,2019-07-11
74.62076897270221,xom,2019-07-12
75.01518652760586,xom,2019-07-15
75.18342457968315,xom,2019-07-16
75.13346354255027,xom,2019-07-17
75.00901652429947,xom,2019-07-18
74.78190060732679,xom,2019-07-19
74.65356840622627,xom,2019-07-22
74.55317486594254,xom,2019-07-23
74.46365788974323,xom,2019-07-24
74.30502308777955,xom,2019-07-25
74.1667725058944,xom,2019-07-26
74.09783807963616,xom,2019-07-29
74.03757429141093,xom,2019-07-30
73.84477759781949,xom,2019-07-31
73.16025592773453,xom,2019-08-01
72.40525752001012,xom,2019-08-02
71.36446286448792,xom,2019-08-05
70.71346953595227,xom,2019-08-06
70.12955741853631,xom,2019-08-07
70.02307108026862,xom,2019-08-08
69.73854413529607,xom,2019-08-09
69.23162629797258,xom,2019-08-12
68.91049922729104,xom,2019-08-13
67.98384793439394,xom,2019-08-14
67.0964258368535,xom,2019-08-15
66.58809076004778,xom,2019-08-16
66.35973851478359,xom,2019-08-19
66.16155661746464,xom,2019-08-20
66.1331405976099,xom,2019-08-21
66.11485106079631,xom,2019-08-22
65.85298702899492,xom,2019-08-23
65.8708211804926,xom,2019-08-26
65.96378125537714,xom,2019-08-27
66.14390713043493,xom,2019-08-28
66.20959734756116,xom,2019-08-29
66.24600028944137,xom,2019-08-30
66.19810726788043,xom,2019-09-03
66.25171979790541,xom,2019-09-04
66.26512954180748,xom,2019-09-05
66.51750329967336,xom,2019-09-06
66.42468883803792,xom,2019-09-09
66.19307490904305,xom,2019-09-10
66.04954467308647,xom,2019-09-11
66.1003508920495,xom,2019-09-12
66.21216763908205,xom,2019-09-13
66.0836018571165,xom,2019-09-16
66.00546454295977,xom,2019-09-17
66.04948665632794,xom,2019-09-18
66.09030696068358,xom,2019-09-19
66.1709589334672,xom,2019-09-20
66.59271840385978,xom,2019-09-23
66.98662163617632,xom,2019-09-24
67.60635474105716,xom,2019-09-25
68.16324778805306,xom,2019-09-26
68.62034225295807,xom,2019-09-27
69.05597299735986,xom,2019-09-30
69.16959050186475,xom,2019-10-01
68.50788572925845,xom,2019-10-02
68.04224968404071,xom,2019-10-03
67.78005495860461,xom,2019-10-04
67.32194093587853,xom,2019-10-07
66.61089609989047,xom,2019-10-08
66.16486271692358,xom,2019-10-09
65.91241113647138,xom,2019-10-10
65.81723998731555,xom,2019-10-11
65.8959881485919,xom,2019-10-14
65.98914419551686,xom,2019-10-15
65.97971172536792,xom,2019-10-16
65.96522974752394,xom,2019-10-17
65.91190957185336,xom,2019-10-18
66.0651952493181,xom,2019-10-21
66.14724371706498,xom,2019-10-22
66.29063547101757,xom,2019-10-23
66.41137462860229,xom,2019-10-24
66.69029263110852,xom,2019-10-25
66.85055728025243,xom,2019-10-28
66.84021009867446,xom,2019-10-29
66.94744963656031,xom,2019-10-30
66.8882462890792,xom,2019-10-31
66.85306307014413,xom,2019-11-01
66.52446207546001,xom,2019-11-04
66.26036266038373,xom,2019-11-05
66.35021027012348,xom,2019-11-06
66.15836811728141,xom,2019-11-07
66.20278510321133,xom,2019-11-08
66.24567664714328,xom,2019-11-11
66.24258795409206,xom,2019-11-12
66.31013383795403,xom,2019-11-13
66.3580907066299,xom,2019-11-14
66.56861065517526,xom,2019-11-15
66.5418467917381,xom,2019-11-18
66.37750721865955,xom,2019-11-19
66.21468463988629,xom,2019-11-20
66.25029005281053,xom,2019-11-21
66.25832377795666,xom,2019-11-22
66.2857508910085,xom,2019-11-25
66.32011762950249,xom,2019-11-26
66.45966138867593,xom,2019-11-27
66.55554255715641,xom,2019-11-29
66.4456523365854,xom,2019-12-02
66.31762858659803,xom,2019-12-03
66.59861882881917,xom,2019-12-04
66.65407843002504,xom,2019-12-05
67.32867052140143,xom,2019-12-06
67.49198276744116,xom,2019-12-09
67.62359382431949,xom,2019-12-10
67.63433971881206,xom,2019-12-11
67.50217128236143,xom,2019-12-12
67.535969760701,xom,2019-12-13
67.48740992162028,xom,2019-12-16
67.51624535743505,xom,2019-12-17
67.6689175268822,xom,2019-12-18
67.81849257264668,xom,2019-12-19
67.8032787659667,xom,2019-12-20
67.75639660585942,xom,2019-12-23
67.7718660520274,xom,2019-12-24
67.81062793303963,xom,2019-12-26
67.8781931967682,xom,2019-12-27
68.06485552327378,xom,2019-12-30
68.21314443671422,xom,2019-12-31
