Date,Open,High,Low,Close,Adj Close,Volume,ticker
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,41.075401306152344,102223600,aapl
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,41.0682487487793,118071600,aapl
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,41.25900650024414,89738400,aapl
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.728755950927734,94640000,aapl
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,41.573768615722656,82271200,aapl
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,41.56900405883789,86336000,aapl
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,41.55945587158203,95839600,aapl
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.79551696777344,74670800,aapl
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,42.22712326049805,101672400,aapl
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,42.01251220703125,118263600,aapl
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.70639419555664,137547200,aapl
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.74455261230469,124773600,aapl
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,42.553794860839844,129700400,aapl
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,42.20566940307617,108434400,aapl
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,42.21519470214844,130756400,aapl
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.542762756347656,204420400,aapl
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.80118942260742,166116000,aapl
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,40.896568298339844,156572000,aapl
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,40.05007553100586,202561600,aapl
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.81400680541992,184192800,aapl
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.92369079589844,129915600,aapl
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,40.00715255737305,188923200,aapl
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,38.27123260498047,346375200,aapl
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,37.315059661865234,290954000,aapl
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.87451171875,272975200,aapl
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,38.04231643676758,206434400,aapl
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.995521545410156,217562000,aapl
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.448028564453125,282690400,aapl
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.956382751464844,243278000,aapl
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.346656799316406,130196800,aapl
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,40.07209396362305,162579600,aapl
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.41765594482422,204588800,aapl
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,41.283573150634766,160704400,aapl
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,41.14471435546875,135722000,aapl
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.95796585083008,149886400,aapl
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,41.30033874511719,123967600,aapl
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,42.01860427856445,135249600,aapl
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.84939193725586,152648800,aapl
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.710533142089844,155712400,aapl
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.64588928222656,151128400,aapl
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.898887634277344,195208000,aapl
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,42.18859100341797,153816000,aapl
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.33464813232422,113605600,aapl
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,42.2987174987793,95154000,aapl
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.90607452392578,126814000,aapl
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,42.363372802734375,95096400,aapl
